,Instability_index,y
Neg_1180,1.70367,0
Neg_308,0.12087,0
Neg_1426,0.42027,0
Neg_12,-0.33829,0
Neg_506,0.84303,0
Neg_136,-0.46822,0
Neg_378,1.27823,0
Neg_2058,-0.51332,0
Neg_2336,-1.05873,0
Neg_2220,0.53604,0
Neg_262,2.12231,0
Neg_1888,-1.44361,0
Neg_2552,-0.50971,0
Neg_1340,-0.3584,0
Neg_1753,0.10061,0
Neg_941,1.03994,0
Neg_689,-1.05494,0
Neg_403,-0.98319,0
Neg_2524,0.90497,0
Neg_1006,-0.31983,0
Neg_89,-0.30711,0
Neg_1956,-0.6466,0
Neg_2723,0.4292,0
Neg_34,-0.34861,0
Neg_757,0.22829,0
Neg_1170,-0.34341,0
Neg_1405,-1.05012,0
Neg_1634,1.36945,0
Neg_835,-0.19082,0
Neg_1809,1.0286,0
Neg_296,0.08527,0
Neg_1989,-0.51654,0
Neg_636,1.74942,0
Neg_1350,-0.75381,0
Neg_160,-0.53082,0
Neg_1524,-0.24135,0
Neg_836,1.1858,0
Neg_1885,0.48541,0
Neg_1723,0.54999,0
Neg_1139,1.26638,0
Neg_531,0.33413,0
Neg_131,-0.85098,0
Neg_226,-1.06943,0
Neg_2031,-1.91749,0
Neg_1050,0.53811,0
Neg_2215,-0.26267,0
Neg_1008,-0.30326,0
Neg_755,-0.23556,0
Neg_1309,-1.78303,0
Neg_1348,0.09135,0
Neg_2829,-1.28625,0
Neg_1281,-0.91873,0
Neg_2879,-1.09445,0
Neg_2182,0.34773,0
Neg_513,-0.18403,0
Neg_2222,-0.22822,0
Neg_2348,0.90243,0
Neg_549,-0.45333,0
Neg_2669,0.24823,0
Neg_1248,1.22369,0
Neg_19,1.2976,0
Neg_1763,-0.10622,0
Neg_2832,0.02075,0
Neg_1992,-0.16485,0
Neg_2675,0.59556,0
Neg_203,-0.02223,0
Neg_2314,-0.22133,0
Neg_460,0.1135,0
Neg_248,0.52255,0
Neg_418,1.08795,0
Neg_1007,-1.38482,0
Neg_2178,-0.87131,0
Neg_537,-0.685,0
Neg_97,0.23893,0
Neg_1719,-1.17842,0
Neg_1777,0.07651,0
Neg_771,0.79345,0
Neg_2070,-0.44758,0
Neg_1418,1.3831,0
Neg_1167,0.1524,0
Neg_2477,-0.30476,0
Neg_715,-0.47622,0
Neg_616,-0.84862,0
Neg_558,-0.75686,0
Neg_64,1.4188,0
Neg_1316,0.19858,0
Neg_1507,-0.37388,0
Neg_1101,0.35539,0
Neg_1796,-0.22944,0
Neg_1223,-0.75023,0
Neg_538,-0.05748,0
Neg_302,0.95817,0
Neg_200,0.83214,0
Neg_1730,0.42488,0
Neg_876,-0.61392,0
Neg_326,0.28204,0
Neg_1436,-0.00053,0
Neg_727,-0.21164,0
Neg_1831,0.43299,0
Neg_900,-0.94742,0
Neg_1637,0.65188,0
Neg_2635,1.14623,0
Neg_2454,0.13579,0
Neg_1216,-0.59314,0
Neg_2191,-0.66587,0
Neg_1275,0.13901,0
Neg_2151,-0.60405,0
Neg_1402,2.99267,0
Neg_717,-0.87403,0
Neg_1862,1.95055,0
Neg_158,0.10511,0
Neg_1740,0.22857,0
Neg_1424,0.36345,0
Neg_943,0.0366,0
Neg_1688,-2.00418,0
Neg_148,0.11932,0
Neg_2796,-0.20723,0
Neg_1887,-1.08884,0
Neg_2811,0.94235,0
Neg_859,0.26726,0
Neg_2155,0.7345,0
Neg_2045,1.43677,0
Neg_1104,-1.152,0
Neg_2638,0.0555,0
Neg_962,-0.00356,0
Neg_2828,1.14526,0
Neg_1944,-0.70272,0
Neg_523,0.20277,0
Neg_1319,-0.25,0
Neg_562,0.49812,0
Neg_2456,-1.06443,0
Neg_1500,0.13472,0
Neg_1913,-1.01003,0
Neg_286,0.27794,0
Neg_2871,2.05671,0
Neg_456,-0.4249,0
Neg_984,0.4913,0
Neg_1837,-0.28359,0
Neg_2617,-0.96377,0
Neg_139,1.75523,0
Neg_1815,0.98562,0
Neg_1157,-1.23752,0
Neg_1317,1.47798,0
Neg_2405,0.53446,0
Neg_45,-0.16688,0
Neg_1797,0.08977,0
Neg_2769,-0.81498,0
Neg_1390,-0.10987,0
Neg_1018,-0.02649,0
Neg_602,-1.66034,0
Neg_182,-0.29288,0
Neg_1056,-0.5379,0
Neg_2567,1.93614,0
Neg_849,1.54485,0
Neg_2338,-0.15488,0
Neg_422,1.4545,0
Neg_1421,0.6095,0
Neg_2439,-0.60491,0
Neg_563,0.50454,0
Neg_1622,-0.12583,0
Neg_1578,-0.37493,0
Neg_1939,0.90872,0
Neg_163,1.31753,0
Neg_287,-0.46429,0
Neg_787,-0.19528,0
Neg_1846,-0.1302,0
Neg_1280,-0.58806,0
Neg_1918,0.9012,0
Neg_999,-0.96548,0
Neg_314,-0.66687,0
Neg_2192,0.07685,0
Neg_605,0.00261,0
Neg_413,-1.59617,0
Neg_1861,-0.96882,0
Neg_342,-0.31495,0
Neg_398,-0.20049,0
Neg_96,0.03026,0
Neg_1924,0.39815,0
Neg_592,0.11949,0
Neg_1985,-1.25859,0
Neg_1045,0.66412,0
Neg_2542,-1.86637,0
Neg_2165,1.335,0
Neg_1526,2.19476,0
Neg_2709,-0.22589,0
Neg_2230,0.08116,0
Neg_2137,0.24004,0
Neg_2068,-1.2164,0
Neg_2163,0.46027,0
Neg_2247,-0.43717,0
Neg_529,1.18562,0
Neg_936,-0.3954,0
Neg_2418,-0.10103,0
Neg_2487,-0.25889,0
Neg_703,-0.26471,0
Neg_1742,0.50104,0
Neg_305,-0.79235,0
Neg_1078,-1.23861,0
Neg_1672,0.60109,0
Neg_2568,0.20266,0
Neg_1911,0.18698,0
Neg_2397,1.07469,0
Neg_992,-0.58426,0
Neg_1161,-2.05038,0
Neg_2581,0.12885,0
Neg_701,-0.3785,0
Neg_464,-1.23344,0
Neg_1692,-1.95646,0
Neg_774,-0.48147,0
Neg_2620,-0.41609,0
Neg_979,0.51862,0
Neg_2827,0.60678,0
Neg_2729,1.20414,0
Neg_2277,1.03118,0
Neg_1632,0.89218,0
Neg_2756,-0.95924,0
Neg_1898,0.14276,0
Neg_1391,0.03904,0
Neg_1059,0.56933,0
Neg_1746,1.10698,0
Neg_1847,0.61058,0
Neg_1490,-0.32419,0
Neg_450,-0.56862,0
Neg_1448,-1.09129,0
Neg_2410,-0.03437,0
Neg_1301,0.91209,0
Neg_696,0.94459,0
Neg_2757,1.19966,0
Neg_815,-0.99683,0
Neg_890,-1.65341,0
Neg_2049,-0.18973,0
Neg_634,0.91281,0
Neg_1241,1.3711,0
Neg_1265,1.84538,0
Neg_1145,0.20829,0
Neg_364,0.0932,0
Neg_2428,-0.24229,0
Neg_2873,-0.02819,0
Neg_2762,0.03277,0
Neg_1932,1.03565,0
Neg_218,-1.1561,0
Neg_1471,-1.25262,0
Neg_211,0.37222,0
Neg_88,0.92881,0
Neg_1800,-1.38875,0
Neg_1995,-1.35611,0
Neg_2231,0.38699,0
Neg_1090,0.03732,0
Neg_1457,0.55939,0
Neg_795,-0.60343,0
Neg_1614,-0.7364,0
Neg_732,2.7175,0
Neg_2025,0.77021,0
Neg_2088,-0.18022,0
Neg_2527,0.09578,0
Neg_2021,0.91247,0
Neg_2570,-0.24781,0
Neg_215,-0.61354,0
Neg_2516,-1.77239,0
Neg_1712,-0.31426,0
Neg_2010,0.41894,0
Neg_1285,-0.64986,0
Neg_2834,-0.2693,0
Neg_2013,0.02571,0
Neg_945,-1.08941,0
Neg_1787,1.12582,0
Neg_935,-0.66223,0
Neg_2099,1.47202,0
Neg_2179,-1.67427,0
Neg_2726,-0.86135,0
Neg_1484,-0.31735,0
Neg_2381,0.25379,0
Neg_1458,1.24385,0
Neg_216,-0.64998,0
Neg_2725,0.54066,0
Neg_406,1.11951,0
Neg_1363,-0.26323,0
Neg_1311,-0.09101,0
Neg_1149,-1.10707,0
Neg_1218,-1.67327,0
Neg_1597,-0.02856,0
Neg_2745,0.58145,0
Neg_1477,-0.26395,0
Neg_2803,0.86201,0
Neg_104,-0.46738,0
Neg_1900,1.03081,0
Neg_2586,-0.34373,0
Neg_2050,-0.74945,0
Neg_1069,1.36467,0
Neg_336,2.07068,0
Neg_2260,-0.529,0
Neg_1733,1.14808,0
Neg_1555,-0.49008,0
Neg_2329,-0.27681,0
Neg_1878,1.12543,0
Neg_1893,0.05184,0
Neg_1716,1.13121,0
Neg_2322,0.09321,0
Neg_101,0.36628,0
Neg_16,0.25401,0
Neg_31,-1.29151,0
Neg_240,1.43465,0
Neg_1117,0.41685,0
Neg_2262,0.73217,0
Neg_2861,-0.15103,0
Neg_1225,-0.27863,0
Neg_261,0.45791,0
Neg_609,-0.35742,0
Neg_1352,-0.51562,0
Neg_733,1.37258,0
Neg_2593,-0.01987,0
Neg_2259,1.92624,0
Neg_1785,0.7993,0
Neg_847,-1.29262,0
Neg_684,0.03948,0
Neg_1411,-0.24009,0
Neg_680,-1.77181,0
Neg_502,-1.46118,0
Neg_1097,-0.64959,0
Neg_1826,0.97368,0
Neg_702,0.23572,0
Neg_1626,-0.53425,0
Neg_2358,-0.30046,0
Neg_1026,-0.46784,0
Neg_82,0.24172,0
Neg_509,-0.28199,0
Neg_1235,-0.17056,0
Neg_2118,0.27802,0
Neg_1303,-0.00831,0
Neg_72,0.77248,0
Neg_1147,-0.66136,0
Neg_2437,-0.25691,0
Neg_1770,-0.49153,0
Neg_177,0.70803,0
Neg_978,1.89383,0
Neg_724,0.29388,0
Neg_1766,0.47631,0
Neg_868,-0.04203,0
Neg_1825,-0.11442,0
Neg_2020,-0.84477,0
Neg_1628,0.16246,0
Neg_892,-0.30108,0
Neg_2692,-1.10416,0
Neg_512,0.3623,0
Neg_2128,0.30247,0
Neg_1647,0.69686,0
Neg_2419,-0.76612,0
Neg_2659,-0.3906,0
Neg_1214,-1.2319,0
Neg_411,-0.9776,0
Neg_2321,0.57961,0
Neg_1384,-0.53389,0
Neg_1489,-0.49697,0
Neg_2666,0.19323,0
Neg_1905,0.76479,0
Neg_55,-0.39005,0
Neg_1178,0.27801,0
Neg_2369,0.73499,0
Neg_1,0.51331,0
Neg_1999,-0.21322,0
Neg_1883,-0.07755,0
Neg_1643,-0.21654,0
Neg_2885,2.74745,0
Neg_1786,-0.42505,0
Neg_1933,-0.31777,0
Neg_814,0.01204,0
Neg_1593,-0.52788,0
Neg_1298,-1.10586,0
Neg_285,0.66167,0
Neg_2792,-0.78931,0
Neg_2154,0.42953,0
Neg_1689,0.50879,0
Neg_603,-0.60163,0
Neg_1021,-1.25233,0
Neg_1820,-0.4853,0
Neg_222,1.59801,0
Neg_256,-1.42364,0
Neg_704,-0.77803,0
Neg_144,-0.5465,0
Neg_2067,-0.09401,0
Neg_1406,2.12642,0
Neg_2616,-0.62477,0
Neg_648,0.01783,0
Neg_2774,0.22508,0
Neg_292,-0.87699,0
Neg_2667,0.08723,0
Neg_257,-0.5726,0
Neg_1768,0.6153,0
Neg_2249,-0.62778,0
Neg_779,0.04116,0
Neg_2513,-0.30966,0
Neg_2425,-0.9631,0
Neg_2272,-0.06524,0
Neg_361,0.11963,0
Neg_1745,-0.42197,0
Neg_2902,-0.2767,0
Neg_808,-1.2381,0
Neg_407,0.30126,0
Neg_191,-0.22921,0
Neg_1737,-0.57651,0
Neg_1001,-1.94967,0
Neg_2120,-0.35556,0
Neg_960,-0.7901,0
Neg_1356,0.713,0
Neg_1764,2.08649,0
Neg_901,-0.36122,0
Neg_2556,-0.15092,0
Neg_303,-0.26582,0
Neg_654,-0.21105,0
Neg_251,-0.36738,0
Neg_1958,0.22509,0
Neg_2857,-0.26855,0
Neg_1824,0.87653,0
Neg_9,1.32617,0
Neg_1397,-0.638,0
Neg_1841,0.47257,0
Neg_1197,-0.00456,0
Neg_1357,-0.48116,0
Neg_2898,1.16302,0
Neg_2132,-1.42008,0
Neg_647,-0.22439,0
Neg_2646,0.26192,0
Neg_476,-0.46404,0
Neg_231,-0.82833,0
Neg_451,0.51427,0
Neg_1073,0.0723,0
Neg_7,-0.89303,0
Neg_1877,-1.23132,0
Neg_2912,0.35019,0
Neg_1968,0.42161,0
Neg_2590,1.60622,0
Neg_2781,0.16957,0
Neg_940,0.02623,0
Neg_459,0.78208,0
Neg_1657,0.97072,0
Neg_2544,0.38149,0
Neg_2345,-0.42507,0
Neg_2406,-1.45021,0
Neg_2060,-0.08633,0
Neg_2697,0.36426,0
Neg_1979,0.08225,0
Neg_875,-1.31959,0
Neg_798,0.25312,0
Neg_2520,0.79381,0
Neg_2252,-0.75118,0
Neg_1502,-0.49728,0
Neg_2316,-0.5346,0
Neg_2282,0.44065,0
Neg_2664,-0.2251,0
Neg_1274,-1.74804,0
Neg_1290,-0.92571,0
Neg_299,0.14589,0
Neg_2528,1.07584,0
Neg_1387,0.29137,0
Neg_13,0.39399,0
Neg_586,-0.00308,0
Neg_1691,0.82791,0
Neg_629,-0.08275,0
Neg_1089,-0.79427,0
Neg_2884,1.9116,0
Neg_2610,-0.68053,0
Neg_470,0.8677,0
Neg_1649,-0.54158,0
Neg_1177,0.51669,0
Neg_2447,-0.11894,0
Neg_10,-0.04963,0
Neg_2623,-0.7449,0
Neg_265,0.45994,0
Neg_273,-0.37806,0
Neg_2305,0.46275,0
Neg_915,-0.05354,0
Neg_1945,-0.53161,0
Neg_961,0.75292,0
Neg_2662,-0.01753,0
Neg_1146,-0.47323,0
Neg_1137,-0.39644,0
Neg_41,0.73269,0
Neg_1496,-0.75034,0
Neg_2270,-0.295,0
Neg_1721,1.7335,0
Neg_2196,-0.47339,0
Neg_1988,0.35914,0
Neg_2464,-0.29364,0
Neg_521,-0.52646,0
Neg_1062,-1.10163,0
Neg_899,2.51969,0
Neg_374,-0.54183,0
Neg_2106,-0.75409,0
Neg_3,-0.57158,0
Neg_405,2.73109,0
Neg_1873,2.01434,0
Neg_2506,-0.63502,0
Neg_2777,-0.3099,0
Neg_762,-2.19493,0
Neg_401,1.06849,0
Neg_1801,2.20595,0
Neg_2863,0.37101,0
Neg_2412,-0.11171,0
Neg_1094,-0.38822,0
Neg_1795,-0.38608,0
Neg_1144,0.1725,0
Neg_1201,-0.92589,0
Neg_2435,0.63387,0
Neg_252,-0.51612,0
Neg_2676,-0.53591,0
Neg_322,0.03205,0
Neg_1525,0.43223,0
Neg_1228,-0.37323,0
Neg_2042,-0.4039,0
Neg_2308,0.78543,0
Neg_2157,-0.59074,0
Neg_2159,1.15034,0
Neg_2734,-0.00301,0
Neg_1207,0.52305,0
Neg_120,-0.03653,0
Neg_2631,0.20938,0
Neg_595,-0.65185,0
Neg_993,0.08477,0
Neg_1596,-0.31495,0
Neg_2868,0.04353,0
Neg_579,0.92227,0
Neg_1663,1.02029,0
Neg_1040,-0.11739,0
Neg_2240,-0.74328,0
Neg_2349,1.54045,0
Neg_2207,-0.23872,0
Neg_1153,1.9117,0
Neg_580,0.14441,0
Neg_2390,0.12863,0
Neg_1683,0.07508,0
Neg_2601,-0.32152,0
Neg_2888,-0.27167,0
Neg_1121,1.2505,0
Neg_2688,-1.30986,0
Neg_1493,-1.39002,0
Neg_1272,0.3709,0
Neg_1242,-0.62979,0
Neg_1292,0.12968,0
Neg_2398,-1.4135,0
Neg_1990,-0.18758,0
Neg_2241,-0.60279,0
Neg_508,0.35285,0
Neg_307,-0.30781,0
Neg_2448,-0.96857,0
Neg_600,0.47212,0
Neg_601,0.52778,0
Neg_1217,-1.17748,0
Neg_839,-1.19433,0
Neg_682,-1.50517,0
Neg_2187,-1.05619,0
Neg_2821,0.33572,0
Neg_2789,0.93805,0
Neg_169,0.33551,0
Neg_320,0.65394,0
Neg_2889,-0.3773,0
Neg_17,1.82944,0
Neg_1714,1.23108,0
Neg_2605,-0.61486,0
Neg_1527,0.29058,0
Neg_83,4.26754,0
Neg_2246,-0.98687,0
Neg_114,1.62,0
Neg_1808,-0.1834,0
Neg_958,2.4225,0
Neg_2093,-0.82166,0
Neg_1561,0.7537,0
Neg_1870,-1.20764,0
Neg_1335,2.75902,0
Neg_1574,1.07724,0
Neg_2188,1.57144,0
Neg_608,-0.35576,0
Neg_1240,0.02873,0
Neg_2628,-0.5366,0
Neg_1855,-0.67007,0
Neg_1793,-0.2062,0
Neg_2263,0.26426,0
Neg_2400,-0.85988,0
Neg_1583,-0.97458,0
Neg_410,1.51409,0
Neg_2849,2.11265,0
Neg_1389,-0.31316,0
Neg_130,-0.34347,0
Neg_2784,-0.51453,0
Neg_2759,0.68606,0
Neg_2148,0.56237,0
Neg_2886,0.471,0
Neg_903,-0.10422,0
Neg_2844,1.29788,0
Neg_1071,-0.12624,0
Neg_2491,-0.91941,0
Neg_2731,0.12974,0
Neg_1497,0.32525,0
Neg_2096,-0.02282,0
Neg_2234,2.13318,0
Neg_263,-0.27705,0
Neg_2409,0.91688,0
Neg_171,-0.06819,0
Neg_2185,-0.09965,0
Neg_1630,0.40359,0
Neg_239,1.02238,0
Neg_933,0.59437,0
Neg_2276,0.81466,0
Neg_2707,-1.48688,0
Neg_1971,0.88944,0
Neg_293,0.13539,0
Neg_766,-0.46299,0
Neg_1208,0.14133,0
Neg_1076,0.33253,0
Neg_2860,-0.07052,0
Neg_2048,0.3726,0
Neg_837,-0.04511,0
Neg_2085,-1.38113,0
Neg_1812,1.30212,0
Neg_659,0.9803,0
Neg_2775,0.10147,0
Neg_807,0.87274,0
Neg_379,-0.76391,0
Neg_683,0.38134,0
Neg_2124,-0.0063,0
Neg_1239,1.19243,0
Neg_1478,-0.38318,0
Neg_711,-0.83924,0
Neg_1422,-0.54904,0
Neg_2642,0.09768,0
Neg_2243,-1.1421,0
Neg_419,0.72205,0
Neg_2335,-1.08225,0
Neg_708,-0.4677,0
Neg_2224,-0.71723,0
Neg_75,-0.42898,0
Neg_1927,0.28368,0
Neg_396,-0.22974,0
Neg_2062,-0.12661,0
Neg_1758,-0.3385,0
Neg_1696,-0.31519,0
Neg_1938,-0.98399,0
Neg_2212,0.57554,0
Neg_491,-0.07117,0
Neg_857,-0.28504,0
Neg_2686,0.03817,0
Neg_2549,0.88441,0
Neg_465,-0.13794,0
Neg_214,-0.15862,0
Neg_1450,-0.3682,0
Neg_2311,-0.92499,0
Neg_566,-0.71809,0
Neg_1468,1.76667,0
Neg_324,-0.47699,0
Neg_1106,-0.75495,0
Neg_1455,0.22528,0
Neg_1775,0.08712,0
Neg_2533,-0.31918,0
Neg_84,-0.2302,0
Neg_2087,-0.44608,0
Neg_454,-0.03253,0
Neg_1320,0.54719,0
Neg_534,0.66835,0
Neg_2600,0.07899,0
Neg_2303,-1.01742,0
Neg_1332,0.05021,0
Neg_1096,-0.85736,0
Neg_278,2.30448,0
Neg_2916,-0.12946,0
Neg_365,-0.19213,0
Neg_929,-0.40393,0
Neg_955,-0.50463,0
Neg_1510,0.69948,0
Neg_974,1.12735,0
Neg_2768,-0.1021,0
Neg_1142,-0.01864,0
Neg_1174,-0.459,0
Neg_848,-0.48664,0
Neg_991,0.07484,0
Neg_565,0.62016,0
Neg_1973,-0.78845,0
Neg_1172,0.55751,0
Neg_2450,-1.33877,0
Neg_2795,0.6808,0
Neg_33,0.70086,0
Neg_2216,4.22651,0
Neg_2359,-0.75565,0
Neg_515,-0.67349,0
Neg_208,-0.41596,0
Neg_2503,1.63197,0
Neg_2396,2.00276,0
Neg_1670,-0.58777,0
Neg_8,-0.23898,0
Neg_1802,0.55586,0
Neg_1617,0.91305,0
Neg_1353,-0.13636,0
Neg_917,0.37294,0
Neg_1912,0.69179,0
Neg_2647,-0.04829,0
Neg_2682,0.54709,0
Neg_1130,0.84532,0
Neg_1914,-0.39303,0
Neg_1659,1.88243,0
Neg_1233,0.48152,0
Neg_2379,-0.48891,0
Neg_1832,1.58974,0
Neg_1156,0.27259,0
Neg_2258,0.37536,0
Neg_461,1.29926,0
Neg_1432,-0.50174,0
Neg_1840,-1.06994,0
Neg_51,0.53018,0
Neg_2078,-0.65252,0
Neg_1658,-0.05452,0
Neg_1291,-0.61227,0
Neg_2421,-0.39416,0
Neg_1107,-1.03554,0
Neg_57,0.18728,0
Neg_56,0.37171,0
Neg_1535,-1.42432,0
Neg_728,0.57108,0
Neg_612,-0.07221,0
Neg_1789,-0.12843,0
Neg_2923,0.60658,0
Neg_998,-0.27887,0
Neg_2027,-3.1096,0
Neg_1120,-0.91897,0
Neg_938,-0.13782,0
Neg_1639,-0.52641,0
Neg_1380,-0.98791,0
Neg_995,-0.15208,0
Neg_274,-0.52133,0
Neg_1731,-0.08101,0
Neg_1423,-1.31329,0
Neg_1720,0.16568,0
Neg_1176,1.25886,0
Neg_298,-0.29665,0
Neg_1494,0.45293,0
Neg_2041,0.61294,0
Neg_2033,-0.26507,0
Neg_1010,0.37472,0
Neg_964,-0.41133,0
Neg_735,-0.38287,0
Neg_245,-0.17322,0
Neg_317,0.2266,0
Neg_1277,-1.22128,0
Neg_213,0.82166,0
Neg_109,-1.03271,0
Neg_1604,-0.29806,0
Neg_2004,0.05874,0
Neg_1848,-0.85605,0
Neg_1998,-0.72263,0
Neg_968,0.0971,0
Neg_1860,-0.68479,0
Neg_854,0.02205,0
Neg_229,-1.32314,0
Neg_397,-0.12071,0
Neg_1864,1.64856,0
Neg_2553,-0.71123,0
Neg_1504,-0.62867,0
Neg_2824,-0.02047,0
Neg_20,0.99695,0
Neg_1594,1.08179,0
Neg_2657,0.63477,0
Neg_1823,-1.09677,0
Neg_2352,0.17447,0
Neg_675,-0.13069,0
Neg_38,-0.29652,0
Neg_2630,0.96211,0
Neg_1313,0.5119,0
Neg_2083,0.28043,0
Neg_224,-0.48849,0
Neg_1271,0.23036,0
Neg_2404,1.26389,0
Neg_91,-0.33644,0
Neg_2318,-0.2914,0
Neg_2034,-0.33123,0
Neg_2914,-0.07463,0
Neg_2749,0.36084,0
Neg_1143,0.35275,0
Neg_80,-0.09649,0
Neg_289,1.5934,0
Neg_1262,-0.59383,0
Neg_2269,-0.46761,0
Neg_922,0.09216,0
Neg_1843,0.72193,0
Neg_40,-1.34581,0
Neg_1771,-0.38617,0
Neg_1068,0.78358,0
Neg_1857,0.35363,0
Neg_635,-0.61333,0
Neg_2908,-0.17382,0
Neg_2651,-0.29423,0
Neg_781,-0.57308,0
Neg_574,0.96247,0
Neg_151,-0.99993,0
Neg_356,0.90408,0
Neg_1012,-0.1987,0
Neg_455,0.34959,0
Neg_2395,1.0892,0
Neg_173,2.19256,0
Neg_1744,-1.39188,0
Neg_1127,-0.97287,0
Neg_872,3.30267,0
Neg_556,0.03203,0
Neg_1872,1.22172,0
Neg_1175,-0.20067,0
Neg_2738,0.20136,0
Neg_2341,-0.17149,0
Neg_2539,-0.51635,0
Neg_2859,-1.59981,0
Neg_106,1.91708,0
Neg_453,0.14672,0
Neg_1396,-0.11441,0
Neg_2665,0.19607,0
Neg_2357,0.57688,0
Neg_1937,-1.20239,0
Neg_2673,0.58542,0
Neg_693,-1.15138,0
Neg_769,0.20328,0
Neg_2833,1.09935,0
Neg_2773,-0.31848,0
Neg_1447,1.48433,0
Neg_29,0.43297,0
Neg_489,-0.86486,0
Neg_2545,0.12595,0
