,MSW__1,MSW__2,MSW__3,MSW__4,MSW__5,MSW__6,MSW__7,MSW__8,MSW__9,MSW__10,MSW__11,MSW__12,MSW__13,MSW__14,MSW__15,MSW__16,MSW__17,MSW__18,MSW__19,MSW__20,MSW__21,MSW__22,MSW__23,MSW__24,MSW__25,MSW__26,MSW__27,MSW__28,MSW__29,MSW__30,y
Neg_1859,0.4998392857142857,0.2119296296296296,0.1935423076923076,0.110512,0.0163416666666666,-0.283025,-0.2576481481481481,-0.1151730769230769,-0.03866,-0.0160874999999999,0.150075,0.0868666666666666,0.1917730769230769,0.223016,0.1301916666666666,0.561025,0.2815259259259259,0.2124538461538462,0.1111,-0.0168916666666666,-0.1165321428571428,-0.0970074074074074,-0.1861692307692307,-0.2333759999999999,-0.2361,0.4309428571428572,0.2531444444444444,0.1761384615384614,0.223864,0.1962333333333333,0
Neg_1088,0.4042357142857143,-0.0118818181818181,0.0934296296296296,0.0454169811320754,0.0420192307692307,-0.0567660714285713,-0.1308072727272726,-0.0655425925925925,-0.0516301886792452,-0.0873730769230769,0.1012250000000001,0.0749381818181818,0.149461111111111,0.0654641509433962,0.0588538461538461,0.386242857142857,0.1250036363636363,0.1699333333333333,0.1224716981132075,0.1028884615384615,-0.1379392857142856,-0.24974,-0.1288555555555555,-0.1772264150943394,-0.0909288461538461,0.4440714285714287,0.0885454545454545,0.1992555555555556,0.1518981132075471,0.0705884615384615,0
Neg_448,0.4065731343283584,0.1037742424242424,0.1061261538461538,0.1969562499999999,0.1559,-0.2461925373134329,-0.1840803030303031,-0.1531507692307691,-0.1453406249999999,-0.1530904761904762,0.1735388059701492,0.1241196969696969,0.1482246153846154,0.202975,0.1836047619047619,0.4310417910447759,0.1509318181818182,0.1002030769230769,0.1928156249999999,0.1544555555555555,-0.1635402985074626,-0.1223409090909091,-0.2231830769230769,-0.1942328125,-0.1839888888888888,0.387723880597015,0.190560606060606,0.1989815384615385,0.1945109374999999,0.2008126984126984,0
Neg_2831,0.3654067415730339,0.0896477272727272,0.1867241379310344,0.1012627906976743,0.1217941176470588,-0.1452719101123595,-0.156375,-0.16943908045977,-0.1009662790697674,-0.1237164705882352,0.1471876404494382,0.1027443181818182,0.0530459770114942,0.1486883720930232,0.0615094117647058,0.4046449438202246,0.1737715909090909,0.1649919540229885,0.1515872093023256,0.1562070588235294,-0.1866382022471911,-0.1889522727272727,-0.1109862068965517,-0.1582813953488372,-0.1613035294117647,0.4046157303370785,0.1461170454545454,0.1247689655172413,0.18225,0.0980635294117647,0
Neg_358,0.4284509090909091,0.1493537037037037,0.1631679245283018,0.1988999999999999,0.1684450980392156,-0.2621436363636364,-0.1396555555555555,-0.1332981132075471,-0.1568634615384615,-0.174313725490196,0.1914963636363636,0.2159407407407408,0.2031471698113207,0.2043173076923077,0.1945686274509803,0.4257109090909089,0.1541203703703703,0.0946094339622641,0.1897711538461538,0.157835294117647,-0.178310909090909,-0.1460148148148148,-0.1761981132075471,-0.18305,-0.1600294117647059,0.3973309090909092,0.2038222222222222,0.2624528301886793,0.2167673076923077,0.2046882352941176,0
Neg_2287,0.4070796296296296,0.1385339622641509,0.1007692307692307,0.1711862745098039,0.085554,-0.174912962962963,-0.1287735849056603,-0.1478634615384615,-0.135,-0.0994139999999999,0.1526037037037037,0.045766037735849,0.0948365384615384,0.0698568627450979,0.0782419999999999,0.4325759259259258,0.2242943396226415,0.1873903846153845,0.2037176470588234,0.1988939999999999,-0.1374851851851851,-0.1336132075471698,-0.1931269230769229,-0.1743470588235293,-0.1489619999999999,0.3904296296296297,0.0958452830188679,0.0944346153846153,0.1524764705882352,0.1215759999999999,0
Neg_2597,0.352863888888889,-0.0093771428571428,0.0103176470588235,0.0446393939393939,0.009578125,-0.1229416666666667,-0.16322,-0.0146647058823529,-0.0246030303030303,0.048353125,0.0719333333333333,0.04256,0.1269499999999999,0.0443818181818181,0.061240625,0.5051583333333333,0.2022371428571428,0.1122588235294117,0.0603303030303029,0.0298406249999999,-0.0629222222222222,-0.0916285714285714,-0.1718823529411765,-0.0582515151515151,-0.082784375,0.3419972222222222,0.1131685714285714,0.114835294117647,0.1382969696969697,0.210525,0
Neg_2648,0.3638858585858586,0.0548724489795918,0.0769587628865979,0.0746833333333333,0.1166536842105263,-0.1510818181818181,-0.1139418367346938,-0.1657123711340207,-0.0837791666666666,-0.0958410526315789,0.1296848484848484,0.0652469387755102,0.0969670103092783,0.0749322916666666,0.1046726315789473,0.4623020202020199,0.1558581632653061,0.1005628865979381,0.0571822916666666,0.1381957894736842,-0.0898030303030303,-0.030754081632653,-0.1279195876288659,-0.128071875,-0.1142410526315789,0.3957030303030303,0.166923469387755,0.1498432989690721,0.1739531249999999,0.1067105263157894,0
Neg_152,0.4323746268656717,-0.0598924242424242,0.1093815384615384,-0.0213843749999999,0.019463492063492,-0.1288701492537313,-0.1199287878787878,-0.1062553846153845,-0.0774234374999999,-0.1494714285714285,0.0938955223880597,0.0961939393939393,0.0950553846153846,0.147921875,0.1376888888888888,0.4684970149253729,0.2713772727272726,0.2176307692307692,0.2555874999999999,0.1786174603174602,-0.1823253731343282,-0.1882136363636364,-0.1762230769230769,-0.1741046875,-0.1997666666666666,0.3692910447761195,0.1667378787878788,0.1612907692307692,0.2302328124999999,0.1913650793650793,0
Neg_2086,0.3811081081081082,0.0833916666666666,0.1637257142857143,0.0821794117647059,0.0962575757575757,-0.2303243243243243,-0.1307222222222222,-0.1283457142857142,-0.1406588235294117,-0.1912575757575757,0.0342189189189189,-0.0158888888888888,0.0487428571428571,0.0298647058823529,0.0578848484848484,0.4164513513513513,0.1941805555555555,0.1794314285714285,0.1666382352941176,0.2342787878787878,-0.1362594594594594,-0.041475,-0.0013057142857142,-0.0432676470588235,-0.0092636363636363,0.3275459459459458,0.0316777777777777,-0.0222314285714285,0.0915294117647058,0.0106060606060606,0
Neg_966,0.4077822222222224,0.21405,0.1439744186046511,0.1689071428571428,0.1711048780487805,-0.2795422222222222,-0.2599704545454544,-0.1795046511627906,-0.1555761904761904,-0.1227926829268292,0.2754822222222222,0.3030068181818181,0.2446162790697673,0.2374547619047619,0.2053146341463414,0.4357,0.2549386363636363,0.1529744186046511,0.1068714285714285,0.1373195121951218,-0.2467288888888888,-0.2495909090909091,-0.2197302325581395,-0.273902380952381,-0.2517097560975609,0.4456977777777778,0.3098318181818182,0.3223116279069768,0.2712738095238095,0.2907975609756097,0
Neg_2081,0.3607048780487806,0.1452876543209876,0.15643875,0.167079746835443,0.1278910256410256,-0.1879743902439024,-0.1663716049382715,-0.1414599999999999,-0.1270708860759493,-0.129451282051282,0.1979914634146341,0.1136679012345679,0.1480525,0.1663949367088607,0.1938333333333332,0.3836963414634146,0.1493259259259259,0.1362437499999999,0.1131367088607594,0.1362666666666666,-0.1111158536585365,-0.1850604938271605,-0.1142699999999999,-0.124320253164557,-0.1319217948717949,0.4597134146341463,0.086958024691358,0.1687412499999999,0.1567215189873417,0.1751307692307692,0
Neg_2579,0.4838042553191489,0.1549108695652173,0.18672,0.141515909090909,0.1691441860465116,-0.1968829787234041,-0.1912782608695652,-0.2294955555555556,-0.2285931818181817,-0.1583581395348837,0.1831978723404255,0.1932934782608695,0.1499044444444444,0.214275,0.1401953488372092,0.4470531914893617,0.1524347826086956,0.2207377777777777,0.1550113636363636,0.1837697674418603,-0.1786765957446808,-0.1897586956521739,-0.1000888888888889,-0.1889113636363636,-0.1324093023255814,0.3910893617021277,0.1847478260869564,0.2092577777777777,0.1384727272727272,0.1664627906976744,0
Neg_542,0.3032197674418606,0.0977388235294118,0.0985607142857143,0.1193397590361445,0.0940878048780487,-0.1954104651162791,-0.177935294117647,-0.1051142857142857,-0.0908795180722891,-0.1145158536585365,0.1170558139534883,0.0698941176470588,0.0823761904761904,0.0435132530120482,0.0247951219512195,0.3983802325581395,0.1955035294117647,0.1962761904761905,0.1523349397590362,0.1373756097560975,-0.1122697674418605,-0.0621376470588235,-0.0577285714285714,-0.0071759036144578,-0.0010817073170731,0.4085174418604652,0.0554941176470588,0.0772488095238095,0.0885710843373493,0.0309951219512195,0
Neg_270,0.438591891891892,0.0346753424657534,-0.0162361111111111,0.0797309859154929,0.0609657142857142,-0.1188405405405405,-0.1256164383561643,-0.0603958333333333,-0.093694366197183,-0.0691228571428571,0.0596513513513514,0.0569849315068493,0.0342458333333333,-0.0268450704225352,0.0831485714285714,0.465635135135135,0.1495136986301369,0.1119277777777777,0.1689408450704225,0.1607857142857143,-0.1131716216216216,-0.1652808219178082,-0.1411069444444445,-0.1333042253521126,-0.16172,0.4299283783783785,0.1666054794520548,0.0859680555555555,0.0921478873239436,0.0391899999999999,0
Neg_447,0.3243999999999999,0.0909,0.0595736842105263,0.1104111111111111,0.0801176470588235,-0.2289380952380953,-0.1266499999999999,-0.0943526315789473,-0.1029444444444444,-0.1519117647058823,0.1024523809523809,0.19909,0.0271368421052631,-0.0317111111111111,-0.0289294117647058,0.375447619047619,0.0908499999999999,0.1582526315789473,0.02065,0.1497588235294118,-0.0455761904761904,-0.198665,0.0777421052631578,0.0225111111111111,-0.0034941176470588,0.3868809523809523,0.0157699999999999,0.0062736842105263,-0.0574666666666666,-0.0299058823529411,0
Neg_2242,0.4631953846153846,0.2238218749999999,0.242752380952381,0.2318258064516129,0.1782147540983606,-0.2380461538461537,-0.23598125,-0.2348492063492062,-0.2226564516129032,-0.215467213114754,0.1673938461538461,0.1918593749999999,0.1997888888888888,0.1356145161290322,0.178911475409836,0.4415507692307691,0.2089437499999999,0.2305809523809524,0.2330612903225805,0.1977295081967213,-0.1406799999999999,-0.1525343749999999,-0.1761365079365079,-0.1440967741935483,-0.1404442622950819,0.3551492307692308,0.1219437499999999,0.1703428571428571,0.1494677419354838,0.1373573770491803,0
Neg_1615,0.4490066666666665,0.1408103448275861,0.1224821428571428,0.0825814814814814,0.0997307692307692,-0.2076899999999999,-0.2166862068965516,-0.1967214285714285,-0.2748777777777777,-0.2236538461538461,0.1062399999999999,0.3049896551724138,0.1152,0.0954703703703703,0.199776923076923,0.4390733333333332,0.256606896551724,0.2638357142857143,0.2588962962962963,0.2324615384615384,-0.20263,-0.1692448275862069,-0.2621821428571428,-0.1697259259259259,-0.1150576923076923,0.4140033333333334,0.0875,0.0583214285714285,0.1848962962962962,0.0939230769230769,0
Neg_103,0.3488048780487803,0.01939,0.0927307692307692,0.0970263157894736,0.1471432432432432,-0.1135243902439024,-0.1041224999999999,-0.1295461538461538,-0.1178921052631579,-0.0920621621621621,0.0143463414634146,0.093655,0.0716820512820513,0.0356973684210526,0.1285999999999999,0.2941926829268293,0.15564,0.0918051282051281,0.0663105263157894,0.1032594594594594,-0.1396292682926829,-0.1348349999999999,0.0006923076923076,-0.029757894736842,-0.0770405405405405,0.3339073170731707,0.0460525,-0.0556358974358974,-0.015378947368421,-0.0274324324324324,0
Neg_1048,0.431951111111111,0.0717090909090909,0.0681558139534884,0.0378119047619047,0.082151219512195,-0.0451533333333333,-0.1429681818181818,-0.0308906976744186,-0.1221380952380952,-0.099180487804878,0.0745155555555555,0.086265909090909,0.0051511627906976,0.0422238095238095,0.1391219512195121,0.4685399999999999,0.1585454545454545,0.1499813953488371,0.1292619047619047,0.2223780487804878,-0.1265088888888887,-0.1173318181818181,-0.1592348837209301,-0.1545571428571428,-0.1842341463414634,0.4002266666666668,0.1147045454545454,0.0429372093023255,0.0937238095238095,0.1909487804878048,0
Neg_628,0.4075479999999999,-0.0174583333333333,0.0689043478260869,-0.0084681818181818,0.0419333333333333,-0.117504,-0.0926208333333333,-0.1648478260869565,-0.0088999999999999,0.0329571428571428,0.058168,0.1398541666666666,0.0894434782608695,0.0037181818181818,-0.0830523809523809,0.385188,0.2071958333333333,0.1604130434782608,0.1602681818181818,0.1517571428571428,-0.137424,-0.0899625,-0.0620434782608695,-0.0510863636363636,-0.0366380952380952,0.4378400000000001,0.1232583333333333,0.0147739130434782,0.0565272727272727,0.1577904761904761,0
Neg_2169,0.5051,0.2243642857142857,0.1863024390243903,0.3029849999999999,0.3240435897435897,-0.3118348837209302,-0.2464785714285715,-0.2416170731707317,-0.3065324999999999,-0.3281358974358975,0.206946511627907,0.2324285714285714,0.1408829268292683,0.08159,0.1881974358974359,0.4104883720930232,0.2204285714285714,0.2231292682926829,0.2500049999999999,0.2428384615384616,-0.1690534883720928,-0.1338904761904761,-0.1034170731707317,-0.0857374999999999,-0.178102564102564,0.3288953488372093,0.1493571428571428,0.1241926829268292,0.1234399999999999,0.183974358974359,0
Neg_599,0.4470706521739131,0.1551153846153846,0.1160344444444444,0.1654573033707866,0.1597693181818181,-0.1826630434782609,-0.1826285714285714,-0.1673966666666666,-0.1779134831460674,-0.1577374999999999,0.1413782608695652,0.1249615384615384,0.15183,0.1047505617977528,0.1443681818181818,0.3983413043478259,0.3047956043956044,0.2772077777777778,0.2745303370786518,0.2756113636363636,-0.2196576086956522,-0.1790252747252747,-0.1647588888888888,-0.1758168539325842,-0.1740113636363635,0.4114380434782607,0.1149362637362637,0.1418466666666667,0.1954696629213483,0.1299443181818182,0
Neg_2490,0.3712379310344827,0.0919428571428571,0.1856962962962962,0.15425,0.137552,-0.156455172413793,-0.1389214285714285,-0.1731333333333333,-0.1630192307692307,-0.074608,0.1381448275862069,0.0686499999999999,0.0845555555555555,0.0654999999999999,0.0608799999999999,0.3006896551724137,0.1225464285714285,0.1192962962962962,0.1018115384615384,-0.00292,-0.1253172413793103,-0.0240785714285714,-0.0607148148148148,0.0025384615384615,-0.0347119999999999,0.3711620689655172,0.0535035714285714,0.0512074074074074,0.1085461538461538,0.155224,0
Neg_62,0.4636123456790125,0.10823875,0.0086455696202531,0.0739128205128204,0.1552311688311688,-0.1822975308641974,-0.1449699999999999,-0.0853126582278481,-0.1498987179487179,-0.1380025974025973,0.1654160493827161,0.1199499999999999,0.109306329113924,0.0746294871794872,0.0553636363636363,0.4200555555555553,0.1585037499999999,0.143853164556962,0.1618038461538461,0.1344857142857142,-0.1650691358024691,-0.0976212499999999,-0.0867088607594936,-0.1935051282051282,-0.1326077922077922,0.3858962962962964,0.102165,0.0906848101265822,0.1062384615384615,0.070138961038961,0
Neg_1129,0.4214736842105266,-0.1061799999999999,-0.0098527027027027,0.0517506849315069,0.0670833333333333,-0.0598697368421052,-0.016968,-0.1037027027027027,-0.0428616438356164,-0.0761513888888889,0.0287934210526315,0.0147026666666666,0.0187648648648648,0.0788301369863014,-0.0104791666666666,0.3786618421052631,0.2177239999999999,0.2521986486486485,0.141031506849315,0.2095749999999999,-0.2289710526315789,-0.1495733333333332,-0.158027027027027,-0.1312438356164383,-0.0982291666666666,0.4663973684210526,0.0524533333333333,0.0326027027027026,0.0505657534246575,0.0170347222222222,0
Neg_190,0.4069230769230769,0.190325,0.2157909090909091,0.1992,0.2347666666666666,-0.3998384615384615,-0.156075,-0.2063454545454545,-0.15827,-0.1494333333333333,0.1835615384615384,0.1347166666666666,0.0339545454545454,0.08359,0.0858,0.4485692307692308,0.192125,0.1813909090909091,0.23042,0.1184777777777777,-0.2023615384615384,-0.108225,-0.0754545454545454,-0.14535,-0.1348777777777777,0.3864076923076923,0.0058,-0.0892363636363636,-0.05732,0.0461111111111111,0
Neg_1522,0.3551753424657536,0.1563833333333332,0.102938028169014,0.1510857142857141,0.2000811594202898,-0.1736849315068493,-0.085375,-0.0875859154929577,-0.1386385714285714,-0.0898695652173913,0.1143479452054795,0.0954375,0.0904788732394366,0.0931385714285714,0.1190463768115941,0.3212684931506848,0.0875083333333333,0.0966281690140844,0.1151199999999999,0.0858347826086956,-0.0538931506849315,-0.0876847222222222,-0.0604760563380281,-0.0931285714285714,-0.0504188405797101,0.3721109589041095,0.0518541666666666,0.1347267605633803,0.0009657142857142,0.0314246376811594,0
Neg_165,0.3479876923076925,0.0544140625,-0.0113222222222222,0.0676064516129032,0.0480622950819672,-0.1061830769230769,-0.084496875,-0.0412031746031745,-0.0360064516129032,-0.057639344262295,0.0019615384615384,-0.034890625,0.015379365079365,0.0480951612903225,0.0225475409836065,0.37916,0.1094328125,0.079047619047619,0.1063096774193548,0.1316245901639344,-0.0289907692307692,0.0066968749999999,-0.0632492063492063,-0.08495,-0.1181918032786885,0.3957569230769231,0.0227078124999999,0.0724714285714285,0.0647774193548387,-0.014739344262295,0
Neg_1152,0.5747666666666665,0.1739702127659574,0.2423630434782608,0.1777711111111111,0.2527431818181818,-0.2873416666666666,-0.2020893617021276,-0.2625760869565217,-0.2978133333333333,-0.2676545454545456,0.2061479166666666,0.2237723404255319,0.1759978260869565,0.2064422222222222,0.1865954545454545,0.5176249999999998,0.2111829787234042,0.2261717391304347,0.2378066666666667,0.1631818181818181,-0.1968520833333332,-0.244527659574468,-0.164204347826087,-0.2812066666666666,-0.2520681818181818,0.3630625,0.1784212765957446,0.1691913043478261,0.2420555555555554,0.1634590909090909,0
Neg_217,0.3600354166666668,0.0501127659574467,0.152236956521739,0.0159177777777777,0.1163727272727272,-0.1606229166666666,0.0236574468085106,-0.0714760869565217,-0.0152511111111111,-0.1398499999999999,0.1115354166666666,0.1340191489361702,0.1082195652173913,0.1072577777777777,0.1481772727272727,0.4690958333333332,0.0112553191489361,0.0835347826086956,0.0035022222222222,0.1494590909090908,-0.0295437499999999,-0.0412617021276595,-0.0667934782608695,-0.1400533333333333,-0.0958954545454545,0.4363416666666667,0.2479702127659573,0.1542304347826087,0.1318622222222222,0.1665181818181818,0
Neg_1140,0.4238739130434785,0.1517222222222222,0.0945431818181818,0.0487581395348837,0.1214380952380952,-0.2203608695652175,-0.209651111111111,-0.2186295454545453,-0.1194348837209302,-0.1168666666666666,0.1576304347826087,0.2009355555555555,0.1434590909090909,0.0920023255813953,0.1210285714285714,0.4216608695652173,0.2769644444444444,0.1993318181818182,0.1587348837209302,0.1904857142857142,-0.2273108695652174,-0.1729733333333333,-0.1381681818181818,-0.2123279069767442,-0.1958023809523809,0.40065,0.2326466666666667,0.1775545454545454,0.1619372093023255,0.1911380952380952,0
Neg_2378,0.4636133333333334,0.1417977272727273,0.1182511627906977,0.1386190476190476,0.1470414634146341,-0.2333311111111111,-0.1414931818181818,-0.1891767441860464,-0.1993214285714285,-0.2017292682926829,0.1160533333333333,0.1609454545454545,0.1323162790697674,0.1354666666666666,0.1858317073170731,0.4138044444444444,0.1563181818181818,0.2080767441860465,0.139595238095238,0.2622146341463414,-0.1654688888888888,-0.1775499999999999,-0.1179860465116278,-0.1575714285714285,-0.1342536585365853,0.3798577777777777,0.1583022727272726,0.1785395348837209,0.1696619047619047,0.1166658536585366,0
Neg_1569,0.4573536585365856,0.1711592592592593,0.12565375,0.1305455696202532,0.083675641025641,-0.2561036585365853,-0.1149641975308641,-0.0961275,-0.0883405063291138,-0.1653858974358974,0.2333841463414634,0.2043148148148149,0.168305,0.1814544303797468,0.1666371794871795,0.4445463414634143,0.1105148148148148,0.119465,0.101386075949367,0.1650871794871795,-0.1910317073170731,-0.2248185185185185,-0.164685,-0.1781734177215189,-0.1695474358974358,0.5128585365853657,0.2594308641975307,0.33099125,0.269973417721519,0.2409397435897435,0
Neg_662,0.3314666666666666,0.0008521739130434,-0.0505590909090909,0.0318571428571428,-0.0617899999999999,0.0303125,0.0397130434782608,0.0148272727272727,0.1997285714285714,0.00297,-0.0649666666666666,0.0164695652173913,-0.0096772727272727,-0.0113904761904761,0.14558,0.3477541666666666,0.0827347826086956,-0.0063499999999999,0.0429523809523809,0.0353249999999999,-0.0146916666666666,-0.0052521739130434,-0.1026772727272727,-0.1405428571428571,-0.0145,0.4427666666666666,0.1105739130434782,0.1014045454545454,0.1378428571428571,0.1087799999999999,0
Neg_688,0.367218181818182,-0.0933703703703703,0.056877358490566,-0.0443115384615384,-0.0470509803921568,0.0206854545454545,0.0208259259259259,0.0115132075471698,0.0479326923076923,-0.0753862745098039,-0.0305672727272727,0.0237629629629629,-0.0162320754716981,-0.0555576923076923,0.0071,0.4011727272727272,0.1310944444444444,0.1047698113207546,0.067401923076923,0.1054803921568627,-0.1207963636363636,-0.1227407407407407,-0.0979132075471698,-0.0782403846153846,-0.0660882352941176,0.3429563636363636,0.0455444444444444,-0.0508867924528301,0.0969192307692307,0.1334941176470588,0
Neg_541,0.4419133333333332,-0.0239428571428571,-0.0651923076923076,0.1735,0.0025454545454545,-0.1525999999999999,0.0371928571428571,0.0014846153846153,-0.281925,-0.2457454545454546,0.1021066666666666,0.1007,0.1173307692307692,0.0854166666666666,0.2373999999999999,0.5754466666666667,0.32865,0.0433846153846153,0.0628416666666666,0.0424363636363636,-0.1134466666666666,-0.2771571428571429,-0.2207230769230769,-0.1391666666666666,-0.1199090909090909,0.2788133333333333,0.1076785714285714,0.1642769230769231,0.1512333333333333,0.1369999999999999,0
Neg_624,0.4340296296296295,-0.005176923076923,0.099316,-0.0454666666666666,-0.1250391304347826,-0.0482555555555555,-0.063826923076923,-0.0489079999999999,-0.1089208333333333,-0.0697999999999999,0.1047222222222222,0.0494076923076923,0.0587599999999999,0.1185291666666666,0.1107391304347826,0.4332555555555555,0.2089423076923077,0.3077519999999999,0.2068083333333333,0.3357043478260869,-0.2140814814814814,-0.1774538461538461,-0.220592,-0.1852208333333332,-0.1895043478260869,0.2982740740740741,0.1395538461538461,0.142128,0.1662333333333333,0.1524217391304347,0
Neg_2108,0.4915881355932203,0.1358258620689655,0.1327894736842104,0.1014625,0.14406,-0.2101610169491524,-0.1713,-0.2809140350877193,-0.1770749999999999,-0.2190363636363636,0.1720135593220339,0.1560637931034482,0.1878859649122807,0.1161589285714286,0.1280945454545454,0.5006627118644067,0.3706362068965518,0.3421508771929825,0.3268482142857144,0.3459618181818182,-0.2527322033898304,-0.2723137931034481,-0.2723035087719298,-0.2575482142857142,-0.2641163636363635,0.3580254237288136,0.1892741379310345,0.2009561403508771,0.2144803571428572,0.22192,0
