,Isoelectric_point,y
Neg_2524,10.9093017578125,0
Neg_1006,4.0673828125,0
Neg_89,10.7490234375,0
Neg_1956,9.29736328125,0
Neg_2723,10.068359375,0
Neg_34,7.66943359375,0
Neg_757,10.296875,0
Neg_1170,9.435546875,0
Neg_1405,9.105712890625,0
Neg_1634,7.4619140625,0
Neg_835,8.586181640625,0
Neg_1809,12.379150390625,0
Neg_296,8.36669921875,0
Neg_1989,8.39111328125,0
Neg_636,11.193359375,0
Neg_1350,4.2216796875,0
Neg_160,7.7109375,0
Neg_1524,10.40283203125,0
Neg_836,3.5418701171875,0
Neg_1885,7.080078125,0
Neg_1723,9.0146484375,0
Neg_1139,8.75,0
Neg_531,6.5078125,0
Neg_131,5.32666015625,0
Neg_226,5.41552734375,0
Neg_2031,9.443359375,0
Neg_1050,6.3544921875,0
Neg_2215,11.80078125,0
Neg_1008,7.8291015625,0
Neg_755,10.490234375,0
Neg_1309,10.85791015625,0
Neg_1348,9.24755859375,0
Neg_2829,3.7099609375,0
Neg_1281,7.337890625,0
Neg_2879,10.98681640625,0
Neg_2182,4.968505859375,0
Neg_513,10.178466796875,0
Neg_2222,3.612060546875,0
Neg_2348,7.8310546875,0
Neg_549,11.8837890625,0
Neg_2669,9.2236328125,0
Neg_1248,10.218017578125,0
Neg_19,4.5858154296875,0
Neg_1763,12.1552734375,0
Neg_2832,4.759765625,0
Neg_1992,5.2392578125,0
Neg_2675,9.75439453125,0
Neg_203,8.56005859375,0
Neg_2314,5.50048828125,0
Neg_460,7.259521484375,0
Neg_248,11.1123046875,0
Neg_418,6.3515625,0
Neg_1007,8.5830078125,0
Neg_2178,7.234375,0
Neg_537,10.2705078125,0
Neg_97,11.263671875,0
Neg_1719,10.693359375,0
Neg_1777,4.617431640625,0
Neg_771,10.093017578125,0
Neg_2070,7.07421875,0
Neg_1418,11.39794921875,0
Neg_1167,7.5,0
Neg_2477,7.330078125,0
Neg_715,5.87255859375,0
Neg_616,4.0301513671875,0
Neg_558,10.9169921875,0
Neg_64,10.57861328125,0
Neg_1316,4.214599609375,0
Neg_1507,12.1005859375,0
Neg_1101,8.6572265625,0
Neg_1796,5.84423828125,0
Neg_1223,6.64892578125,0
Neg_538,7.640625,0
Neg_302,4.5311279296875,0
Neg_200,10.377197265625,0
Neg_1730,4.274658203125,0
Neg_876,8.07421875,0
Neg_326,12.221435546875,0
Neg_1436,7.384765625,0
Neg_727,8.11669921875,0
Neg_1831,9.91650390625,0
Neg_900,7.828125,0
Neg_1637,7.0859375,0
Neg_2635,12.72802734375,0
Neg_2454,10.7060546875,0
Neg_1216,9.8134765625,0
Neg_2191,4.249755859375,0
Neg_1275,11.10400390625,0
Neg_2151,4.369384765625,0
Neg_1402,6.5,0
Neg_717,10.4248046875,0
Neg_1862,7.65185546875,0
Neg_158,4.43505859375,0
Neg_1740,3.9144287109375,0
Neg_1424,10.2139892578125,0
Neg_943,3.685546875,0
Neg_1688,8.7451171875,0
Neg_148,9.2158203125,0
Neg_2796,8.34423828125,0
Neg_1887,4.388916015625,0
Neg_2811,4.270751953125,0
Neg_859,12.84375,0
Neg_2155,7.671875,0
Neg_2045,7.3466796875,0
Neg_1104,9.2216796875,0
Neg_2638,6.931640625,0
Neg_962,6.9296875,0
Neg_2828,8.5947265625,0
Neg_1944,4.0673828125,0
Neg_523,4.52099609375,0
Neg_1319,10.009765625,0
Neg_562,4.73046875,0
Neg_2456,6.041015625,0
Neg_1500,8.6328125,0
Neg_1913,8.6806640625,0
Neg_286,4.71044921875,0
Neg_2871,12.2802734375,0
Neg_456,10.8348388671875,0
Neg_984,8.0703125,0
Neg_1837,6.40625,0
Neg_2617,4.4208984375,0
Neg_139,10.07177734375,0
Neg_1815,9.80810546875,0
Neg_1157,9.757080078125,0
Neg_1317,11.06689453125,0
Neg_2405,7.95556640625,0
Neg_45,8.09375,0
Neg_1797,4.642578125,0
Neg_2769,7.64794921875,0
Neg_1390,6.32421875,0
Neg_1018,11.25439453125,0
Neg_602,8.759765625,0
Neg_182,9.072265625,0
Neg_1056,10.490234375,0
Neg_2567,10.65673828125,0
Neg_849,11.220703125,0
Neg_2338,4.5380859375,0
Neg_422,8.7294921875,0
Neg_1421,6.53662109375,0
Neg_2439,9.876708984375,0
Neg_563,4.435302734375,0
Neg_1622,10.107421875,0
Neg_1578,9.607421875,0
Neg_1939,3.812744140625,0
Neg_163,3.89263916015625,0
Neg_287,8.8330078125,0
Neg_787,4.5380859375,0
Neg_1846,10.450927734375,0
Neg_1280,9.80126953125,0
Neg_1918,12.84375,0
Neg_999,6.8125,0
Neg_314,11.572265625,0
Neg_2192,9.766845703125,0
Neg_605,5.51171875,0
Neg_413,7.703125,0
Neg_1861,7.0244140625,0
Neg_342,9.5185546875,0
Neg_398,10.2978515625,0
Neg_96,10.72998046875,0
Neg_1924,10.8056640625,0
Neg_592,4.908935546875,0
Neg_1985,9.47265625,0
Neg_1045,7.08984375,0
Neg_2542,6.919921875,0
Neg_2165,11.21044921875,0
Neg_1526,11.942626953125,0
Neg_2709,9.9755859375,0
Neg_2230,11.07080078125,0
Neg_2137,5.205078125,0
Neg_2068,10.015380859375,0
Neg_2163,9.810546875,0
Neg_2247,4.6337890625,0
Neg_529,5.48291015625,0
Neg_936,10.302490234375,0
Neg_2418,8.623046875,0
Neg_2487,4.0941162109375,0
Neg_703,8.0859375,0
Neg_1742,7.87109375,0
Neg_305,10.3896484375,0
Neg_1078,10.1236572265625,0
Neg_1672,9.78076171875,0
Neg_2568,9.576171875,0
Neg_1911,9.28515625,0
Neg_2397,7.5576171875,0
Neg_992,7.1796875,0
Neg_1161,9.650390625,0
Neg_2581,10.285888671875,0
Neg_701,5.0234375,0
Neg_464,9.732177734375,0
Neg_1692,10.99267578125,0
Neg_774,6.083984375,0
Neg_2620,7.48193359375,0
Neg_979,9.40234375,0
Neg_2827,10.283203125,0
Neg_2729,10.35205078125,0
Neg_2277,8.947265625,0
Neg_1632,3.701416015625,0
Neg_2756,10.708984375,0
Neg_1898,8.6884765625,0
Neg_1391,12.2783203125,0
Neg_1059,7.83203125,0
Neg_1746,11.800048828125,0
Neg_1847,12.579833984375,0
Neg_1490,6.12158203125,0
Neg_450,7.8671875,0
Neg_1448,6.5,0
Neg_2410,5.442138671875,0
Neg_1301,10.712890625,0
Neg_696,12.4228515625,0
Neg_2757,11.67578125,0
Neg_815,9.7763671875,0
Neg_890,10.98681640625,0
Neg_2049,11.029052734375,0
Neg_634,4.027587890625,0
Neg_1241,3.826171875,0
Neg_1265,4.31689453125,0
Neg_1145,4.49951171875,0
Neg_364,5.12353515625,0
Neg_2428,4.35888671875,0
Neg_2873,4.39697265625,0
Neg_2762,5.005859375,0
Neg_1932,10.38525390625,0
Neg_218,6.064453125,0
Neg_1471,7.234375,0
Neg_211,10.6611328125,0
Neg_88,11.93017578125,0
Neg_1800,4.529296875,0
Neg_1995,3.9296875,0
Neg_2231,11.151123046875,0
Neg_1090,6.75,0
Neg_1457,11.77880859375,0
Neg_795,10.296875,0
Neg_1614,8.623046875,0
Neg_732,12.87744140625,0
Neg_2025,10.5771484375,0
Neg_2088,4.092529296875,0
Neg_2527,5.5234375,0
Neg_2021,9.39111328125,0
Neg_2570,10.797607421875,0
Neg_215,9.3486328125,0
Neg_2516,10.306396484375,0
Neg_1712,4.6474609375,0
Neg_2010,6.09375,0
Neg_1285,10.41357421875,0
Neg_2834,7.703125,0
Neg_2013,7.671875,0
Neg_945,6.238037109375,0
Neg_1787,5.53125,0
Neg_935,10.79833984375,0
Neg_2099,10.75390625,0
Neg_2179,9.5224609375,0
Neg_2726,10.7421875,0
Neg_1484,6.0859375,0
Neg_2381,10.275390625,0
Neg_1458,11.605712890625,0
Neg_216,7.0224609375,0
Neg_2725,9.979248046875,0
Neg_406,4.218017578125,0
Neg_1363,9.89404296875,0
Neg_1311,11.2880859375,0
Neg_1149,10.1044921875,0
Neg_1218,6.8125,0
Neg_1597,8.67578125,0
Neg_2745,7.40625,0
Neg_1477,10.92919921875,0
Neg_2803,11.814208984375,0
Neg_104,5.490234375,0
Neg_1900,6.8037109375,0
Neg_2586,8.0908203125,0
Neg_2050,11.67431640625,0
Neg_1069,11.2880859375,0
Neg_336,12.27587890625,0
Neg_2260,8.626953125,0
Neg_1733,11.5078125,0
Neg_1555,10.94580078125,0
Neg_2329,9.9072265625,0
Neg_1878,8.38232421875,0
Neg_1893,8.83251953125,0
Neg_1716,11.5797119140625,0
Neg_2322,10.4072265625,0
Neg_101,10.392578125,0
Neg_16,11.37890625,0
Neg_31,4.3968505859375,0
Neg_240,9.40185546875,0
Neg_1117,3.78662109375,0
Neg_2262,7.23828125,0
Neg_2861,8.23974609375,0
Neg_1225,7.6484375,0
Neg_261,8.031982421875,0
Neg_609,4.64501953125,0
Neg_1352,10.394775390625,0
Neg_733,4.64306640625,0
Neg_2593,6.1796875,0
Neg_2259,5.232421875,0
Neg_1785,10.27099609375,0
Neg_847,9.42138671875,0
Neg_684,6.46875,0
Neg_1411,3.697509765625,0
Neg_680,10.708984375,0
Neg_502,5.130859375,0
Neg_1097,8.7587890625,0
Neg_1826,6.1201171875,0
Neg_702,8.820556640625,0
Neg_1626,9.3994140625,0
Neg_2358,3.908447265625,0
Neg_1026,7.69921875,0
Neg_82,4.774658203125,0
Neg_509,4.0673828125,0
Neg_1235,7.1376953125,0
Neg_2118,7.837158203125,0
Neg_1303,7.66943359375,0
Neg_72,5.267578125,0
Neg_1147,10.225341796875,0
Neg_2437,4.701904296875,0
Neg_1770,10.30029296875,0
Neg_177,9.23779296875,0
Neg_978,6.35693359375,0
Neg_724,12.4228515625,0
Neg_1766,3.69384765625,0
Neg_868,9.9921875,0
Neg_1825,4.680419921875,0
Neg_2020,7.2421875,0
Neg_1628,9.7353515625,0
Neg_892,3.3966064453125,0
Neg_2692,7.08203125,0
Neg_512,3.6875,0
Neg_2128,9.43701171875,0
Neg_1647,11.84130859375,0
Neg_2419,7.078125,0
Neg_2659,11.00732421875,0
Neg_1214,9.6474609375,0
Neg_411,9.923095703125,0
Neg_2321,7.671875,0
Neg_1384,4.322265625,0
Neg_1489,6.3466796875,0
Neg_2666,7.2978515625,0
Neg_1905,10.265625,0
Neg_55,6.0791015625,0
Neg_1178,9.5224609375,0
Neg_2369,7.650390625,0
Neg_1,8.6162109375,0
Neg_1999,11.052734375,0
Neg_1883,6.333984375,0
Neg_1643,7.0625,0
Neg_2885,6.96875,0
Neg_1786,8.0986328125,0
Neg_1933,4.96728515625,0
Neg_814,3.929931640625,0
Neg_1593,7.2421875,0
Neg_1298,10.488525390625,0
Neg_285,10.73486328125,0
Neg_2792,4.81298828125,0
Neg_2154,9.708984375,0
Neg_1689,3.88775634765625,0
Neg_603,4.73388671875,0
Neg_1021,7.84375,0
Neg_1820,4.6298828125,0
Neg_222,10.390625,0
Neg_256,7.08203125,0
Neg_704,6.0732421875,0
Neg_144,4.7158203125,0
Neg_2067,8.693359375,0
Neg_1406,3.462646484375,0
Neg_2616,8.5859375,0
Neg_648,5.24267578125,0
Neg_2774,5.786865234375,0
Neg_292,10.380615234375,0
Neg_2667,9.9366455078125,0
Neg_257,5.26904296875,0
Neg_1768,12.1005859375,0
Neg_2249,10.4691162109375,0
Neg_779,10.1607666015625,0
Neg_2513,6.9912109375,0
Neg_2425,4.6143798828125,0
Neg_2272,10.58203125,0
Neg_361,4.882080078125,0
Neg_1745,9.85302734375,0
Neg_2902,10.1951904296875,0
Neg_808,5.390625,0
Neg_407,5.63623046875,0
Neg_191,3.9501953125,0
Neg_1737,5.5341796875,0
Neg_1001,9.8544921875,0
Neg_2120,10.13818359375,0
Neg_960,4.94189453125,0
Neg_1356,8.691650390625,0
Neg_1764,6.921875,0
Neg_901,3.6092529296875,0
Neg_2556,9.33251953125,0
Neg_303,9.74267578125,0
Neg_654,7.13330078125,0
Neg_251,4.80908203125,0
Neg_1958,7.080078125,0
Neg_2857,8.9296875,0
Neg_1824,3.4296875,0
Neg_9,3.93017578125,0
Neg_1397,9.85595703125,0
Neg_1841,4.6064453125,0
Neg_1197,5.470703125,0
Neg_1357,7.03125,0
Neg_2898,10.765625,0
Neg_2132,4.4091796875,0
Neg_647,4.283935546875,0
Neg_2646,10.55322265625,0
Neg_476,5.4755859375,0
Neg_231,7.455078125,0
Neg_451,8.080078125,0
Neg_1073,10.03125,0
Neg_7,12.1552734375,0
Neg_1877,7.6640625,0
Neg_2912,5.232421875,0
Neg_1968,7.69287109375,0
Neg_2590,4.15869140625,0
Neg_2781,6.0947265625,0
Neg_940,5.90625,0
Neg_459,11.306396484375,0
Neg_1657,4.0712890625,0
Neg_2544,9.3583984375,0
Neg_2345,8.8759765625,0
Neg_2406,4.0211181640625,0
Neg_2060,7.83251953125,0
Neg_2697,8.822265625,0
Neg_1979,9.50439453125,0
Neg_875,6.90625,0
Neg_798,10.9552001953125,0
Neg_2520,7.23828125,0
Neg_2252,10.2681884765625,0
Neg_1502,10.550048828125,0
Neg_2316,9.84912109375,0
Neg_2282,9.92822265625,0
Neg_2664,7.65625,0
Neg_1274,3.7099609375,0
Neg_1290,8.65625,0
Neg_299,4.027587890625,0
Neg_2528,4.742919921875,0
Neg_1387,3.224609375,0
Neg_13,4.0821533203125,0
Neg_586,6.091796875,0
Neg_1691,4.2734375,0
Neg_629,7.0625,0
Neg_1089,7.640625,0
Neg_2884,6.064453125,0
Neg_2610,9.730712890625,0
Neg_470,5.8486328125,0
Neg_1649,12.84375,0
Neg_1177,4.359375,0
Neg_2447,9.833984375,0
Neg_10,8.947265625,0
Neg_2623,9.267578125,0
Neg_265,4.097900390625,0
Neg_273,3.93017578125,0
Neg_2305,3.487548828125,0
Neg_915,10.126220703125,0
Neg_1945,10.541015625,0
Neg_961,10.44146728515625,0
Neg_2662,5.3076171875,0
Neg_1146,10.1298828125,0
Neg_1137,5.4375,0
Neg_41,8.1142578125,0
Neg_1496,8.708984375,0
Neg_2270,4.158203125,0
Neg_1721,9.1982421875,0
Neg_2196,4.89697265625,0
Neg_1988,4.466064453125,0
Neg_2464,8.560546875,0
Neg_521,4.31005859375,0
Neg_1062,10.306640625,0
Neg_899,9.990234375,0
Neg_374,4.828857421875,0
Neg_2106,11.602294921875,0
Neg_3,10.519775390625,0
Neg_405,5.3388671875,0
Neg_1873,3.8486328125,0
Neg_2506,7.125,0
Neg_2777,9.31494140625,0
Neg_762,8.7587890625,0
Neg_401,3.9296875,0
Neg_1801,13.8671875,0
Neg_2863,10.009765625,0
Neg_2412,6.94921875,0
Neg_1094,4.1588134765625,0
Neg_1795,6.9375,0
Neg_1144,7.43505859375,0
Neg_1201,4.6669921875,0
Neg_2435,7.0,0
Neg_252,6.111328125,0
Neg_2676,10.069091796875,0
Neg_322,8.09375,0
Neg_1525,9.51708984375,0
Neg_1228,6.10693359375,0
Neg_2042,9.51708984375,0
Neg_2308,10.3955078125,0
Neg_2157,10.2679443359375,0
Neg_2159,12.4228515625,0
Neg_2734,6.3486328125,0
Neg_1207,6.453125,0
Neg_120,9.92578125,0
Neg_2631,11.479248046875,0
Neg_595,8.775390625,0
Neg_993,9.58349609375,0
Neg_1596,4.52001953125,0
Neg_2868,7.0,0
Neg_579,9.90869140625,0
Neg_1663,7.95703125,0
Neg_1040,5.48046875,0
Neg_2240,8.08251953125,0
Neg_2349,13.267578125,0
Neg_2207,6.4306640625,0
Neg_1153,9.87109375,0
Neg_580,10.8857421875,0
Neg_2390,9.97607421875,0
Neg_1683,11.978759765625,0
Neg_2601,9.0,0
Neg_2888,5.0107421875,0
Neg_1121,4.16259765625,0
Neg_2688,9.52587890625,0
Neg_1493,3.81640625,0
Neg_1272,4.43505859375,0
Neg_1242,9.768310546875,0
Neg_1292,4.04345703125,0
Neg_2398,8.0,0
Neg_1990,7.8671875,0
Neg_2241,11.220703125,0
Neg_508,6.63330078125,0
Neg_307,9.194091796875,0
Neg_2448,4.318359375,0
Neg_600,9.43359375,0
Neg_601,6.4765625,0
Neg_1217,4.8017578125,0
Neg_839,9.6064453125,0
Neg_682,10.025390625,0
Neg_2187,9.529296875,0
Neg_2821,9.27587890625,0
Neg_2789,7.2333984375,0
Neg_169,6.3271484375,0
Neg_320,6.328125,0
Neg_2889,4.280517578125,0
Neg_17,8.7587890625,0
Neg_1714,10.6611328125,0
Neg_2605,9.18408203125,0
Neg_1527,12.25,0
Neg_83,10.630859375,0
Neg_2246,8.0703125,0
Neg_114,10.5517578125,0
Neg_1808,6.1376953125,0
Neg_958,3.543212890625,0
Neg_2093,9.81103515625,0
Neg_1561,8.611328125,0
Neg_1870,9.83984375,0
Neg_1335,3.537109375,0
Neg_1574,9.490234375,0
Neg_2188,3.9896240234375,0
Neg_608,11.67578125,0
Neg_1240,8.66015625,0
Neg_2628,10.45947265625,0
Neg_1855,4.088134765625,0
Neg_1793,4.427978515625,0
Neg_2263,11.560546875,0
Neg_2400,8.89306640625,0
Neg_1583,5.06640625,0
Neg_410,4.14990234375,0
Neg_2849,3.5941162109375,0
Neg_1389,4.5921630859375,0
Neg_130,4.632568359375,0
Neg_2784,9.9815673828125,0
Neg_2759,12.1552734375,0
Neg_2148,10.18359375,0
Neg_2886,10.3802490234375,0
Neg_903,3.853759765625,0
Neg_2844,10.29833984375,0
Neg_1071,5.5986328125,0
Neg_2491,9.6748046875,0
Neg_2731,10.9168701171875,0
Neg_1497,11.130859375,0
Neg_2096,6.0771484375,0
Neg_2234,4.01873779296875,0
Neg_263,6.359375,0
Neg_2409,6.375,0
Neg_171,4.45849609375,0
Neg_2185,8.482666015625,0
Neg_1630,8.568359375,0
Neg_239,6.97314453125,0
Neg_933,5.7265625,0
Neg_2276,9.251953125,0
Neg_2707,6.9296875,0
Neg_1971,6.875,0
Neg_293,11.51904296875,0
Neg_766,9.853759765625,0
Neg_1208,9.5859375,0
Neg_1076,10.2041015625,0
Neg_2860,5.3974609375,0
Neg_2048,10.58203125,0
Neg_837,4.5380859375,0
Neg_2085,10.11181640625,0
Neg_1812,10.658203125,0
Neg_659,10.518798828125,0
Neg_2775,4.500244140625,0
Neg_807,10.0,0
Neg_379,4.669921875,0
Neg_683,10.12109375,0
Neg_2124,8.76171875,0
Neg_1239,9.6416015625,0
Neg_1478,4.3896484375,0
Neg_711,10.23974609375,0
Neg_1422,9.73583984375,0
Neg_2642,10.655517578125,0
Neg_2243,9.3564453125,0
Neg_419,4.2421875,0
Neg_2335,8.5986328125,0
Neg_708,6.0654296875,0
Neg_2224,9.85107421875,0
Neg_75,9.744140625,0
Neg_1927,5.031982421875,0
Neg_396,3.1943359375,0
Neg_2062,9.60400390625,0
Neg_1758,10.7493896484375,0
Neg_1696,10.251953125,0
Neg_1938,6.3828125,0
Neg_2212,5.779296875,0
Neg_491,7.0029296875,0
Neg_857,10.25830078125,0
Neg_2686,3.88232421875,0
Neg_2549,4.49462890625,0
Neg_465,9.7705078125,0
Neg_214,9.4814453125,0
Neg_1450,10.98046875,0
Neg_2311,3.977783203125,0
Neg_566,10.631103515625,0
Neg_1468,4.1085205078125,0
Neg_324,9.824462890625,0
Neg_1106,9.748046875,0
Neg_1455,12.10009765625,0
Neg_1775,7.69580078125,0
Neg_2533,10.10205078125,0
Neg_84,7.875,0
Neg_2087,7.03125,0
Neg_454,4.2391357421875,0
Neg_1320,7.796875,0
Neg_534,8.705078125,0
Neg_2600,7.21875,0
Neg_2303,4.0672607421875,0
Neg_1332,6.75,0
Neg_1096,7.23828125,0
Neg_278,10.39990234375,0
Neg_2916,10.10693359375,0
Neg_365,11.03857421875,0
Neg_929,11.353515625,0
Neg_955,9.347412109375,0
Neg_1510,4.35986328125,0
Neg_974,10.08349609375,0
Neg_2768,10.39306640625,0
Neg_1142,3.610107421875,0
Neg_1174,9.000732421875,0
Neg_848,9.64501953125,0
Neg_991,6.1064453125,0
Neg_565,11.220703125,0
Neg_1973,3.9808349609375,0
Neg_1172,5.010498046875,0
Neg_2450,11.400390625,0
Neg_2795,11.57080078125,0
Neg_33,4.0672607421875,0
Neg_2216,4.04345703125,0
Neg_2359,9.72998046875,0
Neg_515,4.316162109375,0
Neg_208,6.628173828125,0
Neg_2503,10.11181640625,0
Neg_2396,10.58203125,0
Neg_1670,11.18505859375,0
Neg_8,10.126220703125,0
Neg_1802,9.5517578125,0
Neg_1617,8.0947265625,0
Neg_1353,7.94970703125,0
Neg_917,4.372802734375,0
Neg_1912,9.3056640625,0
Neg_2647,6.76171875,0
Neg_2682,10.630859375,0
Neg_1130,10.25146484375,0
Neg_1914,6.75,0
Neg_1659,4.1553955078125,0
Neg_1233,10.025390625,0
Neg_2379,12.167236328125,0
Neg_1832,4.515625,0
Neg_1156,7.6708984375,0
Neg_2258,10.274169921875,0
Neg_461,10.66357421875,0
Neg_1432,8.7294921875,0
Neg_1840,9.4853515625,0
Neg_51,3.3564453125,0
Neg_2078,8.5341796875,0
Neg_1658,4.83984375,0
Neg_1291,9.911376953125,0
Neg_2421,5.51806640625,0
Neg_1107,8.102783203125,0
Neg_57,9.70068359375,0
Neg_56,12.10888671875,0
Neg_1535,3.610595703125,0
Neg_728,5.5361328125,0
Neg_612,7.240234375,0
Neg_1789,7.65625,0
Neg_2923,9.5712890625,0
Neg_998,10.1865234375,0
Neg_2027,8.74609375,0
Neg_1120,9.7613525390625,0
Neg_938,4.214599609375,0
Neg_1639,3.76318359375,0
Neg_1380,10.07958984375,0
Neg_995,6.0947265625,0
Neg_274,10.5634765625,0
Neg_1731,5.5234375,0
Neg_1423,10.458984375,0
Neg_1720,8.6796875,0
Neg_1176,12.3216552734375,0
Neg_298,7.078125,0
Neg_1494,7.0869140625,0
Neg_2041,6.55859375,0
Neg_2033,7.7890625,0
Neg_1010,4.12109375,0
Neg_964,4.1134033203125,0
Neg_735,8.0693359375,0
Neg_245,7.6064453125,0
Neg_317,4.3165283203125,0
Neg_1277,9.7958984375,0
Neg_213,9.7587890625,0
Neg_109,6.6875,0
Neg_1604,10.509765625,0
Neg_2004,7.0,0
Neg_1848,5.318359375,0
Neg_1998,6.060546875,0
Neg_968,9.767578125,0
Neg_1860,3.829833984375,0
Neg_854,12.2197265625,0
Neg_229,8.73046875,0
