,Bulkiness,y
Neg_2866,0.1188828981439236,0
Neg_133,0.0211766100171263,0
Neg_1514,0.0168414468109718,0
Neg_1790,0.0581342980720431,0
Neg_2219,0.0342537545065548,0
Neg_2758,0.0569518353030744,0
Neg_621,0.0448199164704265,0
Neg_904,0.0070364984786744,0
Neg_736,0.0305887097566442,0
Neg_431,0.0078139563642524,0
Neg_2469,0.0754910659532951,0
Neg_2895,0.0176433195595678,0
Neg_202,0.0085961168687883,0
Neg_478,0.0193561325524563,0
Neg_1929,0.0244791690456342,0
Neg_1179,0.0881668029557206,0
Neg_116,0.0171998271393467,0
Neg_2854,0.013608604538566,0
Neg_2229,0.0728960563409531,0
Neg_301,0.0263746757038196,0
Neg_2264,0.0517486747218858,0
Neg_58,0.0331560414241741,0
Neg_37,0.0222530052611184,0
Neg_1299,0.042846664959398,0
Neg_2238,0.0870799988757602,0
Neg_1065,0.0169922797290243,0
Neg_2393,0.0280026520815888,0
Neg_1063,0.0050310678781433,0
Neg_2681,0.0525655329724549,0
Neg_1206,0.0482690725178168,0
Neg_926,0.0436157917921934,0
Neg_1834,0.0858065205410685,0
Neg_219,0.0535565633673695,0
Neg_1051,0.0397467884812458,0
Neg_2732,0.0602519772960669,0
Neg_22,0.1392951972135766,0
Neg_2672,0.0176764913106597,0
Neg_1925,0.0270514729080896,0
Neg_1046,0.033850638488776,0
Neg_2602,0.0224846696517922,0
Neg_2626,0.0108045884715354,0
Neg_664,0.0151349622453263,0
Neg_1033,0.0182932241040031,0
Neg_1541,0.019967296257881,0
Neg_352,0.0204206191517383,0
Neg_2763,0.0441467463178411,0
Neg_2198,0.0206587684434401,0
Neg_260,0.0556934759405592,0
Neg_743,0.0392745118424808,0
Neg_1798,0.0569847655839082,0
Neg_805,0.0347205114685259,0
Neg_2446,0.0311424394103615,0
Neg_1456,0.0130423506737694,0
Neg_853,0.0884731327009774,0
Neg_1866,0.0318622724306966,0
Neg_1972,0.0199613923599236,0
Neg_1250,0.0388856743574716,0
Neg_2893,0.062522789450815,0
Neg_415,0.0092864941303452,0
Neg_2440,0.0639404365699558,0
Neg_1947,0.053403373096533,0
Neg_2296,0.0291977421305154,0
Neg_1491,0.0134279287981194,0
Neg_1592,0.0445699985547112,0
Neg_833,0.0202872961500564,0
Neg_2254,0.0861400204152376,0
Neg_2786,0.0120997485717532,0
Neg_1307,0.0180252989533569,0
Neg_1022,0.0224960723456388,0
Neg_2289,0.064456714936518,0
Neg_2564,0.0356492978820075,0
Neg_1131,0.0291252063303817,0
Neg_2814,0.0300643774259409,0
Neg_2346,0.0631592065581015,0
Neg_2538,0.0312004739924141,0
Neg_503,0.0409370502018315,0
Neg_614,0.0280340159586853,0
Neg_2227,0.046026251587258,0
Neg_1977,0.0184136209439236,0
Neg_1151,0.0076342365230566,0
Neg_2315,0.0569192828887614,0
Neg_1180,0.0178056904220677,0
Neg_308,0.0388614153662906,0
Neg_1426,0.0302862670289598,0
Neg_12,0.0492976587839158,0
Neg_506,0.0268579071587973,0
Neg_136,0.0047947671028294,0
Neg_378,0.0200331686543547,0
Neg_2058,0.1148499339871773,0
Neg_2336,0.0019809188452616,0
Neg_2220,0.0272413054922535,0
Neg_262,0.0508048299510567,0
Neg_1888,0.053733984198607,0
Neg_2552,0.0013908062914955,0
Neg_1340,0.0489339716826495,0
Neg_1753,0.0526871463716944,0
Neg_941,0.0568525603357177,0
Neg_689,0.0421481508945538,0
Neg_403,0.0094135949917562,0
Neg_2524,0.058757812708497,0
Neg_1006,0.0337964797231613,0
Neg_89,0.0436974503867306,0
Neg_1956,0.0752432561859782,0
Neg_2723,0.0428479919642909,0
Neg_34,0.0627301322785248,0
Neg_757,0.0213889407221077,0
Neg_1170,0.0432276869952765,0
Neg_1405,0.0172342613461612,0
Neg_1634,0.0198874705219093,0
Neg_835,0.0150366877232026,0
Neg_1809,0.0254249903860514,0
Neg_296,0.0155704174782347,0
Neg_1989,0.0227711603857077,0
Neg_636,0.0529963963682489,0
Neg_1350,0.0586967095680825,0
Neg_160,0.097381903523154,0
Neg_1524,0.0488594757052475,0
Neg_836,0.0233890907335313,0
Neg_1885,0.0350424172421626,0
Neg_1723,0.024330079858754,0
Neg_1139,0.0375933593721135,0
Neg_531,0.0302296102912087,0
Neg_131,0.0260951010629992,0
Neg_226,0.041989965550527,0
Neg_2031,0.018215263713248,0
Neg_1050,0.0428376711235837,0
Neg_2215,0.0656257987074652,0
Neg_1008,0.0180496433693374,0
Neg_755,0.0485888412368439,0
Neg_1309,0.0677234018525595,0
Neg_1348,0.0379051451053686,0
Neg_2829,0.0692096162365696,0
Neg_1281,0.0986964818672576,0
Neg_2879,0.0475686405495551,0
Neg_2182,0.0429918453393339,0
Neg_513,0.0774605826334094,0
Neg_2222,0.0828702908730815,0
Neg_2348,0.037160079980102,0
Neg_549,0.0719228249125274,0
Neg_2669,0.047725833582991,0
Neg_1248,0.0342274492468702,0
Neg_19,0.0389573076585408,0
Neg_1763,0.092875857516924,0
Neg_2832,0.0436339866705591,0
Neg_1992,0.0152466108712609,0
Neg_2675,0.0283106128706455,0
Neg_203,0.0536133601614598,0
Neg_2314,0.0155591730133753,0
Neg_460,0.0233191623015419,0
Neg_248,0.0347910528549103,0
Neg_418,0.0160127198446756,0
Neg_1007,0.0206527127101933,0
Neg_2178,0.0368672228262431,0
Neg_537,0.0334141483601244,0
Neg_97,0.0255973534804039,0
Neg_1719,0.0488218758360776,0
Neg_1777,0.0263862119492168,0
Neg_771,0.0119003537039026,0
Neg_2070,0.0057317142323065,0
Neg_1418,0.0267806031624053,0
Neg_1167,0.0135171668373437,0
Neg_2477,0.0302307700319079,0
Neg_715,0.0248373019370736,0
Neg_616,0.0258416286878992,0
Neg_558,0.0174271015889427,0
Neg_64,0.0116632266047517,0
Neg_1316,0.0337858741922809,0
Neg_1507,0.0151528689141971,0
Neg_1101,0.0085720950629548,0
Neg_1796,0.0146768799091512,0
Neg_1223,0.024993613771943,0
Neg_538,0.0285538522515492,0
Neg_302,0.045992975466974,0
Neg_200,0.0136519776979769,0
Neg_1730,0.0243595415589161,0
Neg_876,0.0268039335119333,0
Neg_326,0.0400937628381342,0
Neg_1436,0.0211305440228464,0
Neg_727,0.0516185405230399,0
Neg_1831,0.0423887857140452,0
Neg_900,0.1200831570789733,0
Neg_1637,0.049496854087785,0
Neg_2635,0.0213760826501429,0
Neg_2454,0.0631976746053844,0
Neg_1216,0.0018859628060145,0
Neg_2191,0.012760591462982,0
Neg_1275,0.0239703482743537,0
Neg_2151,0.0274053318682371,0
Neg_1402,0.1713227504329929,0
Neg_717,0.0829405958451055,0
Neg_1862,0.0714009567235807,0
Neg_158,0.0387155111634836,0
Neg_1740,0.0387654527868491,0
Neg_1424,0.0269822255766004,0
Neg_943,0.0712831200471904,0
Neg_1688,0.0734828565663608,0
Neg_148,0.0156478221140194,0
Neg_2796,0.0518851713627316,0
Neg_1887,0.0369111509802185,0
Neg_2811,0.0355704949678355,0
Neg_859,0.0471446802958299,0
Neg_2155,0.0469431716353234,0
Neg_2045,0.0172818456185468,0
Neg_1104,0.0332707605491981,0
Neg_2638,0.0200760355451269,0
Neg_962,0.0205966004040109,0
Neg_2828,0.012142017198213,0
Neg_1944,0.0368904721690594,0
Neg_523,0.0457388247110374,0
Neg_1319,0.0709382058415997,0
Neg_562,0.0566389207072044,0
Neg_2456,0.0179320385628119,0
Neg_1500,0.0442853315362233,0
Neg_1913,0.0557461637636133,0
Neg_286,0.0153987970032889,0
Neg_2871,0.025114962731162,0
Neg_456,0.0155536325873872,0
Neg_984,0.0516045078502444,0
Neg_1837,0.0292362952967348,0
Neg_2617,0.0976196164004651,0
Neg_139,0.0974644168855713,0
Neg_1815,0.0281311301880353,0
Neg_1157,0.0115876678304885,0
Neg_1317,0.0595492203804637,0
Neg_2405,0.0370651514444448,0
Neg_45,0.0131614472486818,0
Neg_1797,0.0233291994060054,0
Neg_2769,0.0585276419633594,0
Neg_1390,0.0216217067927825,0
Neg_1018,0.0276838764256926,0
Neg_602,0.0518597195148033,0
Neg_182,0.0054612143707957,0
Neg_1056,0.0775589800753807,0
Neg_2567,0.0227726612991143,0
Neg_849,0.0250454051919868,0
Neg_2338,0.0870529163073524,0
Neg_422,0.0275270146800074,0
Neg_1421,0.0332858583427771,0
Neg_2439,0.0360530230885518,0
Neg_563,0.0220819531794969,0
Neg_1622,0.0592631519999308,0
Neg_1578,0.030649014934498,0
Neg_1939,0.0223643737661788,0
Neg_163,0.0164528155664762,0
Neg_287,0.1054747711246985,0
Neg_787,0.0695115123539764,0
Neg_1846,0.011085141022283,0
Neg_1280,0.0226950687398308,0
Neg_1918,0.0851612596549601,0
Neg_999,0.0249767096706761,0
Neg_314,0.0621900550111117,0
Neg_2192,0.0524723582294756,0
Neg_605,0.0069715181200834,0
Neg_413,0.0902849159026154,0
Neg_1861,0.0253659737187056,0
Neg_342,0.0234971780760591,0
Neg_398,0.0379066826852888,0
Neg_96,0.0271264196891447,0
Neg_1924,0.0916424294449277,0
Neg_592,0.0337859648799814,0
Neg_1985,0.0303515226896528,0
Neg_1045,0.0215993346193689,0
Neg_2542,0.0513503533027926,0
Neg_2165,0.0138750499927579,0
Neg_1526,0.0185011975707419,0
Neg_2709,0.0783331260736852,0
Neg_2230,0.0128489014230581,0
Neg_2137,0.0789649787777936,0
Neg_2068,0.0474330158090612,0
Neg_2163,0.0360487897147412,0
Neg_2247,0.0247042305652934,0
Neg_529,0.0363678500302946,0
Neg_936,0.0352206862371787,0
Neg_2418,0.0337880164581839,0
Neg_2487,0.0360729933790381,0
Neg_703,0.0662414909770208,0
Neg_1742,0.039636560015977,0
Neg_305,0.0318038288929489,0
Neg_1078,0.0302633657926264,0
Neg_1672,0.0100184152263386,0
Neg_2568,0.0336747476819682,0
Neg_1911,0.0308517848833447,0
Neg_2397,0.042911017155364,0
Neg_992,0.0151307470390195,0
Neg_1161,0.0513336469850561,0
Neg_2581,0.0459241771160924,0
Neg_701,0.0090137692883664,0
Neg_464,0.0245425258269611,0
Neg_1692,0.0540780743200671,0
Neg_774,0.036175730979402,0
Neg_2620,0.0084308918900767,0
Neg_979,0.0257630507497565,0
Neg_2827,0.0449264158648292,0
Neg_2729,0.0097048533788005,0
Neg_2277,0.0418925264472817,0
Neg_1632,0.0135556813332181,0
Neg_2756,0.1372229556320984,0
Neg_1898,0.027399192250774,0
Neg_1391,0.0295790983192901,0
Neg_1059,0.0483503251610447,0
Neg_1746,0.0696154598171484,0
Neg_1847,0.052321350267331,0
Neg_1490,0.0225915234149749,0
Neg_450,0.047215650392314,0
Neg_1448,0.0705157219807156,0
Neg_2410,0.0185519019104229,0
Neg_1301,0.0079598209046836,0
Neg_696,0.0463608414971945,0
Neg_2757,0.0298407813053015,0
Neg_815,0.0830192885632311,0
Neg_890,0.0318211508141431,0
Neg_2049,0.0382329476104667,0
Neg_634,0.0696327511583078,0
Neg_1241,0.0262775128319821,0
Neg_1265,0.03982029220269,0
Neg_1145,0.043234558558293,0
Neg_364,0.0547175629812306,0
Neg_2428,0.0356124270097587,0
Neg_2873,0.0293366643907974,0
Neg_2762,0.0204211680257786,0
Neg_1932,0.0403464058071676,0
Neg_218,0.0948500516078006,0
Neg_1471,0.0461165055709234,0
Neg_211,0.0463977704750969,0
Neg_88,0.0490972456166022,0
Neg_1800,0.0204399991313455,0
Neg_1995,0.0409775873278911,0
Neg_2231,0.0194122644272099,0
Neg_1090,0.0579208435792104,0
Neg_1457,0.0080585267595529,0
Neg_795,0.0990661988301858,0
Neg_1614,0.0617137624775197,0
Neg_732,0.0248765783822837,0
Neg_2025,0.0637955305750586,0
Neg_2088,0.0634890682471406,0
Neg_2527,0.0179573173831861,0
Neg_2021,0.0281410132035034,0
Neg_2570,0.022973170092036,0
Neg_215,0.0419467466405695,0
Neg_2516,0.0396062612752681,0
Neg_1712,0.0221285451402356,0
Neg_2010,0.0202328217754993,0
Neg_1285,0.0425485718068828,0
Neg_2834,0.0165228517276604,0
Neg_2013,0.0788560179939674,0
Neg_945,0.0140848023221046,0
Neg_1787,0.0160763776400272,0
Neg_935,0.0495543533577422,0
Neg_2099,0.0305622452746316,0
Neg_2179,0.066644078879862,0
Neg_2726,0.0354406264089651,0
Neg_1484,0.0133599088007373,0
Neg_2381,0.0314096542401888,0
Neg_1458,0.0102391070875414,0
Neg_216,0.005660764194206,0
Neg_2725,0.1128910654597059,0
Neg_406,0.0105242542823679,0
Neg_1363,0.0364120480041074,0
Neg_1311,0.1215084998818258,0
Neg_1149,0.0278074377415821,0
Neg_1218,0.0568800156843607,0
Neg_1597,0.0322024911902002,0
Neg_2745,0.0241196821982661,0
Neg_1477,0.011106720626159,0
Neg_2803,0.0396560939208883,0
Neg_104,0.0256408004412422,0
Neg_1900,0.0259711055278747,0
Neg_2586,0.0705604015234823,0
Neg_2050,0.0087293435392395,0
Neg_1069,0.0501895827248197,0
Neg_336,0.1070826696517391,0
Neg_2260,0.0283347942949297,0
Neg_1733,0.0326519124584707,0
Neg_1555,0.1360393678916391,0
Neg_2329,0.0377758585648759,0
Neg_1878,0.0341522890377172,0
Neg_1893,0.0240713286541426,0
Neg_1716,0.0250365752715896,0
Neg_2322,0.0207763428292084,0
Neg_101,0.0194570336945511,0
Neg_16,0.0681666158043973,0
Neg_31,0.0285959741355697,0
Neg_240,0.0794043750137266,0
Neg_1117,0.0400415261163608,0
Neg_2262,0.0669157472107301,0
Neg_2861,0.0487130436486236,0
Neg_1225,0.006027318736437,0
Neg_261,0.036053140574349,0
Neg_609,0.0212902490361044,0
Neg_1352,0.0301694095731785,0
Neg_733,0.090138049164553,0
Neg_2593,0.0596357827926438,0
Neg_2259,0.0626694486427427,0
Neg_1785,0.0390506546813716,0
Neg_847,0.0238882137965248,0
Neg_684,0.0013077950707391,0
Neg_1411,0.0343307133018746,0
Neg_680,0.0705934810799415,0
Neg_502,0.042500665698716,0
Neg_1097,0.0167986120431835,0
Neg_1826,0.0210009456136705,0
Neg_702,0.0243493615973127,0
Neg_1626,0.0197183270436334,0
Neg_2358,0.0332673756209218,0
Neg_1026,0.0394893114180186,0
Neg_82,0.0267531405432419,0
Neg_509,0.0548643512008801,0
Neg_1235,0.0129015376217345,0
Neg_2118,0.0464374127271607,0
Neg_1303,0.0364720025519481,0
Neg_72,0.0124075261161491,0
Neg_1147,0.0250996171169068,0
Neg_2437,0.047215909124629,0
Neg_1770,0.0092559579987352,0
Neg_177,0.0208279947675028,0
Neg_978,0.0138049749740705,0
Neg_724,0.0724821577881006,0
Neg_1766,0.0314799393738191,0
Neg_868,0.0649518988571309,0
Neg_1825,0.0213167132633136,0
Neg_2020,0.0013312778866863,0
Neg_1628,0.1135100498386584,0
Neg_892,0.0036295673915816,0
Neg_2692,0.0726703077696247,0
Neg_512,0.0248544764310969,0
Neg_2128,0.0104932173657137,0
Neg_1647,0.0713924148238742,0
Neg_2419,0.1728789315835529,0
Neg_2659,0.0237391699853101,0
Neg_1214,0.0642938547690865,0
Neg_411,0.0578084128452102,0
Neg_2321,0.0275772778079943,0
Neg_1384,0.0091974475592782,0
Neg_1489,0.0216067706859713,0
Neg_2666,0.0482006293212091,0
Neg_1905,0.0345785439059566,0
Neg_55,0.049460163447103,0
Neg_1178,0.0631722745218142,0
Neg_2369,0.0274454879076603,0
Neg_1,0.0162104358451766,0
Neg_1999,0.0869650918711209,0
Neg_1883,0.0132735263159591,0
Neg_1643,0.0800692356056141,0
Neg_2885,0.1171395044656934,0
Neg_1786,0.0234481920007622,0
Neg_1933,0.0342729456607422,0
Neg_814,0.0472295734968454,0
Neg_1593,0.0477540000568331,0
Neg_1298,0.0386561829057853,0
Neg_285,0.0100003779914341,0
Neg_2792,0.0480859735353217,0
Neg_2154,0.0415724179375139,0
Neg_1689,0.0322586387078742,0
Neg_603,0.0301856533422046,0
Neg_1021,0.0438156607461335,0
Neg_1820,0.0380413529804367,0
Neg_222,0.0380171419300197,0
Neg_256,0.1084769430518035,0
Neg_704,0.0335064265203131,0
Neg_144,0.0311670334646471,0
Neg_2067,0.0335664398644634,0
Neg_1406,0.0707204706770822,0
Neg_2616,0.0517138793928269,0
Neg_648,0.0332812020743479,0
Neg_2774,0.020767089876683,0
Neg_292,0.0510097409898515,0
Neg_2667,0.0097863468739467,0
Neg_257,0.0169945169899756,0
Neg_1768,0.0797779300158275,0
Neg_2249,0.0249677776618045,0
Neg_779,0.025153796841249,0
Neg_2513,0.1003601422540021,0
Neg_2425,0.0150507115096416,0
Neg_2272,0.0303762421997396,0
Neg_361,0.0292602267591154,0
Neg_1745,0.0221162501120578,0
Neg_2902,0.0389355724988108,0
Neg_808,0.0469886387490005,0
Neg_407,0.0207629888118371,0
Neg_191,0.0801935073617972,0
Neg_1737,0.0230073945637071,0
Neg_1001,0.0663643482090914,0
Neg_2120,0.0297609543407716,0
Neg_960,0.0403715663198352,0
Neg_1356,0.0381701088969686,0
Neg_1764,0.0568137787409351,0
Neg_901,0.0239540683094117,0
Neg_2556,0.0105276634800653,0
Neg_303,0.0194279552629409,0
Neg_654,0.0354401983648367,0
Neg_251,0.0354615469476682,0
Neg_1958,0.0676080035481261,0
Neg_2857,0.0311383729677106,0
Neg_1824,0.0335866213319893,0
Neg_9,0.0532579346659416,0
Neg_1397,0.0084552338868253,0
Neg_1841,0.0424459657677656,0
Neg_1197,0.0279712444956916,0
Neg_1357,0.0360733179796592,0
Neg_2898,0.0278383721601444,0
Neg_2132,0.0462691237430611,0
Neg_647,0.0349131023709077,0
Neg_2646,0.0817996894652391,0
Neg_476,0.0461466514018332,0
Neg_231,0.0245142924243802,0
Neg_451,0.0189490862998599,0
Neg_1073,0.0444869956520485,0
Neg_7,0.0263348884818983,0
Neg_1877,0.0187313384856093,0
Neg_2912,0.0694365810970126,0
Neg_1968,0.0225577793597695,0
Neg_2590,0.0374642193313472,0
Neg_2781,0.0515007462814974,0
Neg_940,0.097979657845404,0
Neg_459,0.0537091870649528,0
Neg_1657,0.0106607294752229,0
Neg_2544,0.0364914208906435,0
Neg_2345,0.0112837669006411,0
Neg_2406,0.0484859009790702,0
Neg_2060,0.0054584752116261,0
Neg_2697,0.0205099029998631,0
Neg_1979,0.0336984610103047,0
Neg_875,0.1689699364120386,0
Neg_798,0.030611925045934,0
Neg_2520,0.0254707560005536,0
Neg_2252,0.0286078448710508,0
Neg_1502,0.0315671945425523,0
Neg_2316,0.0481515021777039,0
Neg_2282,0.0324512234803091,0
Neg_2664,0.0247761775862289,0
Neg_1274,0.1576491288958642,0
Neg_1290,0.0460087236088919,0
Neg_299,0.0165662605903029,0
Neg_2528,0.0385982855942627,0
Neg_1387,0.0578135407913737,0
Neg_13,0.0148937348524099,0
Neg_586,0.0126239311150401,0
Neg_1691,0.0204531035183287,0
Neg_629,0.0621915821942222,0
Neg_1089,0.0268231189406406,0
Neg_2884,0.0447593634878407,0
Neg_2610,0.040723489398166,0
Neg_470,0.0200879074362822,0
Neg_1649,0.0296983299022525,0
Neg_1177,0.0340277102210107,0
Neg_2447,0.0228784998274176,0
Neg_10,0.0807906269987081,0
Neg_2623,0.0504096681940761,0
Neg_265,0.0680311631881709,0
Neg_273,0.0716540150421299,0
Neg_2305,0.0303507792928713,0
Neg_915,0.0260938561658689,0
Neg_1945,0.026759588823852,0
Neg_961,0.0123787885603162,0
Neg_2662,0.0403122375699745,0
Neg_1146,0.0425631682945475,0
Neg_1137,0.0304537177523857,0
Neg_41,0.0538452798254632,0
Neg_1496,0.0431363348819426,0
Neg_2270,0.0071396791659006,0
Neg_1721,0.0144914614509334,0
Neg_2196,0.0113522105319271,0
Neg_1988,0.0019237046682201,0
Neg_2464,0.0210451460870893,0
Neg_521,0.0205060141774021,0
Neg_1062,0.0313441677196352,0
Neg_899,0.0159232794198981,0
Neg_374,0.0114819313401852,0
Neg_2106,0.0494199476227667,0
Neg_3,0.0032608569236085,0
Neg_405,0.0680643426694793,0
Neg_1873,0.0294685198091881,0
Neg_2506,0.069798951955537,0
Neg_2777,0.0409525497494476,0
Neg_762,0.0844579919291816,0
Neg_401,0.0986236678939088,0
Neg_1801,0.0798817321523495,0
Neg_2863,0.0265622614991281,0
Neg_2412,0.0372308385888221,0
Neg_1094,0.0324405347262812,0
Neg_1795,0.0887869129592631,0
Neg_1144,0.0950042078119163,0
Neg_1201,0.0176486708746461,0
Neg_2435,0.0636904301349843,0
Neg_252,0.0336115892099319,0
Neg_2676,0.0150713990046938,0
Neg_322,0.0783587401386214,0
Neg_1525,0.0231945452246837,0
Neg_1228,0.038089037701094,0
Neg_2042,0.0193286915127442,0
Neg_2308,0.0274576130242753,0
Neg_2157,0.0428241379184696,0
Neg_2159,0.0373367016274664,0
Neg_2734,0.0230915001237551,0
Neg_1207,0.0242605865742852,0
Neg_120,0.0086208840364496,0
Neg_2631,0.0367597719035064,0
Neg_595,0.054198430554837,0
Neg_993,0.1003196241409041,0
Neg_1596,0.1245678145430803,0
Neg_2868,0.0267821140794949,0
Neg_579,0.0321569000107583,0
Neg_1663,0.0279524317482567,0
Neg_1040,0.0536168365591081,0
Neg_2240,0.0110804705910588,0
Neg_2349,0.0161501770174778,0
Neg_2207,0.0116299073406585,0
Neg_1153,0.0387950141902935,0
Neg_580,0.0428515086675682,0
Neg_2390,0.0434820993187425,0
Neg_1683,0.0159257226893356,0
Neg_2601,0.0182413469121997,0
Neg_2888,0.0354149880569363,0
Neg_1121,0.055012398099681,0
Neg_2688,0.0269198438762181,0
Neg_1493,0.0536489575221958,0
Neg_1272,0.0434535381355526,0
Neg_1242,0.0204819628104938,0
Neg_1292,0.0819661473009205,0
Neg_2398,0.0150096092461609,0
Neg_1990,0.0068968589919133,0
Neg_2241,0.0528907626366381,0
Neg_508,0.0293611100805321,0
Neg_307,0.0308520739855243,0
Neg_2448,0.0376657536173982,0
Neg_600,0.0280809642455921,0
Neg_601,0.0197129872518477,0
Neg_1217,0.0241428909067845,0
Neg_839,0.0887566898063727,0
Neg_682,0.0782802362249264,0
Neg_2187,0.0703785012643062,0
Neg_2821,0.02369115441786,0
Neg_2789,0.0179892635359994,0
Neg_169,0.0082031953219559,0
Neg_320,0.0438193136280653,0
Neg_2889,0.0108009842112015,0
Neg_17,0.0190786805151933,0
Neg_1714,0.0254843887304074,0
Neg_2605,0.0312673419819759,0
Neg_1527,0.0570092969159628,0
Neg_83,0.0708075369428492,0
Neg_2246,0.0511924401417132,0
Neg_114,0.0358202982450229,0
Neg_1808,0.0419677328451995,0
Neg_958,0.0441027702803002,0
Neg_2093,0.0354110000301067,0
Neg_1561,0.0142430502436413,0
Neg_1870,0.0747869211643951,0
Neg_1335,0.0154173878724366,0
Neg_1574,0.0157906551983134,0
Neg_2188,0.0065506987059707,0
Neg_608,0.0238616196725795,0
Neg_1240,0.0564229259536403,0
Neg_2628,0.0867273642918568,0
Neg_1855,0.0563283006526069,0
Neg_1793,0.0401334802975028,0
Neg_2263,0.0232123926456992,0
Neg_2400,0.0366035937374366,0
Neg_1583,0.0369312219954459,0
Neg_410,0.0821844247351092,0
Neg_2849,0.0197971476257921,0
Neg_1389,0.0333102452608298,0
Neg_130,0.0226629294387149,0
Neg_2784,0.0189109528453292,0
Neg_2759,0.033312221724383,0
Neg_2148,0.0479487210994784,0
Neg_2886,0.0189783238827625,0
Neg_903,0.0377052190002824,0
Neg_2844,0.0258664721738654,0
Neg_1071,0.0641268908601942,0
Neg_2491,0.0257805074234492,0
Neg_2731,0.0200799120909561,0
Neg_1497,0.0366753204534099,0
Neg_2096,0.0341802903697558,0
Neg_2234,0.0216989642007103,0
Neg_263,0.0327482496826137,0
Neg_2409,0.0551715553800176,0
Neg_171,0.0180755995445373,0
Neg_2185,0.0397096499402395,0
Neg_1630,0.065960096998386,0
Neg_239,0.0124443797607597,0
Neg_933,0.0163328308903963,0
Neg_2276,0.0137323736653525,0
Neg_2707,0.0089668986760979,0
Neg_1971,0.1244387346728046,0
Neg_293,0.0378181622104755,0
Neg_766,0.0134174478416723,0
Neg_1208,0.0442940043189058,0
Neg_1076,0.0308649364092418,0
Neg_2860,0.074553813834123,0
Neg_2048,0.0848932430298327,0
Neg_837,0.0511999119580125,0
Neg_2085,0.0407699614183269,0
Neg_1812,0.0308692159841422,0
Neg_659,0.0448790063451786,0
Neg_2775,0.0287948398875156,0
Neg_807,0.0338296650902125,0
Neg_379,0.0318495198328418,0
Neg_683,0.0131603323093684,0
Neg_2124,0.0665390366260238,0
Neg_1239,0.045373399869527,0
Neg_1478,0.0435246702028378,0
Neg_711,0.1493630567791348,0
Neg_1422,0.0361477258350275,0
Neg_2642,0.0256537994766937,0
Neg_2243,0.0142977908220728,0
Neg_419,0.0540932398061117,0
Neg_2335,0.0314836601636865,0
Neg_708,0.0264838554596006,0
Neg_2224,0.0122449316588634,0
