,Flexibility,y
Neg_2602,0.0132317592262621,0
Neg_2626,0.0381404796828642,0
Neg_664,0.0332846706922928,0
Neg_1033,0.0528420634025279,0
Neg_1541,0.0418810582671805,0
Neg_352,0.0133585206436783,0
Neg_2763,0.0731383126992014,0
Neg_2198,0.045479251848173,0
Neg_260,0.121939653211285,0
Neg_743,0.0463597147433523,0
Neg_1798,0.111234529225874,0
Neg_805,0.0693134145212414,0
Neg_2446,0.0267895118747045,0
Neg_1456,0.1460210232990555,0
Neg_853,0.0929489710437235,0
Neg_1866,0.0358157894638059,0
Neg_1972,0.0397646872075472,0
Neg_1250,0.0421806925752415,0
Neg_2893,0.0478821823375088,0
Neg_415,0.0242130225841278,0
Neg_2440,0.0287484699139763,0
Neg_1947,0.0301868325570255,0
Neg_2296,0.0323151429544598,0
Neg_1491,0.01406117693119,0
Neg_1592,0.0475424684230726,0
Neg_833,0.0348698223590429,0
Neg_2254,0.1110762526343325,0
Neg_2786,0.0426550315284802,0
Neg_1307,0.0343763966673204,0
Neg_1022,0.0298633308940593,0
Neg_2289,0.0285016664014337,0
Neg_2564,0.0495025325436467,0
Neg_1131,0.0198028066314781,0
Neg_2814,0.0302870293439879,0
Neg_2346,0.0319994534061925,0
Neg_2538,0.0189829199902491,0
Neg_503,0.0436018976202278,0
Neg_614,0.0183228735122897,0
Neg_2227,0.0450706607000788,0
Neg_1977,0.0173417400750079,0
Neg_1151,0.0289058271581702,0
Neg_2315,0.0173914412045514,0
Neg_1180,0.008246564433951,0
Neg_308,0.0342397713014884,0
Neg_1426,0.0600546168648941,0
Neg_12,0.0156701114110828,0
Neg_506,0.0299786767876354,0
Neg_136,0.0202865919830095,0
Neg_378,0.0412209775618561,0
Neg_2058,0.0431077492159393,0
Neg_2336,0.0453718482759178,0
Neg_2220,0.0228829918244357,0
Neg_262,0.0484196813438167,0
Neg_1888,0.0485454717185175,0
Neg_2552,0.0034637632666458,0
Neg_1340,0.0591626657353074,0
Neg_1753,0.0711617405782801,0
Neg_941,0.0587781466678846,0
Neg_689,0.0675743149881916,0
Neg_403,0.0398203566959864,0
Neg_2524,0.0150295763535406,0
Neg_1006,0.0191043823374407,0
Neg_89,0.0746793916447194,0
Neg_1956,0.0866430392793162,0
Neg_2723,0.0067556526131839,0
Neg_34,0.0245340744735361,0
Neg_757,0.076587361130537,0
Neg_1170,0.0697162529332616,0
Neg_1405,0.0155426474395937,0
Neg_1634,0.069727269748418,0
Neg_835,0.0193120587937774,0
Neg_1809,0.0124860568046317,0
Neg_296,0.0635137988516813,0
Neg_1989,0.0189205988731344,0
Neg_636,0.0464422678573988,0
Neg_1350,0.0360762723197678,0
Neg_160,0.0556525482045483,0
Neg_1524,0.0460826557445766,0
Neg_836,0.0155864048491548,0
Neg_1885,0.0154600161904604,0
Neg_1723,0.0393993702792145,0
Neg_1139,0.0377610933660324,0
Neg_531,0.0187458376742788,0
Neg_131,0.0451015307185535,0
Neg_226,0.0240872151519475,0
Neg_2031,0.0127757247033423,0
Neg_1050,0.0419124484941954,0
Neg_2215,0.0398189710945744,0
Neg_1008,0.0107538515940494,0
Neg_755,0.019119537065505,0
Neg_1309,0.0679272189238463,0
Neg_1348,0.0243471544843278,0
Neg_2829,0.0517569516890579,0
Neg_1281,0.0126923268681936,0
Neg_2879,0.0703985629715376,0
Neg_2182,0.0136043832348566,0
Neg_513,0.0399887356716018,0
Neg_2222,0.0649491991652809,0
Neg_2348,0.0439551225211443,0
Neg_549,0.0381148965936887,0
Neg_2669,0.0526421124816389,0
Neg_1248,0.0751965757638364,0
Neg_19,0.0073330118645842,0
Neg_1763,0.0357867141315884,0
Neg_2832,0.041490675032107,0
Neg_1992,0.0241704990391658,0
Neg_2675,0.0471451262814683,0
Neg_203,0.0613475496261448,0
Neg_2314,0.0105183107387119,0
Neg_460,0.0495046289402944,0
Neg_248,0.0427391302703722,0
Neg_418,0.0250264519068533,0
Neg_1007,0.0144160529768201,0
Neg_2178,0.0253260879410256,0
Neg_537,0.0265208758472564,0
Neg_97,0.0196092394596165,0
Neg_1719,0.045417905198933,0
Neg_1777,0.0250366108554037,0
Neg_771,0.0358232787430798,0
Neg_2070,0.0008644781101114,0
Neg_1418,0.0604826158089722,0
Neg_1167,0.024220189866158,0
Neg_2477,0.0263781716630214,0
Neg_715,0.0217241751425519,0
Neg_616,0.0449978730438476,0
Neg_558,0.0115456763003803,0
Neg_64,0.0538252942007089,0
Neg_1316,0.054000916210064,0
Neg_1507,0.0630336548804258,0
Neg_1101,0.0217526379790856,0
Neg_1796,0.0196392162991073,0
Neg_1223,0.0387620747438917,0
Neg_538,0.0304747471884744,0
Neg_302,0.0244927595639627,0
Neg_200,0.0387567998808881,0
Neg_1730,0.0163371501177822,0
Neg_876,0.0322576552990229,0
Neg_326,0.031957271095712,0
Neg_1436,0.0624699460667644,0
Neg_727,0.0626237635708654,0
Neg_1831,0.0435134213238234,0
Neg_900,0.1222351881347322,0
Neg_1637,0.0308290150184819,0
Neg_2635,0.0296956393111944,0
Neg_2454,0.0259328770528802,0
Neg_1216,0.0111583134884821,0
Neg_2191,0.0025114628717311,0
Neg_1275,0.0318234388232769,0
Neg_2151,0.0077127453493268,0
Neg_1402,0.0525272552303736,0
Neg_717,0.0380488771693482,0
Neg_1862,0.0440998611636247,0
Neg_158,0.101941010115406,0
Neg_1740,0.0125041469768133,0
Neg_1424,0.0375346104539515,0
Neg_943,0.1039024151243769,0
Neg_1688,0.0904714437133991,0
Neg_148,0.0560579129457739,0
Neg_2796,0.0381764858543367,0
Neg_1887,0.0283462756307909,0
Neg_2811,0.0608701373012392,0
Neg_859,0.0222197425278616,0
Neg_2155,0.010619742981249,0
Neg_2045,0.0217279454408122,0
Neg_1104,0.0499347639056944,0
Neg_2638,0.0310475464991429,0
Neg_962,0.056042084539072,0
Neg_2828,0.0251993431953854,0
Neg_1944,0.0548882876715419,0
Neg_523,0.1570633143345965,0
Neg_1319,0.0699345946361817,0
Neg_562,0.0492135006815006,0
Neg_2456,0.0272716120555892,0
Neg_1500,0.0751457675632836,0
Neg_1913,0.0918934368588695,0
Neg_286,0.0563468361490685,0
Neg_2871,0.0386098365590075,0
Neg_456,0.0488840772526053,0
Neg_984,0.0613187873272979,0
Neg_1837,0.0192613723363399,0
Neg_2617,0.0227219628594537,0
Neg_139,0.0550955181207821,0
Neg_1815,0.0539248346136829,0
Neg_1157,0.0264154984546397,0
Neg_1317,0.0874970286927566,0
Neg_2405,0.0365031482079671,0
Neg_45,0.0520979936648265,0
Neg_1797,0.0395725210004644,0
Neg_2769,0.01531383774733,0
Neg_1390,0.0268149442961742,0
Neg_1018,0.0051273236801451,0
Neg_602,0.0468322597124599,0
Neg_182,0.0255402270640233,0
Neg_1056,0.071796175265171,0
Neg_2567,0.0092314116654194,0
Neg_849,0.0333396715170248,0
Neg_2338,0.0849985299453026,0
Neg_422,0.0396573476675123,0
Neg_1421,0.0457518622928938,0
Neg_2439,0.044861696982825,0
Neg_563,0.0287334161511466,0
Neg_1622,0.105277932789549,0
Neg_1578,0.027358342502316,0
Neg_1939,0.0211351050507149,0
Neg_163,0.0325082036032777,0
Neg_287,0.0628742374941564,0
Neg_787,0.0666486558537049,0
Neg_1846,0.0200654593510367,0
Neg_1280,0.0500968917280066,0
Neg_1918,0.0190164684951812,0
Neg_999,0.0914440467507259,0
Neg_314,0.0515210892819305,0
Neg_2192,0.0046043102046351,0
Neg_605,0.0188238241684034,0
Neg_413,0.1358973188953534,0
Neg_1861,0.0230703360229811,0
Neg_342,0.1429376554391732,0
Neg_398,0.0632977886251817,0
Neg_96,0.0631202482431471,0
Neg_1924,0.0808961775900363,0
Neg_592,0.0519820509308308,0
Neg_1985,0.0360107421483564,0
Neg_1045,0.0031511524847951,0
Neg_2542,0.0322648016327888,0
Neg_2165,0.03261787006387,0
Neg_1526,0.0319237337508522,0
Neg_2709,0.0494635813664211,0
Neg_2230,0.0326051814077041,0
Neg_2137,0.0431854674807051,0
Neg_2068,0.0139442015569149,0
Neg_2163,0.0375912797639917,0
Neg_2247,0.029930002544494,0
Neg_529,0.0138356425153492,0
Neg_936,0.0323056402378061,0
Neg_2418,0.0079107067812339,0
Neg_2487,0.022996116134363,0
Neg_703,0.0474875285509541,0
Neg_1742,0.0469921489929441,0
Neg_305,0.0501857946938598,0
Neg_1078,0.0127978033730254,0
Neg_1672,0.0078335929866021,0
Neg_2568,0.0643560506644458,0
Neg_1911,0.0122998325882443,0
Neg_2397,0.0138600358521486,0
Neg_992,0.017426977599911,0
Neg_1161,0.0622116340665126,0
Neg_2581,0.0586170455927748,0
Neg_701,0.0285834670198965,0
Neg_464,0.038239641889438,0
Neg_1692,0.041704476572316,0
Neg_774,0.0870206067400208,0
Neg_2620,0.0085749763895542,0
Neg_979,0.0377306483767447,0
Neg_2827,0.0078184979083491,0
Neg_2729,0.0649684674198261,0
Neg_2277,0.0270244583067317,0
Neg_1632,0.0200468952934909,0
Neg_2756,0.1038065159989127,0
Neg_1898,0.0117051089532904,0
Neg_1391,0.0798545315810118,0
Neg_1059,0.0173522195888191,0
Neg_1746,0.0490655736574567,0
Neg_1847,0.005075110066549,0
Neg_1490,0.027369984864658,0
Neg_450,0.0596989277937974,0
Neg_1448,0.0291982548657306,0
Neg_2410,0.0259534704551507,0
Neg_1301,0.0221219677235469,0
Neg_696,0.0191134634047739,0
Neg_2757,0.0162966713956525,0
Neg_815,0.0234915953234766,0
Neg_890,0.0629031871820447,0
Neg_2049,0.0458204676650121,0
Neg_634,0.0315996058063192,0
Neg_1241,0.0218801504896465,0
Neg_1265,0.0295325217636246,0
Neg_1145,0.0275804784925071,0
Neg_364,0.0833948649944556,0
Neg_2428,0.0574509693387986,0
Neg_2873,0.0060960623138769,0
Neg_2762,0.0168513758638884,0
Neg_1932,0.0594004748568407,0
Neg_218,0.0960619420187738,0
Neg_1471,0.0430503569161125,0
Neg_211,0.0623651463641754,0
Neg_88,0.0035767551321714,0
Neg_1800,0.048727994281842,0
Neg_1995,0.0977208840370073,0
Neg_2231,0.0399983125222798,0
Neg_1090,0.0486785106941398,0
Neg_1457,0.0402822511011631,0
Neg_795,0.1107816952678841,0
Neg_1614,0.0807147008485438,0
Neg_732,0.0272298784800374,0
Neg_2025,0.0259566654649669,0
Neg_2088,0.0118873502678854,0
Neg_2527,0.0432108443583631,0
Neg_2021,0.0593677874368013,0
Neg_2570,0.0191295257314246,0
Neg_215,0.0195172055856453,0
Neg_2516,0.0233596950971707,0
Neg_1712,0.0248977629755391,0
Neg_2010,0.0580365781578939,0
Neg_1285,0.0728508927086433,0
Neg_2834,0.0481315377879882,0
Neg_2013,0.0218426383927437,0
Neg_945,0.0237518695076697,0
Neg_1787,0.0121330454200159,0
Neg_935,0.0282109893300524,0
Neg_2099,0.0481859705529152,0
Neg_2179,0.0090275633991021,0
Neg_2726,0.0890943845443764,0
Neg_1484,0.0301042613280817,0
Neg_2381,0.0479937731778884,0
Neg_1458,0.029877529301089,0
Neg_216,0.0435668652248196,0
Neg_2725,0.0281633492348632,0
Neg_406,0.0533406416087503,0
Neg_1363,0.0321455222227169,0
Neg_1311,0.0287379214535795,0
Neg_1149,0.1524468361205553,0
Neg_1218,0.0644149111071882,0
Neg_1597,0.0547989130429968,0
Neg_2745,0.0552094654171423,0
Neg_1477,0.0102377622670022,0
Neg_2803,0.0574742169018188,0
Neg_104,0.0420843934554226,0
Neg_1900,0.0278952989081612,0
Neg_2586,0.0058565458265507,0
Neg_2050,0.0055170842472755,0
Neg_1069,0.1024654728394307,0
Neg_336,0.0563584026843826,0
Neg_2260,0.0078168962931759,0
Neg_1733,0.0171334756061496,0
Neg_1555,0.0842348444368088,0
Neg_2329,0.0552788433258378,0
Neg_1878,0.0849024286561365,0
Neg_1893,0.0331568540336091,0
Neg_1716,0.0444890441984416,0
Neg_2322,0.0681626684463921,0
Neg_101,0.0497743164999331,0
Neg_16,0.0224562368893461,0
Neg_31,0.0283310850732482,0
Neg_240,0.1156824416658758,0
Neg_1117,0.0445252261693151,0
Neg_2262,0.0604246119756786,0
Neg_2861,0.0832011622767848,0
Neg_1225,0.0228273755924818,0
Neg_261,0.0049168104515611,0
Neg_609,0.07107007655301,0
Neg_1352,0.0131664288469206,0
Neg_733,0.0940634602205952,0
Neg_2593,0.0117195022357855,0
Neg_2259,0.0385633640489004,0
Neg_1785,0.0645769189692642,0
Neg_847,0.0201271622445016,0
Neg_684,0.0210061941370909,0
Neg_1411,0.0771137660808146,0
Neg_680,0.0936734447935413,0
Neg_502,0.0798081458454697,0
Neg_1097,0.0495491106422848,0
Neg_1826,0.0177477513501753,0
Neg_702,0.0475897894438193,0
Neg_1626,0.0312276717916895,0
Neg_2358,0.0095732376966606,0
Neg_1026,0.0290568453100153,0
Neg_82,0.0107666553307249,0
Neg_509,0.0203100769148239,0
Neg_1235,0.0248279555416407,0
Neg_2118,0.0280765045073634,0
Neg_1303,0.0642672297267669,0
Neg_72,0.0723989954152591,0
Neg_1147,0.0449545456832343,0
Neg_2437,0.0472921865204314,0
Neg_1770,0.0297721812669903,0
Neg_177,0.054395542537233,0
Neg_978,0.0281041315953906,0
Neg_724,0.0648506094653955,0
Neg_1766,0.0483206519630422,0
Neg_868,0.0457701084493022,0
Neg_1825,0.0154446513748306,0
Neg_2020,0.0242832702485883,0
Neg_1628,0.0472577422135348,0
Neg_892,0.0334931792208393,0
Neg_2692,0.0341149856629085,0
Neg_512,0.0567074514190254,0
Neg_2128,0.029086969066834,0
Neg_1647,0.0435098458490223,0
Neg_2419,0.0637963022189065,0
Neg_2659,0.0379678583240604,0
Neg_1214,0.0522811608989458,0
Neg_411,0.0620804235107161,0
Neg_2321,0.0276892290086415,0
Neg_1384,0.063329727309389,0
Neg_1489,0.0282471004964781,0
Neg_2666,0.0180378759392042,0
Neg_1905,0.0230699281312902,0
Neg_55,0.0404456997717462,0
Neg_1178,0.0612161981740253,0
Neg_2369,0.0273979028212373,0
Neg_1,0.0151667186912727,0
Neg_1999,0.099319336765859,0
Neg_1883,0.0187501597808311,0
Neg_1643,0.0600944839712405,0
Neg_2885,0.0389277863514044,0
Neg_1786,0.038347034579861,0
Neg_1933,0.0108970001223154,0
Neg_814,0.0544881679741187,0
Neg_1593,0.0341153211201872,0
Neg_1298,0.0367387627093608,0
Neg_285,0.0230252190315852,0
Neg_2792,0.075658205848814,0
Neg_2154,0.0342828753544945,0
Neg_1689,0.011421614870922,0
Neg_603,0.0210508030113186,0
Neg_1021,0.0331764410747362,0
Neg_1820,0.0734897408052268,0
Neg_222,0.0056774398715146,0
Neg_256,0.0496594509361197,0
Neg_704,0.0054023197012873,0
Neg_144,0.0259799615526445,0
Neg_2067,0.0069478006334101,0
Neg_1406,0.0358372572485739,0
Neg_2616,0.0473658033611551,0
Neg_648,0.0430984576907467,0
Neg_2774,0.0162210962516657,0
Neg_292,0.0563165331062337,0
Neg_2667,0.0377685328301738,0
Neg_257,0.0290103724239165,0
Neg_1768,0.1029219242762488,0
Neg_2249,0.0109892856865981,0
Neg_779,0.0186625104511521,0
Neg_2513,0.050088943070497,0
Neg_2425,0.0231673336823693,0
Neg_2272,0.090069851670811,0
Neg_361,0.0535545017738182,0
Neg_1745,0.0635375297146128,0
Neg_2902,0.0048529500223779,0
Neg_808,0.0668771882118391,0
Neg_407,0.0441007819961796,0
Neg_191,0.0238692695966458,0
Neg_1737,0.0164768466595324,0
Neg_1001,0.0608861244175809,0
Neg_2120,0.0437542260258968,0
Neg_960,0.0315713821953657,0
Neg_1356,0.0308124725664075,0
Neg_1764,0.0927309498069645,0
Neg_901,0.0707247216490957,0
Neg_2556,0.0067356563003004,0
Neg_303,0.0517160541487163,0
Neg_654,0.0367872667975921,0
Neg_251,0.0387090798934261,0
Neg_1958,0.0102220333582829,0
Neg_2857,0.0182655630705646,0
Neg_1824,0.0141948778031559,0
Neg_9,0.0784769401943204,0
Neg_1397,0.0248588484593101,0
Neg_1841,0.0657591111398809,0
Neg_1197,0.0246788976151122,0
Neg_1357,0.0529204936808723,0
Neg_2898,0.0200035328366316,0
Neg_2132,0.0820552101426377,0
Neg_647,0.0691136923331643,0
Neg_2646,0.0747808772019017,0
Neg_476,0.056271625292237,0
Neg_231,0.0634958451481889,0
Neg_451,0.0157486880837292,0
Neg_1073,0.0545273662404372,0
Neg_7,0.0201155866398666,0
Neg_1877,0.0469699272781337,0
Neg_2912,0.0227420078729827,0
Neg_1968,0.0471289944716494,0
Neg_2590,0.0512645194860062,0
Neg_2781,0.0385737449069501,0
Neg_940,0.0313712896368515,0
Neg_459,0.08083008705112,0
Neg_1657,0.0462461655343797,0
Neg_2544,0.0389271326488341,0
Neg_2345,0.0241465974710204,0
Neg_2406,0.0340574232759039,0
Neg_2060,0.006587900672126,0
Neg_2697,0.0212111076517397,0
Neg_1979,0.0156134448244385,0
Neg_875,0.0481078681396349,0
Neg_798,0.0329745352111434,0
Neg_2520,0.0749631932194186,0
Neg_2252,0.0128791703147564,0
Neg_1502,0.0399983981285138,0
Neg_2316,0.0224813659700713,0
Neg_2282,0.0055195500591339,0
Neg_2664,0.0291467693461222,0
Neg_1274,0.1379991245889674,0
Neg_1290,0.0332353429043887,0
Neg_299,0.004617578769471,0
Neg_2528,0.0434891617235708,0
Neg_1387,0.0275213504241506,0
Neg_13,0.0415191889633281,0
Neg_586,0.0295600377594112,0
Neg_1691,0.0423957853059302,0
Neg_629,0.0025239745852606,0
Neg_1089,0.0325662300594234,0
Neg_2884,0.0708342610817794,0
Neg_2610,0.0259072091349687,0
Neg_470,0.011922109075119,0
Neg_1649,0.0861879016383291,0
Neg_1177,0.0117524075538316,0
Neg_2447,0.0823636529570206,0
Neg_10,0.0400036427860219,0
Neg_2623,0.0487873981756471,0
Neg_265,0.0696640349887295,0
Neg_273,0.0627898097956917,0
Neg_2305,0.0417713467099282,0
Neg_915,0.0214558283513146,0
Neg_1945,0.016742572376179,0
Neg_961,0.0088559906335132,0
Neg_2662,0.0296529977779151,0
Neg_1146,0.0355854055716763,0
Neg_1137,0.0068155114987799,0
Neg_41,0.0287671248828674,0
Neg_1496,0.0680268312990335,0
Neg_2270,0.0032165953003128,0
Neg_1721,0.0251295720722978,0
Neg_2196,0.0053337517650034,0
Neg_1988,0.0316088348181203,0
Neg_2464,0.0197876251860109,0
Neg_521,0.0335532163163257,0
Neg_1062,0.0455595662890075,0
Neg_899,0.10003597092673,0
Neg_374,0.0538254340035959,0
Neg_2106,0.0363745419410319,0
Neg_3,0.0061221520456724,0
Neg_405,0.1296958040939133,0
Neg_1873,0.0239823463322303,0
Neg_2506,0.0187621718810608,0
Neg_2777,0.026689690074902,0
Neg_762,0.0395539342745433,0
Neg_401,0.1042591180347414,0
Neg_1801,0.1418299747019906,0
Neg_2863,0.0874557192013621,0
Neg_2412,0.0268055126256309,0
Neg_1094,0.0191237778304162,0
Neg_1795,0.0446754275160821,0
Neg_1144,0.1929081471411871,0
Neg_1201,0.0360760539927351,0
Neg_2435,0.041055043161876,0
Neg_252,0.0512507775955047,0
Neg_2676,0.0377219715252784,0
Neg_322,0.0227258628366404,0
Neg_1525,0.0161227208025104,0
Neg_1228,0.0236763640913436,0
Neg_2042,0.0171319461844331,0
Neg_2308,0.0638992875974133,0
Neg_2157,0.0141860486754242,0
Neg_2159,0.0757661248354509,0
Neg_2734,0.0568341099274393,0
Neg_1207,0.0507520382557791,0
Neg_120,0.0407480684441796,0
Neg_2631,0.0475784899439691,0
Neg_595,0.0223686252735992,0
Neg_993,0.0754552218135476,0
Neg_1596,0.1123505161820904,0
Neg_2868,0.0537150507743414,0
Neg_579,0.026254468312585,0
Neg_1663,0.0123323139390052,0
Neg_1040,0.0574440504359195,0
Neg_2240,0.0277099563595503,0
Neg_2349,0.030809458126056,0
Neg_2207,0.0279644468822176,0
Neg_1153,0.0868308026777959,0
Neg_580,0.1133823076923737,0
Neg_2390,0.0566060126089079,0
Neg_1683,0.0350889420832111,0
Neg_2601,0.0468001153701827,0
Neg_2888,0.0355520494021697,0
Neg_1121,0.0450598444617929,0
Neg_2688,0.0540199265282707,0
Neg_1493,0.0964473076820544,0
Neg_1272,0.0414656972655766,0
Neg_1242,0.0515048002704514,0
Neg_1292,0.0801131353926767,0
Neg_2398,0.0327520871851804,0
Neg_1990,0.0836176916407631,0
Neg_2241,0.0205809355016844,0
Neg_508,0.0386896100138364,0
Neg_307,0.0355543154317654,0
Neg_2448,0.0306456921975721,0
Neg_600,0.0325241672055693,0
Neg_601,0.0122605210004218,0
Neg_1217,0.0361006018884901,0
Neg_839,0.0930617435461384,0
Neg_682,0.032597248599715,0
Neg_2187,0.0660614580164778,0
Neg_2821,0.0118240966585149,0
Neg_2789,0.0125438020950632,0
Neg_169,0.0625189726237428,0
Neg_320,0.0125349462358832,0
Neg_2889,0.0257115030068469,0
Neg_17,0.0746303218557265,0
Neg_1714,0.0135624742746388,0
Neg_2605,0.0720530772802459,0
Neg_1527,0.0843318645316474,0
Neg_83,0.0581968834874228,0
Neg_2246,0.0357045859490365,0
Neg_114,0.0459672250322382,0
Neg_1808,0.0376728830883583,0
Neg_958,0.1097106448136342,0
Neg_2093,0.0136278235294852,0
Neg_1561,0.0073256055320169,0
Neg_1870,0.0492813386766783,0
Neg_1335,0.032904966576645,0
Neg_1574,0.0429497594879163,0
Neg_2188,0.0210328091929259,0
Neg_608,0.0651853785062168,0
Neg_1240,0.0165238260733254,0
Neg_2628,0.0622388265122559,0
Neg_1855,0.0705537633811721,0
Neg_1793,0.0302826479140022,0
Neg_2263,0.0159776639179951,0
Neg_2400,0.0203442030757461,0
Neg_1583,0.0817364954742377,0
Neg_410,0.0760980565478986,0
Neg_2849,0.0260088682427752,0
Neg_1389,0.0284869714445127,0
Neg_130,0.0067275831035998,0
Neg_2784,0.0415251395573661,0
Neg_2759,0.0693407928716631,0
Neg_2148,0.1015374839068011,0
Neg_2886,0.0570156819083172,0
Neg_903,0.007955398007642,0
Neg_2844,0.0354856195146028,0
Neg_1071,0.0334023320995755,0
Neg_2491,0.0553111721687283,0
Neg_2731,0.033274763725381,0
Neg_1497,0.0805314891243645,0
Neg_2096,0.0544379269175716,0
Neg_2234,0.0197646519420902,0
Neg_263,0.0243890257905237,0
Neg_2409,0.029516906561788,0
Neg_171,0.0214084421078303,0
Neg_2185,0.0555024079243742,0
Neg_1630,0.0392223491945987,0
Neg_239,0.0406454971837701,0
Neg_933,0.0384001287340566,0
Neg_2276,0.0368761787362986,0
Neg_2707,0.0103843285858205,0
Neg_1971,0.0798725505956021,0
Neg_293,0.0660123479234863,0
Neg_766,0.0137712762599456,0
Neg_1208,0.0059806904010286,0
Neg_1076,0.0204698996177756,0
Neg_2860,0.0361365780331008,0
Neg_2048,0.1011045793382823,0
Neg_837,0.0696709632299007,0
Neg_2085,0.05613872294392,0
Neg_1812,0.0128937025221821,0
Neg_659,0.0325527057586791,0
Neg_2775,0.0289199911080899,0
Neg_807,0.0321127629944738,0
Neg_379,0.0255104208321988,0
Neg_683,0.0357676511406633,0
Neg_2124,0.0436367906042484,0
Neg_1239,0.0829942320299505,0
Neg_1478,0.0471068374962665,0
Neg_711,0.0076271751656234,0
Neg_1422,0.0207955142236326,0
Neg_2642,0.0581287297548357,0
Neg_2243,0.0390215606527841,0
Neg_419,0.0366784227521625,0
Neg_2335,0.0333541169477399,0
Neg_708,0.043072592699316,0
Neg_2224,0.0384534926595624,0
