,Charge_density,Charge_phys,Charge_acid,y
Neg_628,0.001048293982806,0.0818277856026819,0.08,0
Neg_2169,0.0004177914203392,0.0298488203117229,0.0298488203117229,0
Neg_599,0.0009841767795548,0.0573371851736296,0.0731041211366699,0
Neg_2490,0.0012034571361831,0.038366801539275,0.038366801539275,0
Neg_62,-9.341580388290448e-05,0.0098665356539109,0.0181845347790579,0
Neg_1129,0.001293521243688,0.0191153044999763,0.0306467587086323,0
Neg_190,0.0012718580713335,0.0526184835885643,0.0526184835885643,0
Neg_1522,0.0003070229694766,0.0951398871067539,0.1038230282044246,0
Neg_165,0.0009875704477663,0.0915467316955312,0.101300413467784,0
Neg_1152,0.0002100997255488,0.0857211004498843,0.0687164856492804,0
Neg_217,-0.0007391156444022,0.0639821701864393,0.0639821701864393,0
Neg_1140,0.000385913573939,0.0206438507957812,0.0370573187003376,0
Neg_2378,0.0002579118486333,0.0323756250317698,0.0222222222222222,0
Neg_1569,-0.0002081233867886,0.0550329924921174,0.0600458363346842,0
Neg_662,0.0004792799327897,0.0543491689465352,0.0436671050382308,0
Neg_688,0.000439964373475,0.0081661636193708,0.0236994341470819,0
Neg_541,0.0005410889414947,0.1056304931554154,0.1056304931554154,0
Neg_624,-1.2363674223691402e-05,0.0956469876697734,0.0627627356647746,0
Neg_2108,0.0003070597923358,0.0312481325798744,0.0503043497189428,0
Neg_2808,0.000230862028522,0.0201406181543729,0.0201406181543729,0
Neg_2794,-0.000619696348789,0.0331327715304361,0.0328107773481372,0
Neg_2286,0.0004141395977396,0.0112661867934913,0.0112661867934913,0
Neg_373,-0.0002205480576765,0.0394402441874843,0.0394402441874843,0
Neg_2612,0.000116616920987,0.0564030256756476,0.0564030256756476,0
Neg_937,-0.0007378501952188,0.0513755898357429,0.0450081863023807,0
Neg_1345,0.0004171031566311,0.068534382156306,0.0548934745185796,0
Neg_2671,9.187492799191735e-05,0.0458994199284224,0.0458994199284224,0
Neg_2855,3.915458068640377e-05,0.0925848413331115,0.0670674346771552,0
Neg_279,-0.0010719564803271,0.0643436491920457,0.0634176428916793,0
Neg_706,0.0001146268271173,0.0738040408436149,0.0605886881642003,0
Neg_2921,0.0001773026722837,0.0595989078060553,0.0533298202558942,0
Neg_994,0.0006631314392825,0.0894509683952412,0.0894509683952412,0
Neg_2453,0.0007634113581834,0.0434782608695652,0.0434782608695652,0
Neg_2074,0.0009049676884635,0.0891481169745391,0.0629719366921847,0
Neg_1803,7.205322429034889e-05,0.0982549154029619,0.1585286728155594,0
Neg_653,0.0002402405750166,0.0537322766024112,0.0537322766024112,0
Neg_1943,0.0003454460067261,0.077659921849107,0.0767821240312302,0
Neg_1283,0.0003625675791641,0.025791912335624,0.0276038770672088,0
Neg_1383,0.0013611210434012,0.0494452007451184,0.0494452007451184,0
Neg_325,0.0001432700183917,0.0014492753623188,0.0014492753623188,0
Neg_2702,-5.769020986649436e-06,0.0302409224578381,0.0302409224578381,0
Neg_2180,0.0003558158298664,0.017813053916256,0.0057411643185755,0
Neg_585,0.0008873104885065,0.0729076844934702,0.0729076844934702,0
Neg_2047,0.0005887915808774,0.0239708919555821,0.0571029697220083,0
Neg_2392,0.0013174192569873,0.0529872871758099,0.0280236161939257,0
Neg_919,0.0009069820332044,0.0570033572209448,0.0570033572209448,0
Neg_2566,-0.001165785640436,0.1032934958689379,0.1032934958689379,0
Neg_404,0.0008567410109372,0.1088691955443005,0.1088691955443005,0
Neg_953,0.0005539196086957,0.0356279525003659,0.0356279525003659,0
Neg_1257,4.1636161425353904e-05,0.0440011394607087,0.0613525608301731,0
Neg_1680,0.0008520672517711,0.0218908197908379,0.0191154572292311,0
Neg_1098,0.0013764217168759,0.1903067402256543,0.1903067402256543,0
Neg_1404,0.0015701205484494,0.0631358127106714,0.0489443430947868,0
Neg_79,0.0004510995098003,0.0418927820537934,0.0712887949652313,0
Neg_2483,-0.0007753865569361,0.1774537675054464,0.1772676638749193,0
Neg_2866,-0.0006459403648419,0.0923088296396463,0.050207972666626,0
Neg_133,0.0001191138472512,0.0572087560105261,0.043877713505171,0
Neg_1514,-0.002554389557205,0.0670461725241463,0.0670461725241463,0
Neg_1790,-0.0002253322462698,0.0599781846130305,0.0703177892953754,0
Neg_2219,0.0010038392829371,0.0106409307142279,0.0267550079392063,0
Neg_2758,0.0009647522440341,0.0539066832939974,0.0681444310384379,0
Neg_621,0.0007466977292922,0.0163323228464047,0.0163323228464047,0
Neg_904,-7.295915017181881e-07,0.1207133327106992,0.1207133327106992,0
Neg_736,0.0011275506056418,0.1192669028550933,0.1261769026456618,0
Neg_431,0.0009008264773141,0.0374734992024716,0.0556045477048054,0
Neg_2469,-2.878186906716592e-05,0.1503005744905718,0.1480655250473102,0
Neg_2895,0.0003410453082647,0.0319099749386577,0.0347465928789929,0
Neg_202,4.85386607473178e-05,0.0183081143235495,0.0266177716575241,0
Neg_478,0.0009659187290879,0.0887977657424871,0.0887977657424871,0
Neg_1929,-0.0002342764462065,0.0533237387043373,0.0533237387043373,0
Neg_1179,-0.0008772051193358,0.1148982878936495,0.1644178890264827,0
Neg_116,-0.0008342999394988,0.0162173283226588,0.0037222657361364,0
Neg_2854,0.0006439651602187,0.1184828679080201,0.1184828679080201,0
Neg_2229,0.0007146229451907,0.1058298744877842,0.1058298744877842,0
Neg_301,3.95554835735732e-05,0.0255926862908546,0.0590747326740526,0
Neg_2264,-0.000304293384637,0.0550646441324141,0.0556414060343223,0
Neg_58,0.0003333814254503,0.0225802873950479,0.0356345240260387,0
Neg_37,-0.0032473574419337,0.0219186971195962,0.0219186971195962,0
Neg_1299,0.0030422150059818,0.0714087943562291,0.1210600016211592,0
Neg_2238,-0.0003717669455071,0.0492809797555153,0.0680823404061741,0
Neg_1065,-0.0003100751953762,0.0545711065793507,0.0442205529891662,0
Neg_2393,0.0004133369796328,0.0761413425131345,0.0488689597034762,0
Neg_1063,0.0007521377334285,0.0255699809908785,0.0371890331699628,0
Neg_2681,-0.0002674455431607,0.0697837475761481,0.0697837475761481,0
Neg_1206,-0.0004958056342003,0.0736111390541164,0.0875735126361497,0
Neg_926,-0.0004206836923477,0.0659891408105066,0.0280046782230502,0
Neg_1834,-0.0008138195154406,0.1566154367976514,0.1566154367976514,0
Neg_219,-0.0007520678316205,0.129865983845952,0.1454207160325305,0
Neg_1051,0.0008437850226357,0.008176512772253,0.0010885899121756,0
Neg_2732,0.002081585970263,0.05991786787607,0.1044102911984342,0
Neg_22,0.000437063981864,0.0646941667735561,0.0233955556881021,0
Neg_2672,0.0001976781409211,0.0091394538191551,0.0378797159344638,0
Neg_1925,0.0005559337417744,0.0557679834544294,0.0667412004290244,0
Neg_1046,0.0006199616480181,0.0409217143092815,0.0409217143092815,0
Neg_2602,0.0003639075584947,0.0187203128753793,0.0297631782055844,0
Neg_2626,-0.0001054224622796,0.0311946288444534,0.0181947198765878,0
Neg_664,-9.027790704167674e-05,0.0349792329249593,0.0348628116322718,0
Neg_1033,-0.00024646302703,0.0219000580675408,0.0323611755796402,0
Neg_1541,0.000145502911174,0.0555492984450796,0.0825192083732758,0
Neg_352,-0.0003505730588639,0.0207521251560774,0.0207521251560774,0
Neg_2763,-0.0001552720002402,0.0205627689602062,0.0205627689602062,0
Neg_2198,0.0005420735955689,0.0225260945894106,0.0401722346085553,0
Neg_260,-0.0003882456536135,0.0669792159968057,0.0669792159968057,0
Neg_743,0.000663085661415,0.0199283469636577,0.0363171827675166,0
Neg_1798,2.539688624590894e-05,0.1895797413818313,0.1698454883557591,0
Neg_805,-0.0005098470082704,0.0286871801940578,0.0286871801940578,0
Neg_2446,0.0004954259203254,0.0148902498535716,0.0148902498535717,0
Neg_1456,0.0017972383137111,0.0490900432103496,0.0624853391345961,0
Neg_853,0.0006590602607155,0.1342418029694154,0.1342418029694154,0
Neg_1866,0.0002350178952282,0.0795809187593908,0.0447522633937707,0
Neg_1972,0.0009247471606442,0.0757086635564956,0.0658432250546303,0
Neg_1250,-0.000115325677947,0.0755575775081524,0.0498267669451868,0
Neg_2893,0.0006296990095592,0.071594396250692,0.0864679603569007,0
Neg_415,-0.0002372363191684,0.005349756969459,0.0289700086919342,0
Neg_2440,0.0008459265708001,0.1454842496478277,0.1560035674183447,0
Neg_1947,-0.0005591495895464,0.1313331233983043,0.1313331233983043,0
Neg_2296,0.0011901889509012,0.0537307685142073,0.0523610666697189,0
Neg_1491,1.3540391234743323e-05,0.0569065668575754,0.0819051802608512,0
Neg_1592,-0.001088549904385,0.0465766023971727,0.0299959966608933,0
Neg_833,0.0012900154669011,0.0172547955515563,0.0560248582018871,0
Neg_2254,0.0015657048020166,0.1559582475790004,0.1559582475790004,0
Neg_2786,0.0004625261131845,0.0257637514914698,0.0257637514914698,0
Neg_1307,0.0002382964398488,0.0207520282518723,0.0065854720207918,0
Neg_1022,0.0003751369995487,0.2027211932981707,0.2027211932981707,0
Neg_2289,1.114270687549585e-06,0.1100448842388495,0.1100448842388495,0
Neg_2564,-0.0005384303054299,0.0210710206187329,0.0210710206187329,0
Neg_1131,0.0012776552626803,0.0178245836769322,0.0433247926506569,0
Neg_2814,-0.0006086704875025,0.094548924365731,0.1055975795230092,0
Neg_2346,0.0005911679857977,0.1419172904096941,0.1419172904096941,0
Neg_2538,4.363744267130969e-07,0.0363217680637237,0.0363217680637237,0
Neg_503,0.0013279201997091,0.0796205920795248,0.1046186215030755,0
Neg_614,0.0002044602179171,0.0475958661463305,0.0475958661463305,0
Neg_2227,0.0007321963693024,0.0373621527278334,0.0373621527278334,0
Neg_1977,0.000110348406868,0.0069595673926997,0.0126962180927716,0
Neg_1151,0.0003713472659955,0.0130768708166219,0.0255206206481792,0
Neg_2315,0.0002348194325802,0.0514580284361638,0.0520511994217015,0
Neg_1180,0.0010674362361121,0.0524378481227966,0.043494377215718,0
Neg_308,0.001040592386884,0.0119449197029709,0.0077855690884383,0
Neg_1426,0.0008297707216881,0.0345639915828225,0.0502739466894469,0
Neg_12,0.0005615636095955,0.0121102165440891,0.0074974815012156,0
Neg_506,0.0002545954088641,0.0683929482694927,0.0683929482694927,0
Neg_136,-0.0008190914204881,0.0423871600973187,0.0377871209401692,0
Neg_378,-0.001533113659653,0.0716064553679891,0.0716064553679891,0
Neg_2058,-8.114402252558065e-07,0.0369905560509098,0.0369905560509098,0
Neg_2336,-0.000893345683295,0.0232994964785635,0.0232994964785635,0
Neg_2220,-0.0002810247957142,0.0426344205689133,0.0475421895940115,0
Neg_262,0.0004737871097559,0.0,0.0,0
Neg_1888,-0.0006124571055994,0.0201107381524691,0.0320475627644095,0
Neg_2552,5.901899696320434e-06,0.0514264880719459,0.0368450113978348,0
Neg_1340,0.000647528425127,0.0933646851667767,0.1166403217002358,0
Neg_1753,0.0004056782374066,0.0240944105235492,0.0240944105235492,0
Neg_941,0.0004038638315827,0.0232982570127544,0.0119428452098126,0
Neg_689,0.0002716499544211,0.0380884794011908,0.0489645805078334,0
Neg_403,-4.984115998645202e-05,0.0048165643850688,0.0142563938088036,0
Neg_2524,0.0010727190070512,0.0494386466319492,0.0712002375945841,0
Neg_1006,-0.0004601261027651,0.0383309409943657,0.043656704935137,0
Neg_89,0.0012176198148599,0.0330582184233634,0.024430010237548,0
Neg_1956,0.0001494234058625,0.0121770539553312,0.0121770539553312,0
Neg_2723,0.0004702954145031,0.0190095136139286,0.0053388487943663,0
Neg_34,0.0001372657201051,0.0319290889345671,0.0127252178894321,0
Neg_757,0.0011725605124459,0.0449366696311243,0.043650119610317,0
Neg_1170,0.0005051784242301,0.1813445110959199,0.2199831078765722,0
Neg_1405,0.0002256616520813,0.0222834576962158,0.0384250700208352,0
Neg_1634,6.335481335261352e-05,0.0361809786599865,0.0808440611136959,0
Neg_835,0.0003595322633389,0.0213584199845192,0.0282370967226252,0
Neg_1809,0.0021499547919922,0.021326446562723,0.021326446562723,0
Neg_296,0.0002554707548827,0.0583369234533014,0.0542786229728313,0
Neg_1989,0.0003668774541998,0.0636336763733642,0.0566710076942995,0
Neg_636,0.0005765186112894,0.0346295385051097,0.0284965632027048,0
Neg_1350,-0.0006337918000279,0.0826748461857764,0.0826748461857764,0
Neg_160,8.509129586952668e-05,0.0912086483227841,0.1641346255020346,0
Neg_1524,0.0006948125405861,0.0829303697904281,0.1040807160495934,0
Neg_836,-0.0021698979243465,0.0185963179179903,0.013331954542838,0
Neg_1885,5.161929735812436e-06,0.003501258313318,0.0177599141246998,0
Neg_1723,9.662243858139254e-05,0.0521522450922427,0.0582018598442879,0
Neg_1139,0.000237046104097,0.0269451313345296,0.0516499843518795,0
Neg_531,-1.2181212141346355e-05,0.1044176287038736,0.1044176287038736,0
Neg_131,-0.0001982310474311,0.002696217120632,0.0109935081213549,0
Neg_226,-0.0002097196291061,0.060944599933427,0.060944599933427,0
Neg_2031,0.0001943289877087,0.0503186824275852,0.0733705797504766,0
Neg_1050,-0.0001174908597,0.0984745051160752,0.1006087954098072,0
Neg_2215,0.000737328426764,0.0243300903977888,0.0295059384302256,0
Neg_1008,0.0001808362157897,0.0076514593971578,0.0222222222222221,0
Neg_755,0.0004321188110237,0.0732283308692407,0.0732283308692407,0
Neg_1309,0.0017320410683175,0.1055802725561857,0.1362336971952361,0
Neg_1348,0.0001935546307945,0.0958830168861209,0.0958830168861208,0
Neg_2829,-0.0005963954643024,0.0555555555555555,0.0555555555555555,0
Neg_1281,6.832211040733703e-05,0.0419965826200875,0.0561624122700298,0
Neg_2879,0.0018241317669634,0.1135995736030492,0.0435135763110758,0
Neg_2182,-0.0005650934242737,0.0292040224633352,0.0466823713810843,0
Neg_513,0.0010429118651811,0.014428914688189,0.014428914688189,0
Neg_2222,-0.0013330204993178,0.0973967384698234,0.0973967384698234,0
Neg_2348,0.0002167969350004,0.0061712925411064,0.0411712572202084,0
Neg_549,0.0019673121477459,0.1101112795118814,0.1101112795118814,0
Neg_2669,0.0002920039539419,0.0694637990228213,0.0569897808505565,0
Neg_1248,0.000449096760448,0.0679710387796584,0.0627711729018451,0
Neg_19,-0.0005681187569367,0.0516329535417459,0.0643098592824715,0
Neg_1763,0.0010729821169647,0.0674414043584867,0.0674414043584867,0
Neg_2832,-0.0002785944829929,0.0577253071951893,0.0577253071951893,0
Neg_1992,-0.000355011751952,0.0287942719334908,0.0421972225721879,0
Neg_2675,0.0004992971661043,0.0435826791186379,0.0543978921088145,0
Neg_203,0.0003309301805065,0.038418440413515,0.0436679340828313,0
Neg_2314,-0.0001923441257975,0.0615826315445406,0.0742054048705941,0
Neg_460,7.891931132783006e-05,0.0678875080765308,0.0507917575451092,0
Neg_248,0.0004330684353969,0.0264697097896636,0.0264697097896636,0
Neg_418,-9.75630825360812e-05,0.050996599785739,0.0674311233566227,0
Neg_1007,9.593566470902295e-05,0.0750041048991231,0.0726864320856412,0
Neg_2178,2.3763445357383207e-05,0.054668079539991,0.0841197734843582,0
Neg_537,0.0005645074166811,0.0335297541055774,0.0608734948698796,0
Neg_97,0.000814678613915,0.0402539876326005,0.0542279651629592,0
Neg_1719,0.0015431091204633,0.0643755908706787,0.0685217030440197,0
Neg_1777,-0.0006879037047124,0.0783390044735132,0.086121468253604,0
Neg_771,0.0013579895871123,0.0206685381972174,0.0449218487197166,0
Neg_2070,5.264226572311672e-06,0.0239837394744868,0.0404622925307823,0
Neg_1418,0.0006715826176103,0.055966418844955,0.062537260692232,0
Neg_1167,0.000131166480737,0.0525209304535139,0.0397293461178548,0
Neg_2477,2.3927087638396445e-05,0.0947028419933239,0.0890889052125788,0
Neg_715,-0.0001744073955063,0.0170748972562193,0.0426240520885454,0
Neg_616,-0.0010635899660356,0.0381797439993127,0.0355869416813142,0
Neg_558,0.001091176992237,0.0284699128865253,0.0284699128865253,0
Neg_64,0.0010048105608591,0.0469354942646481,0.0490250402209586,0
Neg_1316,-0.0009677419354838,0.05355383957518,0.0926086038539506,0
Neg_1507,0.0013919286261936,0.0865409869203794,0.0865409869203794,0
Neg_1101,0.0001674582455257,0.0619524172185891,0.0769622538543106,0
Neg_1796,-0.0002145477808148,0.0518283346402841,0.0687002851155824,0
Neg_1223,-0.0001079983544845,0.0360693834613781,0.0548134156040712,0
Neg_538,1.1083038255266792e-05,0.0521925734963784,0.0513925149082407,0
Neg_302,-0.0009676880980442,0.0534613184226935,0.0443938464958738,0
Neg_200,0.0005202868608638,0.0221225360716987,0.0055702139577999,0
Neg_1730,-0.0004021244411396,0.0639107665322548,0.0639107665322548,0
Neg_876,0.000108750692436,0.0406551792307111,0.0441329094098727,0
Neg_326,0.0030630252487032,0.0992814798351066,0.0992814798351066,0
Neg_1436,0.0003264495631453,0.008306439198264,0.008306439198264,0
Neg_727,0.0002898854428611,0.0981644246051402,0.0858998075464454,0
Neg_1831,0.0004139679640466,0.0223903844634476,0.0308397917369069,0
Neg_900,0.0001237473767469,0.0821100699656824,0.1290660000213621,0
Neg_1637,1.4035959668475233e-05,0.063850042845401,0.0782129890038575,0
Neg_2635,0.0033127103843801,0.0411030309066729,0.0490213163226693,0
Neg_2454,0.001044474158884,0.0810677406312794,0.0810677406312794,0
Neg_1216,0.00017700002655,0.0083237079444739,0.02729366778703,0
Neg_2191,-0.0004689387218795,0.0562387585819755,0.0562387585819755,0
Neg_1275,0.0016478019229394,0.0965487208534503,0.0965487208534503,0
Neg_2151,-0.0006794730263578,0.0408775470422188,0.0385165863253599,0
Neg_1402,-3.4563804783630584e-06,0.0909090909090909,0.0909090909090909,0
Neg_717,0.0009782107956049,0.0904840147649401,0.0904840147649401,0
Neg_1862,0.0003658119314064,0.1233669708630761,0.1233669708630761,0
Neg_158,-0.0002406125172427,0.0581735712255268,0.0581735712255268,0
Neg_1740,-0.0012126897968984,0.0319453185860202,0.023479210888786,0
Neg_1424,0.0008944624887625,0.0628534968659954,0.0628534968659954,0
Neg_943,-0.0020340654438447,0.0736032249982805,0.095139434357087,0
Neg_1688,0.0009828602439061,0.0466090542770954,0.0494993102818918,0
Neg_148,0.000240685280326,0.0339619866088298,0.0339619866088298,0
Neg_2796,0.0001919289534953,0.0309940529795452,0.0312169236148074,0
Neg_1887,-0.0005390050063833,0.0468265779295705,0.0601952840968914,0
Neg_2811,-0.001047464262533,0.0876167679314642,0.0981301100177277,0
Neg_859,0.0006460968756878,0.025,0.025,0
Neg_2155,2.138844054013529e-05,0.0304399091263941,0.0525443393169078,0
Neg_2045,4.518883440749152e-05,0.0518223275435596,0.0702329585408451,0
Neg_1104,0.0005006204921331,0.0506065162028097,0.0399421781011084,0
Neg_2638,-9.272261827173104e-06,0.0367416554322592,0.0145903693643211,0
Neg_962,-7.326286716739661e-06,0.0901967509884665,0.0917971015678069,0
Neg_2828,0.0001421489346362,0.0065172076868498,0.0091222653922125,0
Neg_1944,-0.0008042654128809,0.0374659493812014,0.0634964570158728,0
Neg_523,-0.0014332674879744,0.1353305866136166,0.115944857209631,0
Neg_1319,0.0003256242200257,0.0117354498441948,0.0161233953959706,0
Neg_562,-0.0004731141281497,0.0416303851610779,0.0557784108471308,0
Neg_2456,-0.0001638457116427,0.0409461560715526,0.044818778727626,0
Neg_1500,0.0001623086124026,0.0666431985925292,0.0541818238816574,0
Neg_1913,0.0003660535565117,0.0568606959127085,0.0568606959127085,0
Neg_286,-0.0005103484439045,0.0570272514005922,0.0789364581451291,0
Neg_2871,0.0018121999529996,0.1452217062134749,0.142926349421782,0
Neg_456,0.0015166916037817,0.0801673335942362,0.0829756354549824,0
Neg_984,9.926447495374008e-05,0.0500193201982899,0.0563268797058715,0
Neg_1837,-1.0817449181850864e-05,0.0908816967512901,0.0908816967512901,0
Neg_2617,-0.0005247957311989,0.0130847501720828,0.0186183389919161,0
Neg_139,0.0010730237313673,0.0625,0.0625,0
Neg_1815,0.0008615834973719,0.0293965956132303,0.0337077931399068,0
Neg_1157,0.0002184539493873,0.0472920082315155,0.0581497402641012,0
Neg_1317,0.0006345227135741,0.0407003534079246,0.0682864725238324,0
Neg_2405,0.0001997859665623,0.0339097285856116,0.0383598906408405,0
Neg_45,0.0001596035322038,0.0077096946412524,0.0211310084073208,0
Neg_1797,-0.0003856010466852,0.0213253273746593,0.0400224222579152,0
Neg_2769,0.0001525894022777,0.0526223550672519,0.0526223550672519,0
Neg_1390,-1.936537451767211e-05,0.0137028713934049,0.0137028713934049,0
Neg_1018,0.0011939765386441,0.0167153621797938,0.0237698002713223,0
Neg_602,0.0005432809957029,0.0066666666666666,0.0066666666666666,0
Neg_182,0.0006634022619922,0.0607901030385522,0.0683819901111676,0
Neg_1056,0.0003047712269266,0.0602743041615064,0.0546333391263431,0
Neg_2567,0.0006430074202854,0.0596660133698959,0.0525856901204971,0
Neg_849,0.0004976541197075,0.0771011439980496,0.0553758615533501,0
Neg_2338,-0.0003821831495105,0.0994306073512707,0.0994306073512707,0
Neg_422,0.0001986676953804,0.1094016709337101,0.1094016709337101,0
Neg_1421,-6.567368061575643e-05,0.0717763774342518,0.0875131030449944,0
Neg_2439,0.0004839365662732,0.049064520421471,0.049064520421471,0
Neg_563,-0.0009693407717483,0.0764376966290913,0.120886770931149,0
Neg_1622,0.0006159787557748,0.0552700884464816,0.0680182014330135,0
Neg_1578,0.0004886472187522,0.073461441107033,0.073461441107033,0
Neg_1939,-0.0010084789765805,0.0595965817505534,0.0595965817505534,0
Neg_163,-0.0014443244562722,0.0783225101147886,0.0904513408955507,0
Neg_287,0.0004721801756635,0.0473302914717596,0.0665607452819227,0
Neg_787,-0.0003979925257003,0.2169853879360006,0.2169853879360006,0
Neg_1846,0.0005138680212424,0.0224910527513862,0.0224910527513862,0
Neg_1280,0.0007222803883643,0.01486073259206,0.0210650110872142,0
Neg_1918,0.0015047003038047,0.0714285714285714,0.0714285714285714,0
Neg_999,-1.319023395078284e-06,0.0342020143325668,0.0342020143325668,0
Neg_314,0.0008427608406615,0.0064476830795076,0.0325636103996762,0
Neg_2192,0.0004023607419681,0.0788709585358915,0.0508278447001409,0
Neg_605,-0.0001782835203756,0.0714144010076009,0.0896914704985168,0
Neg_413,6.246827782766564e-05,0.1161727004245571,0.1782379972331433,0
Neg_1861,3.4689540178581745e-06,0.0395204943876693,0.0255694005057636,0
Neg_342,0.000488884743949,0.0148477936534712,0.0148477936534712,0
Neg_398,0.0008476128440543,0.0441012454094154,0.0304069060048467,0
Neg_96,0.0008710457197313,0.0759004650176363,0.0759004650176363,0
Neg_1924,0.0017918661051209,0.0986825437306639,0.0986825437306639,0
Neg_592,-0.0003533321639565,0.034715458553013,0.0250471218474469,0
Neg_1985,0.000326466988118,0.0734837348888788,0.0734837348888788,0
Neg_1045,4.123471283660867e-06,0.0472609223974017,0.0527224852457702,0
Neg_2542,-2.0649104603201645e-05,0.0292376934703644,0.0654572170399513,0
Neg_2165,0.0004640304580754,0.0560536098788326,0.0521927120088571,0
Neg_1526,0.001713785203734,0.0795588700772719,0.0656953448410703,0
Neg_2709,0.0004144739192796,0.0405221356766038,0.0422920217214784,0
Neg_2230,0.0011986808687141,0.0163493627322651,0.0163493627322651,0
Neg_2137,-0.0005109027555293,0.0414754997439776,0.0502441701751294,0
Neg_2068,0.0004409235237793,0.0412451847589315,0.0336702817146061,0
Neg_2163,0.0005705306615977,0.0683263630930918,0.0764908987918811,0
Neg_2247,-0.0004568536275732,0.0443794641318201,0.0422345304569857,0
Neg_529,-0.0006750757969246,0.0290827387273301,0.0431747894457396,0
Neg_936,0.0004971832912588,0.0302593569181187,0.0302593569181187,0
Neg_2418,0.00022877856678,0.0668950579036539,0.0731940593055863,0
Neg_2487,-0.0009590981082364,0.0271286695629347,0.0233301474298074,0
Neg_703,0.000165958942826,0.0731667441390811,0.0569342399023555,0
Neg_1742,3.9149453036968624e-05,0.0376770201452626,0.0716932433153434,0
Neg_305,0.0005009886047777,0.0633704719162402,0.0510891918832741,0
Neg_1078,0.0004918100094236,0.0531521010673638,0.0628271825932873,0
Neg_1672,0.0005482319519549,0.0626846708115387,0.0721895845422408,0
Neg_2568,0.0010532400637242,0.2175693615249717,0.1768799514836749,0
Neg_1911,0.0004427173393664,0.0638860784234873,0.0658377246077068,0
Neg_2397,0.0002144699742036,0.0045878820562707,0.0496083483502409,0
Neg_992,1.631137406209599e-05,0.0626640297399457,0.0875602637570366,0
Neg_1161,0.0006786035483607,0.1094349204455682,0.1094349204455682,0
Neg_2581,0.0008410742599076,0.0707655643765364,0.0772583493287613,0
Neg_701,-0.0003318489541298,0.0501415834998283,0.0669978046783026,0
Neg_464,0.0003548890547601,0.0503593872208295,0.0370832173476436,0
Neg_1692,0.0012939207742283,0.0281781338578969,0.0281781338578969,0
Neg_774,-0.0002107126967385,0.1070183612192337,0.0614525973590016,0
Neg_2620,0.000139783962503,0.0220832207680114,0.0079505637579147,0
Neg_979,0.0010118383047583,0.0423103933486646,0.0174803769389061,0
Neg_2827,0.0009671725256037,0.1075300711561177,0.0781410252786839,0
Neg_2729,0.0006688775223427,0.0237406000469778,0.0217357756038855,0
Neg_2277,0.0002830442593091,0.0625053207907879,0.0540493740461037,0
Neg_1632,-0.0005432903640045,0.0395977994736757,0.0395977994736757,0
Neg_2756,0.0013874362878135,0.1987339069653526,0.2425647356288556,0
Neg_1898,0.0001335746171004,0.0200232135620194,0.0200232135620194,0
Neg_1391,0.0013016363287609,0.0316591626351397,0.077185202946541,0
Neg_1059,0.0001122355955867,0.0452995634710336,0.033952102332723,0
Neg_1746,0.0007432270438743,0.0418409582012962,0.0472370313581232,0
Neg_1847,0.0021074320672376,0.0715473599308499,0.0715473599308499,0
Neg_1490,-9.231642471981108e-05,0.0557924803761971,0.0537927427369768,0
