,AASI,y
Neg_133,0.0525218395004098,0
Neg_1514,0.0742444877621186,0
Neg_1790,0.1575603948564783,0
Neg_2219,0.1023144953841563,0
Neg_2758,0.0350050798026488,0
Neg_621,0.1511281360521185,0
Neg_904,0.4397071608867318,0
Neg_736,0.1688486313976432,0
Neg_431,0.0944605238202996,0
Neg_2469,0.2541010275098674,0
Neg_2895,0.0567183824064242,0
Neg_202,0.1065478161902884,0
Neg_478,0.0664266824794891,0
Neg_1929,0.0265771758636436,0
Neg_1179,0.1129529094252143,0
Neg_116,0.0825826032563805,0
Neg_2854,0.0598858836931962,0
Neg_2229,0.101767072893995,0
Neg_301,0.1960614887783177,0
Neg_2264,0.0568027146086747,0
Neg_58,0.0603181860824351,0
Neg_37,0.1381865563503728,0
Neg_1299,0.2406852298361405,0
Neg_2238,0.119278835600612,0
Neg_1065,0.1173784015127542,0
Neg_2393,0.066988427974346,0
Neg_1063,0.0997370656745508,0
Neg_2681,0.1720415585276039,0
Neg_1206,0.154248181127977,0
Neg_926,0.3082890962758951,0
Neg_1834,0.3186913488321646,0
Neg_219,0.1177122477128645,0
Neg_1051,0.0529807069810194,0
Neg_2732,0.1953310874177671,0
Neg_22,0.1183350342668662,0
Neg_2672,0.042385441294369,0
Neg_1925,0.0282858094712793,0
Neg_1046,0.1188188544447165,0
Neg_2602,0.110017712330531,0
Neg_2626,0.0681611000510308,0
Neg_664,0.0314766218352884,0
Neg_1033,0.0716502397454491,0
Neg_1541,0.0582998167819132,0
Neg_352,0.0963757009937009,0
Neg_2763,0.1423917562718949,0
Neg_2198,0.0820329461715993,0
Neg_260,0.1319102444908608,0
Neg_743,0.1198321555170692,0
Neg_1798,0.1403718627288502,0
Neg_805,0.0668952991860841,0
Neg_2446,0.0138776705643453,0
Neg_1456,0.1054270270339012,0
Neg_853,0.2281087547652326,0
Neg_1866,0.1927100256492417,0
Neg_1972,0.1423895679016357,0
Neg_1250,0.0996955099830526,0
Neg_2893,0.0626283225066095,0
Neg_415,0.0742284677752343,0
Neg_2440,0.1722571561580754,0
Neg_1947,0.1094227851080753,0
Neg_2296,0.0271737225988387,0
Neg_1491,0.0506843015202384,0
Neg_1592,0.1518187931881555,0
Neg_833,0.0527186371326979,0
Neg_2254,0.3173562275914882,0
Neg_2786,0.0483379536280673,0
Neg_1307,0.0543978817681593,0
Neg_1022,0.152102310317849,0
Neg_2289,0.0766426285049025,0
Neg_2564,0.1280280640815412,0
Neg_1131,0.1552036837880081,0
Neg_2814,0.1723937113640901,0
Neg_2346,0.0701772868193933,0
Neg_2538,0.0293385436062042,0
Neg_503,0.1083834379734282,0
Neg_614,0.0276424351952231,0
Neg_2227,0.0495975851450042,0
Neg_1977,0.0987954390925782,0
Neg_1151,0.0935985191751248,0
Neg_2315,0.0772996516198517,0
Neg_1180,0.0584303528289566,0
Neg_308,0.1476551443527649,0
Neg_1426,0.0735326113664378,0
Neg_12,0.0573562298075224,0
Neg_506,0.0527177436338758,0
Neg_136,0.1111375481106479,0
Neg_378,0.0257530515396224,0
Neg_2058,0.1796649186362944,0
Neg_2336,0.1084013115207532,0
Neg_2220,0.0358697763893846,0
Neg_262,0.1357039366882816,0
Neg_1888,0.0726176102638027,0
Neg_2552,0.0214131589940184,0
Neg_1340,0.0588116665304991,0
Neg_1753,0.0787418456686354,0
Neg_941,0.0734350384229161,0
Neg_689,0.0468463535684349,0
Neg_403,0.0212687247433879,0
Neg_2524,0.0801388209584929,0
Neg_1006,0.0196086887243056,0
Neg_89,0.1575720645985532,0
Neg_1956,0.1009504954664493,0
Neg_2723,0.0848244355762479,0
Neg_34,0.059515693235687,0
Neg_757,0.1243098755274354,0
Neg_1170,0.1419641014181612,0
Neg_1405,0.0154710063475435,0
Neg_1634,0.0231217292222043,0
Neg_835,0.0253246426017909,0
Neg_1809,0.0599866099338035,0
Neg_296,0.0767268124409541,0
Neg_1989,0.0833419542166786,0
Neg_636,0.0754540903726954,0
Neg_1350,0.0447784092056109,0
Neg_160,0.1890303476387798,0
Neg_1524,0.1472300810445381,0
Neg_836,0.0731713944150844,0
Neg_1885,0.1786143731294114,0
Neg_1723,0.0380437580319132,0
Neg_1139,0.0236346931762957,0
Neg_531,0.1517629191903977,0
Neg_131,0.0460612961439516,0
Neg_226,0.0637387919624598,0
Neg_2031,0.0640198604521871,0
Neg_1050,0.0650967236841617,0
Neg_2215,0.2667368791174128,0
Neg_1008,0.0064745307166968,0
Neg_755,0.1188423883589584,0
Neg_1309,0.0496186251939148,0
Neg_1348,0.0843610708525076,0
Neg_2829,0.0566184896859822,0
Neg_1281,0.1023906686296002,0
Neg_2879,0.3170657034660366,0
Neg_2182,0.0581785089609408,0
Neg_513,0.1293270580924118,0
Neg_2222,0.0451734404522805,0
Neg_2348,0.0795465520440265,0
Neg_549,0.0605816538201148,0
Neg_2669,0.1699946714835445,0
Neg_1248,0.103972773358686,0
Neg_19,0.0676520632430384,0
Neg_1763,0.1392080483517334,0
Neg_2832,0.100976069559448,0
Neg_1992,0.0371948690058736,0
Neg_2675,0.0673269262802406,0
Neg_203,0.1073115591777349,0
Neg_2314,0.0633598182330126,0
Neg_460,0.0580937897823787,0
Neg_248,0.1737066190512485,0
Neg_418,0.1948480549568071,0
Neg_1007,0.0949781243371691,0
Neg_2178,0.0504313518261986,0
Neg_537,0.0792481323301559,0
Neg_97,0.1000018341435057,0
Neg_1719,0.1253685588385135,0
Neg_1777,0.0148860645865845,0
Neg_771,0.0704033247937246,0
Neg_2070,0.0784326556001101,0
Neg_1418,0.0472132076715508,0
Neg_1167,0.0749026404466421,0
Neg_2477,0.0872015319743001,0
Neg_715,0.1172714723662872,0
Neg_616,0.0127377467011535,0
Neg_558,0.0736840459201303,0
Neg_64,0.0906050327807671,0
Neg_1316,0.0815887209670653,0
Neg_1507,0.3441687214840302,0
Neg_1101,0.1142464984577593,0
Neg_1796,0.0364662225089256,0
Neg_1223,0.0726535389018645,0
Neg_538,0.0994259450761259,0
Neg_302,0.0822674409163701,0
Neg_200,0.1024848829015098,0
Neg_1730,0.0892598917970425,0
Neg_876,0.0662452937323723,0
Neg_326,0.0549708547433061,0
Neg_1436,0.0930545417731504,0
Neg_727,0.1653984065337819,0
Neg_1831,0.0265746523563902,0
Neg_900,0.262109293482118,0
Neg_1637,0.2061176484059403,0
Neg_2635,0.1383434896096132,0
Neg_2454,0.0514622382607001,0
Neg_1216,0.0534432123045861,0
Neg_2191,0.0514023376184131,0
Neg_1275,0.1157714555641483,0
Neg_2151,0.14240565791516,0
Neg_1402,0.1612912968423588,0
Neg_717,0.1437651910278548,0
Neg_1862,0.1401602858883233,0
Neg_158,0.0210585321840152,0
Neg_1740,0.0893629366966424,0
Neg_1424,0.1081227758600383,0
Neg_943,0.1181931937098322,0
Neg_1688,0.0360475128374063,0
Neg_148,0.0419470216449165,0
Neg_2796,0.0469950933366501,0
Neg_1887,0.0661687263561761,0
Neg_2811,0.1169463080925188,0
Neg_859,0.0842389812450316,0
Neg_2155,0.1405715001946678,0
Neg_2045,0.0299263465097459,0
Neg_1104,0.1052322329892401,0
Neg_2638,0.0652098681512981,0
Neg_962,0.1174108269600636,0
Neg_2828,0.0837256122768615,0
Neg_1944,0.1385411586307036,0
Neg_523,0.1089172644353645,0
Neg_1319,0.0801045479656228,0
Neg_562,0.062925679287502,0
Neg_2456,0.1139176973060653,0
Neg_1500,0.0695654621460282,0
Neg_1913,0.1758761737578574,0
Neg_286,0.1578597576421514,0
Neg_2871,0.1761784787080187,0
Neg_456,0.0578132857756772,0
Neg_984,0.0988540392628949,0
Neg_1837,0.241177244026626,0
Neg_2617,0.1749173419662433,0
Neg_139,0.0296972942534184,0
Neg_1815,0.0287613553995709,0
Neg_1157,0.0086775201889148,0
Neg_1317,0.0450020043723529,0
Neg_2405,0.1312362385529286,0
Neg_45,0.051478060561112,0
Neg_1797,0.1071954225339406,0
Neg_2769,0.0871105014570049,0
Neg_1390,0.0567259088353381,0
Neg_1018,0.0495635649654164,0
Neg_602,0.0145328169609041,0
Neg_182,0.0601462127069274,0
Neg_1056,0.0936693374662709,0
Neg_2567,0.0650364823499132,0
Neg_849,0.1216204327791073,0
Neg_2338,0.1019845233856669,0
Neg_422,0.0589959595181348,0
Neg_1421,0.1141052283344501,0
Neg_2439,0.0694836773615536,0
Neg_563,0.108305769933995,0
Neg_1622,0.2026288895515192,0
Neg_1578,0.1067707355288182,0
Neg_1939,0.0322143075260486,0
Neg_163,0.0657554099029652,0
Neg_287,0.0386556967570244,0
Neg_787,0.2799124650517933,0
Neg_1846,0.1851884003255094,0
Neg_1280,0.0440792681274104,0
Neg_1918,0.2618412333063039,0
Neg_999,0.2212761512602522,0
Neg_314,0.0646869938418956,0
Neg_2192,0.1005940668668458,0
Neg_605,0.0458269135339929,0
Neg_413,0.1324202624055785,0
Neg_1861,0.062619871520336,0
Neg_342,0.4292637780191885,0
Neg_398,0.0404412848578708,0
Neg_96,0.1616307134303124,0
Neg_1924,0.2342497838997111,0
Neg_592,0.1037386987745603,0
Neg_1985,0.0647085645917951,0
Neg_1045,0.1015290037930993,0
Neg_2542,0.0322778596456409,0
Neg_2165,0.1395449969913763,0
Neg_1526,0.0718395900083545,0
Neg_2709,0.0753478823806651,0
Neg_2230,0.0682715098423542,0
Neg_2137,0.067839065675811,0
Neg_2068,0.1305330443466159,0
Neg_2163,0.1519210048383171,0
Neg_2247,0.0197815386430128,0
Neg_529,0.0246505251657244,0
Neg_936,0.091193807420735,0
Neg_2418,0.0677075386599071,0
Neg_2487,0.1131359432836201,0
Neg_703,0.1159453479509341,0
Neg_1742,0.0543502951679712,0
Neg_305,0.0875645052302949,0
Neg_1078,0.024061527447529,0
Neg_1672,0.0880779411951298,0
Neg_2568,0.1869930012929828,0
Neg_1911,0.0538768590692626,0
Neg_2397,0.0966785075313276,0
Neg_992,0.0389244292367039,0
Neg_1161,0.0639432324231048,0
Neg_2581,0.1645850916131216,0
Neg_701,0.0599875953533343,0
Neg_464,0.1068024369097142,0
Neg_1692,0.0773836417208239,0
Neg_774,0.0781200453137176,0
Neg_2620,0.1185390647881799,0
Neg_979,0.0814699403717442,0
Neg_2827,0.0845276964948801,0
Neg_2729,0.1051493979834184,0
Neg_2277,0.0975198204639081,0
Neg_1632,0.0849777062174292,0
Neg_2756,0.2803846382280764,0
Neg_1898,0.1422717336643629,0
Neg_1391,0.0929369043408334,0
Neg_1059,0.1336218991529424,0
Neg_1746,0.102129769069511,0
Neg_1847,0.0661889222415743,0
Neg_1490,0.0803156449097398,0
Neg_450,0.2921900467405106,0
Neg_1448,0.1320936752266525,0
Neg_2410,0.0945898591998244,0
Neg_1301,0.0483804588131939,0
Neg_696,0.3273205297843325,0
Neg_2757,0.2222921951641396,0
Neg_815,0.083409299488305,0
Neg_890,0.1364796212742192,0
Neg_2049,0.1016969014191689,0
Neg_634,0.1573266968733479,0
Neg_1241,0.0837343693964855,0
Neg_1265,0.1010399579251032,0
Neg_1145,0.0380238705221925,0
Neg_364,0.1761910836010544,0
Neg_2428,0.03899677233162,0
Neg_2873,0.103336497270945,0
Neg_2762,0.0706123514557208,0
Neg_1932,0.0865694756897336,0
Neg_218,0.5298452853372478,0
Neg_1471,0.0378463186991016,0
Neg_211,0.1279673377898732,0
Neg_88,0.0295982711902426,0
Neg_1800,0.0568989563775283,0
Neg_1995,0.2060157624029647,0
Neg_2231,0.0229287897252259,0
Neg_1090,0.2176455498740762,0
Neg_1457,0.056109845507425,0
Neg_795,0.1400147388296654,0
Neg_1614,0.1537486214020451,0
Neg_732,0.1150570212246482,0
Neg_2025,0.0700679444912912,0
Neg_2088,0.2209131554106093,0
Neg_2527,0.0601221838903411,0
Neg_2021,0.0959622872457448,0
Neg_2570,0.0291659951903032,0
Neg_215,0.185640846175027,0
Neg_2516,0.057555663092723,0
Neg_1712,0.0258541569951261,0
Neg_2010,0.0922601636931148,0
Neg_1285,0.0844913491141832,0
Neg_2834,0.1235713938006626,0
Neg_2013,0.0850252390424773,0
Neg_945,0.0790442703867203,0
Neg_1787,0.082714196816856,0
Neg_935,0.0533590782201903,0
Neg_2099,0.1328257709148998,0
Neg_2179,0.0805699903017839,0
Neg_2726,0.0533644078269116,0
Neg_1484,0.021368959800287,0
Neg_2381,0.0634966057546085,0
Neg_1458,0.0580415190510796,0
Neg_216,0.0143136172088054,0
Neg_2725,0.0136750161320989,0
Neg_406,0.0808753248669354,0
Neg_1363,0.0953923982203239,0
Neg_1311,0.1549166462629199,0
Neg_1149,0.1923481422959656,0
Neg_1218,0.2936435991880136,0
Neg_1597,0.0485394910369907,0
Neg_2745,0.0665288441868983,0
Neg_1477,0.0306862988661196,0
Neg_2803,0.1209431056534773,0
Neg_104,0.0417987208792111,0
Neg_1900,0.0422056828209544,0
Neg_2586,0.0276579021968851,0
Neg_2050,0.0279539892520892,0
Neg_1069,0.1046807056655726,0
Neg_336,0.2138387486971755,0
Neg_2260,0.0583958892333967,0
Neg_1733,0.103551989672397,0
Neg_1555,0.27536755575024,0
Neg_2329,0.131916290796649,0
Neg_1878,0.0341994599980527,0
Neg_1893,0.0549903402202059,0
Neg_1716,0.0774521431595065,0
Neg_2322,0.0829446759364964,0
Neg_101,0.2293202350815436,0
Neg_16,0.1841230446559598,0
Neg_31,0.0689077610483045,0
Neg_240,0.2220704794041213,0
Neg_1117,0.0518138680403042,0
Neg_2262,0.1272360036369494,0
Neg_2861,0.0781314069813553,0
Neg_1225,0.0589557732862109,0
Neg_261,0.0122828277871474,0
Neg_609,0.157794427057588,0
Neg_1352,0.0638284849515559,0
Neg_733,0.0947108707427666,0
Neg_2593,0.0966565007012155,0
Neg_2259,0.1156199253005891,0
Neg_1785,0.0451441951864376,0
Neg_847,0.1306809248750013,0
Neg_684,0.0567097903728446,0
Neg_1411,0.2096385522660794,0
Neg_680,0.2713122401294519,0
Neg_502,0.1276041524184289,0
Neg_1097,0.0836309835492095,0
Neg_1826,0.1254738104385896,0
Neg_702,0.1273525026675625,0
Neg_1626,0.1658192983479101,0
Neg_2358,0.0351698234214838,0
Neg_1026,0.088243660694017,0
Neg_82,0.0503673865092804,0
Neg_509,0.0543566713814616,0
Neg_1235,0.0782668145154406,0
Neg_2118,0.1054287038113851,0
Neg_1303,0.0883924518718686,0
Neg_72,0.1450996693921452,0
Neg_1147,0.0859463364689883,0
Neg_2437,0.1138425577614818,0
Neg_1770,0.1387925304087608,0
Neg_177,0.0903041506573244,0
Neg_978,0.1297640653631137,0
Neg_724,0.1105079210457379,0
Neg_1766,0.0681957050256579,0
Neg_868,0.0463164185755131,0
Neg_1825,0.028561985939051,0
Neg_2020,0.0663866094413051,0
Neg_1628,0.1748411167922885,0
Neg_892,0.062230504971219,0
Neg_2692,0.107227375413188,0
Neg_512,0.3139189586796053,0
Neg_2128,0.1148765054330021,0
Neg_1647,0.1203391619901623,0
Neg_2419,0.2182846769817165,0
Neg_2659,0.0269624400244677,0
Neg_1214,0.0814205808522872,0
Neg_411,0.1345807760485806,0
Neg_2321,0.1598413506594514,0
Neg_1384,0.0886858203363093,0
Neg_1489,0.0336974743122568,0
Neg_2666,0.0885165246454528,0
Neg_1905,0.053613954481908,0
Neg_55,0.0615402261173013,0
Neg_1178,0.1245819255322744,0
Neg_2369,0.0560499950030493,0
Neg_1,0.0550802911875462,0
Neg_1999,0.0562290848987708,0
Neg_1883,0.1480117624144183,0
Neg_1643,0.0859233700151212,0
Neg_2885,0.2262331527626551,0
Neg_1786,0.0322520334381803,0
Neg_1933,0.045240035608366,0
Neg_814,0.0845006072923451,0
Neg_1593,0.1301839792573268,0
Neg_1298,0.0292397250661253,0
Neg_285,0.0420768670904429,0
Neg_2792,0.0654068645262344,0
Neg_2154,0.0304812043014688,0
Neg_1689,0.0668049723520741,0
Neg_603,0.102316689321132,0
Neg_1021,0.0681939979321183,0
Neg_1820,0.0694697628022007,0
Neg_222,0.0093312506880171,0
Neg_256,0.0999513859662668,0
Neg_704,0.0668147533347812,0
Neg_144,0.0217674992479748,0
Neg_2067,0.0784365238410102,0
Neg_1406,0.0765723519633098,0
Neg_2616,0.121068848921183,0
Neg_648,0.1339494007588722,0
Neg_2774,0.1129593329623193,0
Neg_292,0.0726928127355684,0
Neg_2667,0.1201454399221901,0
Neg_257,0.0675731538180593,0
Neg_1768,0.1302215369380781,0
Neg_2249,0.0830933526488325,0
Neg_779,0.0535406634167794,0
Neg_2513,0.0134792072642848,0
Neg_2425,0.0479284735239076,0
Neg_2272,0.2194433718518009,0
Neg_361,0.074948994724061,0
Neg_1745,0.1726056340120185,0
Neg_2902,0.0865296988760278,0
Neg_808,0.0473062779293622,0
Neg_407,0.0386353727882367,0
Neg_191,0.0913240970890337,0
Neg_1737,0.0425779166489368,0
Neg_1001,0.1357465690152313,0
Neg_2120,0.095351131503137,0
Neg_960,0.0484944421847776,0
Neg_1356,0.0868304476696298,0
Neg_1764,0.162443974450592,0
Neg_901,0.133285853041632,0
Neg_2556,0.0395163345167851,0
Neg_303,0.0129586228841827,0
Neg_654,0.0513811038409629,0
Neg_251,0.0867601570712608,0
Neg_1958,0.064175009477538,0
Neg_2857,0.0260381488857832,0
Neg_1824,0.1268450111952706,0
Neg_9,0.1496869229299451,0
Neg_1397,0.0039520055715243,0
Neg_1841,0.1005622559994749,0
Neg_1197,0.1080395128364787,0
Neg_1357,0.0252894456155325,0
Neg_2898,0.1328915029419582,0
Neg_2132,0.3760444184110419,0
Neg_647,0.0208402291365473,0
Neg_2646,0.0241882725834994,0
Neg_476,0.0202082645338441,0
Neg_231,0.1530438628304167,0
Neg_451,0.0673778848800555,0
Neg_1073,0.1263527959020418,0
Neg_7,0.0675928340570329,0
Neg_1877,0.1242923793101921,0
Neg_2912,0.254269823617873,0
Neg_1968,0.2118746033607648,0
Neg_2590,0.0962386495632162,0
Neg_2781,0.0651098425750182,0
Neg_940,0.1578594350177151,0
Neg_459,0.1367400356222624,0
Neg_1657,0.0789739028913315,0
Neg_2544,0.0260620083537203,0
Neg_2345,0.0942721494013055,0
Neg_2406,0.1300170308372788,0
Neg_2060,0.0287334948942783,0
Neg_2697,0.0082287061897069,0
Neg_1979,0.1010732914713649,0
Neg_875,0.2034054397126246,0
Neg_798,0.0866621890157703,0
Neg_2520,0.0745810027989329,0
Neg_2252,0.0186958912399626,0
Neg_1502,0.0158346018999591,0
Neg_2316,0.1161313361030275,0
Neg_2282,0.2099318310362856,0
Neg_2664,0.1062579309294916,0
Neg_1274,0.121138037137321,0
Neg_1290,0.1391197640100353,0
Neg_299,0.1205201561997938,0
Neg_2528,0.0324270216439023,0
Neg_1387,0.0518702939561912,0
Neg_13,0.0451348098075278,0
Neg_586,0.1076812567644398,0
Neg_1691,0.1069104295627975,0
Neg_629,0.1502225191535611,0
Neg_1089,0.1202551911699778,0
Neg_2884,0.1357657823971219,0
Neg_2610,0.0541121895633508,0
Neg_470,0.0566465246581796,0
Neg_1649,0.1947164079822831,0
Neg_1177,0.1242886317292606,0
Neg_2447,0.0979397537631584,0
Neg_10,0.0296320859822569,0
Neg_2623,0.1233044773572042,0
Neg_265,0.1525234118220481,0
Neg_273,0.1894387829170912,0
Neg_2305,0.0699351415819918,0
Neg_915,0.0741372476443718,0
Neg_1945,0.0261007050990869,0
Neg_961,0.1182996580822658,0
Neg_2662,0.0708137604527173,0
Neg_1146,0.0418072140479587,0
Neg_1137,0.0964995843700791,0
Neg_41,0.1429875219209467,0
Neg_1496,0.0840435138109992,0
Neg_2270,0.0678408586795899,0
Neg_1721,0.0348816766617749,0
Neg_2196,0.1317690155628038,0
Neg_1988,0.0247974410324317,0
Neg_2464,0.1157129782036811,0
Neg_521,0.0480814162036206,0
Neg_1062,0.0897280166737739,0
Neg_899,0.2020896087610073,0
Neg_374,0.0629912121557303,0
Neg_2106,0.0984430107616946,0
Neg_3,0.0431690658810377,0
Neg_405,0.0943086464862966,0
Neg_1873,0.3018722723384355,0
Neg_2506,0.1837420063219815,0
Neg_2777,0.0305556101222096,0
Neg_762,0.1623801268925829,0
Neg_401,0.1217866528412765,0
Neg_1801,0.2813007052240768,0
Neg_2863,0.0659880483228184,0
Neg_2412,0.0683968602373085,0
Neg_1094,0.0184291657943489,0
Neg_1795,0.1720061834908721,0
Neg_1144,0.1883754870613282,0
Neg_1201,0.0450172060798056,0
Neg_2435,0.3087538147557729,0
Neg_252,0.0921886564163556,0
Neg_2676,0.1479587105662382,0
Neg_322,0.1073613585088199,0
Neg_1525,0.0552504772763544,0
Neg_1228,0.0743489834253738,0
Neg_2042,0.0324311459843026,0
Neg_2308,0.2009548550373295,0
Neg_2157,0.0372728277641454,0
Neg_2159,0.0562530429822431,0
Neg_2734,0.0452563771713464,0
Neg_1207,0.0393000812891358,0
Neg_120,0.0631045674208691,0
Neg_2631,0.0460041567085404,0
Neg_595,0.1860169903636337,0
Neg_993,0.1625826423806241,0
Neg_1596,0.1035368609207706,0
Neg_2868,0.1753476225955734,0
Neg_579,0.0998662838066816,0
Neg_1663,0.1910437824376251,0
Neg_1040,0.0698303900249662,0
Neg_2240,0.0642966363661644,0
Neg_2349,0.0835842070130992,0
Neg_2207,0.0421394571722383,0
Neg_1153,0.2265416814833166,0
Neg_580,0.3553749589897931,0
Neg_2390,0.0311112825965899,0
Neg_1683,0.0692620530352926,0
Neg_2601,0.0901233585080432,0
Neg_2888,0.0380856359791434,0
Neg_1121,0.1407385875476652,0
Neg_2688,0.0837967694144471,0
Neg_1493,0.3236839705153585,0
Neg_1272,0.1224511392686201,0
Neg_1242,0.118481657791293,0
Neg_1292,0.3246408368273237,0
Neg_2398,0.0594564769893098,0
Neg_1990,0.1032206025050175,0
Neg_2241,0.0900698413226247,0
Neg_508,0.0906558324999897,0
Neg_307,0.1080657872564778,0
Neg_2448,0.0414846977991672,0
Neg_600,0.1109902179807119,0
Neg_601,0.0839521011346048,0
Neg_1217,0.0970608355952083,0
Neg_839,0.0626302391567384,0
Neg_682,0.0796156371397188,0
Neg_2187,0.1333171061929159,0
Neg_2821,0.1040216597819898,0
Neg_2789,0.0753649765336456,0
Neg_169,0.1098202577716372,0
Neg_320,0.0680889136824633,0
Neg_2889,0.0463743824092041,0
Neg_17,0.2150692055649774,0
Neg_1714,0.0915147431898305,0
Neg_2605,0.1444302983401451,0
Neg_1527,0.4935763730628899,0
Neg_83,0.1864059416323719,0
Neg_2246,0.0208676017457537,0
Neg_114,0.1868179141855752,0
Neg_1808,0.1331318598848713,0
Neg_958,0.2795796871525394,0
Neg_2093,0.0510166115495724,0
Neg_1561,0.0704798564464515,0
Neg_1870,0.1649905126197803,0
Neg_1335,0.0472826972984056,0
Neg_1574,0.0581440851012096,0
Neg_2188,0.0377320936026956,0
Neg_608,0.1695624554389325,0
Neg_1240,0.0129895324280413,0
Neg_2628,0.0277741266466579,0
Neg_1855,0.1774788430609978,0
Neg_1793,0.1671806608094208,0
Neg_2263,0.0776587445845463,0
Neg_2400,0.1135557560744417,0
Neg_1583,0.1810571778631732,0
Neg_410,0.1909740064887962,0
Neg_2849,0.083243891068485,0
Neg_1389,0.0102967609928951,0
Neg_130,0.0295263796018038,0
Neg_2784,0.1328889292488853,0
Neg_2759,0.1311432685523217,0
Neg_2148,0.1046465058621403,0
Neg_2886,0.0674987473585727,0
Neg_903,0.0732312404797484,0
Neg_2844,0.0608515784411394,0
Neg_1071,0.024745877917196,0
Neg_2491,0.1426287560547009,0
Neg_2731,0.0398697389448188,0
Neg_1497,0.1140795123573296,0
Neg_2096,0.0543421033622453,0
Neg_2234,0.0319801026818821,0
Neg_263,0.0569685395016137,0
Neg_2409,0.1209284659182371,0
Neg_171,0.0106590817527157,0
Neg_2185,0.0831829686435792,0
Neg_1630,0.1173206155151132,0
Neg_239,0.1077465280496356,0
Neg_933,0.037340745557614,0
Neg_2276,0.1275537166473244,0
Neg_2707,0.0343808997103845,0
Neg_1971,0.1900932576283691,0
Neg_293,0.0876979435449742,0
Neg_766,0.046338959855295,0
Neg_1208,0.0386637929202992,0
Neg_1076,0.1081230160264199,0
Neg_2860,0.0255235165530137,0
Neg_2048,0.2296204367153851,0
Neg_837,0.1187792698252836,0
Neg_2085,0.252925744041269,0
Neg_1812,0.0573395814129295,0
Neg_659,0.0965667782808739,0
Neg_2775,0.1143939193822747,0
Neg_807,0.1092520475094281,0
Neg_379,0.0457627502386937,0
Neg_683,0.0752614579836369,0
Neg_2124,0.0597267924496074,0
Neg_1239,0.0930967921972888,0
Neg_1478,0.0527814561873061,0
Neg_711,0.1370856289898137,0
Neg_1422,0.0073532723799325,0
Neg_2642,0.1978843791448715,0
Neg_2243,0.0397049139669103,0
Neg_419,0.0998157032106265,0
Neg_2335,0.0394721604414221,0
Neg_708,0.1195085688904172,0
