,APAAC_Pc1.A,APAAC_Pc1.R,APAAC_Pc1.N,APAAC_Pc1.D,APAAC_Pc1.C,APAAC_Pc1.Q,APAAC_Pc1.E,APAAC_Pc1.G,APAAC_Pc1.H,APAAC_Pc1.I,APAAC_Pc1.L,APAAC_Pc1.K,APAAC_Pc1.M,APAAC_Pc1.F,APAAC_Pc1.P,APAAC_Pc1.S,APAAC_Pc1.T,APAAC_Pc1.W,APAAC_Pc1.Y,APAAC_Pc1.V,APAAC_Pc2.Hydrophobicity.1,APAAC_Pc2.Hydrophilicity.1,APAAC_Pc2.Hydrophobicity.2,APAAC_Pc2.Hydrophilicity.2,APAAC_Pc2.Hydrophobicity.3,APAAC_Pc2.Hydrophilicity.3,y
Neg_1152,1.839500861149277,0.9197504305746383,0.0,1.839500861149277,0.0,0.0,0.9197504305746383,5.518502583447831,0.9197504305746383,2.759251291723916,6.43825301402247,1.839500861149277,1.839500861149277,1.839500861149277,0.9197504305746383,1.839500861149277,1.839500861149277,2.759251291723916,0.0,10.117254736321025,0.0201482553124248,0.0110820460049936,0.013507608305578,0.0023892104872883,0.0238131667224765,0.0093092825925998,0
Neg_217,4.15543291996628,4.15543291996628,3.11657468997471,6.23314937994942,1.03885822999157,1.03885822999157,4.15543291996628,3.11657468997471,0.0,2.07771645998314,3.11657468997471,1.03885822999157,3.11657468997471,4.15543291996628,1.03885822999157,3.11657468997471,1.03885822999157,1.03885822999157,0.0,3.11657468997471,-0.0073994847038462,-0.0037968323922067,-0.0191524251487266,-0.0095297822517069,-0.0038869676405824,0.0049072621454989,0
Neg_1140,1.028834684841016,2.057669369682032,2.057669369682032,1.028834684841016,3.0865040545230475,2.057669369682032,3.0865040545230475,2.057669369682032,2.057669369682032,2.057669369682032,5.144173424205079,3.0865040545230475,1.028834684841016,0.0,4.115338739364064,5.144173424205079,3.0865040545230475,1.028834684841016,1.028834684841016,3.0865040545230475,0.0105938504833561,0.0065569738080704,-0.0127532311664995,-0.0089974170022271,-0.0154584064892521,-0.0087764544744638,0
Neg_2378,4.0035593328004415,2.0017796664002208,3.002669499600331,2.0017796664002208,0.0,0.0,3.002669499600331,2.0017796664002208,3.002669499600331,4.0035593328004415,5.004449166000552,3.002669499600331,1.0008898332001104,1.0008898332001104,3.002669499600331,2.0017796664002208,1.0008898332001104,1.0008898332001104,0.0,5.004449166000552,-0.0020678453118453,0.0011089911109513,0.006615360140609,0.0019894125498451,-0.0051163862714428,-0.0034193654182277,0
Neg_1569,3.057549838709112,3.057549838709112,3.057549838709112,7.134282956987929,2.0383665591394085,2.0383665591394085,4.076733118278817,4.076733118278817,3.057549838709112,1.0191832795697042,6.1150996774182245,5.09591639784852,0.0,2.0383665591394085,4.076733118278817,14.268565913975856,5.09591639784852,0.0,2.0383665591394085,12.230199354836447,0.0007272008679534,-0.0011990640077662,0.0033379950919487,0.0019545061348713,-0.0135399455356777,-0.0104639721210336,0
Neg_662,0.9952265454111492,0.9952265454111492,0.9952265454111492,1.9904530908222984,0.0,0.0,1.9904530908222984,4.976132727055746,2.985679636233448,0.9952265454111492,1.9904530908222984,2.985679636233448,0.0,0.9952265454111492,0.0,0.0,0.9952265454111492,0.9952265454111492,0.0,0.0,-0.0027054167767955,0.0105146487122015,-0.0169176993353776,-0.006661807199088,-0.0009482640193938,0.0214919932073043,0
Neg_688,2.8855948278060755,2.8855948278060755,3.8474597704081006,2.8855948278060755,0.9618649426020252,1.9237298852040503,5.771189655612151,0.0,0.9618649426020252,0.0,2.8855948278060755,7.694919540816201,0.0,4.809324713010126,4.809324713010126,0.9618649426020252,1.9237298852040503,2.8855948278060755,2.8855948278060755,1.9237298852040503,0.0066574125257898,0.0177812420130387,0.0012486016351828,0.0031887154564074,0.0073000428380155,0.0019590429295403,0
Neg_541,0.0,0.0,0.0,1.0321782561821229,1.0321782561821229,2.0643565123642458,0.0,2.0643565123642458,0.0,2.0643565123642458,1.0321782561821229,1.0321782561821229,1.0321782561821229,1.0321782561821229,0.0,0.0,1.0321782561821229,0.0,1.0321782561821229,1.0321782561821229,0.0037384878745995,0.0111038853630879,-0.0146092186601174,-0.0173345583317422,0.0029471163759109,-0.0180239688038618,0
Neg_624,1.9774144074803524,0.9887072037401762,0.9887072037401762,0.0,1.9774144074803524,1.9774144074803524,1.9774144074803524,1.9774144074803524,0.9887072037401762,0.9887072037401762,1.9774144074803524,0.0,0.0,3.9548288149607047,1.9774144074803524,0.9887072037401762,0.9887072037401762,0.0,0.9887072037401762,1.9774144074803524,-0.0009256808148163,-0.0040373881556483,0.0031444714505463,0.0084411901492618,0.0068433902677867,-0.0021731866373065,0
Neg_2108,2.002762893623342,2.002762893623342,2.002762893623342,1.001381446811671,4.005525787246684,4.005525787246684,0.0,3.0041443404350137,3.0041443404350137,5.006907234058356,8.011051574493369,0.0,2.002762893623342,4.005525787246684,4.005525787246684,6.008288680870027,3.0041443404350137,0.0,2.002762893623342,4.005525787246684,0.0004378254919599,0.0022343593157048,0.0017761987152662,0.0001650965182034,-0.004941475362356,-0.0010534514904496,0
Neg_2808,4.8107737403072575,7.697237984491612,0.0,4.8107737403072575,3.848618992245806,0.9621547480614516,2.8864642441843547,4.8107737403072575,1.924309496122903,1.924309496122903,11.54585697673742,0.9621547480614516,0.0,2.8864642441843547,3.848618992245806,6.735083236430161,1.924309496122903,2.8864642441843547,0.9621547480614516,5.772928488368709,0.0005906710377452,0.003132706381006,0.0275123548519209,0.0141249560803161,-0.0059614246764913,-0.0015540117359485,0
Neg_2794,2.009462852815498,3.014194279223247,0.0,3.014194279223247,3.014194279223247,0.0,5.023657132038745,6.028388558446494,1.004731426407749,1.004731426407749,3.014194279223247,1.004731426407749,1.004731426407749,2.009462852815498,4.018925705630996,7.033119984854243,4.018925705630996,1.004731426407749,0.0,0.0,-0.005951531591845,-5.556214817229147e-05,-0.0036845078302832,-0.0040058590983685,0.0007130090173109,0.0082530252436091,0
Neg_2286,1.965767810748052,1.965767810748052,0.982883905374026,5.897303432244155,2.948651716122077,4.914419526870129,4.914419526870129,3.931535621496104,0.0,3.931535621496104,10.811722959114284,11.79460686448831,0.0,0.0,11.79460686448831,5.897303432244155,4.914419526870129,0.982883905374026,0.982883905374026,2.948651716122077,0.0068083225244511,0.0055342854722105,-0.0044279834790868,0.0034615616148161,0.0009901217242903,0.0047497867692927,0
Neg_373,7.768403893841593,2.913151460190597,4.855252433650995,3.884201946920797,4.855252433650995,5.8263029203811945,2.913151460190597,1.9421009734603984,0.0,8.739454380571791,10.68155535403219,0.9710504867301992,1.9421009734603984,8.739454380571791,0.0,5.8263029203811945,7.768403893841593,2.913151460190597,0.9710504867301992,6.797353407111394,0.0051105498356457,0.0056766281305422,0.000840684591097,-0.0026815321818403,0.0162145693557036,0.0037886135386523,0
Neg_2612,0.0,2.981827785918297,2.981827785918297,4.969712976530495,0.0,3.975770381224396,4.969712976530495,8.945483357754892,0.0,4.969712976530495,5.963655571836594,6.957598167142693,0.0,1.987885190612198,4.969712976530495,4.969712976530495,5.963655571836594,0.0,3.975770381224396,8.945483357754892,-0.0103896024086024,-0.0090112487340238,0.0084985454378325,0.0175437059950282,0.0011694755840176,-0.0017534711803511,0
Neg_937,2.979186588238238,3.9722487843176495,1.9861243921588247,8.937559764714713,0.0,2.979186588238238,5.958373176476476,6.951435372555888,0.9930621960794126,8.937559764714713,5.958373176476476,2.979186588238238,0.9930621960794126,3.9722487843176495,1.9861243921588247,4.965310980397063,5.958373176476476,4.965310980397063,0.9930621960794126,3.9722487843176495,-0.001387779241338,-0.0012100325833833,-0.008257334804661,-0.0069591861317559,0.0096235905856569,0.0151285460960686,0
Neg_1345,0.9597876809725836,5.758726085835501,0.9597876809725836,3.839150723890334,0.9597876809725836,3.839150723890334,2.8793630429177504,2.8793630429177504,0.9597876809725836,2.8793630429177504,7.678301447780668,2.8793630429177504,1.919575361945167,2.8793630429177504,2.8793630429177504,1.919575361945167,4.798938404862917,0.0,3.839150723890334,3.839150723890334,0.0141412107746247,0.0101782654195383,0.0019163330484037,0.0002954997607343,0.0053382957980241,0.0083427142260911,0
Neg_2671,5.74525901507808,1.91508633835936,0.95754316917968,4.7877158458984,0.95754316917968,0.95754316917968,3.83017267671872,5.74525901507808,0.0,10.53297486097648,7.660345353437441,6.70280218425776,3.83017267671872,5.74525901507808,4.7877158458984,5.74525901507808,2.87262950753904,1.91508633835936,2.87262950753904,9.5754316917968,0.0102931523769272,0.0061342681271144,0.0100002918442862,0.0029546543051189,0.0090156959433712,0.0040587682235017,0
Neg_2855,1.94341002776253,1.94341002776253,0.971705013881265,0.971705013881265,0.0,1.94341002776253,1.94341002776253,0.971705013881265,0.971705013881265,0.0,5.8302300832875895,0.0,0.971705013881265,0.0,0.971705013881265,0.971705013881265,0.0,0.0,0.0,0.971705013881265,0.0049974102412567,0.0059015914272864,0.0096047929697542,0.0155292329216457,-0.0083319023429126,0.0005938609017044,0
Neg_279,8.064623169749087,2.016155792437272,5.040389481093179,5.040389481093179,0.0,3.024233688655908,9.072701065967722,5.040389481093179,1.008077896218636,0.0,9.072701065967722,2.016155792437272,3.024233688655908,1.008077896218636,10.080778962186358,4.032311584874543,2.016155792437272,1.008077896218636,1.008077896218636,6.048467377311815,-0.0004254841764779,0.0029896888599741,-0.0047378468574592,-0.0035370388323185,-0.003782793003532,0.0014155777911779,0
Neg_706,3.999279966578655,2.999459974933991,1.9996399832893277,5.998919949867982,0.9998199916446636,2.999459974933991,7.99855993315731,1.9996399832893277,1.9996399832893277,6.998739941512646,9.998199916446636,10.9980199080913,0.9998199916446636,2.999459974933991,4.999099958223319,7.99855993315731,2.999459974933991,0.0,1.9996399832893277,5.998919949867982,-0.0092947620863989,0.0044677722592335,0.0007968736321208,-0.0003221640200317,0.0020803918266421,0.0024518967437703,0
Neg_2921,3.748965949195005,0.9372414872987512,0.9372414872987512,1.8744829745975025,1.8744829745975025,0.0,0.9372414872987512,1.8744829745975025,0.9372414872987512,3.748965949195005,6.560690411091259,1.8744829745975025,2.8117244618962536,3.748965949195005,1.8744829745975025,5.623448923792507,1.8744829745975025,0.0,1.8744829745975025,2.8117244618962536,0.0103533943621613,0.0056450072102933,0.0193624334216424,0.0118797748375809,0.0128236004460751,0.0026943024234953,0
