,Gravy,y
peptide_nm_229,1.391124165371163,0
peptide_nm_230,0.3183078807314669,0
peptide_nm_231,1.4883643676628722,0
peptide_nm_232,0.3688336928127845,0
peptide_nm_233,1.0052020283572738,0
peptide_nm_234,0.4267763952585953,0
peptide_nm_235,1.1678657515634767,0
peptide_nm_236,0.5569786289265516,0
peptide_nm_237,1.1606450056961202,0
peptide_nm_238,0.4759203239766538,0
peptide_nm_239,0.8762216298999915,0
peptide_nm_240,0.1959069104134681,0
peptide_nm_241,0.844341493085361,0
peptide_nm_242,0.6773627423932351,0
peptide_nm_243,0.1248162293329433,0
peptide_nm_244,0.8420374964335037,0
peptide_nm_245,0.5498637125592589,0
peptide_nm_246,0.5477840866399862,0
peptide_nm_247,1.0255697309643987,0
peptide_nm_248,1.2360463227337126,0
peptide_nm_249,0.8431648496560378,0
peptide_nm_250,0.392939058947987,0
peptide_nm_251,0.4574497958719039,0
peptide_nm_252,0.6717020502508174,0
peptide_nm_253,1.212256577694613,0
peptide_nm_254,0.0557956104792798,0
peptide_nm_255,0.4883471435098271,0
peptide_nm_256,0.1355714683051288,0
peptide_nm_257,0.8432062347874787,0
peptide_nm_258,1.0062870068045229,0
peptide_nm_259,0.74271079659344,0
peptide_nm_260,0.1606970324923276,0
peptide_nm_261,0.336558283164695,0
peptide_nm_262,0.370365041136534,0
peptide_nm_263,0.0619718334453994,0
peptide_nm_264,0.5806231060110644,0
peptide_nm_265,0.5378760180729757,0
peptide_nm_266,1.0624789308897955,0
peptide_nm_267,0.5897503337740313,0
peptide_nm_268,0.5430563697652934,0
peptide_nm_269,0.2133403967021093,0
peptide_nm_270,1.3575105961469058,0
peptide_nm_271,0.8571746036517106,0
peptide_nm_272,0.6070760285210738,0
peptide_nm_273,0.3495613012834872,0
peptide_nm_274,0.8802962896284552,0
peptide_nm_275,1.1420460335540452,0
peptide_nm_276,0.3221107985964516,0
peptide_nm_277,0.593091196686137,0
peptide_nm_278,0.1763576309582772,0
peptide_nm_279,0.2183450055442896,0
peptide_nm_280,0.9179608022533914,0
peptide_nm_281,0.980366768267183,0
peptide_nm_282,0.2794340703239646,0
peptide_nm_283,0.4314253488120108,0
peptide_nm_284,0.6201201071134418,0
peptide_nm_285,0.5172336044915079,0
peptide_nm_286,0.7473689070302811,0
peptide_nm_287,0.7755923152555855,0
peptide_nm_288,0.6479407841849995,0
peptide_nm_289,1.385039525556907,0
peptide_nm_290,1.2860323653931478,0
peptide_nm_291,0.612994597901043,0
peptide_nm_292,0.0472419608187005,0
peptide_nm_293,0.982219163145086,0
peptide_nm_294,0.8903410666000916,0
peptide_nm_295,0.2364351272777138,0
peptide_nm_296,0.664373097354555,0
peptide_nm_297,0.888365521228956,0
peptide_nm_298,0.8100690424820632,0
peptide_nm_299,0.7204969874196788,0
peptide_nm_300,0.1028695582574194,0
peptide_nm_301,1.3149532523300176,0
peptide_nm_302,0.5772378858837866,0
peptide_nm_303,0.612156814383802,0
peptide_nm_304,0.3897449329038155,0
peptide_nm_305,0.9013689212709418,0
peptide_nm_306,0.4096456740185805,0
peptide_nm_307,0.5102603375651807,0
peptide_nm_308,1.115023198183663,0
peptide_nm_309,0.9104355093462212,0
peptide_nm_310,1.030122896843103,0
peptide_nm_311,0.2076227525125134,0
peptide_nm_312,0.2227203590432381,0
peptide_nm_313,0.6121773321794108,0
peptide_nm_314,0.273490628818217,0
peptide_nm_315,0.1943532946072274,0
peptide_nm_316,0.4442095394673153,0
peptide_nm_317,1.07754452813244,0
peptide_nm_318,0.9249174155700466,0
peptide_nm_319,0.4751015458239304,0
peptide_nm_320,0.1879034599295656,0
peptide_nm_321,0.7745387688989611,0
peptide_nm_322,1.485924555310704,0
peptide_nm_323,0.6343876917967587,0
peptide_nm_324,0.5728725925863268,0
peptide_nm_325,0.2065727853882864,0
peptide_nm_326,0.6886213907740552,0
peptide_nm_327,0.6687256531864142,0
peptide_nm_328,1.0083790754796962,0
peptide_nm_329,0.0741230861771809,0
peptide_nm_330,0.7564850080609852,0
peptide_nm_331,1.064185685094551,0
peptide_nm_332,0.1574431715561063,0
peptide_nm_333,0.2592952406827872,0
peptide_nm_334,0.6704325586793003,0
peptide_nm_335,1.0415825385609032,0
peptide_nm_336,0.973568477187377,0
peptide_nm_337,0.9444247818318958,0
peptide_nm_338,0.7418899280432565,0
peptide_nm_339,0.5669852888269101,0
peptide_nm_340,0.9583048434341808,0
peptide_nm_341,0.3718156396660902,0
peptide_nm_342,0.4709302515506201,0
peptide_nm_343,1.1404064380559231,0
peptide_nm_344,0.9514604284770596,0
peptide_nm_345,0.4899167485742812,0
peptide_nm_346,0.799452406912497,0
peptide_nm_347,1.1907198437667148,0
peptide_nm_348,0.5265568542103076,0
peptide_nm_349,0.7594554495464801,0
peptide_nm_350,0.4527857812427929,0
peptide_nm_351,0.3296916802479966,0
peptide_nm_352,0.3854718410558617,0
peptide_nm_353,0.4018629001370241,0
peptide_nm_354,0.8490129416005558,0
peptide_nm_355,0.6237999664127121,0
peptide_nm_356,0.6213935669237578,0
peptide_nm_357,0.3379117923700935,0
peptide_nm_358,0.6776945188100976,0
peptide_nm_359,0.6890455173819134,0
peptide_nm_360,0.7548106074029829,0
peptide_nm_361,0.7044584808797639,0
peptide_nm_362,0.8042705953740211,0
peptide_nm_363,1.1120169120311254,0
peptide_nm_364,0.7598117175881529,0
peptide_nm_365,0.7687155501177337,0
peptide_nm_366,0.7308604383004251,0
peptide_nm_367,1.060276247186606,0
peptide_nm_368,0.6913085963044973,0
peptide_nm_369,1.1171047270536132,0
peptide_nm_370,0.3924695010777034,0
peptide_nm_371,0.4641702730144917,0
peptide_nm_372,0.5908626270908854,0
peptide_nm_373,0.2936082994110111,0
peptide_nm_374,0.4912884936213756,0
peptide_nm_375,0.7256278271851084,0
peptide_nm_376,0.4190236841067749,0
peptide_nm_377,0.8798480766890826,0
peptide_nm_378,0.5347348734378716,0
peptide_nm_379,1.4050305533855747,0
peptide_nm_380,0.7084717075598405,0
peptide_nm_381,1.2719009675814943,0
peptide_nm_382,0.4248401931228325,0
peptide_nm_383,0.9623337734827104,0
peptide_nm_384,1.2614134551704248,0
peptide_nm_385,0.0901281216300203,0
peptide_nm_386,0.1624716592387698,0
peptide_nm_387,0.9388201938519366,0
peptide_nm_388,0.2459593287560976,0
peptide_nm_389,0.3256763160602537,0
peptide_nm_390,1.67438724843017,0
peptide_nm_391,0.5905981604047169,0
peptide_nm_392,0.4933082417090428,0
peptide_nm_393,0.812167743456527,0
peptide_nm_394,1.016521299388033,0
peptide_nm_395,0.5774397175599403,0
peptide_nm_396,1.274425884646624,0
peptide_nm_397,0.700923301847781,0
peptide_nm_398,1.152194844864732,0
peptide_nm_399,0.5068605695577717,0
peptide_nm_400,0.7299608283684709,0
peptide_nm_401,0.0699275746514376,0
peptide_nm_402,0.8595557282257593,0
peptide_nm_403,0.4635528873637827,0
peptide_nm_404,0.6500911689778339,0
peptide_nm_405,0.4753741605324791,0
peptide_nm_406,0.8152001153793866,0
peptide_nm_407,0.947085074949138,0
peptide_nm_408,0.4623119427008305,0
peptide_nm_409,0.5006091570061285,0
peptide_nm_410,0.1511178127898453,0
peptide_nm_411,0.6513403694438181,0
peptide_nm_412,0.9413591342892657,0
peptide_nm_413,0.5601307782575957,0
peptide_nm_414,0.5306890450633325,0
peptide_nm_415,0.8934455169804892,0
peptide_nm_416,0.8437069132009628,0
peptide_nm_417,0.8024497276519998,0
peptide_nm_418,1.2946704056063474,0
peptide_nm_419,1.0078884465943985,0
peptide_nm_420,0.6261955264749219,0
peptide_nm_421,0.3218717223686334,0
peptide_nm_422,0.231950371385019,0
peptide_nm_423,0.1651306302301788,0
peptide_nm_424,0.1735871794789354,0
peptide_nm_425,0.3985981851053155,0
peptide_nm_426,0.3018804305007787,0
peptide_nm_427,0.3140465252742475,0
peptide_nm_428,0.4756281931360266,0
peptide_nm_429,1.3120639300788168,0
peptide_nm_430,0.0941574256356506,0
peptide_nm_431,0.3772083614675272,0
peptide_nm_432,0.3561166040198244,0
peptide_nm_433,0.9745881950597536,0
peptide_nm_434,0.2371585695725841,0
peptide_nm_435,0.4428471666431845,0
peptide_nm_436,0.406968127045865,0
peptide_nm_437,1.310560996206943,0
peptide_nm_438,1.4419543803230892,0
peptide_nm_439,0.1261555633768267,0
peptide_nm_440,0.2661598624313213,0
peptide_nm_441,0.2967266461373197,0
peptide_nm_442,1.0290671176018498,0
peptide_pm_1,1.3758778279430313,1
peptide_pm_2,1.3009354536072608,1
peptide_pm_3,1.6098855048988985,1
peptide_pm_4,1.754367635621483,1
peptide_pm_5,0.0573616203034392,1
peptide_pm_6,1.488943127390932,1
peptide_pm_7,0.7929612584726936,1
peptide_pm_8,0.8010085703148586,1
peptide_pm_9,2.05026719504354,1
peptide_pm_10,0.1058377568280404,1
peptide_pm_11,1.731192872458073,1
peptide_pm_12,1.2234798873462065,1
peptide_pm_13,0.5004061275773742,1
peptide_pm_14,0.1985938618615099,1
peptide_pm_15,0.8713247386867706,1
peptide_pm_16,0.972477793602076,1
peptide_pm_17,1.62247891677305,1
peptide_pm_18,1.0874347947866287,1
peptide_pm_19,1.096432337053994,1
peptide_pm_20,0.2497421262316591,1
peptide_pm_21,1.2178797611003351,1
peptide_pm_22,1.0076010433338511,1
peptide_pm_23,0.4884112891596713,1
peptide_pm_24,2.3588153439066577,1
peptide_pm_25,0.477221316433747,1
peptide_pm_26,1.0085849139372371,1
peptide_pm_27,0.5062042425892976,1
peptide_pm_28,0.2709958290430851,1
peptide_pm_29,1.5653363245063243,1
peptide_pm_30,1.4773181177010577,1
peptide_pm_31,1.4997172694808227,1
peptide_pm_32,1.0369058387514103,1
peptide_pm_33,1.1782176913522993,1
peptide_pm_34,1.9319850713959512,1
peptide_pm_35,1.4396612029421925,1
peptide_pm_36,1.3192301080572,1
peptide_pm_37,1.333901633912353,1
peptide_pm_38,1.9888442472570609,1
peptide_pm_39,0.4264233226153827,1
peptide_pm_40,0.5038287396696044,1
peptide_pm_41,0.7184117462856399,1
peptide_pm_42,0.3259864816454519,1
peptide_pm_43,0.2288362397311586,1
peptide_pm_44,0.7041807408082207,1
peptide_pm_45,0.1078784449325993,1
peptide_pm_46,0.5540545595955733,1
peptide_pm_47,0.334782670083006,1
peptide_pm_48,0.2297292753007776,1
peptide_pm_49,1.6751166860186606,1
peptide_pm_50,1.7633082249346972,1
peptide_pm_51,0.6706350941736592,1
peptide_pm_52,0.9578258187960824,1
peptide_pm_53,0.7718411104543055,1
peptide_pm_54,0.5037766082045687,1
peptide_pm_55,1.641631966748917,1
peptide_pm_56,0.1632426859102227,1
peptide_pm_57,2.023666119333716,1
peptide_pm_58,0.1319047367168704,1
peptide_pm_59,1.7503198297193772,1
peptide_pm_60,1.835232926628326,1
peptide_pm_61,0.4624958604387816,1
peptide_pm_62,0.7245495372359028,1
peptide_pm_63,0.2734252486212075,1
peptide_pm_64,2.472615139162237,1
peptide_pm_65,2.0347332643059675,1
peptide_pm_66,0.3677457941414297,1
peptide_pm_67,2.019528557308877,1
peptide_pm_68,1.8743341750935416,1
peptide_pm_69,1.0341380665869735,1
peptide_pm_70,0.1302369128098019,1
peptide_pm_71,0.0856584838104899,1
peptide_pm_72,1.2242343371060762,1
peptide_pm_73,1.701573653690193,1
peptide_pm_74,0.344234100733352,1
peptide_pm_75,2.3235203051172,1
peptide_pm_76,1.3866474605076775,1
peptide_pm_77,1.505350829625922,1
peptide_pm_78,0.9074319627673288,1
peptide_pm_79,0.7943744266252376,1
peptide_pm_80,0.8462916235978571,1
peptide_pm_81,1.5470258740487703,1
peptide_pm_82,1.737202488424488,1
peptide_pm_83,0.6136755048010958,1
peptide_pm_84,0.3654258175517514,1
peptide_pm_85,1.4546544908470578,1
peptide_pm_86,0.4509923075311995,1
peptide_pm_87,2.2027036344137376,1
peptide_pm_88,0.404878721753,1
peptide_pm_89,1.973407020832432,1
peptide_pm_90,0.8535017310448548,1
peptide_pm_91,1.0717405147512968,1
peptide_pm_92,1.1145315786714405,1
peptide_pm_93,1.1366195265010317,1
peptide_pm_94,1.4989564397626594,1
peptide_pm_95,2.0256335161796133,1
peptide_pm_96,0.399497232827224,1
peptide_pm_97,0.7477021571182,1
peptide_pm_98,1.242964476733045,1
peptide_pm_99,0.8337826439093098,1
peptide_pm_100,0.4623030565434203,1
peptide_pm_101,0.8458954690331099,1
peptide_pm_102,2.5120673106717644,1
peptide_pm_103,1.0678561339702688,1
peptide_pm_104,2.124017657668679,1
peptide_pm_105,1.787187734068977,1
peptide_pm_106,1.5438485931264898,1
peptide_pm_107,1.394348112102643,1
peptide_pm_108,1.2684051641631666,1
peptide_pm_109,0.5490236313852834,1
peptide_pm_110,0.7240634414109023,1
peptide_pm_111,1.6371875579773385,1
peptide_pm_112,2.1177911681638477,1
peptide_pm_113,1.4404350942754809,1
peptide_pm_114,1.3604864855502907,1
peptide_pm_115,0.4602843910271505,1
peptide_pm_116,2.0829645195623794,1
peptide_pm_117,1.5319321500626273,1
peptide_pm_118,0.6996426907701907,1
peptide_pm_119,0.2285280894648095,1
peptide_pm_120,0.221040093036545,1
peptide_pm_121,1.7184868480494382,1
peptide_pm_122,2.0671198472010426,1
peptide_pm_123,1.2302099892777911,1
peptide_pm_124,0.2671217387768843,1
peptide_pm_125,0.196857027289187,1
peptide_pm_126,0.8192742455889381,1
peptide_pm_127,1.128241050344691,1
peptide_pm_128,0.3330200956110613,1
peptide_pm_129,0.5940870116367348,1
peptide_pm_130,1.569324057681578,1
peptide_pm_131,0.7458833552300576,1
peptide_pm_132,2.3065254972485856,1
peptide_pm_133,1.2307723333966476,1
peptide_pm_134,1.080070160090339,1
peptide_pm_135,2.0299453953178,1
peptide_pm_136,1.6146377452512457,1
peptide_pm_137,1.7885126533507596,1
peptide_pm_138,0.8568980971056563,1
peptide_pm_139,1.8803493815184025,1
peptide_pm_140,2.352614704467117,1
peptide_pm_141,1.4184252182217132,1
peptide_pm_142,2.076716987059218,1
peptide_pm_143,0.9368569758689664,1
peptide_pm_144,2.188478554100973,1
peptide_pm_145,0.8817211135765134,1
peptide_pm_146,0.5152683766639131,1
peptide_pm_147,1.1145315786714405,1
peptide_pm_148,1.1876932042656236,1
peptide_pm_149,0.6127800065370638,1
peptide_pm_150,2.016506415645136,1
peptide_pm_151,1.72942132188902,1
peptide_pm_152,1.8503876687191612,1
peptide_pm_153,1.3578789398620077,1
peptide_pm_154,0.1220817471663292,1
peptide_pm_155,1.821475489218647,1
peptide_pm_156,1.9710522336359628,1
peptide_pm_157,0.5839321109308162,1
peptide_pm_158,1.0664336678622424,1
peptide_pm_159,1.318694428849105,1
peptide_pm_160,0.2818701868639179,1
peptide_pm_161,2.121535124731287,1
peptide_pm_162,1.6715294386703892,1
peptide_pm_163,1.500688422065693,1
peptide_pm_164,1.9231942062741345,1
peptide_pm_165,1.9374608540283251,1
peptide_pm_166,2.219906926276933,1
peptide_pm_167,1.242283903908234,1
peptide_pm_168,2.1008490940480327,1
peptide_pm_169,1.0595662944895123,1
peptide_pm_170,1.7317012155345055,1
peptide_pm_171,1.427201681524319,1
peptide_pm_172,2.3149414880411427,1
peptide_pm_173,0.5761774302397711,1
peptide_pm_174,0.495704522705356,1
peptide_pm_175,0.7869184739118411,1
peptide_pm_176,0.0450681766200684,1
peptide_pm_177,1.282307865556903,1
peptide_pm_178,1.3705935406190484,1
peptide_pm_179,1.7990474552915028,1
peptide_pm_180,1.8458803555298768,1
peptide_pm_181,1.1603828049089862,1
peptide_pm_182,1.5092826106620878,1
peptide_pm_183,1.844137365377269,1
peptide_pm_184,0.3531772378477502,1
peptide_pm_185,1.7896349321661718,1
peptide_pm_186,1.814684342335188,1
peptide_pm_187,2.0280334348291107,1
peptide_pm_188,0.8270640763981919,1
peptide_pm_189,2.0401031227464363,1
peptide_pm_190,0.6107561804612271,1
peptide_pm_191,1.7632570377358254,1
peptide_pm_192,1.232569438109035,1
peptide_pm_193,0.8431489679962544,1
peptide_pm_194,1.5594312413632212,1
peptide_pm_195,0.9461010352077048,1
peptide_pm_196,1.1067904664753354,1
peptide_pm_197,2.3054149660606886,1
peptide_pm_198,1.552737841988879,1
peptide_pm_199,1.7890455451149248,1
peptide_pm_200,1.0997019679626596,1
peptide_pm_201,1.5516176565065811,1
peptide_pm_202,2.0612176799104427,1
peptide_pm_203,1.3430086513839885,1
peptide_pm_204,1.812962344146103,1
peptide_pm_205,0.9378850254176764,1
peptide_pm_206,0.6982429163531741,1
peptide_pm_207,1.9877212346135569,1
peptide_pm_208,1.7994108702783456,1
peptide_pm_209,1.0507124914481885,1
peptide_pm_210,0.4319264443358453,1
peptide_pm_211,0.649951337961249,1
peptide_pm_212,1.991236573370888,1
peptide_pm_213,1.047534748801621,1
peptide_pm_214,1.4340196009056128,1
peptide_pm_215,0.841538800981593,1
peptide_pm_216,1.615007960380891,1
peptide_pm_217,1.2812104045086965,1
peptide_pm_218,1.8105299470536929,1
peptide_pm_219,1.9138204669659649,1
peptide_pm_220,1.160755120595444,1
peptide_pm_221,1.1067145156423697,1
peptide_pm_222,0.124407371067067,1
peptide_pm_223,0.6145019551388956,1
peptide_pm_224,0.3069100183826514,1
peptide_pm_225,1.3276312095046694,1
peptide_pm_226,1.6527734811604256,1
peptide_pm_227,1.4039000574635112,1
peptide_pm_228,0.4447603803966747,1
peptide_pm_229,0.941629989466863,1
peptide_pm_230,0.4037272175133899,1
peptide_pm_231,1.6227320987917755,1
peptide_pm_232,1.605208814111008,1
peptide_pm_233,0.4549255089162416,1
peptide_pm_234,1.7901093334979,1
peptide_pm_235,1.7074540009955397,1
peptide_pm_236,0.2701826075756068,1
peptide_pm_237,0.2556564033705975,1
peptide_pm_238,0.4315139584349076,1
peptide_pm_239,1.3437247660113167,1
peptide_pm_240,1.004074181406855,1
peptide_pm_241,0.9990035260625544,1
peptide_pm_242,0.900917223830711,1
peptide_pm_243,0.6551515229443376,1
peptide_pm_244,1.3660475630126876,1
peptide_pm_245,1.3036405509563849,1
peptide_pm_246,0.5899559828838012,1
peptide_pm_247,1.956641461848996,1
peptide_pm_248,0.3862941877292627,1
peptide_pm_249,1.2390632336352294,1
peptide_pm_250,2.251865214578528,1
peptide_pm_251,0.6922118571663416,1
peptide_pm_252,2.158806839388241,1
peptide_pm_253,0.2911116782320803,1
peptide_pm_254,0.3862785514626741,1
peptide_pm_255,1.193010397469618,1
peptide_pm_256,1.0784353543227514,1
peptide_pm_257,0.1577445429080026,1
peptide_pm_258,0.8990210231949207,1
peptide_pm_259,1.3306335213318248,1
peptide_pm_260,1.3930910990021634,1
peptide_pm_261,1.2675533606621916,1
peptide_pm_262,0.2208810210577395,1
peptide_pm_263,2.0121953981820573,1
peptide_pm_264,1.887130599118625,1
peptide_pm_265,0.2705175910445709,1
