,Instability_index,y
peptide_nm_237,41.22941176470589,0
peptide_nm_238,49.78416666666667,0
peptide_nm_239,28.585185185185185,0
peptide_nm_240,10.058620689655177,0
peptide_nm_241,56.10454545454545,0
peptide_nm_242,52.59285714285714,0
peptide_nm_243,6.322222222222222,0
peptide_nm_244,1.3727272727272726,0
peptide_nm_245,5.184615384615386,0
peptide_nm_246,36.32631578947368,0
peptide_nm_247,27.100000000000005,0
peptide_nm_248,10.984615384615386,0
peptide_nm_249,72.80454545454546,0
peptide_nm_250,-2.0625,0
peptide_nm_251,42.07692307692308,0
peptide_nm_252,18.933333333333337,0
peptide_nm_253,3.430769230769231,0
peptide_nm_254,34.849999999999994,0
peptide_nm_255,7.811764705882354,0
peptide_nm_256,26.6,0
peptide_nm_257,36.80769230769231,0
peptide_nm_258,34.529411764705884,0
peptide_nm_259,29.942857142857143,0
peptide_nm_260,76.3777777777778,0
peptide_nm_261,14.42857142857143,0
peptide_nm_262,64.82307692307693,0
peptide_nm_263,41.36296296296297,0
peptide_nm_264,48.12083333333334,0
peptide_nm_265,3.445454545454548,0
peptide_nm_266,60.900000000000006,0
peptide_nm_267,95.41111111111113,0
peptide_nm_268,107.76874999999998,0
peptide_nm_269,24.49230769230769,0
peptide_nm_270,5.52857142857143,0
peptide_nm_271,28.43636363636363,0
peptide_nm_272,-2.9384615384615387,0
peptide_nm_273,39.00476190476192,0
peptide_nm_274,75.0409090909091,0
peptide_nm_275,-6.376923076923078,0
peptide_nm_276,38.72727272727273,0
peptide_nm_277,46.58704918032786,0
peptide_nm_278,98.45000000000002,0
peptide_nm_279,78.30000000000001,0
peptide_nm_280,33.36666666666667,0
peptide_nm_281,72.00714285714287,0
peptide_nm_282,57.23333333333334,0
peptide_nm_283,12.35,0
peptide_nm_284,54.05238095238095,0
peptide_nm_285,21.25,0
peptide_nm_286,23.725925925925925,0
peptide_nm_287,42.07692307692309,0
peptide_nm_288,99.57142857142858,0
peptide_nm_289,20.966666666666665,0
peptide_nm_290,50.241666666666674,0
peptide_nm_291,37.742105263157896,0
peptide_nm_292,50.01538461538461,0
peptide_nm_293,47.15882352941177,0
peptide_nm_294,63.829411764705895,0
peptide_nm_295,75.57037037037037,0
peptide_nm_296,29.293750000000003,0
peptide_nm_297,56.25555555555554,0
peptide_nm_298,38.51851851851852,0
peptide_nm_299,65.74545454545455,0
peptide_nm_300,25.27894736842105,0
peptide_nm_301,40.89411764705883,0
peptide_nm_302,33.550000000000004,0
peptide_nm_303,14.238461538461538,0
peptide_nm_304,53.8917808219178,0
peptide_nm_305,-12.29090909090909,0
peptide_nm_306,51.03157894736843,0
peptide_nm_307,58.309090909090905,0
peptide_nm_308,19.745454545454542,0
peptide_nm_309,44.72962962962963,0
peptide_nm_310,62.752173913043485,0
peptide_nm_311,17.54642857142857,0
peptide_nm_312,13.742857142857142,0
peptide_nm_313,25.523076923076925,0
peptide_nm_314,35.092307692307685,0
peptide_nm_315,28.10909090909091,0
peptide_nm_316,42.25625,0
peptide_nm_317,85.60833333333333,0
peptide_nm_318,59.1125,0
peptide_nm_319,52.62173913043479,0
peptide_nm_320,42.55384615384616,0
peptide_nm_321,28.63571428571429,0
peptide_nm_322,51.23846153846154,0
peptide_nm_323,55.68947368421053,0
peptide_nm_324,53.1294117647059,0
peptide_nm_325,36.86538461538461,0
peptide_nm_326,32.009523809523806,0
peptide_nm_327,41.45697674418604,0
peptide_nm_328,63.95714285714286,0
peptide_nm_329,27.92222222222222,0
peptide_nm_330,26.738529411764716,0
peptide_nm_331,2.4777777777777787,0
peptide_nm_332,64.55384615384614,0
peptide_nm_333,6.392307692307692,0
peptide_nm_334,86.72608695652173,0
peptide_nm_335,53.38571428571428,0
peptide_nm_336,68.05454545454545,0
peptide_nm_337,33.458823529411774,0
peptide_nm_338,89.30740740740741,0
peptide_nm_339,66.3875,0
peptide_nm_340,4.850000000000002,0
peptide_nm_341,14.071428571428571,0
peptide_nm_342,52.99444444444445,0
peptide_nm_343,36.6375,0
peptide_nm_344,66.06315789473685,0
peptide_nm_345,-16.27916666666667,0
peptide_nm_346,44.10909090909091,0
peptide_nm_347,19.285714285714285,0
peptide_nm_348,60.50370370370371,0
peptide_nm_349,42.935294117647054,0
peptide_nm_350,53.753125,0
peptide_nm_351,31.957894736842107,0
peptide_nm_352,36.39642857142858,0
peptide_nm_353,27.7,0
peptide_nm_354,80.16842105263157,0
peptide_nm_355,44.72962962962963,0
peptide_nm_356,64.25625,0
peptide_nm_357,9.125925925925925,0
peptide_nm_358,49.41176470588236,0
peptide_nm_359,68.43333333333334,0
peptide_nm_360,62.627272727272725,0
peptide_nm_361,-9.641666666666667,0
peptide_nm_362,44.33448275862069,0
peptide_nm_363,71.29,0
peptide_nm_364,35.02777777777778,0
peptide_nm_365,20.917241379310344,0
peptide_nm_366,15.909090909090912,0
peptide_nm_367,53.23529411764707,0
peptide_nm_368,59.73636363636364,0
peptide_nm_369,27.294117647058822,0
peptide_nm_370,28.907692307692308,0
peptide_nm_371,-1.2375000000000005,0
peptide_nm_372,34.06666666666667,0
peptide_nm_373,-9.71818181818182,0
peptide_nm_374,-1.8071428571428572,0
peptide_nm_375,58.126666666666665,0
peptide_nm_376,10.984615384615388,0
peptide_nm_377,81.40434782608696,0
peptide_nm_378,12.622222222222224,0
peptide_nm_379,57.31666666666667,0
peptide_nm_380,43.98928571428573,0
peptide_nm_381,22.75,0
peptide_nm_382,-18.32777777777778,0
peptide_nm_383,54.56923076923077,0
peptide_nm_384,60.20071428571429,0
peptide_nm_385,34.845454545454544,0
peptide_nm_386,67.60000000000001,0
peptide_nm_387,76.52631578947368,0
peptide_nm_388,-3.5,0
peptide_nm_389,46.324137931034485,0
peptide_nm_390,-14.971428571428572,0
peptide_nm_391,0.2653846153846152,0
peptide_nm_392,135.48571428571427,0
peptide_nm_393,57.846153846153854,0
peptide_nm_394,-18.47083333333333,0
peptide_nm_395,33.14736842105263,0
peptide_nm_396,34.53846153846155,0
peptide_nm_397,2.091666666666667,0
peptide_nm_398,60.18571428571428,0
peptide_nm_399,6.586190476190476,0
peptide_nm_400,21.310526315789478,0
peptide_nm_401,67.04642857142856,0
peptide_nm_402,51.45217391304348,0
peptide_nm_403,42.47307692307693,0
peptide_nm_404,29.309090909090905,0
peptide_nm_405,38.96666666666667,0
peptide_nm_406,82.07058823529412,0
peptide_nm_407,4.742857142857142,0
peptide_nm_408,51.13157894736842,0
peptide_nm_409,46.70476190476191,0
peptide_nm_410,21.81643835616438,0
peptide_nm_411,23.66315789473684,0
peptide_nm_412,74.8391304347826,0
peptide_nm_413,52.04117647058823,0
peptide_nm_414,14.482758620689657,0
peptide_nm_415,11.173684210526316,0
peptide_nm_416,27.77692307692308,0
peptide_nm_417,2.0000000000000018,0
peptide_nm_418,23.735714285714284,0
peptide_nm_419,57.89285714285714,0
peptide_nm_420,20.85217391304348,0
peptide_nm_421,34.607142857142854,0
peptide_nm_422,31.038888888888888,0
peptide_nm_423,97.94090909090907,0
peptide_nm_424,52.99709677419354,0
peptide_nm_425,25.86315789473684,0
peptide_nm_426,39.4625,0
peptide_nm_427,41.996875,0
peptide_nm_428,20.904545454545456,0
peptide_nm_429,-9.354545454545454,0
peptide_nm_430,42.6125,0
peptide_nm_431,26.880952380952376,0
peptide_nm_432,17.36842105263158,0
peptide_nm_433,114.95714285714288,0
peptide_nm_434,34.784375,0
peptide_nm_435,89.65238095238095,0
peptide_nm_436,5.893750000000001,0
peptide_nm_437,5.528571428571429,0
peptide_nm_438,81.56666666666666,0
peptide_nm_439,37.27727272727273,0
peptide_nm_440,81.23210526315789,0
peptide_nm_441,73.71818181818182,0
peptide_nm_442,8.769230769230772,0
peptide_pm_1,-5.561904761904762,1
peptide_pm_2,0.026923076923077,1
peptide_pm_3,-24.51111111111111,1
peptide_pm_4,-27.768750000000004,1
peptide_pm_5,31.070000000000007,1
peptide_pm_6,7.504761904761905,1
peptide_pm_7,21.44736842105263,1
peptide_pm_8,1.8470588235294103,1
peptide_pm_9,0.1785714285714311,1
peptide_pm_10,25.171428571428567,1
peptide_pm_11,34.47222222222222,1
peptide_pm_12,3.2923076923076926,1
peptide_pm_13,-1.9866666666666668,1
peptide_pm_14,36.81666666666666,1
peptide_pm_15,-13.917857142857144,1
peptide_pm_16,8.696153846153845,1
peptide_pm_17,10.8,1
peptide_pm_18,47.50000000000001,1
peptide_pm_19,-13.055555555555555,1
peptide_pm_20,30.6,1
peptide_pm_21,6.557692307692308,1
peptide_pm_22,74.27857142857142,1
peptide_pm_23,-0.3666666666666696,1
peptide_pm_24,-10.563636363636364,1
peptide_pm_25,11.633333333333336,1
peptide_pm_26,10.914285714285716,1
peptide_pm_27,26.117647058823533,1
peptide_pm_28,30.6,1
peptide_pm_29,67.60000000000001,1
peptide_pm_30,-2.355555555555554,1
peptide_pm_31,-0.1043478260869558,1
peptide_pm_32,80.35454545454544,1
peptide_pm_33,40.696296296296296,1
peptide_pm_34,26.996428571428574,1
peptide_pm_35,25.800000000000008,1
peptide_pm_36,-13.357894736842104,1
peptide_pm_37,23.451851851851853,1
peptide_pm_38,-3.830769230769232,1
peptide_pm_39,16.948648648648646,1
peptide_pm_40,0.4450000000000003,1
peptide_pm_41,74.27857142857142,1
peptide_pm_42,-3.8240000000000025,1
peptide_pm_43,-38.01830985915494,1
peptide_pm_44,68.98888888888891,1
peptide_pm_45,34.765517241379314,1
peptide_pm_46,109.95384615384616,1
peptide_pm_47,40.293103448275865,1
peptide_pm_48,30.133333333333333,1
peptide_pm_49,-18.85555555555556,1
peptide_pm_50,-28.28888888888889,1
peptide_pm_51,1.7674418604651123,1
peptide_pm_52,45.43333333333333,1
peptide_pm_53,44.55555555555556,1
peptide_pm_54,64.18333333333334,1
peptide_pm_55,4.545454545454546,1
peptide_pm_56,41.40689655172415,1
peptide_pm_57,-13.647619047619044,1
peptide_pm_58,40.63793103448276,1
peptide_pm_59,21.316666666666663,1
peptide_pm_60,5.49375,1
peptide_pm_61,-1.5540540540540562,1
peptide_pm_62,63.76190476190476,1
peptide_pm_63,-4.983333333333334,1
peptide_pm_64,-18.28181818181818,1
peptide_pm_65,9.627272727272723,1
peptide_pm_66,9.6,1
peptide_pm_67,17.444444444444443,1
peptide_pm_68,90.82307692307693,1
peptide_pm_69,72.82000000000001,1
peptide_pm_70,53.990625,1
peptide_pm_71,25.618518518518524,1
peptide_pm_72,6.995833333333334,1
peptide_pm_73,4.199999999999999,1
peptide_pm_74,88.81052631578947,1
peptide_pm_75,1.0000000000000029,1
peptide_pm_76,117.8238095238095,1
peptide_pm_77,48.75384615384616,1
peptide_pm_78,18.71111111111112,1
peptide_pm_79,6.7440000000000015,1
peptide_pm_80,62.13333333333333,1
peptide_pm_81,32.4,1
peptide_pm_82,-2.0769230769230766,1
peptide_pm_83,36.58888888888889,1
peptide_pm_84,30.6,1
peptide_pm_85,-7.987499999999999,1
peptide_pm_86,0.4450000000000003,1
peptide_pm_87,82.92307692307693,1
peptide_pm_88,33.876666666666665,1
peptide_pm_89,11.06666666666667,1
peptide_pm_90,25.166666666666668,1
peptide_pm_91,100.60769230769232,1
peptide_pm_92,19.964285714285715,1
peptide_pm_93,-16.48,1
peptide_pm_94,16.042857142857144,1
peptide_pm_95,32.30454545454546,1
peptide_pm_96,24.17333333333334,1
peptide_pm_97,84.27083333333334,1
peptide_pm_98,-19.642857142857142,1
peptide_pm_99,10.367857142857138,1
peptide_pm_100,108.12307692307694,1
peptide_pm_101,-7.9375000000000036,1
peptide_pm_102,-18.28181818181818,1
peptide_pm_103,19.74615384615385,1
peptide_pm_104,-4.036363636363636,1
peptide_pm_105,32.330769230769235,1
peptide_pm_106,1.0099999999999998,1
peptide_pm_107,7.535,1
peptide_pm_108,34.145,1
peptide_pm_109,0.5705882352941181,1
peptide_pm_110,4.816666666666666,1
peptide_pm_111,5.49375,1
peptide_pm_112,-25.54705882352941,1
peptide_pm_113,4.526315789473684,1
peptide_pm_114,38.87222222222221,1
peptide_pm_115,8.899999999999999,1
peptide_pm_116,69.08333333333334,1
peptide_pm_117,-14.138888888888893,1
peptide_pm_118,-9.63076923076923,1
peptide_pm_119,21.845161290322576,1
peptide_pm_120,80.24615384615385,1
peptide_pm_121,34.47222222222222,1
peptide_pm_122,-36.76363636363636,1
peptide_pm_123,17.526470588235295,1
peptide_pm_124,22.586666666666677,1
peptide_pm_125,92.92307692307692,1
peptide_pm_126,5.000000000000001,1
peptide_pm_127,26.630000000000003,1
peptide_pm_128,38.21063829787233,1
peptide_pm_129,13.223529411764709,1
peptide_pm_130,-1.5888888888888886,1
peptide_pm_131,-4.6130434782608685,1
peptide_pm_132,-17.936363636363634,1
peptide_pm_133,-11.789285714285716,1
peptide_pm_134,56.45416666666667,1
peptide_pm_135,3.5071428571428584,1
peptide_pm_136,26.507142857142856,1
peptide_pm_137,4.199999999999999,1
peptide_pm_138,1.288461538461539,1
peptide_pm_139,-11.11176470588235,1
peptide_pm_140,-29.5,1
peptide_pm_141,5.450000000000001,1
peptide_pm_142,12.73846153846154,1
peptide_pm_143,105.66428571428573,1
peptide_pm_144,-31.030434782608697,1
peptide_pm_145,127.12666666666668,1
peptide_pm_146,88.99230769230769,1
peptide_pm_147,15.2,1
peptide_pm_148,23.325000000000003,1
peptide_pm_149,37.948,1
peptide_pm_150,-14.736363636363636,1
peptide_pm_151,14.509090909090904,1
peptide_pm_152,32.330769230769235,1
peptide_pm_153,-4.421052631578946,1
peptide_pm_154,30.100000000000005,1
peptide_pm_155,14.672222222222224,1
peptide_pm_156,6.780952380952382,1
peptide_pm_157,93.30769230769232,1
peptide_pm_158,94.92222222222222,1
peptide_pm_159,-8.852173913043478,1
peptide_pm_160,25.07666666666667,1
peptide_pm_161,-19.85,1
peptide_pm_162,-9.8,1
peptide_pm_163,-19.405882352941177,1
peptide_pm_164,-27.76111111111112,1
peptide_pm_165,38.86153846153847,1
peptide_pm_166,-26.15000000000001,1
peptide_pm_167,21.256249999999994,1
peptide_pm_168,-14.156521739130437,1
peptide_pm_169,3.575000000000001,1
peptide_pm_170,-19.95294117647059,1
peptide_pm_171,4.453846153846156,1
peptide_pm_172,-10.563636363636364,1
peptide_pm_173,19.154545454545453,1
peptide_pm_174,74.27857142857142,1
peptide_pm_175,-2.428571428571429,1
peptide_pm_176,48.04827586206897,1
peptide_pm_177,25.00833333333333,1
peptide_pm_178,118.08333333333336,1
peptide_pm_179,5.49375,1
peptide_pm_180,34.208695652173915,1
peptide_pm_181,39.04166666666667,1
peptide_pm_182,32.57222222222222,1
peptide_pm_183,1.4500000000000033,1
peptide_pm_184,78.66874999999999,1
peptide_pm_185,-13.926666666666666,1
peptide_pm_186,4.9642857142857135,1
peptide_pm_187,8.372727272727271,1
peptide_pm_188,-5.280000000000002,1
peptide_pm_189,-1.304761904761904,1
peptide_pm_190,-6.557692307692311,1
peptide_pm_191,21.316666666666663,1
peptide_pm_192,-14.23809523809524,1
peptide_pm_193,7.33571428571428,1
peptide_pm_194,-3.2666666666666666,1
peptide_pm_195,92.06666666666666,1
peptide_pm_196,74.27857142857142,1
peptide_pm_197,-23.88181818181818,1
peptide_pm_198,-22.492592592592597,1
peptide_pm_199,14.461111111111112,1
peptide_pm_200,48.46842105263158,1
peptide_pm_201,18.20909090909091,1
peptide_pm_202,10.984615384615386,1
peptide_pm_203,3.216666666666668,1
peptide_pm_204,23.96428571428571,1
peptide_pm_205,47.99615384615386,1
peptide_pm_206,106.38181818181818,1
peptide_pm_207,2.7380952380952386,1
peptide_pm_208,14.672222222222224,1
peptide_pm_209,13.26153846153846,1
peptide_pm_210,73.77777777777779,1
peptide_pm_211,90.70625,1
peptide_pm_212,-4.895238095238096,1
peptide_pm_213,19.004999999999995,1
peptide_pm_214,20.769565217391307,1
peptide_pm_215,-4.196875000000001,1
peptide_pm_216,-18.85555555555556,1
peptide_pm_217,2.4285714285714297,1
peptide_pm_218,32.330769230769235,1
peptide_pm_219,-33.00555555555556,1
peptide_pm_220,-29.774999999999988,1
peptide_pm_221,-29.34166666666667,1
peptide_pm_222,35.348275862068974,1
peptide_pm_223,114.30769230769234,1
peptide_pm_224,30.480000000000008,1
peptide_pm_225,73.472,1
peptide_pm_226,30.52222222222221,1
peptide_pm_227,98.35,1
peptide_pm_228,12.014705882352938,1
peptide_pm_229,26.583333333333336,1
peptide_pm_230,28.824324324324326,1
peptide_pm_231,-11.11176470588235,1
peptide_pm_232,21.070588235294117,1
peptide_pm_233,-4.423529411764706,1
peptide_pm_234,-14.257894736842102,1
peptide_pm_235,-12.221428571428572,1
peptide_pm_236,10.213043478260866,1
peptide_pm_237,35.77040816326529,1
peptide_pm_238,26.27272727272727,1
peptide_pm_239,21.055555555555557,1
peptide_pm_240,13.780952380952382,1
peptide_pm_241,-23.326666666666668,1
peptide_pm_242,37.07500000000001,1
peptide_pm_243,-1.5190476190476196,1
peptide_pm_244,7.853846153846151,1
peptide_pm_245,70.07600000000001,1
peptide_pm_246,78.66874999999999,1
peptide_pm_247,32.304545454545455,1
peptide_pm_248,-10.616000000000003,1
peptide_pm_249,98.5,1
peptide_pm_250,-31.152,1
peptide_pm_251,78.66874999999999,1
peptide_pm_252,-18.28181818181818,1
peptide_pm_253,93.30769230769232,1
peptide_pm_254,99.04375,1
peptide_pm_255,8.139999999999997,1
peptide_pm_256,74.27857142857142,1
peptide_pm_257,42.334482758620695,1
peptide_pm_258,10.841379310344829,1
peptide_pm_259,-8.852173913043478,1
peptide_pm_260,11.435294117647056,1
peptide_pm_261,-24.765624999999996,1
peptide_pm_262,72.6923076923077,1
peptide_pm_263,13.445,1
peptide_pm_264,-33.00555555555556,1
peptide_pm_265,19.433333333333334,1
peptide_pm_266,-20.052000000000007,1
peptide_pm_267,17.0,1
peptide_pm_268,68.10769230769232,1
peptide_pm_269,0.5705882352941181,1
peptide_pm_270,0.1875000000000004,1
peptide_pm_271,40.505,1
peptide_pm_272,-2.8238095238095218,1
peptide_pm_273,-23.572222222222223,1
peptide_pm_274,15.831818181818177,1
peptide_pm_275,92.7125,1
peptide_pm_276,-35.94666666666667,1
peptide_pm_277,-0.4300000000000001,1
peptide_pm_278,-42.43888888888889,1
peptide_pm_279,0.026923076923077,1
peptide_pm_280,61.96153846153848,1
peptide_pm_281,39.948275862068975,1
peptide_pm_282,-35.94666666666667,1
peptide_pm_283,56.52307692307693,1
peptide_pm_284,-30.904761904761905,1
peptide_pm_285,42.02666666666667,1
peptide_pm_286,-0.0928571428571453,1
peptide_pm_287,-12.994444444444447,1
peptide_pm_288,62.4058823529412,1
peptide_pm_289,-10.647619047619049,1
peptide_pm_290,48.75384615384616,1
peptide_pm_291,4.318750000000001,1
peptide_pm_292,-10.563636363636364,1
peptide_pm_293,32.330769230769235,1
peptide_pm_294,80.17769230769233,1
peptide_pm_295,96.70769230769233,1
peptide_pm_296,6.557692307692308,1
peptide_pm_297,98.35,1
peptide_pm_298,2.4272727272727272,1
peptide_pm_299,-12.43125,1
peptide_pm_300,38.86153846153847,1
