,AASI,y
peptide_nm_123,0.0483903882646717,0
peptide_nm_124,0.2344344632421421,0
peptide_nm_125,0.1202598796785464,0
peptide_nm_126,0.1579662930594788,0
peptide_nm_127,0.2504410320217194,0
peptide_nm_128,0.1177970527087028,0
peptide_nm_129,0.2264314538053724,0
peptide_nm_130,0.1142740753236352,0
peptide_nm_131,0.0408406230256898,0
peptide_nm_132,0.158634247130378,0
peptide_nm_133,0.3205737234226096,0
peptide_nm_134,0.1130819373598503,0
peptide_nm_135,0.226125194092421,0
peptide_nm_136,0.2469299892670441,0
peptide_nm_137,0.2382267281129873,0
peptide_nm_138,0.4744115704512797,0
peptide_nm_139,0.146956312958149,0
peptide_nm_140,0.1014905267011813,0
peptide_nm_141,0.3060910932529108,0
peptide_nm_142,0.2065214480521837,0
peptide_nm_143,0.2076668973502394,0
peptide_nm_144,0.171602412242697,0
peptide_nm_145,0.1265103937122792,0
peptide_nm_146,0.1058687579802474,0
peptide_nm_147,0.3306039736990141,0
peptide_nm_148,0.0931374451291448,0
peptide_nm_149,0.0639900573459312,0
peptide_nm_150,0.1028007198596368,0
peptide_nm_151,0.2534241237629719,0
peptide_nm_152,0.3314179034113406,0
peptide_nm_153,0.0780500651410018,0
peptide_nm_154,0.1373120759319276,0
peptide_nm_155,0.1286978841768646,0
peptide_nm_156,0.1059710414276815,0
peptide_nm_157,0.2561536849433832,0
peptide_nm_158,0.123482253255166,0
peptide_nm_159,0.1807845915164776,0
peptide_nm_160,0.1676523413029089,0
peptide_nm_161,0.4691302641757399,0
peptide_nm_162,0.192319419820091,0
peptide_nm_163,0.275307483008301,0
peptide_nm_164,0.1534926302365618,0
peptide_nm_165,0.1958717299646954,0
peptide_nm_166,0.0191582524962113,0
peptide_nm_167,0.0973721955208807,0
peptide_nm_168,0.2651401382906083,0
peptide_nm_169,0.0157348423919974,0
peptide_nm_170,0.1830890442090167,0
peptide_nm_171,0.2441114507943218,0
peptide_nm_172,0.2182790226628343,0
peptide_nm_173,0.2216650196061509,0
peptide_nm_174,0.0556282212729017,0
peptide_nm_175,0.1498215296184565,0
peptide_nm_176,0.1873232687830242,0
peptide_nm_177,0.1474286265997877,0
peptide_nm_178,0.4545376458441988,0
peptide_nm_179,0.077277094013626,0
peptide_nm_180,0.1287456438394412,0
peptide_nm_181,0.3467620794701851,0
peptide_nm_182,0.1927376692758552,0
peptide_nm_183,0.4038884265107174,0
peptide_nm_184,0.1855628834290767,0
peptide_nm_185,0.0554973118753457,0
peptide_nm_186,0.2026856085799571,0
peptide_nm_187,0.1278873492179564,0
peptide_nm_188,0.0576577547091468,0
peptide_nm_189,0.0165886271086066,0
peptide_nm_190,0.0929505932513078,0
peptide_nm_191,0.1171920232155369,0
peptide_nm_192,0.1625841051596268,0
peptide_nm_193,0.0805753895466292,0
peptide_nm_194,0.0202042264701275,0
peptide_nm_195,0.1628589780185116,0
peptide_nm_196,0.2203515734732775,0
peptide_nm_197,0.2323226283885897,0
peptide_nm_198,0.1548330336821539,0
peptide_nm_199,0.2430623979850559,0
peptide_nm_200,0.2493937544652694,0
peptide_nm_201,0.0929804240823051,0
peptide_nm_202,0.2522520816750785,0
peptide_nm_203,0.1256174644976242,0
peptide_nm_204,0.0550703507406335,0
peptide_nm_205,0.0257919892968928,0
peptide_nm_206,0.1533770485341056,0
peptide_nm_207,0.3025013617506756,0
peptide_nm_208,0.3169966603461072,0
peptide_nm_209,0.2977940786569557,0
peptide_nm_210,0.1375518627420554,0
peptide_nm_211,0.1195280563418967,0
peptide_nm_212,0.0592632808384986,0
peptide_nm_213,0.0776350064062704,0
peptide_nm_214,0.2593781256794558,0
peptide_nm_215,0.2159609905371587,0
peptide_nm_216,0.2048522985018385,0
peptide_nm_217,0.2832114416165063,0
peptide_nm_218,0.3131621377816881,0
peptide_nm_219,0.4055507252421626,0
peptide_nm_220,0.1839225491398049,0
peptide_nm_221,0.1399395425617648,0
peptide_nm_222,0.1986483748567822,0
peptide_nm_223,0.1095050955436997,0
peptide_nm_224,0.170924470000223,0
peptide_nm_225,0.0666097263745488,0
peptide_nm_226,0.2638816590444016,0
peptide_nm_227,0.1302455892670644,0
peptide_nm_228,0.0604611991738495,0
peptide_nm_229,0.0671818435424278,0
peptide_nm_230,0.1393792743679852,0
peptide_nm_231,0.3997677665800913,0
peptide_nm_232,0.0872059456688406,0
peptide_nm_233,0.0515917792404926,0
peptide_nm_234,0.0859855754264476,0
peptide_nm_235,0.3150241180449901,0
peptide_nm_236,0.1997723314408326,0
peptide_nm_237,0.3892697246043022,0
peptide_nm_238,0.084117718920994,0
peptide_nm_239,0.1900784611783125,0
peptide_nm_240,0.0453738854891348,0
peptide_nm_241,0.2758153517581757,0
peptide_nm_242,0.0728305600979087,0
peptide_nm_243,0.297315107514012,0
peptide_nm_244,0.0630214416226051,0
peptide_nm_245,0.4358251304644468,0
peptide_nm_246,0.2075926846231543,0
peptide_nm_247,0.1801750602339355,0
peptide_nm_248,0.4334743461604449,0
peptide_nm_249,0.211662366622159,0
peptide_nm_250,0.2079776632110465,0
peptide_nm_251,0.119503556070483,0
peptide_nm_252,0.5133116623552287,0
peptide_nm_253,0.3860484077961609,0
peptide_nm_254,0.0645987497061593,0
peptide_nm_255,0.0825385233475021,0
peptide_nm_256,0.0943319615882109,0
peptide_nm_257,0.275741427735104,0
peptide_nm_258,0.1817295255835364,0
peptide_nm_259,0.0132220016871071,0
peptide_nm_260,0.0960345198578548,0
peptide_nm_261,0.1144339378615896,0
peptide_nm_262,0.0275652037985169,0
peptide_nm_263,0.2445260353634277,0
peptide_nm_264,0.1773370737880397,0
peptide_nm_265,0.0677598286424015,0
peptide_nm_266,0.159010579913511,0
peptide_nm_267,0.1031094820975236,0
peptide_nm_268,0.1296134901876728,0
peptide_nm_269,0.0341327016956645,0
peptide_nm_270,0.135974089924989,0
peptide_nm_271,0.1335700074243316,0
peptide_nm_272,0.1687225921759053,0
peptide_nm_273,0.0443706983958852,0
peptide_nm_274,0.0702110998145805,0
peptide_nm_275,0.2528703618095683,0
peptide_nm_276,0.109350726695548,0
peptide_nm_277,0.1951020038736754,0
peptide_nm_278,0.1250337302628454,0
peptide_nm_279,0.0618646723120347,0
peptide_nm_280,0.1227052087740124,0
peptide_nm_281,0.2537556196485859,0
peptide_nm_282,0.2024537341791441,0
peptide_nm_283,0.2213049885963891,0
peptide_nm_284,0.1639045035124913,0
peptide_nm_285,0.2958202745315759,0
peptide_nm_286,0.1838298741223042,0
peptide_nm_287,0.2242763175177284,0
peptide_nm_288,0.1174788248448763,0
peptide_nm_289,0.2746862043900249,0
peptide_nm_290,0.4568147853700123,0
peptide_nm_291,0.0575962074405208,0
peptide_nm_292,0.1171590751363255,0
peptide_nm_293,0.2082480522630148,0
peptide_nm_294,0.1927167430523833,0
peptide_nm_295,0.1460856336099524,0
peptide_nm_296,0.042450123553333,0
peptide_nm_297,0.2402261295016688,0
peptide_nm_298,0.174333355908983,0
peptide_nm_299,0.1697909431649277,0
peptide_nm_300,0.0774180803177716,0
peptide_nm_301,0.3586671240388036,0
peptide_nm_302,0.1366394576256844,0
peptide_nm_303,0.2938353837546676,0
peptide_nm_304,0.0349304037115139,0
peptide_nm_305,0.0367241716390533,0
peptide_nm_306,0.2485455224570744,0
peptide_nm_307,0.2039229056176806,0
peptide_nm_308,0.0289003245866065,0
peptide_nm_309,0.2512215359585752,0
peptide_nm_310,0.1515507450637018,0
peptide_nm_311,0.0787684864123172,0
peptide_nm_312,0.1645326020740788,0
peptide_nm_313,0.1025429861649716,0
peptide_nm_314,0.1412706482875341,0
peptide_nm_315,0.0848923095493286,0
peptide_nm_316,0.1206667881070156,0
peptide_nm_317,0.1949597557672911,0
peptide_nm_318,0.3307511763202883,0
peptide_nm_319,0.2107413231125794,0
peptide_nm_320,0.2620759325263893,0
peptide_nm_321,0.279980331442483,0
peptide_nm_322,0.2117291453893398,0
peptide_nm_323,0.3628771202627429,0
peptide_nm_324,0.0771680260107317,0
peptide_nm_325,0.051356451268643,0
peptide_nm_326,0.1881894548867989,0
peptide_nm_327,0.0369184183535167,0
peptide_nm_328,0.214386046845739,0
peptide_nm_329,0.069216897684222,0
peptide_nm_330,0.0949989406197512,0
peptide_nm_331,0.1147330707785417,0
peptide_nm_332,0.0361298104722371,0
peptide_nm_333,0.2654585004510582,0
peptide_nm_334,0.1966965765500437,0
peptide_nm_335,0.2426824368222831,0
peptide_nm_336,0.0905078517159249,0
peptide_nm_337,0.0603131945565549,0
peptide_nm_338,0.1741496042931767,0
peptide_nm_339,0.2285322456770518,0
peptide_nm_340,0.1720231558620909,0
peptide_nm_341,0.3459983709170115,0
peptide_nm_342,0.0779140450937231,0
peptide_nm_343,0.1201593325067563,0
peptide_nm_344,0.1651756017362214,0
peptide_nm_345,0.0545314731956107,0
peptide_nm_346,0.1455589640496689,0
peptide_nm_347,0.1762783967182365,0
peptide_nm_348,0.078790449472485,0
peptide_nm_349,0.1397667446842539,0
peptide_nm_350,0.128263424581422,0
peptide_nm_351,0.0807630634847609,0
peptide_nm_352,0.2158812874382073,0
peptide_nm_353,0.2966780253741093,0
peptide_nm_354,0.0552590722510518,0
peptide_nm_355,0.1280959786688496,0
peptide_nm_356,0.0786543272831117,0
peptide_nm_357,0.1904204389082256,0
peptide_nm_358,0.2409751191697252,0
peptide_nm_359,0.3944334482483882,0
peptide_nm_360,0.0046488467292607,0
peptide_nm_361,0.1863195777938751,0
peptide_nm_362,0.1348400819264065,0
peptide_nm_363,0.2439904421031423,0
peptide_nm_364,0.0995683562229581,0
peptide_nm_365,0.114902989131089,0
peptide_nm_366,0.0859262094115389,0
peptide_nm_367,0.1491450152232023,0
peptide_nm_368,0.1586035314922082,0
peptide_nm_369,0.1768375779421398,0
peptide_nm_370,0.0697424007439755,0
peptide_nm_371,0.1802383015051726,0
peptide_nm_372,0.0496899532313197,0
peptide_nm_373,0.0388924876171299,0
peptide_nm_374,0.0767857600483409,0
peptide_nm_375,0.0691197890959488,0
peptide_nm_376,0.2024426389876746,0
peptide_nm_377,0.0734145698893681,0
peptide_nm_378,0.2225793354807874,0
peptide_nm_379,0.2962129842279211,0
peptide_nm_380,0.1059262443465552,0
peptide_nm_381,0.2158644101409443,0
peptide_nm_382,0.0857061347957707,0
peptide_nm_383,0.208963076141089,0
peptide_nm_384,0.104348229341469,0
peptide_nm_385,0.0739820963760806,0
peptide_nm_386,0.1689128270880795,0
peptide_nm_387,0.2904406586921705,0
peptide_nm_388,0.2510985416640593,0
peptide_nm_389,0.0758297697887195,0
peptide_nm_390,0.1375359737064842,0
peptide_nm_391,0.1784999986136358,0
peptide_nm_392,0.1071929906533449,0
peptide_nm_393,0.1128923453200327,0
peptide_nm_394,0.155508119287328,0
peptide_nm_395,0.2458304248765954,0
peptide_nm_396,0.4055854070221065,0
peptide_nm_397,0.2188865487902734,0
peptide_nm_398,0.1244034970339463,0
peptide_nm_399,0.1375404615600462,0
peptide_nm_400,0.2716673884358442,0
peptide_nm_401,0.0972155044380601,0
peptide_nm_402,0.3253349518945331,0
peptide_nm_403,0.0853054122061889,0
peptide_nm_404,0.0931430190318529,0
peptide_nm_405,0.1807100004104335,0
peptide_nm_406,0.2169490623880613,0
peptide_nm_407,0.1614018292893722,0
peptide_nm_408,0.2369525155427387,0
peptide_nm_409,0.3934694500953914,0
peptide_nm_410,0.0497031491172837,0
peptide_nm_411,0.1188221605713302,0
peptide_nm_412,0.2779312723047715,0
peptide_nm_413,0.2721315294727588,0
peptide_nm_414,0.216342742303196,0
peptide_nm_415,0.1053978235822195,0
peptide_nm_416,0.2990097088696607,0
peptide_nm_417,0.0677021893193436,0
peptide_nm_418,0.2240741273260615,0
peptide_nm_419,0.2850595037155858,0
peptide_nm_420,0.1693847802234363,0
peptide_nm_421,0.0243168883298939,0
peptide_nm_422,0.0892732090636209,0
peptide_nm_423,0.1308408671648611,0
peptide_nm_424,0.1594897925200195,0
peptide_nm_425,0.1113377149706078,0
peptide_nm_426,0.1045678001133171,0
peptide_nm_427,0.0809505263675665,0
peptide_nm_428,0.1139486220692622,0
peptide_nm_429,0.1612612908370784,0
peptide_nm_430,0.3757207782927567,0
peptide_nm_431,0.0751693217965624,0
peptide_nm_432,0.183661300358865,0
peptide_nm_433,0.1255482490700282,0
peptide_nm_434,0.1333281097456272,0
peptide_nm_435,0.0938097022430721,0
peptide_nm_436,0.2189974073851056,0
peptide_nm_437,0.0269494213221584,0
peptide_nm_438,0.4673640742985734,0
peptide_nm_439,0.0812362368316232,0
peptide_nm_440,0.0764167592360514,0
peptide_nm_441,0.2994303871764623,0
peptide_nm_442,0.3069178030836881,0
peptide_pm_1,0.1959893602576959,1
peptide_pm_2,0.148896339490877,1
peptide_pm_3,0.253338974513527,1
peptide_pm_4,0.2030259984400525,1
peptide_pm_5,0.0847711658434574,1
peptide_pm_6,0.0908280655660459,1
peptide_pm_7,0.1418199927640391,1
peptide_pm_8,0.1834463189010969,1
peptide_pm_9,0.1396540036840867,1
peptide_pm_10,0.0805597191941111,1
peptide_pm_11,0.2890568205962705,1
peptide_pm_12,0.1462166332771663,1
peptide_pm_13,0.052216291573291,1
peptide_pm_14,0.1522502081766333,1
peptide_pm_15,0.1358323569205091,1
peptide_pm_16,0.1710847867056001,1
peptide_pm_17,0.1568963015463487,1
peptide_pm_18,0.0882419477443714,1
peptide_pm_19,0.1210979739890213,1
peptide_pm_20,0.1253355300374493,1
peptide_pm_21,0.1480938518904038,1
peptide_pm_22,0.1688561702571725,1
peptide_pm_23,0.08980822882289,1
peptide_pm_24,0.1904029405161496,1
peptide_pm_25,0.1242634750552396,1
peptide_pm_26,0.0636486418707609,1
peptide_pm_27,0.0996656584833527,1
peptide_pm_28,0.1229066312698161,1
peptide_pm_29,0.279111744228898,1
peptide_pm_30,0.14668050016614,1
peptide_pm_31,0.1167712005301363,1
peptide_pm_32,0.1249430815825377,1
peptide_pm_33,0.0672872515637573,1
peptide_pm_34,0.1121235900447672,1
peptide_pm_35,0.2277435161834623,1
peptide_pm_36,0.2211087763956991,1
peptide_pm_37,0.0407567617428807,1
peptide_pm_38,0.0837746347654844,1
peptide_pm_39,0.0815066259733246,1
peptide_pm_40,0.1495215203477531,1
peptide_pm_41,0.1469621934509703,1
peptide_pm_42,0.068847381280979,1
peptide_pm_43,0.0349385425888412,1
peptide_pm_44,0.1073635154316313,1
peptide_pm_45,0.1865566386952715,1
peptide_pm_46,0.517794142829197,1
peptide_pm_47,0.1788733442680442,1
peptide_pm_48,0.0506703705937772,1
peptide_pm_49,0.1015750754841472,1
peptide_pm_50,0.1342157424754257,1
peptide_pm_51,0.043750219323821,1
peptide_pm_52,0.0994384895666471,1
peptide_pm_53,0.1873559026835905,1
peptide_pm_54,0.0839427626299166,1
peptide_pm_55,0.380305897761978,1
peptide_pm_56,0.2063660711131642,1
peptide_pm_57,0.0075442023305347,1
peptide_pm_58,0.2423255186870588,1
peptide_pm_59,0.2889443650598973,1
peptide_pm_60,0.139523013232659,1
peptide_pm_61,0.0860173967745062,1
peptide_pm_62,0.0702900725160415,1
peptide_pm_63,0.2686641521907648,1
peptide_pm_64,0.1359294089969652,1
peptide_pm_65,0.2136138205733737,1
peptide_pm_66,0.0652258273779567,1
peptide_pm_67,0.2443579456382534,1
peptide_pm_68,0.1188969072528197,1
peptide_pm_69,0.188397592101003,1
peptide_pm_70,0.0772188465224056,1
peptide_pm_71,0.1535211764257193,1
peptide_pm_72,0.0958544793945026,1
peptide_pm_73,0.1849898543496678,1
peptide_pm_74,0.1309573368650652,1
peptide_pm_75,0.1391287054532231,1
peptide_pm_76,0.1754951388862543,1
peptide_pm_77,0.1220961880926354,1
peptide_pm_78,0.1392488666238132,1
peptide_pm_79,0.1558788550516211,1
peptide_pm_80,0.1299547975026249,1
peptide_pm_81,0.2504919717436273,1
peptide_pm_82,0.1878133308971721,1
peptide_pm_83,0.0953860689098355,1
peptide_pm_84,0.133195626727919,1
peptide_pm_85,0.1537158695171664,1
peptide_pm_86,0.1615003344314156,1
peptide_pm_87,0.1738424664827576,1
peptide_pm_88,0.1549140874645836,1
peptide_pm_89,0.0628248559094786,1
peptide_pm_90,0.2129449027867287,1
peptide_pm_91,0.2308320487728994,1
peptide_pm_92,0.0903323612927548,1
peptide_pm_93,0.1644925124535934,1
peptide_pm_94,0.1433544131628195,1
peptide_pm_95,0.1688866901284519,1
peptide_pm_96,0.1040068520082267,1
peptide_pm_97,0.1630376383311002,1
peptide_pm_98,0.0664891550879549,1
peptide_pm_99,0.0980358914353259,1
peptide_pm_100,0.4971321910931691,1
peptide_pm_101,0.0112363113949553,1
peptide_pm_102,0.1354472825699284,1
peptide_pm_103,0.1416810774572312,1
peptide_pm_104,0.2425851040167668,1
peptide_pm_105,0.2106312014037454,1
peptide_pm_106,0.1630879326371422,1
peptide_pm_107,0.2238252400841192,1
peptide_pm_108,0.2370048402670272,1
peptide_pm_109,0.1377926629730946,1
peptide_pm_110,0.1243885040925914,1
peptide_pm_111,0.1537721550952528,1
peptide_pm_112,0.0619264351953451,1
peptide_pm_113,0.2233696065475473,1
peptide_pm_114,0.2146236399695101,1
peptide_pm_115,0.1647754626694349,1
peptide_pm_116,0.0843900781212786,1
peptide_pm_117,0.0944894217715753,1
peptide_pm_118,0.0803987405413406,1
peptide_pm_119,0.0389791668330138,1
peptide_pm_120,0.5503103596290786,1
peptide_pm_121,0.2960624394434783,1
peptide_pm_122,0.1854185763400047,1
peptide_pm_123,0.2268011855331682,1
peptide_pm_124,0.0470522035463625,1
peptide_pm_125,0.5433867018461082,1
peptide_pm_126,0.0414548440369581,1
peptide_pm_127,0.2818013024750586,1
peptide_pm_128,0.0628071659012818,1
peptide_pm_129,0.1557655449507712,1
peptide_pm_130,0.1149982036388761,1
peptide_pm_131,0.1700405038974682,1
peptide_pm_132,0.1377616729416096,1
peptide_pm_133,0.2061583859872462,1
peptide_pm_134,0.2025484455219449,1
peptide_pm_135,0.1835179210056696,1
peptide_pm_136,0.3596664897361545,1
peptide_pm_137,0.1903338409870112,1
peptide_pm_138,0.179962489435466,1
peptide_pm_139,0.2639743866623063,1
peptide_pm_140,0.1367667177671287,1
peptide_pm_141,0.1391618489039223,1
peptide_pm_142,0.0754903500353634,1
peptide_pm_143,0.1520069344574608,1
peptide_pm_144,0.0571602138465014,1
peptide_pm_145,0.2486750114411749,1
peptide_pm_146,0.5419857812945771,1
peptide_pm_147,0.0908524043810127,1
peptide_pm_148,0.2749255814284183,1
peptide_pm_149,0.0321625209201788,1
peptide_pm_150,0.1663770628990818,1
peptide_pm_151,0.1494079890755902,1
peptide_pm_152,0.2434084395459402,1
peptide_pm_153,0.1983315521027141,1
peptide_pm_154,0.2254721373781384,1
peptide_pm_155,0.1033257975611177,1
peptide_pm_156,0.0600906604630406,1
peptide_pm_157,0.3583978989511401,1
peptide_pm_158,0.1245500603053781,1
peptide_pm_159,0.2857034502571471,1
peptide_pm_160,0.0997859288877297,1
peptide_pm_161,0.1515637927109762,1
peptide_pm_162,0.2778160770677962,1
peptide_pm_163,0.0409301155705538,1
peptide_pm_164,0.2394189113579222,1
peptide_pm_165,0.1363132108868093,1
peptide_pm_166,0.1592664166137374,1
peptide_pm_167,0.2252290662735202,1
peptide_pm_168,0.1438862942637883,1
peptide_pm_169,0.1526926836811105,1
peptide_pm_170,0.2587543390145433,1
peptide_pm_171,0.1646017165327337,1
peptide_pm_172,0.1540160328266209,1
peptide_pm_173,0.0818587151640605,1
peptide_pm_174,0.1511440827102286,1
peptide_pm_175,0.0804655557048052,1
peptide_pm_176,0.1985696848943547,1
peptide_pm_177,0.2555005435914713,1
peptide_pm_178,0.1524934076642661,1
peptide_pm_179,0.1584522191418663,1
peptide_pm_180,0.10997384858854,1
peptide_pm_181,0.2728550459239429,1
peptide_pm_182,0.2631229398966414,1
peptide_pm_183,0.1355594431348115,1
peptide_pm_184,0.0715959677019621,1
peptide_pm_185,0.1479711227796116,1
peptide_pm_186,0.2095828679339468,1
peptide_pm_187,0.1592526851528117,1
peptide_pm_188,0.1696522515740068,1
peptide_pm_189,0.0686319207228448,1
peptide_pm_190,0.0603064776368035,1
peptide_pm_191,0.2832494067566882,1
peptide_pm_192,0.168756695082124,1
peptide_pm_193,0.0690357182954529,1
peptide_pm_194,0.2969288317468701,1
peptide_pm_195,0.1238264907932408,1
peptide_pm_196,0.1339957219439428,1
peptide_pm_197,0.1353834350895189,1
peptide_pm_198,0.2112479912099637,1
peptide_pm_199,0.2767633131966822,1
peptide_pm_200,0.1135890524299718,1
peptide_pm_201,0.3505948334461387,1
peptide_pm_202,0.1682233800254302,1
peptide_pm_203,0.1165356193671658,1
peptide_pm_204,0.0875554219539051,1
peptide_pm_205,0.1853465273716101,1
peptide_pm_206,0.0812911495290123,1
peptide_pm_207,0.0731977584487552,1
peptide_pm_208,0.1056862351039609,1
peptide_pm_209,0.0928645009269338,1
peptide_pm_210,0.1295790736599885,1
peptide_pm_211,0.0551704105762365,1
peptide_pm_212,0.082816692596276,1
peptide_pm_213,0.1817022452397236,1
peptide_pm_214,0.1456606926284648,1
peptide_pm_215,0.1958528384485814,1
peptide_pm_216,0.1289079064639585,1
peptide_pm_217,0.1437029817581554,1
peptide_pm_218,0.2323761733531723,1
peptide_pm_219,0.0936147781003215,1
peptide_pm_220,0.1638861259703327,1
peptide_pm_221,0.3056421845685239,1
peptide_pm_222,0.227998312082224,1
peptide_pm_223,0.5336996793248363,1
peptide_pm_224,0.0533191625195648,1
peptide_pm_225,0.2015518560487965,1
peptide_pm_226,0.2756642547361073,1
peptide_pm_227,0.151707454745686,1
peptide_pm_228,0.2236178645155753,1
peptide_pm_229,0.1805591990768485,1
peptide_pm_230,0.0770318596378031,1
peptide_pm_231,0.1556292224500189,1
peptide_pm_232,0.2524941779144729,1
peptide_pm_233,0.1398811766168121,1
peptide_pm_234,0.2553804749280479,1
peptide_pm_235,0.1806226268693585,1
peptide_pm_236,0.1764738694727639,1
peptide_pm_237,0.0184436819518058,1
peptide_pm_238,0.1737350483277703,1
peptide_pm_239,0.1318237260941641,1
peptide_pm_240,0.1794366455671732,1
peptide_pm_241,0.0509011346896744,1
peptide_pm_242,0.1574085336555216,1
peptide_pm_243,0.0839135931858657,1
peptide_pm_244,0.229949596536809,1
peptide_pm_245,0.2150926610578945,1
peptide_pm_246,0.0426383488216696,1
peptide_pm_247,0.2237146897830214,1
peptide_pm_248,0.0634196272100169,1
peptide_pm_249,0.1910003332941325,1
peptide_pm_250,0.1440013263150412,1
peptide_pm_251,0.069148895684857,1
peptide_pm_252,0.1292272662493161,1
peptide_pm_253,0.5297911559531687,1
peptide_pm_254,0.0820316413790884,1
peptide_pm_255,0.1328659287461537,1
peptide_pm_256,0.1587388359862167,1
peptide_pm_257,0.2292704103376566,1
peptide_pm_258,0.1414684378464363,1
peptide_pm_259,0.269720690802773,1
peptide_pm_260,0.2596243928373141,1
peptide_pm_261,0.1064580156644832,1
