,Isoelectric_point,y
peptide_nm_198,10.23974609375,0
peptide_nm_199,4.2421875,0
peptide_nm_200,6.9375,0
peptide_nm_201,11.8837890625,0
peptide_nm_202,12.25,0
peptide_nm_203,10.013671875,0
peptide_nm_204,11.220703125,0
peptide_nm_205,9.765625,0
peptide_nm_206,4.17236328125,0
peptide_nm_207,12.13671875,0
peptide_nm_208,10.025390625,0
peptide_nm_209,9.913818359375,0
peptide_nm_210,10.013671875,0
peptide_nm_211,8.6611328125,0
peptide_nm_212,11.35546875,0
peptide_nm_213,10.3831787109375,0
peptide_nm_214,6.9375,0
peptide_nm_215,3.9296875,0
peptide_nm_216,6.75,0
peptide_nm_217,10.46826171875,0
peptide_nm_218,6.8125,0
peptide_nm_219,7.6953125,0
peptide_nm_220,7.6640625,0
peptide_nm_221,4.6064453125,0
peptide_nm_222,11.5185546875,0
peptide_nm_223,10.80419921875,0
peptide_nm_224,9.52294921875,0
peptide_nm_225,11.220703125,0
peptide_nm_226,4.14990234375,0
peptide_nm_227,10.44140625,0
peptide_nm_228,9.6689453125,0
peptide_nm_229,9.83984375,0
peptide_nm_230,7.671875,0
peptide_nm_231,3.93017578125,0
peptide_nm_232,3.701416015625,0
peptide_nm_233,6.9375,0
peptide_nm_234,6.3125,0
peptide_nm_235,3.612060546875,0
peptide_nm_236,6.0703125,0
peptide_nm_237,6.75,0
peptide_nm_238,10.5634765625,0
peptide_nm_239,6.05126953125,0
peptide_nm_240,12.149658203125,0
peptide_nm_241,3.7412109375,0
peptide_nm_242,9.392578125,0
peptide_nm_243,8.6689453125,0
peptide_nm_244,11.572265625,0
peptide_nm_245,10.6796875,0
peptide_nm_246,6.9375,0
peptide_nm_247,13.55859375,0
peptide_nm_248,10.013671875,0
peptide_nm_249,5.1357421875,0
peptide_nm_250,12.1552734375,0
peptide_nm_251,6.875,0
peptide_nm_252,3.23291015625,0
peptide_nm_253,4.451171875,0
peptide_nm_254,4.0076904296875,0
peptide_nm_255,11.2880859375,0
peptide_nm_256,6.9375,0
peptide_nm_257,6.28125,0
peptide_nm_258,4.04345703125,0
peptide_nm_259,6.9375,0
peptide_nm_260,10.490234375,0
peptide_nm_261,3.6875,0
peptide_nm_262,9.650390625,0
peptide_nm_263,8.6337890625,0
peptide_nm_264,4.32275390625,0
peptide_nm_265,13.078125,0
peptide_nm_266,13.55859375,0
peptide_nm_267,4.150390625,0
peptide_nm_268,3.89599609375,0
peptide_nm_269,10.06201171875,0
peptide_nm_270,10.4248046875,0
peptide_nm_271,10.6796875,0
peptide_nm_272,10.458984375,0
peptide_nm_273,9.759765625,0
peptide_nm_274,8.7431640625,0
peptide_nm_275,6.5,0
peptide_nm_276,12.25,0
peptide_nm_277,4.033447265625,0
peptide_nm_278,12.25,0
peptide_nm_279,7.07421875,0
peptide_nm_280,10.01953125,0
peptide_nm_281,4.17236328125,0
peptide_nm_282,7.7109375,0
peptide_nm_283,10.80419921875,0
peptide_nm_284,5.193359375,0
peptide_nm_285,5.173828125,0
peptide_nm_286,9.583984375,0
peptide_nm_287,13.796875,0
peptide_nm_288,4.31005859375,0
peptide_nm_289,3.7099609375,0
peptide_nm_290,11.400390625,0
peptide_nm_291,10.458984375,0
peptide_nm_292,10.40966796875,0
peptide_nm_293,9.7294921875,0
peptide_nm_294,9.650390625,0
peptide_nm_295,3.9296875,0
peptide_nm_296,4.626953125,0
peptide_nm_297,9.3056640625,0
peptide_nm_298,9.5263671875,0
peptide_nm_299,7.814453125,0
peptide_nm_300,9.7353515625,0
peptide_nm_301,10.421875,0
peptide_nm_302,9.474609375,0
peptide_nm_303,10.708984375,0
peptide_nm_304,4.95703125,0
peptide_nm_305,3.9296875,0
peptide_nm_306,9.7353515625,0
peptide_nm_307,8.9296875,0
peptide_nm_308,10.7421875,0
peptide_nm_309,7.703125,0
peptide_nm_310,10.025390625,0
peptide_nm_311,13.9609375,0
peptide_nm_312,9.52978515625,0
peptide_nm_313,7.7109375,0
peptide_nm_314,9.853515625,0
peptide_nm_315,8.6953125,0
peptide_nm_316,9.83984375,0
peptide_nm_317,10.490234375,0
peptide_nm_318,13.55078125,0
peptide_nm_319,5.42578125,0
peptide_nm_320,6.8125,0
peptide_nm_321,7.0625,0
peptide_nm_322,13.8046875,0
peptide_nm_323,3.4248046875,0
peptide_nm_324,12.1298828125,0
peptide_nm_325,10.65380859375,0
peptide_nm_326,10.493408203125,0
peptide_nm_327,4.94189453125,0
peptide_nm_328,10.58203125,0
peptide_nm_329,10.7421875,0
peptide_nm_330,6.06787109375,0
peptide_nm_331,4.17236328125,0
peptide_nm_332,9.981689453125,0
peptide_nm_333,10.013671875,0
peptide_nm_334,7.2421875,0
peptide_nm_335,8.7080078125,0
peptide_nm_336,10.21728515625,0
peptide_nm_337,9.72607421875,0
peptide_nm_338,11.208984375,0
peptide_nm_339,8.748046875,0
peptide_nm_340,10.6796875,0
peptide_nm_341,4.0107421875,0
peptide_nm_342,9.7353515625,0
peptide_nm_343,10.268310546875,0
peptide_nm_344,6.96875,0
peptide_nm_345,10.6796875,0
peptide_nm_346,6.75,0
peptide_nm_347,6.203125,0
peptide_nm_348,9.47021484375,0
peptide_nm_349,9.72607421875,0
peptide_nm_350,10.689453125,0
peptide_nm_351,6.1875,0
peptide_nm_352,7.0625,0
peptide_nm_353,9.47509765625,0
peptide_nm_354,4.150390625,0
peptide_nm_355,9.833984375,0
peptide_nm_356,11.400390625,0
peptide_nm_357,9.7294921875,0
peptide_nm_358,10.23974609375,0
peptide_nm_359,4.04345703125,0
peptide_nm_360,13.55859375,0
peptide_nm_361,6.75,0
peptide_nm_362,11.80078125,0
peptide_nm_363,3.21240234375,0
peptide_nm_364,3.47021484375,0
peptide_nm_365,10.518310546875,0
peptide_nm_366,10.98046875,0
peptide_nm_367,4.4208984375,0
peptide_nm_368,10.013671875,0
peptide_nm_369,11.220703125,0
peptide_nm_370,12.1044921875,0
peptide_nm_371,12.84375,0
peptide_nm_372,10.23193359375,0
peptide_nm_373,6.6875,0
peptide_nm_374,12.41162109375,0
peptide_nm_375,10.1689453125,0
peptide_nm_376,8.759765625,0
peptide_nm_377,10.9736328125,0
peptide_nm_378,4.04345703125,0
peptide_nm_379,8.76171875,0
peptide_nm_380,4.64501953125,0
peptide_nm_381,10.025390625,0
peptide_nm_382,11.0400390625,0
peptide_nm_383,5.173828125,0
peptide_nm_384,11.14453125,0
peptide_nm_385,11.0400390625,0
peptide_nm_386,13.55078125,0
peptide_nm_387,4.31005859375,0
peptide_nm_388,7.8671875,0
peptide_nm_389,7.07421875,0
peptide_nm_390,10.6796875,0
peptide_nm_391,12.25,0
peptide_nm_392,13.70703125,0
peptide_nm_393,10.515625,0
peptide_nm_394,10.10205078125,0
peptide_nm_395,7.6640625,0
peptide_nm_396,10.44140625,0
peptide_nm_397,10.7421875,0
peptide_nm_398,6.875,0
peptide_nm_399,4.31689453125,0
peptide_nm_400,3.81396484375,0
peptide_nm_401,5.1357421875,0
peptide_nm_402,11.2880859375,0
peptide_nm_403,12.10009765625,0
peptide_nm_404,5.90625,0
peptide_nm_405,7.7109375,0
peptide_nm_406,8.0966796875,0
peptide_nm_407,7.8671875,0
peptide_nm_408,4.322265625,0
peptide_nm_409,3.82666015625,0
peptide_nm_410,8.63671875,0
peptide_nm_411,9.5810546875,0
peptide_nm_412,3.194091796875,0
peptide_nm_413,7.6328125,0
peptide_nm_414,6.75,0
peptide_nm_415,6.8125,0
peptide_nm_416,6.5,0
peptide_nm_417,3.9296875,0
peptide_nm_418,10.98046875,0
peptide_nm_419,7.0,0
peptide_nm_420,9.740234375,0
peptide_nm_421,7.072265625,0
peptide_nm_422,7.078125,0
peptide_nm_423,11.95947265625,0
peptide_nm_424,10.751953125,0
peptide_nm_425,12.1298828125,0
peptide_nm_426,10.2451171875,0
peptide_nm_427,4.3056640625,0
peptide_nm_428,4.72705078125,0
peptide_nm_429,13.55078125,0
peptide_nm_430,7.671875,0
peptide_nm_431,12.84375,0
peptide_nm_432,5.033203125,0
peptide_nm_433,10.6796875,0
peptide_nm_434,10.1962890625,0
peptide_nm_435,12.69970703125,0
peptide_nm_436,9.505859375,0
peptide_nm_437,10.44140625,0
peptide_nm_438,10.7421875,0
peptide_nm_439,10.67529296875,0
peptide_nm_440,3.828125,0
peptide_nm_441,10.025390625,0
peptide_nm_442,4.0107421875,0
peptide_pm_1,10.427734375,1
peptide_pm_2,13.265625,1
peptide_pm_3,13.078125,1
peptide_pm_4,13.296875,1
peptide_pm_5,5.75,1
peptide_pm_6,13.3125,1
peptide_pm_7,13.71875,1
peptide_pm_8,11.15673828125,1
peptide_pm_9,13.0,1
peptide_pm_10,11.174560546875,1
peptide_pm_11,4.31640625,1
peptide_pm_12,13.296875,1
peptide_pm_13,13.234375,1
peptide_pm_14,5.75,1
peptide_pm_15,10.5126953125,1
peptide_pm_16,12.259765625,1
peptide_pm_17,12.84375,1
peptide_pm_18,11.435302734375,1
peptide_pm_19,13.265625,1
peptide_pm_20,13.234375,1
peptide_pm_21,13.265625,1
peptide_pm_22,9.8056640625,1
peptide_pm_23,10.52099609375,1
peptide_pm_24,13.1875,1
peptide_pm_25,10.26513671875,1
peptide_pm_26,13.078125,1
peptide_pm_27,10.5546875,1
peptide_pm_28,13.234375,1
peptide_pm_29,12.25,1
peptide_pm_30,13.265625,1
peptide_pm_31,11.15673828125,1
peptide_pm_32,8.103515625,1
peptide_pm_33,13.57421875,1
peptide_pm_34,12.80810546875,1
peptide_pm_35,12.25,1
peptide_pm_36,11.15673828125,1
peptide_pm_37,13.57421875,1
peptide_pm_38,13.55859375,1
peptide_pm_39,10.685302734375,1
peptide_pm_40,13.56640625,1
peptide_pm_41,9.60986328125,1
peptide_pm_42,11.15673828125,1
peptide_pm_43,11.441162109375,1
peptide_pm_44,10.771484375,1
peptide_pm_45,7.435546875,1
peptide_pm_46,13.7109375,1
peptide_pm_47,5.90234375,1
peptide_pm_48,8.11962890625,1
peptide_pm_49,13.140625,1
peptide_pm_50,13.1875,1
peptide_pm_51,4.408203125,1
peptide_pm_52,12.61474609375,1
peptide_pm_53,12.25,1
peptide_pm_54,10.796142578125,1
peptide_pm_55,13.59765625,1
peptide_pm_56,7.435546875,1
peptide_pm_57,13.34375,1
peptide_pm_58,5.8203125,1
peptide_pm_59,4.31640625,1
peptide_pm_60,13.0,1
peptide_pm_61,10.400390625,1
peptide_pm_62,11.466796875,1
peptide_pm_63,13.55078125,1
peptide_pm_64,13.1875,1
peptide_pm_65,13.59765625,1
peptide_pm_66,13.234375,1
peptide_pm_67,13.0,1
peptide_pm_68,13.55859375,1
peptide_pm_69,13.71484375,1
peptide_pm_70,7.4326171875,1
peptide_pm_71,8.3935546875,1
peptide_pm_72,10.6923828125,1
peptide_pm_73,13.0,1
peptide_pm_74,12.5908203125,1
peptide_pm_75,13.1875,1
peptide_pm_76,13.990234375,1
peptide_pm_77,12.87451171875,1
peptide_pm_78,10.779296875,1
peptide_pm_79,11.15673828125,1
peptide_pm_80,11.42919921875,1
peptide_pm_81,13.1875,1
peptide_pm_82,12.84375,1
peptide_pm_83,10.56787109375,1
peptide_pm_84,13.234375,1
peptide_pm_85,12.84375,1
peptide_pm_86,13.57421875,1
peptide_pm_87,13.796875,1
peptide_pm_88,4.171875,1
peptide_pm_89,12.84375,1
peptide_pm_90,12.13671875,1
peptide_pm_91,13.86328125,1
peptide_pm_92,11.10546875,1
peptide_pm_93,13.1875,1
peptide_pm_94,10.025390625,1
peptide_pm_95,13.7109375,1
peptide_pm_96,5.8203125,1
peptide_pm_97,12.402099609375,1
peptide_pm_98,13.140625,1
peptide_pm_99,11.15673828125,1
peptide_pm_100,13.7109375,1
peptide_pm_101,11.15673828125,1
peptide_pm_102,13.1875,1
peptide_pm_103,13.140625,1
peptide_pm_104,13.59765625,1
peptide_pm_105,13.55078125,1
peptide_pm_106,13.265625,1
peptide_pm_107,12.84375,1
peptide_pm_108,10.427734375,1
peptide_pm_109,13.234375,1
peptide_pm_110,9.8056640625,1
peptide_pm_111,13.0,1
peptide_pm_112,13.296875,1
peptide_pm_113,10.7109375,1
peptide_pm_114,4.0712890625,1
peptide_pm_115,13.57421875,1
peptide_pm_116,12.4462890625,1
peptide_pm_117,13.078125,1
peptide_pm_118,10.888671875,1
peptide_pm_119,8.11962890625,1
peptide_pm_120,13.7109375,1
peptide_pm_121,4.31640625,1
peptide_pm_122,13.265625,1
peptide_pm_123,13.7578125,1
peptide_pm_124,8.120361328125,1
peptide_pm_125,13.7109375,1
peptide_pm_126,10.771484375,1
peptide_pm_127,10.427734375,1
peptide_pm_128,11.21875,1
peptide_pm_129,10.56787109375,1
peptide_pm_130,13.265625,1
peptide_pm_131,10.98681640625,1
peptide_pm_132,13.140625,1
peptide_pm_133,11.27880859375,1
peptide_pm_134,10.427734375,1
peptide_pm_135,13.0,1
peptide_pm_136,12.25,1
peptide_pm_137,13.078125,1
peptide_pm_138,12.259765625,1
peptide_pm_139,13.234375,1
peptide_pm_140,13.1875,1
peptide_pm_141,13.234375,1
peptide_pm_142,10.708984375,1
peptide_pm_143,9.8056640625,1
peptide_pm_144,13.1875,1
peptide_pm_145,13.71484375,1
peptide_pm_146,13.71875,1
peptide_pm_147,11.751953125,1
peptide_pm_148,13.0,1
peptide_pm_149,12.4560546875,1
peptide_pm_150,13.140625,1
peptide_pm_151,13.0,1
peptide_pm_152,13.55078125,1
peptide_pm_153,11.27880859375,1
peptide_pm_154,7.82958984375,1
peptide_pm_155,13.59765625,1
peptide_pm_156,10.23974609375,1
peptide_pm_157,13.71484375,1
peptide_pm_158,13.81640625,1
peptide_pm_159,10.97900390625,1
peptide_pm_160,5.8203125,1
peptide_pm_161,13.265625,1
peptide_pm_162,10.98681640625,1
peptide_pm_163,13.0,1
peptide_pm_164,13.3125,1
peptide_pm_165,13.55859375,1
peptide_pm_166,13.3125,1
peptide_pm_167,13.140625,1
peptide_pm_168,12.84375,1
peptide_pm_169,10.15185546875,1
peptide_pm_170,13.234375,1
peptide_pm_171,12.84375,1
peptide_pm_172,13.140625,1
peptide_pm_173,10.26513671875,1
peptide_pm_174,10.771484375,1
peptide_pm_175,10.6904296875,1
peptide_pm_176,7.830078125,1
peptide_pm_177,13.078125,1
peptide_pm_178,9.072265625,1
peptide_pm_179,13.0,1
peptide_pm_180,13.55078125,1
peptide_pm_181,13.078125,1
peptide_pm_182,4.31640625,1
peptide_pm_183,13.078125,1
peptide_pm_184,10.193359375,1
peptide_pm_185,13.1875,1
peptide_pm_186,10.708984375,1
peptide_pm_187,13.078125,1
peptide_pm_188,11.3740234375,1
peptide_pm_189,11.19970703125,1
peptide_pm_190,11.15673828125,1
peptide_pm_191,4.31640625,1
peptide_pm_192,11.27880859375,1
peptide_pm_193,13.1875,1
peptide_pm_194,13.140625,1
peptide_pm_195,9.072265625,1
peptide_pm_196,9.8056640625,1
peptide_pm_197,13.140625,1
peptide_pm_198,11.5185546875,1
peptide_pm_199,4.31640625,1
peptide_pm_200,10.751953125,1
peptide_pm_201,13.59765625,1
peptide_pm_202,13.0,1
peptide_pm_203,13.265625,1
peptide_pm_204,12.80810546875,1
peptide_pm_205,13.71484375,1
peptide_pm_206,9.072265625,1
peptide_pm_207,11.052734375,1
peptide_pm_208,13.58984375,1
peptide_pm_209,12.161865234375,1
peptide_pm_210,12.4814453125,1
peptide_pm_211,10.771484375,1
peptide_pm_212,11.19970703125,1
peptide_pm_213,13.140625,1
peptide_pm_214,10.427734375,1
peptide_pm_215,10.400390625,1
peptide_pm_216,13.078125,1
peptide_pm_217,9.693359375,1
peptide_pm_218,13.55078125,1
peptide_pm_219,13.296875,1
peptide_pm_220,11.626953125,1
peptide_pm_221,13.0,1
peptide_pm_222,7.82958984375,1
peptide_pm_223,13.7109375,1
peptide_pm_224,8.120361328125,1
peptide_pm_225,13.86328125,1
peptide_pm_226,4.31640625,1
peptide_pm_227,9.0234375,1
peptide_pm_228,9.99951171875,1
peptide_pm_229,10.6923828125,1
peptide_pm_230,10.5126953125,1
peptide_pm_231,13.265625,1
peptide_pm_232,13.1875,1
peptide_pm_233,13.234375,1
peptide_pm_234,13.296875,1
peptide_pm_235,10.6923828125,1
peptide_pm_236,13.55078125,1
peptide_pm_237,10.600341796875,1
peptide_pm_238,13.0,1
peptide_pm_239,13.81640625,1
peptide_pm_240,9.876953125,1
peptide_pm_241,13.234375,1
peptide_pm_242,11.96533203125,1
peptide_pm_243,11.19970703125,1
peptide_pm_244,13.140625,1
peptide_pm_245,13.8046875,1
peptide_pm_246,10.771484375,1
peptide_pm_247,13.7109375,1
peptide_pm_248,11.15673828125,1
peptide_pm_249,13.71484375,1
peptide_pm_250,13.3984375,1
peptide_pm_251,10.771484375,1
peptide_pm_252,13.078125,1
peptide_pm_253,12.13671875,1
peptide_pm_254,10.771484375,1
peptide_pm_255,13.140625,1
peptide_pm_256,9.8056640625,1
peptide_pm_257,7.82958984375,1
peptide_pm_258,10.15185546875,1
peptide_pm_259,11.4521484375,1
peptide_pm_260,10.98681640625,1
peptide_pm_261,11.626953125,1
peptide_pm_262,13.71875,1
peptide_pm_263,13.80078125,1
peptide_pm_264,13.1875,1
peptide_pm_265,10.77587890625,1
peptide_pm_266,13.3984375,1
peptide_pm_267,10.427734375,1
peptide_pm_268,13.7109375,1
peptide_pm_269,13.234375,1
peptide_pm_270,13.078125,1
peptide_pm_271,9.876953125,1
peptide_pm_272,6.125,1
peptide_pm_273,13.1875,1
peptide_pm_274,13.7109375,1
peptide_pm_275,12.1085205078125,1
peptide_pm_276,13.234375,1
peptide_pm_277,13.8046875,1
peptide_pm_278,13.234375,1
peptide_pm_279,13.265625,1
peptide_pm_280,12.25,1
peptide_pm_281,7.82958984375,1
peptide_pm_282,13.1875,1
peptide_pm_283,13.078125,1
peptide_pm_284,13.359375,1
peptide_pm_285,10.41015625,1
peptide_pm_286,13.234375,1
peptide_pm_287,13.1875,1
peptide_pm_288,12.84375,1
peptide_pm_289,13.296875,1
peptide_pm_290,12.224853515625,1
peptide_pm_291,12.84375,1
peptide_pm_292,13.1875,1
peptide_pm_293,13.55078125,1
peptide_pm_294,11.32470703125,1
peptide_pm_295,13.7109375,1
peptide_pm_296,10.80419921875,1
peptide_pm_297,9.072265625,1
peptide_pm_298,13.140625,1
peptide_pm_299,13.234375,1
peptide_pm_300,13.70703125,1
peptide_pm_301,11.310546875,1
peptide_pm_302,13.58984375,1
peptide_pm_303,13.265625,1
peptide_pm_304,10.771484375,1
peptide_pm_305,13.71484375,1
peptide_pm_306,10.291015625,1
peptide_pm_307,13.1875,1
peptide_pm_308,8.11962890625,1
peptide_pm_309,12.84375,1
peptide_pm_310,13.078125,1
peptide_pm_311,13.078125,1
peptide_pm_312,11.19970703125,1
peptide_pm_313,13.265625,1
peptide_pm_314,13.265625,1
peptide_pm_315,11.8115234375,1
peptide_pm_316,13.265625,1
peptide_pm_317,13.1875,1
peptide_pm_318,10.400390625,1
peptide_pm_319,13.0,1
peptide_pm_320,13.234375,1
peptide_pm_321,13.1875,1
peptide_pm_322,5.8203125,1
peptide_pm_323,13.078125,1
peptide_pm_324,13.0,1
peptide_pm_325,11.4345703125,1
peptide_pm_326,10.427734375,1
peptide_pm_327,12.84375,1
peptide_pm_328,13.55078125,1
peptide_pm_329,11.15673828125,1
peptide_pm_330,13.296875,1
peptide_pm_331,14.01953125,1
peptide_pm_332,13.140625,1
peptide_pm_333,13.234375,1
peptide_pm_334,13.71484375,1
peptide_pm_335,11.15673828125,1
peptide_pm_336,13.71875,1
peptide_pm_337,10.400390625,1
peptide_pm_338,10.99609375,1
peptide_pm_339,13.796875,1
peptide_pm_340,10.947265625,1
peptide_pm_341,13.7109375,1
peptide_pm_342,13.234375,1
peptide_pm_343,12.84375,1
peptide_pm_344,7.827880859375,1
peptide_pm_345,10.25830078125,1
peptide_pm_346,13.8046875,1
peptide_pm_347,13.7109375,1
peptide_pm_348,10.680419921875,1
peptide_pm_349,13.1875,1
peptide_pm_350,13.55859375,1
peptide_pm_351,11.99951171875,1
peptide_pm_352,10.685302734375,1
peptide_pm_353,13.55078125,1
peptide_pm_354,13.265625,1
peptide_pm_355,13.1875,1
peptide_pm_356,13.140625,1
peptide_pm_357,11.19970703125,1
peptide_pm_358,9.76953125,1
peptide_pm_359,9.8056640625,1
peptide_pm_360,10.6904296875,1
peptide_pm_361,11.174560546875,1
peptide_pm_362,10.771484375,1
peptide_pm_363,11.333251953125,1
peptide_pm_364,12.13671875,1
peptide_pm_365,13.0,1
peptide_pm_366,13.234375,1
peptide_pm_367,13.234375,1
peptide_pm_368,13.86328125,1
peptide_pm_369,8.117431640625,1
peptide_pm_370,10.6923828125,1
peptide_pm_371,10.97998046875,1
peptide_pm_372,13.59765625,1
peptide_pm_373,13.234375,1
peptide_pm_374,11.3740234375,1
peptide_pm_375,11.19970703125,1
peptide_pm_376,11.5361328125,1
peptide_pm_377,13.55859375,1
peptide_pm_378,11.86083984375,1
peptide_pm_379,11.15673828125,1
peptide_pm_380,10.6923828125,1
