,Flexibility,y
peptide_nm_176,0.0224514492814166,0
peptide_nm_177,0.0391996087072077,0
peptide_nm_178,0.0580421211521033,0
peptide_nm_179,0.0830308166965835,0
peptide_nm_180,0.0438914521841013,0
peptide_nm_181,0.0314716533667304,0
peptide_nm_182,0.08229428052562,0
peptide_nm_183,0.1095243147943237,0
peptide_nm_184,0.0404992147179417,0
peptide_nm_185,0.077937949410398,0
peptide_nm_186,0.1221683689340343,0
peptide_nm_187,0.0921100120889725,0
peptide_nm_188,0.1193106521673881,0
peptide_nm_189,0.0073257050321928,0
peptide_nm_190,0.1505735351220891,0
peptide_nm_191,0.0233818972706724,0
peptide_nm_192,0.0499789938317225,0
peptide_nm_193,0.1060223125941473,0
peptide_nm_194,0.0168854405378418,0
peptide_nm_195,0.1349444801004892,0
peptide_nm_196,0.0222091269221502,0
peptide_nm_197,0.0331322456780547,0
peptide_nm_198,0.0592328749872742,0
peptide_nm_199,0.0588514296718066,0
peptide_nm_200,0.157779299068803,0
peptide_nm_201,0.047637079276905,0
peptide_nm_202,0.1180756778029969,0
peptide_nm_203,0.0736525144345682,0
peptide_nm_204,0.0211441104067065,0
peptide_nm_205,0.0188061123478733,0
peptide_nm_206,0.108970070755883,0
peptide_nm_207,0.0711811137315134,0
peptide_nm_208,0.0550523727600003,0
peptide_nm_209,0.010518265473793,0
peptide_nm_210,0.0503904732411945,0
peptide_nm_211,0.0410979692531268,0
peptide_nm_212,0.1041888343863476,0
peptide_nm_213,0.0086099456115409,0
peptide_nm_214,0.069085147085338,0
peptide_nm_215,0.0256062598543958,0
peptide_nm_216,0.0642615251375739,0
peptide_nm_217,0.0618589466153223,0
peptide_nm_218,0.031615293441392,0
peptide_nm_219,0.0846503292468908,0
peptide_nm_220,0.0141906852487214,0
peptide_nm_221,0.0588225541416679,0
peptide_nm_222,0.0659918516924532,0
peptide_nm_223,0.1356461355302657,0
peptide_nm_224,0.1084367848851502,0
peptide_nm_225,0.0482399874802101,0
peptide_nm_226,0.0732548478141529,0
peptide_nm_227,0.0958462426449729,0
peptide_nm_228,0.0469652255683578,0
peptide_nm_229,0.0798528945016198,0
peptide_nm_230,0.0465287436305551,0
peptide_nm_231,0.1738389676185643,0
peptide_nm_232,0.0724438489883193,0
peptide_nm_233,0.0416723837683113,0
peptide_nm_234,0.0580595284408353,0
peptide_nm_235,0.130354729219438,0
peptide_nm_236,0.0270693340366118,0
peptide_nm_237,0.0851373815217683,0
peptide_nm_238,0.0110826400652989,0
peptide_nm_239,0.0328860215228225,0
peptide_nm_240,0.0564647990354773,0
peptide_nm_241,0.1074907447190763,0
peptide_nm_242,0.0391008282678174,0
peptide_nm_243,0.060920802769963,0
peptide_nm_244,0.0952737423764487,0
peptide_nm_245,0.0607986097511391,0
peptide_nm_246,0.0905084080032513,0
peptide_nm_247,0.0307284257399373,0
peptide_nm_248,0.0980428741878925,0
peptide_nm_249,0.068817690413644,0
peptide_nm_250,0.0578381908543829,0
peptide_nm_251,0.0698135356375886,0
peptide_nm_252,0.1017862528580996,0
peptide_nm_253,0.1091971537284987,0
peptide_nm_254,0.0271410215253622,0
peptide_nm_255,0.0471775106210852,0
peptide_nm_256,0.0426660469972585,0
peptide_nm_257,0.1337156710932755,0
peptide_nm_258,0.1159790467162013,0
peptide_nm_259,0.0944450905052577,0
peptide_nm_260,0.0730053271875902,0
peptide_nm_261,0.0612083357296215,0
peptide_nm_262,0.0307709047969595,0
peptide_nm_263,0.0672366059705465,0
peptide_nm_264,0.0631885996811285,0
peptide_nm_265,0.0493343413078149,0
peptide_nm_266,0.1110473787866119,0
peptide_nm_267,0.029679728044405,0
peptide_nm_268,0.052005681556084,0
peptide_nm_269,0.0255582238418869,0
peptide_nm_270,0.1458451288441789,0
peptide_nm_271,0.0474282210840331,0
peptide_nm_272,0.0926868129765905,0
peptide_nm_273,0.0293905757042909,0
peptide_nm_274,0.062800242527027,0
peptide_nm_275,0.0836413615491917,0
peptide_nm_276,0.0241812217344118,0
peptide_nm_277,0.0604460301565687,0
peptide_nm_278,0.1077555515172262,0
peptide_nm_279,0.0308832170252251,0
peptide_nm_280,0.076823831902847,0
peptide_nm_281,0.0961343044027555,0
peptide_nm_282,0.1149604971562359,0
peptide_nm_283,0.1869338158839694,0
peptide_nm_284,0.0975385384515887,0
peptide_nm_285,0.0997965451442248,0
peptide_nm_286,0.1223276308640675,0
peptide_nm_287,0.1299110678909228,0
peptide_nm_288,0.1413891955881386,0
peptide_nm_289,0.0906666160760774,0
peptide_nm_290,0.1213709236099521,0
peptide_nm_291,0.0361320320662109,0
peptide_nm_292,0.0689588253299725,0
peptide_nm_293,0.0945468330403797,0
peptide_nm_294,0.0691783055939722,0
peptide_nm_295,0.0407233573821347,0
peptide_nm_296,0.0423436025848995,0
peptide_nm_297,0.1265609694983316,0
peptide_nm_298,0.0337864473277029,0
peptide_nm_299,0.0881304574988209,0
peptide_nm_300,0.0488064777650653,0
peptide_nm_301,0.1063831755230719,0
peptide_nm_302,0.0685049130818594,0
peptide_nm_303,0.0729712718543312,0
peptide_nm_304,0.0076985288397066,0
peptide_nm_305,0.0223706272951112,0
peptide_nm_306,0.0449263675417581,0
peptide_nm_307,0.1311198855463203,0
peptide_nm_308,0.0743082695981539,0
peptide_nm_309,0.0895521268897487,0
peptide_nm_310,0.0567078154131524,0
peptide_nm_311,0.0611392113909898,0
peptide_nm_312,0.076628136297166,0
peptide_nm_313,0.078013670085866,0
peptide_nm_314,0.017972731160027,0
peptide_nm_315,0.096209134058531,0
peptide_nm_316,0.0561071689718258,0
peptide_nm_317,0.0741423350009555,0
peptide_nm_318,0.048147653194768,0
peptide_nm_319,0.0701132247543093,0
peptide_nm_320,0.0795570572468127,0
peptide_nm_321,0.0093811439117857,0
peptide_nm_322,0.1611606575878221,0
peptide_nm_323,0.1419135680666309,0
peptide_nm_324,0.0434408971991696,0
peptide_nm_325,0.0549417433861803,0
peptide_nm_326,0.0260622410127186,0
peptide_nm_327,0.0423936924699414,0
peptide_nm_328,0.1024234616621274,0
peptide_nm_329,0.0194660322642745,0
peptide_nm_330,0.0604191683582807,0
peptide_nm_331,0.0682562927809131,0
peptide_nm_332,0.0206808779424789,0
peptide_nm_333,0.1326480892370282,0
peptide_nm_334,0.0973363980684624,0
peptide_nm_335,0.093109571964509,0
peptide_nm_336,0.1175952391198322,0
peptide_nm_337,0.0342850391623443,0
peptide_nm_338,0.0340820419564764,0
peptide_nm_339,0.053108875894162,0
peptide_nm_340,0.0906266178993211,0
peptide_nm_341,0.0186665090567112,0
peptide_nm_342,0.0340725359143693,0
peptide_nm_343,0.0724325856555203,0
peptide_nm_344,0.0553189584142458,0
peptide_nm_345,0.0935710462820661,0
peptide_nm_346,0.0766256989297882,0
peptide_nm_347,0.0894808734370073,0
peptide_nm_348,0.0814701015992831,0
peptide_nm_349,0.0636627452984341,0
peptide_nm_350,0.0340022644458228,0
peptide_nm_351,0.1401225073533185,0
peptide_nm_352,0.0399565357833542,0
peptide_nm_353,0.0260294842244267,0
peptide_nm_354,0.0545821454046043,0
peptide_nm_355,0.0258583961032357,0
peptide_nm_356,0.077752475363654,0
peptide_nm_357,0.0077618138823927,0
peptide_nm_358,0.0601979050381025,0
peptide_nm_359,0.1122917299677957,0
peptide_nm_360,0.081385051734292,0
peptide_nm_361,0.0881604827074905,0
peptide_nm_362,0.0497783785840103,0
peptide_nm_363,0.1365333677683686,0
peptide_nm_364,0.0194731684260209,0
peptide_nm_365,0.0161293047005276,0
peptide_nm_366,0.0422830870243066,0
peptide_nm_367,0.1939085991252121,0
peptide_nm_368,0.0884429025405708,0
peptide_nm_369,0.1075949066191497,0
peptide_nm_370,0.0334066910924321,0
peptide_nm_371,0.046176633971711,0
peptide_nm_372,0.0496855310208184,0
peptide_nm_373,0.0237061964168342,0
peptide_nm_374,0.0671734710495342,0
peptide_nm_375,0.0307634466330345,0
peptide_nm_376,0.0350192409396651,0
peptide_nm_377,0.0444895888155227,0
peptide_nm_378,0.0938961071376842,0
peptide_nm_379,0.1468436015208794,0
peptide_nm_380,0.1145245181811989,0
peptide_nm_381,0.0989487182197521,0
peptide_nm_382,0.0505861707881277,0
peptide_nm_383,0.0416161967516309,0
peptide_nm_384,0.0359846053490506,0
peptide_nm_385,0.0638920069896019,0
peptide_nm_386,0.0549559725740635,0
peptide_nm_387,0.1018083889452741,0
peptide_nm_388,0.0522864725867928,0
peptide_nm_389,0.1037178103689546,0
peptide_nm_390,0.1753935547142284,0
peptide_nm_391,0.0994824786377979,0
peptide_nm_392,0.0706517935867207,0
peptide_nm_393,0.0849185321236039,0
peptide_nm_394,0.0376908209651973,0
peptide_nm_395,0.0357007330608088,0
peptide_nm_396,0.07717133183781,0
peptide_nm_397,0.0342797641204799,0
peptide_nm_398,0.0451605800636529,0
peptide_nm_399,0.0482443267431086,0
peptide_nm_400,0.0311483340777612,0
peptide_nm_401,0.0383249634943352,0
peptide_nm_402,0.0417308243651196,0
peptide_nm_403,0.0234098635192418,0
peptide_nm_404,0.1611995101253379,0
peptide_nm_405,0.0798855787280483,0
peptide_nm_406,0.0358044748391505,0
peptide_nm_407,0.0820000450939184,0
peptide_nm_408,0.0293528644525359,0
peptide_nm_409,0.0625274136296387,0
peptide_nm_410,0.0212252789589722,0
peptide_nm_411,0.0462385188591377,0
peptide_nm_412,0.0454778311061225,0
peptide_nm_413,0.0164234032580308,0
peptide_nm_414,0.0305914547994018,0
peptide_nm_415,0.0577327154628884,0
peptide_nm_416,0.1537650415535716,0
peptide_nm_417,0.0776557841268667,0
peptide_nm_418,0.0669077984327134,0
peptide_nm_419,0.1562930998782637,0
peptide_nm_420,0.0644594589383456,0
peptide_nm_421,0.0532508953351389,0
peptide_nm_422,0.0415135868165376,0
peptide_nm_423,0.0694144741368947,0
peptide_nm_424,0.0636126412719788,0
peptide_nm_425,0.0782061854339222,0
peptide_nm_426,0.0403137972903397,0
peptide_nm_427,0.0488826180095987,0
peptide_nm_428,0.0590103377254542,0
peptide_nm_429,0.0726784500314506,0
peptide_nm_430,0.1440910752213013,0
peptide_nm_431,0.0747958536279265,0
peptide_nm_432,0.0600973048809795,0
peptide_nm_433,0.0565483956156025,0
peptide_nm_434,0.0110885196756138,0
peptide_nm_435,0.0742679278060616,0
peptide_nm_436,0.0747725008963942,0
peptide_nm_437,0.0791380758289968,0
peptide_nm_438,0.2031269622527709,0
peptide_nm_439,0.0390471516521661,0
peptide_nm_440,0.0200823517774993,0
peptide_nm_441,0.0069546687094086,0
peptide_nm_442,0.1448810321785513,0
peptide_pm_1,0.1244279978506075,1
peptide_pm_2,0.116848273251761,1
peptide_pm_3,0.147064572239813,1
peptide_pm_4,0.1029438630086664,1
peptide_pm_5,0.0212986491816164,1
peptide_pm_6,0.1184521019956523,1
peptide_pm_7,0.0575599397458257,1
peptide_pm_8,0.0934680308463512,1
peptide_pm_9,0.1231756742231254,1
peptide_pm_10,0.0067566825768682,1
peptide_pm_11,0.1922567218667512,1
peptide_pm_12,0.1232199638464573,1
peptide_pm_13,0.0053956834625734,1
peptide_pm_14,0.0476067319928074,1
peptide_pm_15,0.117221315715222,1
peptide_pm_16,0.1089857579610405,1
peptide_pm_17,0.1489998627042652,1
peptide_pm_18,0.0961233546119437,1
peptide_pm_19,0.1136507981077195,1
peptide_pm_20,0.0364675123651191,1
peptide_pm_21,0.1181383992090554,1
peptide_pm_22,0.1484502062212327,1
peptide_pm_23,0.0702639566946632,1
peptide_pm_24,0.1367530806567956,1
peptide_pm_25,0.0796118281514658,1
peptide_pm_26,0.0550168871601377,1
peptide_pm_27,0.0567243870627675,1
peptide_pm_28,0.0378172808930149,1
peptide_pm_29,0.0487842450303366,1
peptide_pm_30,0.0459394531197665,1
peptide_pm_31,0.0340259333895122,1
peptide_pm_32,0.1039388454461573,1
peptide_pm_33,0.1132919955894058,1
peptide_pm_34,0.0867809467144591,1
peptide_pm_35,0.0704727184157279,1
peptide_pm_36,0.1405774832077198,1
peptide_pm_37,0.1232200878492973,1
peptide_pm_38,0.0731913109914908,1
peptide_pm_39,0.057921937831615,1
peptide_pm_40,0.0867212088825834,1
peptide_pm_41,0.1176295493352794,1
peptide_pm_42,0.0289268724593949,1
peptide_pm_43,0.030326097212503,1
peptide_pm_44,0.0905076101023833,1
peptide_pm_45,0.0536134091718045,1
peptide_pm_46,0.0774884389427209,1
peptide_pm_47,0.0634828595814761,1
peptide_pm_48,0.0519677872793486,1
peptide_pm_49,0.1297807975952581,1
peptide_pm_50,0.1231461810722584,1
peptide_pm_51,0.031991117697008,1
peptide_pm_52,0.0773556745439015,1
peptide_pm_53,0.0857679733121729,1
peptide_pm_54,0.0481151220394767,1
peptide_pm_55,0.1341815704192875,1
peptide_pm_56,0.0521974217148797,1
peptide_pm_57,0.1317397305030536,1
peptide_pm_58,0.053857570618338,1
peptide_pm_59,0.1770958428697376,1
peptide_pm_60,0.1308177509569388,1
peptide_pm_61,0.0495694793215192,1
peptide_pm_62,0.1302780049321013,1
peptide_pm_63,0.1081831632235748,1
peptide_pm_64,0.1275624738571613,1
peptide_pm_65,0.1659116610138116,1
peptide_pm_66,0.047070681555272,1
peptide_pm_67,0.1390695499662671,1
peptide_pm_68,0.1487380695007436,1
peptide_pm_69,0.0290503987958784,1
peptide_pm_70,0.0160937433511091,1
peptide_pm_71,0.0141946464138341,1
peptide_pm_72,0.0499659035512211,1
peptide_pm_73,0.1819486752505374,1
peptide_pm_74,0.0933549079848529,1
peptide_pm_75,0.1154028420891768,1
peptide_pm_76,0.1158862957761955,1
peptide_pm_77,0.1627878388603902,1
peptide_pm_78,0.1119553506089847,1
peptide_pm_79,0.059812131866269,1
peptide_pm_80,0.0904569177678049,1
peptide_pm_81,0.1419257971685985,1
peptide_pm_82,0.1348357929887203,1
peptide_pm_83,0.0459115637945575,1
peptide_pm_84,0.0346559861764008,1
peptide_pm_85,0.161571727837809,1
peptide_pm_86,0.0991043240429724,1
peptide_pm_87,0.1785571272735437,1
peptide_pm_88,0.0968038013169516,1
peptide_pm_89,0.1003112741872291,1
peptide_pm_90,0.0407341915395088,1
peptide_pm_91,0.1409555608596526,1
peptide_pm_92,0.1107632724449394,1
peptide_pm_93,0.0923068103532869,1
peptide_pm_94,0.1381742485758708,1
peptide_pm_95,0.0881246582869489,1
peptide_pm_96,0.0204837313753709,1
peptide_pm_97,0.1468510452048363,1
peptide_pm_98,0.0871294720791863,1
peptide_pm_99,0.0766270324334854,1
peptide_pm_100,0.0743085725744198,1
peptide_pm_101,0.090203586818336,1
peptide_pm_102,0.133397440849278,1
peptide_pm_103,0.1235060945431842,1
peptide_pm_104,0.1847344821222788,1
peptide_pm_105,0.1071006653609153,1
peptide_pm_106,0.1193818260971534,1
peptide_pm_107,0.0388069822840844,1
peptide_pm_108,0.1032899986561554,1
peptide_pm_109,0.0361334248755968,1
peptide_pm_110,0.0507124637512132,1
peptide_pm_111,0.150834189100035,1
peptide_pm_112,0.1173585816868747,1
peptide_pm_113,0.0518242858089235,1
peptide_pm_114,0.1445304343537637,1
peptide_pm_115,0.0745086144112631,1
peptide_pm_116,0.0471464268240546,1
peptide_pm_117,0.1372944740212598,1
peptide_pm_118,0.0516656588140002,1
peptide_pm_119,0.0271871150878492,1
peptide_pm_120,0.0736770368508083,1
peptide_pm_121,0.1953554660663854,1
peptide_pm_122,0.121692301553423,1
peptide_pm_123,0.0965130187510701,1
peptide_pm_124,0.0537121501361229,1
peptide_pm_125,0.07430857257442,1
peptide_pm_126,0.0865157722217791,1
peptide_pm_127,0.0638373113531061,1
peptide_pm_128,0.0232605672265485,1
peptide_pm_129,0.032718374123992,1
peptide_pm_130,0.0517902626271254,1
peptide_pm_131,0.1111527736666713,1
peptide_pm_132,0.1094015633078461,1
peptide_pm_133,0.0894027378984793,1
peptide_pm_134,0.0711535065368602,1
peptide_pm_135,0.0866090785666986,1
peptide_pm_136,0.1273334695707866,1
peptide_pm_137,0.1687608007061273,1
peptide_pm_138,0.1016469102962682,1
peptide_pm_139,0.0923081743959522,1
peptide_pm_140,0.1317057558703632,1
peptide_pm_141,0.1315047768854903,1
peptide_pm_142,0.104000669948401,1
peptide_pm_143,0.1343420940420872,1
peptide_pm_144,0.1274106884772375,1
peptide_pm_145,0.0264905448930694,1
peptide_pm_146,0.042718392283623,1
peptide_pm_147,0.1116744288711482,1
peptide_pm_148,0.0891693298955864,1
peptide_pm_149,0.0620715194855854,1
peptide_pm_150,0.1427876339279675,1
peptide_pm_151,0.0570516310723363,1
peptide_pm_152,0.0828315845034687,1
peptide_pm_153,0.1202679389731904,1
peptide_pm_154,0.0567475584019436,1
peptide_pm_155,0.1275346892776379,1
peptide_pm_156,0.1195535745969819,1
peptide_pm_157,0.0811353963257456,1
peptide_pm_158,0.1781603786751348,1
peptide_pm_159,0.190638450430014,1
peptide_pm_160,0.0306578931228268,1
peptide_pm_161,0.135998029195064,1
peptide_pm_162,0.0600442218836495,1
peptide_pm_163,0.1003080435900734,1
peptide_pm_164,0.1170701581239591,1
peptide_pm_165,0.1001493724064974,1
peptide_pm_166,0.1462200529083345,1
peptide_pm_167,0.136875226170419,1
peptide_pm_168,0.0626793575116483,1
peptide_pm_169,0.097283926063072,1
peptide_pm_170,0.0923081743959522,1
peptide_pm_171,0.0879275800874935,1
peptide_pm_172,0.1197420204693272,1
peptide_pm_173,0.0846476162345357,1
peptide_pm_174,0.0881839384814898,1
peptide_pm_175,0.064671330322674,1
peptide_pm_176,0.0191728832754487,1
peptide_pm_177,0.1407048078093568,1
peptide_pm_178,0.0337876441790549,1
peptide_pm_179,0.140618508133642,1
peptide_pm_180,0.0756446611699451,1
peptide_pm_181,0.0704505330452575,1
peptide_pm_182,0.1422347396207763,1
peptide_pm_183,0.0490139631069256,1
peptide_pm_184,0.016363469609582,1
peptide_pm_185,0.0893283487584983,1
peptide_pm_186,0.2004933197111276,1
peptide_pm_187,0.0964157131685675,1
peptide_pm_188,0.1264431631363991,1
peptide_pm_189,0.1100515945754259,1
peptide_pm_190,0.0591506080433998,1
peptide_pm_191,0.1741906120830705,1
peptide_pm_192,0.1630603755425352,1
peptide_pm_193,0.0718988473347518,1
peptide_pm_194,0.1647958098702037,1
peptide_pm_195,0.0518021945197211,1
peptide_pm_196,0.1259465567868446,1
peptide_pm_197,0.1119552122158903,1
peptide_pm_198,0.1317086452222582,1
peptide_pm_199,0.1565952430279415,1
peptide_pm_200,0.0198391859090332,1
peptide_pm_201,0.1152737174468844,1
peptide_pm_202,0.1574461006191286,1
peptide_pm_203,0.0747393027465465,1
peptide_pm_204,0.0676539999621908,1
peptide_pm_205,0.0559540322482053,1
peptide_pm_206,0.0805227976410256,1
peptide_pm_207,0.1171698860739883,1
peptide_pm_208,0.125692175863628,1
peptide_pm_209,0.0516140847079119,1
peptide_pm_210,0.0357869291205043,1
peptide_pm_211,0.0281349740006086,1
peptide_pm_212,0.1078988760532574,1
peptide_pm_213,0.1246600649065163,1
peptide_pm_214,0.0681168867925255,1
peptide_pm_215,0.1356961608578837,1
peptide_pm_216,0.1300949508484261,1
peptide_pm_217,0.1248420917724408,1
peptide_pm_218,0.0996417829958827,1
peptide_pm_219,0.0247764147616597,1
peptide_pm_220,0.1007898242275922,1
peptide_pm_221,0.1331274121894574,1
peptide_pm_222,0.0549772316693585,1
peptide_pm_223,0.055758396689676,1
peptide_pm_224,0.0606418144280766,1
peptide_pm_225,0.0532565962172842,1
peptide_pm_226,0.1764988464141351,1
peptide_pm_227,0.0604963965902978,1
peptide_pm_228,0.0422362684745466,1
peptide_pm_229,0.0703354143346137,1
peptide_pm_230,0.0641640744115764,1
peptide_pm_231,0.0583076459704408,1
peptide_pm_232,0.130335146050373,1
peptide_pm_233,0.0329831503590219,1
peptide_pm_234,0.1627184349562907,1
peptide_pm_235,0.1228140676435991,1
peptide_pm_236,0.0977551677866067,1
peptide_pm_237,0.0204892194445637,1
peptide_pm_238,0.0560449622912171,1
peptide_pm_239,0.1569146519392402,1
peptide_pm_240,0.115911787119258,1
peptide_pm_241,0.0182230981466368,1
peptide_pm_242,0.0978565572753558,1
peptide_pm_243,0.0388737245220644,1
peptide_pm_244,0.130972693356197,1
peptide_pm_245,0.0503889325878378,1
peptide_pm_246,0.043225294332478,1
peptide_pm_247,0.0419834570117775,1
peptide_pm_248,0.0484352455801748,1
peptide_pm_249,0.1008190573938591,1
peptide_pm_250,0.1376274140509407,1
peptide_pm_251,0.0095828045786852,1
peptide_pm_252,0.0951379653278989,1
peptide_pm_253,0.0699648356831853,1
peptide_pm_254,0.0123729144149517,1
peptide_pm_255,0.1078954578295146,1
peptide_pm_256,0.1315133610225079,1
peptide_pm_257,0.0586470729023441,1
peptide_pm_258,0.1049471991510519,1
peptide_pm_259,0.1883476334050504,1
peptide_pm_260,0.1410325855800597,1
peptide_pm_261,0.1133962260262786,1
