,Hydrophobic,y
peptide_nm_183,0.391304347826087,0
peptide_nm_184,0.4166666666666667,0
peptide_nm_185,0.3846153846153846,0
peptide_nm_186,0.25,0
peptide_nm_187,0.4117647058823529,0
peptide_nm_188,0.5,0
peptide_nm_189,0.4444444444444444,0
peptide_nm_190,0.5,0
peptide_nm_191,0.3214285714285714,0
peptide_nm_192,0.1764705882352941,0
peptide_nm_193,0.375,0
peptide_nm_194,0.2857142857142857,0
peptide_nm_195,0.2962962962962963,0
peptide_nm_196,0.4444444444444444,0
peptide_nm_197,0.4375,0
peptide_nm_198,0.3571428571428571,0
peptide_nm_199,0.5454545454545454,0
peptide_nm_200,0.3333333333333333,0
peptide_nm_201,0.3684210526315789,0
peptide_nm_202,0.5833333333333334,0
peptide_nm_203,0.4482758620689655,0
peptide_nm_204,0.3571428571428571,0
peptide_nm_205,0.1176470588235294,0
peptide_nm_206,0.4615384615384615,0
peptide_nm_207,0.2916666666666667,0
peptide_nm_208,0.2857142857142857,0
peptide_nm_209,0.3529411764705882,0
peptide_nm_210,0.5,0
peptide_nm_211,0.4615384615384615,0
peptide_nm_212,0.3448275862068966,0
peptide_nm_213,0.4054054054054054,0
peptide_nm_214,0.4285714285714285,0
peptide_nm_215,0.4166666666666667,0
peptide_nm_216,0.4736842105263157,0
peptide_nm_217,0.3225806451612903,0
peptide_nm_218,0.1538461538461538,0
peptide_nm_219,0.1578947368421052,0
peptide_nm_220,0.3478260869565217,0
peptide_nm_221,0.4285714285714285,0
peptide_nm_222,0.2272727272727272,0
peptide_nm_223,0.5,0
peptide_nm_224,0.0909090909090909,0
peptide_nm_225,0.2916666666666667,0
peptide_nm_226,0.5384615384615384,0
peptide_nm_227,0.5714285714285714,0
peptide_nm_228,0.4444444444444444,0
peptide_nm_229,0.5714285714285714,0
peptide_nm_230,0.3333333333333333,0
peptide_nm_231,0.4166666666666667,0
peptide_nm_232,0.4827586206896552,0
peptide_nm_233,0.40625,0
peptide_nm_234,0.5714285714285714,0
peptide_nm_235,0.4117647058823529,0
peptide_nm_236,0.3214285714285714,0
peptide_nm_237,0.3529411764705882,0
peptide_nm_238,0.4166666666666667,0
peptide_nm_239,0.2962962962962963,0
peptide_nm_240,0.3793103448275862,0
peptide_nm_241,0.3181818181818182,0
peptide_nm_242,0.3928571428571428,0
peptide_nm_243,0.4074074074074074,0
peptide_nm_244,0.2727272727272727,0
peptide_nm_245,0.3076923076923077,0
peptide_nm_246,0.5789473684210527,0
peptide_nm_247,0.3846153846153846,0
peptide_nm_248,0.5384615384615384,0
peptide_nm_249,0.5454545454545454,0
peptide_nm_250,0.375,0
peptide_nm_251,0.4615384615384615,0
peptide_nm_252,0.25,0
peptide_nm_253,0.4615384615384615,0
peptide_nm_254,0.4615384615384615,0
peptide_nm_255,0.2941176470588235,0
peptide_nm_256,0.4545454545454545,0
peptide_nm_257,0.3076923076923077,0
peptide_nm_258,0.3529411764705882,0
peptide_nm_259,0.4642857142857143,0
peptide_nm_260,0.3888888888888889,0
peptide_nm_261,0.5357142857142857,0
peptide_nm_262,0.5384615384615384,0
peptide_nm_263,0.4074074074074074,0
peptide_nm_264,0.375,0
peptide_nm_265,0.3636363636363636,0
peptide_nm_266,0.2727272727272727,0
peptide_nm_267,0.5,0
peptide_nm_268,0.0625,0
peptide_nm_269,0.4615384615384615,0
peptide_nm_270,0.2142857142857142,0
peptide_nm_271,0.1818181818181818,0
peptide_nm_272,0.3076923076923077,0
peptide_nm_273,0.7142857142857143,0
peptide_nm_274,0.4090909090909091,0
peptide_nm_275,0.3846153846153846,0
peptide_nm_276,0.8181818181818182,0
peptide_nm_277,0.3934426229508196,0
peptide_nm_278,0.2142857142857142,0
peptide_nm_279,0.4583333333333333,0
peptide_nm_280,0.4444444444444444,0
peptide_nm_281,0.3571428571428571,0
peptide_nm_282,0.4166666666666667,0
peptide_nm_283,0.1666666666666666,0
peptide_nm_284,0.3333333333333333,0
peptide_nm_285,0.4166666666666667,0
peptide_nm_286,0.4814814814814814,0
peptide_nm_287,0.3846153846153846,0
peptide_nm_288,0.2857142857142857,0
peptide_nm_289,0.4761904761904761,0
peptide_nm_290,0.3333333333333333,0
peptide_nm_291,0.5263157894736842,0
peptide_nm_292,0.0769230769230769,0
peptide_nm_293,0.4117647058823529,0
peptide_nm_294,0.2352941176470588,0
peptide_nm_295,0.5925925925925926,0
peptide_nm_296,0.3125,0
peptide_nm_297,0.1481481481481481,0
peptide_nm_298,0.2222222222222222,0
peptide_nm_299,0.4545454545454545,0
peptide_nm_300,0.4736842105263157,0
peptide_nm_301,0.5294117647058824,0
peptide_nm_302,0.5,0
peptide_nm_303,0.4615384615384615,0
peptide_nm_304,0.4246575342465753,0
peptide_nm_305,0.5454545454545454,0
peptide_nm_306,0.4736842105263157,0
peptide_nm_307,0.6363636363636364,0
peptide_nm_308,0.5454545454545454,0
peptide_nm_309,0.3703703703703703,0
peptide_nm_310,0.5217391304347826,0
peptide_nm_311,0.1785714285714285,0
peptide_nm_312,0.4285714285714285,0
peptide_nm_313,0.5384615384615384,0
peptide_nm_314,0.3076923076923077,0
peptide_nm_315,0.3636363636363636,0
peptide_nm_316,0.1875,0
peptide_nm_317,0.4166666666666667,0
peptide_nm_318,0.5,0
peptide_nm_319,0.3478260869565217,0
peptide_nm_320,0.3076923076923077,0
peptide_nm_321,0.25,0
peptide_nm_322,0.1538461538461538,0
peptide_nm_323,0.4736842105263157,0
peptide_nm_324,0.2941176470588235,0
peptide_nm_325,0.4230769230769231,0
peptide_nm_326,0.1428571428571428,0
peptide_nm_327,0.313953488372093,0
peptide_nm_328,0.5,0
peptide_nm_329,0.4444444444444444,0
peptide_nm_330,0.3529411764705882,0
peptide_nm_331,0.5,0
peptide_nm_332,0.3461538461538461,0
peptide_nm_333,0.3846153846153846,0
peptide_nm_334,0.391304347826087,0
peptide_nm_335,0.3809523809523809,0
peptide_nm_336,0.4090909090909091,0
peptide_nm_337,0.4705882352941176,0
peptide_nm_338,0.4074074074074074,0
peptide_nm_339,0.3333333333333333,0
peptide_nm_340,0.2857142857142857,0
peptide_nm_341,0.2142857142857142,0
peptide_nm_342,0.6666666666666666,0
peptide_nm_343,0.3333333333333333,0
peptide_nm_344,0.5263157894736842,0
peptide_nm_345,0.4583333333333333,0
peptide_nm_346,0.6363636363636364,0
peptide_nm_347,0.2857142857142857,0
peptide_nm_348,0.3333333333333333,0
peptide_nm_349,0.4117647058823529,0
peptide_nm_350,0.21875,0
peptide_nm_351,0.3684210526315789,0
peptide_nm_352,0.3214285714285714,0
peptide_nm_353,0.4516129032258064,0
peptide_nm_354,0.6842105263157895,0
peptide_nm_355,0.3333333333333333,0
peptide_nm_356,0.625,0
peptide_nm_357,0.3703703703703703,0
peptide_nm_358,0.3529411764705882,0
peptide_nm_359,0.25,0
peptide_nm_360,0.3636363636363636,0
peptide_nm_361,0.4166666666666667,0
peptide_nm_362,0.5862068965517241,0
peptide_nm_363,0.2631578947368421,0
peptide_nm_364,0.4444444444444444,0
peptide_nm_365,0.3103448275862069,0
peptide_nm_366,0.6818181818181818,0
peptide_nm_367,0.3529411764705882,0
peptide_nm_368,0.2727272727272727,0
peptide_nm_369,0.4117647058823529,0
peptide_nm_370,0.3461538461538461,0
peptide_nm_371,0.625,0
peptide_nm_372,0.5,0
peptide_nm_373,0.3636363636363636,0
peptide_nm_374,0.4642857142857143,0
peptide_nm_375,0.4444444444444444,0
peptide_nm_376,0.8461538461538461,0
peptide_nm_377,0.3043478260869565,0
peptide_nm_378,0.3703703703703703,0
peptide_nm_379,0.4166666666666667,0
peptide_nm_380,0.3571428571428571,0
peptide_nm_381,0.4285714285714285,0
peptide_nm_382,0.2777777777777778,0
peptide_nm_383,0.3846153846153846,0
peptide_nm_384,0.5,0
peptide_nm_385,0.4090909090909091,0
peptide_nm_386,0.0,0
peptide_nm_387,0.5789473684210527,0
peptide_nm_388,0.375,0
peptide_nm_389,0.4137931034482758,0
peptide_nm_390,0.4285714285714285,0
peptide_nm_391,0.6538461538461539,0
peptide_nm_392,0.0476190476190476,0
peptide_nm_393,0.3846153846153846,0
peptide_nm_394,0.375,0
peptide_nm_395,0.3684210526315789,0
peptide_nm_396,0.3846153846153846,0
peptide_nm_397,0.3333333333333333,0
peptide_nm_398,0.5714285714285714,0
peptide_nm_399,0.3333333333333333,0
peptide_nm_400,0.4736842105263157,0
peptide_nm_401,0.4285714285714285,0
peptide_nm_402,0.391304347826087,0
peptide_nm_403,0.4615384615384615,0
peptide_nm_404,0.5454545454545454,0
peptide_nm_405,0.4761904761904761,0
peptide_nm_406,0.4117647058823529,0
peptide_nm_407,0.5,0
peptide_nm_408,0.6842105263157895,0
peptide_nm_409,0.2857142857142857,0
peptide_nm_410,0.3424657534246575,0
peptide_nm_411,0.4736842105263157,0
peptide_nm_412,0.1739130434782608,0
peptide_nm_413,0.3235294117647059,0
peptide_nm_414,0.3793103448275862,0
peptide_nm_415,0.4736842105263157,0
peptide_nm_416,0.5384615384615384,0
peptide_nm_417,0.5,0
peptide_nm_418,0.5,0
peptide_nm_419,0.4285714285714285,0
peptide_nm_420,0.5217391304347826,0
peptide_nm_421,0.2857142857142857,0
peptide_nm_422,0.4444444444444444,0
peptide_nm_423,0.0909090909090909,0
peptide_nm_424,0.4193548387096774,0
peptide_nm_425,0.4210526315789473,0
peptide_nm_426,0.375,0
peptide_nm_427,0.375,0
peptide_nm_428,0.1818181818181818,0
peptide_nm_429,0.2727272727272727,0
peptide_nm_430,0.3125,0
peptide_nm_431,0.5238095238095238,0
peptide_nm_432,0.4736842105263157,0
peptide_nm_433,0.0714285714285714,0
peptide_nm_434,0.28125,0
peptide_nm_435,0.2857142857142857,0
peptide_nm_436,0.3125,0
peptide_nm_437,0.5,0
peptide_nm_438,0.5,0
peptide_nm_439,0.2272727272727272,0
peptide_nm_440,0.1052631578947368,0
peptide_nm_441,0.2727272727272727,0
peptide_nm_442,0.3846153846153846,0
peptide_pm_1,0.5238095238095238,1
peptide_pm_2,0.3846153846153846,1
peptide_pm_3,0.6666666666666666,1
peptide_pm_4,0.5,1
peptide_pm_5,0.5,1
peptide_pm_6,0.4285714285714285,1
peptide_pm_7,0.5263157894736842,1
peptide_pm_8,0.4705882352941176,1
peptide_pm_9,0.5714285714285714,1
peptide_pm_10,0.4857142857142857,1
peptide_pm_11,0.3888888888888889,1
peptide_pm_12,0.3846153846153846,1
peptide_pm_13,0.6,1
peptide_pm_14,0.5,1
peptide_pm_15,0.5357142857142857,1
peptide_pm_16,0.4230769230769231,1
peptide_pm_17,0.5625,1
peptide_pm_18,0.3684210526315789,1
peptide_pm_19,0.4444444444444444,1
peptide_pm_20,0.5882352941176471,1
peptide_pm_21,0.3846153846153846,1
peptide_pm_22,0.5714285714285714,1
peptide_pm_23,0.4545454545454545,1
peptide_pm_24,0.4545454545454545,1
peptide_pm_25,0.4848484848484848,1
peptide_pm_26,0.7142857142857143,1
peptide_pm_27,0.1764705882352941,1
peptide_pm_28,0.5882352941176471,1
peptide_pm_29,0.6666666666666666,1
peptide_pm_30,0.5,1
peptide_pm_31,0.4347826086956521,1
peptide_pm_32,0.6363636363636364,1
peptide_pm_33,0.4444444444444444,1
peptide_pm_34,0.3928571428571428,1
peptide_pm_35,0.6923076923076923,1
peptide_pm_36,0.631578947368421,1
peptide_pm_37,0.4814814814814814,1
peptide_pm_38,0.6923076923076923,1
peptide_pm_39,0.4324324324324324,1
peptide_pm_40,0.5,1
peptide_pm_41,0.5,1
peptide_pm_42,0.48,1
peptide_pm_43,0.2253521126760563,1
peptide_pm_44,0.4444444444444444,1
peptide_pm_45,0.3448275862068966,1
peptide_pm_46,0.3076923076923077,1
peptide_pm_47,0.3103448275862069,1
peptide_pm_48,0.4,1
peptide_pm_49,0.5555555555555556,1
peptide_pm_50,0.5555555555555556,1
peptide_pm_51,0.4883720930232558,1
peptide_pm_52,0.3703703703703703,1
peptide_pm_53,0.6111111111111112,1
peptide_pm_54,0.3888888888888889,1
peptide_pm_55,0.2727272727272727,1
peptide_pm_56,0.3448275862068966,1
peptide_pm_57,0.4285714285714285,1
peptide_pm_58,0.3448275862068966,1
peptide_pm_59,0.3888888888888889,1
peptide_pm_60,0.5625,1
peptide_pm_61,0.4864864864864865,1
peptide_pm_62,0.4285714285714285,1
peptide_pm_63,0.3333333333333333,1
peptide_pm_64,0.4545454545454545,1
peptide_pm_65,0.3636363636363636,1
peptide_pm_66,0.72,1
peptide_pm_67,0.5555555555555556,1
peptide_pm_68,0.4615384615384615,1
peptide_pm_69,0.4,1
peptide_pm_70,0.4375,1
peptide_pm_71,0.4074074074074074,1
peptide_pm_72,0.6666666666666666,1
peptide_pm_73,0.4545454545454545,1
peptide_pm_74,0.3157894736842105,1
peptide_pm_75,0.4545454545454545,1
peptide_pm_76,0.4761904761904761,1
peptide_pm_77,0.3461538461538461,1
peptide_pm_78,0.3333333333333333,1
peptide_pm_79,0.44,1
peptide_pm_80,0.4444444444444444,1
peptide_pm_81,0.5882352941176471,1
peptide_pm_82,0.6153846153846154,1
peptide_pm_83,0.3333333333333333,1
peptide_pm_84,0.5882352941176471,1
peptide_pm_85,0.5,1
peptide_pm_86,0.5,1
peptide_pm_87,0.5384615384615384,1
peptide_pm_88,0.3,1
peptide_pm_89,0.5833333333333334,1
peptide_pm_90,0.3333333333333333,1
peptide_pm_91,0.4615384615384615,1
peptide_pm_92,0.3928571428571428,1
peptide_pm_93,0.3333333333333333,1
peptide_pm_94,0.6428571428571429,1
peptide_pm_95,0.5,1
peptide_pm_96,0.4333333333333333,1
peptide_pm_97,0.375,1
peptide_pm_98,0.5,1
peptide_pm_99,0.6785714285714286,1
peptide_pm_100,0.3076923076923077,1
peptide_pm_101,0.5,1
peptide_pm_102,0.4545454545454545,1
peptide_pm_103,0.3846153846153846,1
peptide_pm_104,0.3636363636363636,1
peptide_pm_105,0.6153846153846154,1
peptide_pm_106,0.4,1
peptide_pm_107,0.55,1
peptide_pm_108,0.65,1
peptide_pm_109,0.5882352941176471,1
peptide_pm_110,0.4444444444444444,1
peptide_pm_111,0.5625,1
peptide_pm_112,0.4705882352941176,1
peptide_pm_113,0.5263157894736842,1
peptide_pm_114,0.3333333333333333,1
peptide_pm_115,0.5,1
peptide_pm_116,0.3333333333333333,1
peptide_pm_117,0.5555555555555556,1
peptide_pm_118,0.4615384615384615,1
peptide_pm_119,0.4516129032258064,1
peptide_pm_120,0.3076923076923077,1
peptide_pm_121,0.3888888888888889,1
peptide_pm_122,0.6818181818181818,1
peptide_pm_123,0.3823529411764705,1
peptide_pm_124,0.4333333333333333,1
peptide_pm_125,0.1538461538461538,1
peptide_pm_126,0.4444444444444444,1
peptide_pm_127,0.7,1
peptide_pm_128,0.3829787234042553,1
peptide_pm_129,0.4117647058823529,1
peptide_pm_130,0.4444444444444444,1
peptide_pm_131,0.5217391304347826,1
peptide_pm_132,0.6363636363636364,1
peptide_pm_133,0.5357142857142857,1
peptide_pm_134,0.625,1
peptide_pm_135,0.5714285714285714,1
peptide_pm_136,0.6428571428571429,1
peptide_pm_137,0.4545454545454545,1
peptide_pm_138,0.3846153846153846,1
peptide_pm_139,0.4705882352941176,1
peptide_pm_140,0.4545454545454545,1
peptide_pm_141,0.4230769230769231,1
peptide_pm_142,0.5384615384615384,1
peptide_pm_143,0.5714285714285714,1
peptide_pm_144,0.5217391304347826,1
peptide_pm_145,0.4,1
peptide_pm_146,0.2307692307692307,1
peptide_pm_147,0.3928571428571428,1
peptide_pm_148,0.5,1
peptide_pm_149,0.32,1
peptide_pm_150,0.4545454545454545,1
peptide_pm_151,0.4545454545454545,1
peptide_pm_152,0.6923076923076923,1
peptide_pm_153,0.5789473684210527,1
peptide_pm_154,0.3448275862068966,1
peptide_pm_155,0.3888888888888889,1
peptide_pm_156,0.5238095238095238,1
peptide_pm_157,0.3076923076923077,1
peptide_pm_158,0.1111111111111111,1
peptide_pm_159,0.3478260869565217,1
peptide_pm_160,0.5,1
peptide_pm_161,0.5555555555555556,1
peptide_pm_162,0.7,1
peptide_pm_163,0.4705882352941176,1
peptide_pm_164,0.3888888888888889,1
peptide_pm_165,0.6153846153846154,1
peptide_pm_166,0.4444444444444444,1
peptide_pm_167,0.625,1
peptide_pm_168,0.5217391304347826,1
peptide_pm_169,0.5,1
peptide_pm_170,0.5294117647058824,1
peptide_pm_171,0.6923076923076923,1
peptide_pm_172,0.5454545454545454,1
peptide_pm_173,0.4545454545454545,1
peptide_pm_174,0.5,1
peptide_pm_175,0.6428571428571429,1
peptide_pm_176,0.3448275862068966,1
peptide_pm_177,0.5833333333333334,1
peptide_pm_178,0.5833333333333334,1
peptide_pm_179,0.5625,1
peptide_pm_180,0.5652173913043478,1
peptide_pm_181,0.5,1
peptide_pm_182,0.3333333333333333,1
peptide_pm_183,0.6428571428571429,1
peptide_pm_184,0.4375,1
peptide_pm_185,0.4666666666666667,1
peptide_pm_186,0.4285714285714285,1
peptide_pm_187,0.5454545454545454,1
peptide_pm_188,0.5,1
peptide_pm_189,0.5238095238095238,1
peptide_pm_190,0.4615384615384615,1
peptide_pm_191,0.3888888888888889,1
peptide_pm_192,0.3809523809523809,1
peptide_pm_193,0.6785714285714286,1
peptide_pm_194,0.5833333333333334,1
peptide_pm_195,0.6666666666666666,1
peptide_pm_196,0.5714285714285714,1
peptide_pm_197,0.6363636363636364,1
peptide_pm_198,0.4814814814814814,1
peptide_pm_199,0.3888888888888889,1
peptide_pm_200,0.4473684210526316,1
peptide_pm_201,0.2727272727272727,1
peptide_pm_202,0.5384615384615384,1
peptide_pm_203,0.4444444444444444,1
peptide_pm_204,0.4285714285714285,1
peptide_pm_205,0.4615384615384615,1
peptide_pm_206,0.6363636363636364,1
peptide_pm_207,0.5238095238095238,1
peptide_pm_208,0.3888888888888889,1
peptide_pm_209,0.4230769230769231,1
peptide_pm_210,0.1666666666666666,1
peptide_pm_211,0.5,1
peptide_pm_212,0.5238095238095238,1
peptide_pm_213,0.65,1
peptide_pm_214,0.6521739130434783,1
peptide_pm_215,0.46875,1
peptide_pm_216,0.5555555555555556,1
peptide_pm_217,0.4642857142857143,1
peptide_pm_218,0.6153846153846154,1
peptide_pm_219,0.5,1
peptide_pm_220,0.46875,1
peptide_pm_221,0.5,1
peptide_pm_222,0.3448275862068966,1
peptide_pm_223,0.5384615384615384,1
peptide_pm_224,0.4333333333333333,1
peptide_pm_225,0.44,1
peptide_pm_226,0.3888888888888889,1
peptide_pm_227,0.5833333333333334,1
peptide_pm_228,0.2941176470588235,1
peptide_pm_229,0.625,1
peptide_pm_230,0.4324324324324324,1
peptide_pm_231,0.4117647058823529,1
peptide_pm_232,0.5294117647058824,1
peptide_pm_233,0.5882352941176471,1
peptide_pm_234,0.5263157894736842,1
peptide_pm_235,0.6428571428571429,1
peptide_pm_236,0.5652173913043478,1
peptide_pm_237,0.3469387755102041,1
peptide_pm_238,0.5909090909090909,1
peptide_pm_239,0.4074074074074074,1
peptide_pm_240,0.4761904761904761,1
peptide_pm_241,0.4666666666666667,1
peptide_pm_242,0.2,1
peptide_pm_243,0.6190476190476191,1
peptide_pm_244,0.5384615384615384,1
peptide_pm_245,0.44,1
peptide_pm_246,0.5,1
peptide_pm_247,0.5,1
peptide_pm_248,0.48,1
peptide_pm_249,0.4,1
peptide_pm_250,0.44,1
peptide_pm_251,0.5,1
peptide_pm_252,0.6363636363636364,1
peptide_pm_253,0.2307692307692307,1
peptide_pm_254,0.4375,1
peptide_pm_255,0.6,1
peptide_pm_256,0.5714285714285714,1
peptide_pm_257,0.3448275862068966,1
peptide_pm_258,0.5172413793103449,1
peptide_pm_259,0.3478260869565217,1
peptide_pm_260,0.5294117647058824,1
peptide_pm_261,0.5,1
peptide_pm_262,0.1538461538461538,1
peptide_pm_263,0.5,1
peptide_pm_264,0.7222222222222222,1
peptide_pm_265,0.3333333333333333,1
peptide_pm_266,0.4,1
peptide_pm_267,0.75,1
peptide_pm_268,0.5384615384615384,1
peptide_pm_269,0.5882352941176471,1
peptide_pm_270,0.5625,1
peptide_pm_271,0.7,1
peptide_pm_272,0.5238095238095238,1
peptide_pm_273,0.7222222222222222,1
peptide_pm_274,0.5,1
peptide_pm_275,0.25,1
peptide_pm_276,0.6,1
peptide_pm_277,0.5,1
peptide_pm_278,0.5,1
peptide_pm_279,0.3846153846153846,1
peptide_pm_280,0.6923076923076923,1
peptide_pm_281,0.3103448275862069,1
peptide_pm_282,0.6666666666666666,1
peptide_pm_283,0.2307692307692307,1
peptide_pm_284,0.4285714285714285,1
peptide_pm_285,0.5333333333333333,1
peptide_pm_286,0.6428571428571429,1
peptide_pm_287,0.6666666666666666,1
peptide_pm_288,0.6470588235294118,1
peptide_pm_289,0.3809523809523809,1
peptide_pm_290,0.3461538461538461,1
peptide_pm_291,0.5,1
peptide_pm_292,0.4545454545454545,1
