,TM_tend,y
peptide_nm_275,0.6698476577959952,0
peptide_nm_276,0.2022128598992454,0
peptide_nm_277,0.3471069884029795,0
peptide_nm_278,0.0657882046074455,0
peptide_nm_279,0.1584573969683052,0
peptide_nm_280,0.532045746483128,0
peptide_nm_281,0.5709101055726941,0
peptide_nm_282,0.183269224761849,0
peptide_nm_283,0.5154625532531624,0
peptide_nm_284,0.3999364560506882,0
peptide_nm_285,0.5088514683244678,0
peptide_nm_286,0.3779695432553245,0
peptide_nm_287,0.4445221310346283,0
peptide_nm_288,0.468218589156389,0
peptide_nm_289,0.8330803482682011,0
peptide_nm_290,0.8221047292999707,0
peptide_nm_291,0.2060660122558217,0
peptide_nm_292,0.1453201369438256,0
peptide_nm_293,0.6827250044071665,0
peptide_nm_294,0.5954489230442759,0
peptide_nm_295,0.0874173627663185,0
peptide_nm_296,0.407681678646334,0
peptide_nm_297,0.6612678096980146,0
peptide_nm_298,0.6075111529725185,0
peptide_nm_299,0.2893899438189998,0
peptide_nm_300,0.1152576067160273,0
peptide_nm_301,0.9878959138179692,0
peptide_nm_302,0.3486353304954635,0
peptide_nm_303,0.2980279001517204,0
peptide_nm_304,0.2029191901828272,0
peptide_nm_305,0.5914997582521693,0
peptide_nm_306,0.2241038400121366,0
peptide_nm_307,0.1762431365374605,0
peptide_nm_308,0.6826503751712546,0
peptide_nm_309,0.6580812447806271,0
peptide_nm_310,0.5655399923898029,0
peptide_nm_311,0.092614056499339,0
peptide_nm_312,0.2289001855776947,0
peptide_nm_313,0.4092701392364746,0
peptide_nm_314,0.3676657314639178,0
peptide_nm_315,0.2101937880160198,0
peptide_nm_316,0.3891311967806041,0
peptide_nm_317,0.5210295694622967,0
peptide_nm_318,0.3715382179940708,0
peptide_nm_319,0.3555218997502442,0
peptide_nm_320,0.2408252689151342,0
peptide_nm_321,0.373054886270327,0
peptide_nm_322,1.0086809224321578,0
peptide_nm_323,0.5582751823720867,0
peptide_nm_324,0.3303242396081134,0
peptide_nm_325,0.2124233173080805,0
peptide_nm_326,0.4720584744095189,0
peptide_nm_327,0.4016431023953397,0
peptide_nm_328,0.635834366973934,0
peptide_nm_329,0.0281885255147661,0
peptide_nm_330,0.5163187953461986,0
peptide_nm_331,0.5775866201340095,0
peptide_nm_332,0.129465760294088,0
peptide_nm_333,0.1121276699416468,0
peptide_nm_334,0.5994706597231384,0
peptide_nm_335,0.4368596643879416,0
peptide_nm_336,0.6989066946126382,0
peptide_nm_337,0.5775535419119604,0
peptide_nm_338,0.2874725498964665,0
peptide_nm_339,0.2121053865359211,0
peptide_nm_340,0.5382249995536179,0
peptide_nm_341,0.1000155335102721,0
peptide_nm_342,0.3780543411690955,0
peptide_nm_343,0.6366136529040084,0
peptide_nm_344,0.4899005670034573,0
peptide_nm_345,0.388019005834441,0
peptide_nm_346,0.4683365137779576,0
peptide_nm_347,0.5566452370140211,0
peptide_nm_348,0.2880851270622779,0
peptide_nm_349,0.5275281042120171,0
peptide_nm_350,0.16071828239841,0
peptide_nm_351,0.2991775320229419,0
peptide_nm_352,0.2424666942235012,0
peptide_nm_353,0.1810297808608523,0
peptide_nm_354,0.4408869534039978,0
peptide_nm_355,0.2641279604979347,0
peptide_nm_356,0.384987252656763,0
peptide_nm_357,0.2215738051390645,0
peptide_nm_358,0.3315341250811747,0
peptide_nm_359,0.4560176436082409,0
peptide_nm_360,0.411059318101462,0
peptide_nm_361,0.2919766812606438,0
peptide_nm_362,0.3090298942883507,0
peptide_nm_363,0.7790067464553655,0
peptide_nm_364,0.4343741243521784,0
peptide_nm_365,0.5110086894000808,0
peptide_nm_366,0.3974521749207324,0
peptide_nm_367,0.7696150454041542,0
peptide_nm_368,0.4810774817957925,0
peptide_nm_369,0.6126027177026067,0
peptide_nm_370,0.2839118432660323,0
peptide_nm_371,0.277269038611484,0
peptide_nm_372,0.2837930739234335,0
peptide_nm_373,0.2597359469581377,0
peptide_nm_374,0.1688171117536258,0
peptide_nm_375,0.3876161137422121,0
peptide_nm_376,0.1388493130646061,0
peptide_nm_377,0.5854101169839938,0
peptide_nm_378,0.2626786601082688,0
peptide_nm_379,0.6506692728369211,0
peptide_nm_380,0.5306199274997637,0
peptide_nm_381,0.676503353781878,0
peptide_nm_382,0.358772118236933,0
peptide_nm_383,0.5535774684614292,0
peptide_nm_384,0.6498352331207393,0
peptide_nm_385,0.1158564046926648,0
peptide_nm_386,0.0823484303719557,0
peptide_nm_387,0.6139282008928771,0
peptide_nm_388,0.0697188645569884,0
peptide_nm_389,0.2243208190708512,0
peptide_nm_390,1.0922900923831589,0
peptide_nm_391,0.1632638522584132,0
peptide_nm_392,0.2426719815913944,0
peptide_nm_393,0.2986064922961922,0
peptide_nm_394,0.5006788291374663,0
peptide_nm_395,0.3729038533164698,0
peptide_nm_396,0.7478180683405932,0
peptide_nm_397,0.3978990707970463,0
peptide_nm_398,0.5957404042715443,0
peptide_nm_399,0.3589321942925366,0
peptide_nm_400,0.4209009237304,0
peptide_nm_401,0.0511729992965413,0
peptide_nm_402,0.5052270706406908,0
peptide_nm_403,0.1934091907033931,0
peptide_nm_404,0.4550150707484133,0
peptide_nm_405,0.3652117934669129,0
peptide_nm_406,0.4136362729199942,0
peptide_nm_407,0.2820542279676997,0
peptide_nm_408,0.3369039775698312,0
peptide_nm_409,0.3883433443185198,0
peptide_nm_410,0.1206831047190872,0
peptide_nm_411,0.4862905288630881,0
peptide_nm_412,0.5776931068449876,0
peptide_nm_413,0.4116083605435155,0
peptide_nm_414,0.2352937652758958,0
peptide_nm_415,0.7204527785809786,0
peptide_nm_416,0.447945955016099,0
peptide_nm_417,0.5161217022506218,0
peptide_nm_418,0.4244334089496636,0
peptide_nm_419,0.6996186068332905,0
peptide_nm_420,0.2383151259615265,0
peptide_nm_421,0.1391401395477979,0
peptide_nm_422,0.1902026781586624,0
peptide_nm_423,0.0994942333932059,0
peptide_nm_424,0.0873861911868426,0
peptide_nm_425,0.2373436491096432,0
peptide_nm_426,0.1848983572012333,0
peptide_nm_427,0.3863276968497968,0
peptide_nm_428,0.391031328215915,0
peptide_nm_429,0.5775642516840813,0
peptide_nm_430,0.2079245040384371,0
peptide_nm_431,0.1252747434825314,0
peptide_nm_432,0.112239892416066,0
peptide_nm_433,0.7158137871325367,0
peptide_nm_434,0.0364595465685945,0
peptide_nm_435,0.2286579344752456,0
peptide_nm_436,0.2270174590684212,0
peptide_nm_437,0.7115508580066727,0
peptide_nm_438,0.868419428575645,0
peptide_nm_439,0.060357923232915,0
peptide_nm_440,0.278462454717496,0
peptide_nm_441,0.2388185428816686,0
peptide_nm_442,0.6417689989332865,0
peptide_pm_1,0.7763541616301297,1
peptide_pm_2,0.8611138009040438,1
peptide_pm_3,1.2901413388477936,1
peptide_pm_4,1.2047946673748184,1
peptide_pm_5,0.110321212105809,1
peptide_pm_6,1.116517789358573,1
peptide_pm_7,0.2928224419514467,1
peptide_pm_8,0.5443874949910337,1
peptide_pm_9,1.093675780074163,1
peptide_pm_10,0.2005922379667347,1
peptide_pm_11,1.2082559399877617,1
peptide_pm_12,0.8063005691201481,1
peptide_pm_13,0.3089463918086398,1
peptide_pm_14,0.2019357986356333,1
peptide_pm_15,0.4480511508644471,1
peptide_pm_16,0.593678889258518,1
peptide_pm_17,0.843327409772945,1
peptide_pm_18,0.3356229572060064,1
peptide_pm_19,0.8972406093333934,1
peptide_pm_20,0.2073236469049778,1
peptide_pm_21,0.7900404483870541,1
peptide_pm_22,0.4599138799432323,1
peptide_pm_23,0.3685020449270219,1
peptide_pm_24,1.608571576413537,1
peptide_pm_25,0.1993372247745482,1
peptide_pm_26,0.7505709177747989,1
peptide_pm_27,0.2031650756210072,1
peptide_pm_28,0.1296077219305974,1
peptide_pm_29,0.7653283579003954,1
peptide_pm_30,0.8843811691657916,1
peptide_pm_31,0.9713475362913412,1
peptide_pm_32,0.7610685498892443,1
peptide_pm_33,0.7592304338958455,1
peptide_pm_34,1.0774548920007585,1
peptide_pm_35,0.7698398477294508,1
peptide_pm_36,0.9108567384386314,1
peptide_pm_37,0.793370999341325,1
peptide_pm_38,1.1064292258924897,1
peptide_pm_39,0.2993541489725102,1
peptide_pm_40,0.4923438769860794,1
peptide_pm_41,0.353486627308646,1
peptide_pm_42,0.2784273698351833,1
peptide_pm_43,0.1360148921932489,1
peptide_pm_44,0.2622086705982852,1
peptide_pm_45,0.1827890807819422,1
peptide_pm_46,0.3155674061573542,1
peptide_pm_47,0.310748444755617,1
peptide_pm_48,0.1684521577148375,1
peptide_pm_49,1.0672853276981773,1
peptide_pm_50,1.151878356548688,1
peptide_pm_51,0.4389356708347277,1
peptide_pm_52,0.6671942311709906,1
peptide_pm_53,0.3701412380696484,1
peptide_pm_54,0.3416206245328541,1
peptide_pm_55,1.3519471553264903,1
peptide_pm_56,0.2085249730000576,1
peptide_pm_57,1.4818073114501686,1
peptide_pm_58,0.1946800441485733,1
peptide_pm_59,1.2290945084164944,1
peptide_pm_60,1.043778442709984,1
peptide_pm_61,0.2405930492827083,1
peptide_pm_62,0.4519133668639579,1
peptide_pm_63,0.0634831082066648,1
peptide_pm_64,1.6653511358245032,1
peptide_pm_65,1.5064386421672316,1
peptide_pm_66,0.374751302188149,1
peptide_pm_67,1.0939470363831143,1
peptide_pm_68,1.118755274686302,1
peptide_pm_69,0.4471880480454431,1
peptide_pm_70,0.2070933707219838,1
peptide_pm_71,0.0464284747050536,1
peptide_pm_72,0.6857542046694146,1
peptide_pm_73,0.9836927391556776,1
peptide_pm_74,0.1537848538224953,1
peptide_pm_75,1.6659826689382962,1
peptide_pm_76,0.7015852008398649,1
peptide_pm_77,0.8300762005938812,1
peptide_pm_78,0.4446762559178268,1
peptide_pm_79,0.5945308195145282,1
peptide_pm_80,0.3481702824166955,1
peptide_pm_81,1.048514008160213,1
peptide_pm_82,1.0019289970082546,1
peptide_pm_83,0.1872063937062094,1
peptide_pm_84,0.2349179867654186,1
peptide_pm_85,0.914639774372136,1
peptide_pm_86,0.5127248879895239,1
peptide_pm_87,1.144531127135101,1
peptide_pm_88,0.3548969074325532,1
peptide_pm_89,1.0490553247087882,1
peptide_pm_90,0.3469246225167042,1
peptide_pm_91,0.6796382132309307,1
peptide_pm_92,0.6826962375148697,1
peptide_pm_93,0.9459136743162128,1
peptide_pm_94,0.7369555204827186,1
peptide_pm_95,1.0387803426358528,1
peptide_pm_96,0.2097324287688705,1
peptide_pm_97,0.5829273512744875,1
peptide_pm_98,0.6738133518505313,1
peptide_pm_99,0.6139662436020696,1
peptide_pm_100,0.3220515208172196,1
peptide_pm_101,0.6202540029042357,1
peptide_pm_102,1.7285251675412072,1
peptide_pm_103,0.6565590056245221,1
peptide_pm_104,1.646727159287793,1
peptide_pm_105,0.9341820154898648,1
peptide_pm_106,1.123267862307862,1
peptide_pm_107,0.7889879572701542,1
peptide_pm_108,0.783646336159376,1
peptide_pm_109,0.2317063487964143,1
peptide_pm_110,0.1117846112042102,1
peptide_pm_111,0.9178402608149968,1
peptide_pm_112,1.5818248787638285,1
peptide_pm_113,0.7946854833827598,1
peptide_pm_114,0.9607206794417612,1
peptide_pm_115,0.4215715417987786,1
peptide_pm_116,1.2967393637376945,1
peptide_pm_117,0.9423491834634502,1
peptide_pm_118,0.2952659864328048,1
peptide_pm_119,0.1795263507624962,1
peptide_pm_120,0.3045855314267063,1
peptide_pm_121,1.2216928581628543,1
peptide_pm_122,1.4332659606280929,1
peptide_pm_123,0.9479854435155478,1
peptide_pm_124,0.2768189768375115,1
peptide_pm_125,0.3055575206657282,1
peptide_pm_126,0.3422778492606366,1
peptide_pm_127,0.7555592455695581,1
peptide_pm_128,0.1651013023603708,1
peptide_pm_129,0.2425299049091047,1
peptide_pm_130,0.8662341235082542,1
peptide_pm_131,0.563557225574483,1
peptide_pm_132,1.6110723085247642,1
peptide_pm_133,0.69939733505196,1
peptide_pm_134,0.573776635224282,1
peptide_pm_135,1.0819697358059617,1
peptide_pm_136,0.8149702215951278,1
peptide_pm_137,1.14547977184779,1
peptide_pm_138,0.5435067116904251,1
peptide_pm_139,1.1695453624535137,1
peptide_pm_140,1.6583053126180394,1
peptide_pm_141,0.8924657154980912,1
peptide_pm_142,1.2165456733087965,1
peptide_pm_143,0.3456296140051518,1
peptide_pm_144,1.3007150959863838,1
peptide_pm_145,0.4257249978364267,1
peptide_pm_146,0.4272709218125788,1
peptide_pm_147,0.71222125270393,1
peptide_pm_148,0.941804088612648,1
peptide_pm_149,0.3787132065349675,1
peptide_pm_150,1.4166100458914952,1
peptide_pm_151,0.8057732400168305,1
peptide_pm_152,0.967378298136812,1
peptide_pm_153,0.975598647216537,1
peptide_pm_154,0.2182460008958689,1
peptide_pm_155,1.0279699391500403,1
peptide_pm_156,1.1615369199877807,1
peptide_pm_157,0.3463806594221569,1
peptide_pm_158,1.2344099910521702,1
peptide_pm_159,1.0451016695155002,1
peptide_pm_160,0.070050987851065,1
peptide_pm_161,1.575057962864881,1
peptide_pm_162,1.0897440990890508,1
peptide_pm_163,0.8900342975500676,1
peptide_pm_164,1.5042154180249268,1
peptide_pm_165,1.0540902035630662,1
peptide_pm_166,1.674108918131335,1
peptide_pm_167,1.005285713222539,1
peptide_pm_168,1.0478605831605947,1
peptide_pm_169,0.5127285877331975,1
peptide_pm_170,1.1537785983832245,1
peptide_pm_171,0.7653942107740322,1
peptide_pm_172,1.5215407460706247,1
peptide_pm_173,0.2387499161080059,1
peptide_pm_174,0.134924431113957,1
peptide_pm_175,0.5777501093083268,1
peptide_pm_176,0.0485091771055718,1
peptide_pm_177,1.0694477509080855,1
peptide_pm_178,0.3661987934957737,1
peptide_pm_179,1.009343474479055,1
peptide_pm_180,0.8815157453961749,1
peptide_pm_181,0.9876478981076176,1
peptide_pm_182,1.0882702283451866,1
peptide_pm_183,1.099993110258638,1
peptide_pm_184,0.1784510184840253,1
peptide_pm_185,1.3330970997723417,1
peptide_pm_186,1.1131218191924126,1
peptide_pm_187,1.217551479122915,1
peptide_pm_188,0.5922946464649853,1
peptide_pm_189,1.232122331556895,1
peptide_pm_190,0.470444441211988,1
peptide_pm_191,1.215610569457001,1
peptide_pm_192,0.964991740246038,1
peptide_pm_193,0.6183747936357644,1
peptide_pm_194,1.3583488050686583,1
peptide_pm_195,0.3717061259363525,1
peptide_pm_196,0.4227714076231805,1
peptide_pm_197,1.6112701336569628,1
peptide_pm_198,1.06684515358086,1
peptide_pm_199,1.2372241405888305,1
peptide_pm_200,0.5433226910826012,1
peptide_pm_201,1.2109598007713696,1
peptide_pm_202,1.1988352189025342,1
peptide_pm_203,1.0454355477762565,1
peptide_pm_204,1.013605275935598,1
peptide_pm_205,0.4790866852633758,1
peptide_pm_206,0.3138575991421625,1
peptide_pm_207,1.1690382500437575,1
peptide_pm_208,0.9257733798761856,1
peptide_pm_209,0.716189302331248,1
peptide_pm_210,0.2963438746813224,1
peptide_pm_211,0.2542532548358459,1
peptide_pm_212,1.1897351551053037,1
peptide_pm_213,0.7949140806264916,1
peptide_pm_214,0.8464852174716538,1
peptide_pm_215,0.426417428453301,1
peptide_pm_216,0.9764867111741408,1
peptide_pm_217,0.6637674502276505,1
peptide_pm_218,0.9286933011574164,1
peptide_pm_219,1.19733783944704,1
peptide_pm_220,0.8125953033295076,1
peptide_pm_221,0.922280494890066,1
peptide_pm_222,0.1785920130998617,1
peptide_pm_223,0.3309653116838464,1
peptide_pm_224,0.2676229384162077,1
peptide_pm_225,0.6478973795566495,1
peptide_pm_226,1.1374942611964485,1
peptide_pm_227,0.4488706629311473,1
peptide_pm_228,0.2488297418436169,1
peptide_pm_229,0.5981457974853265,1
peptide_pm_230,0.3086022239160715,1
peptide_pm_231,0.9543030213720828,1
peptide_pm_232,1.0418920148748023,1
peptide_pm_233,0.2852930726210084,1
peptide_pm_234,1.2786339733151173,1
peptide_pm_235,1.1661200855029268,1
peptide_pm_236,0.191912035312207,1
peptide_pm_237,0.128122640457625,1
peptide_pm_238,0.2807879584090814,1
peptide_pm_239,0.9807870265781924,1
peptide_pm_240,0.4541889341804449,1
peptide_pm_241,0.610013474770632,1
peptide_pm_242,0.3139065536532319,1
peptide_pm_243,0.5248375129974918,1
peptide_pm_244,1.0879256730962503,1
peptide_pm_245,0.6833314605827887,1
peptide_pm_246,0.2636699194699968,1
peptide_pm_247,1.0046822707165666,1
peptide_pm_248,0.2804508243131809,1
peptide_pm_249,0.6546732732168308,1
peptide_pm_250,1.654772676177161,1
peptide_pm_251,0.2630801166106938,1
peptide_pm_252,1.333665061440813,1
peptide_pm_253,0.2198586898712537,1
peptide_pm_254,0.1365281999335763,1
peptide_pm_255,0.9462282488158904,1
peptide_pm_256,0.448485420132748,1
peptide_pm_257,0.246755511891491,1
peptide_pm_258,0.5225155145339146,1
peptide_pm_259,1.0595310728577445,1
peptide_pm_260,0.8616581369273326,1
peptide_pm_261,0.8721791417854324,1
peptide_pm_262,0.3498198155230329,1
peptide_pm_263,1.0445340731545123,1
