,Eisenberg,y
peptide_nm_233,0.3612623652135845,0
peptide_nm_234,0.1432019473674156,0
peptide_nm_235,0.1999441701381598,0
peptide_nm_236,0.0824914504530966,0
peptide_nm_237,0.2950043809581777,0
peptide_nm_238,0.0710761611922019,0
peptide_nm_239,0.2625783462291111,0
peptide_nm_240,0.020263461225957,0
peptide_nm_241,0.1909453876076327,0
peptide_nm_242,0.2306797850797435,0
peptide_nm_243,0.0856685707531987,0
peptide_nm_244,0.1768357587126085,0
peptide_nm_245,0.2149316867146734,0
peptide_nm_246,0.1805822238542144,0
peptide_nm_247,0.3412259502557798,0
peptide_nm_248,0.3554459428683522,0
peptide_nm_249,0.1921558588306691,0
peptide_nm_250,0.1633873148824823,0
peptide_nm_251,0.1103235158838843,0
peptide_nm_252,0.213558127359603,0
peptide_nm_253,0.446968786466153,0
peptide_nm_254,0.0620552117577493,0
peptide_nm_255,0.1298922300997733,0
peptide_nm_256,0.0364255218133591,0
peptide_nm_257,0.3093300640161774,0
peptide_nm_258,0.2517681921388413,0
peptide_nm_259,0.2894298754511525,0
peptide_nm_260,0.1279261119899365,0
peptide_nm_261,0.0785954997375613,0
peptide_nm_262,0.0930973951740433,0
peptide_nm_263,0.1158049639724679,0
peptide_nm_264,0.1870553123683258,0
peptide_nm_265,0.2143777307385134,0
peptide_nm_266,0.3810392796162631,0
peptide_nm_267,0.1427167190928613,0
peptide_nm_268,0.1421887895075586,0
peptide_nm_269,0.0758565907888584,0
peptide_nm_270,0.6571108333551513,0
peptide_nm_271,0.4615208088179775,0
peptide_nm_272,0.1853763263997279,0
peptide_nm_273,0.1678801738378403,0
peptide_nm_274,0.3178868416578795,0
peptide_nm_275,0.2809451985911952,0
peptide_nm_276,0.0852804896658453,0
peptide_nm_277,0.1359485765395386,0
peptide_nm_278,0.0530942653446331,0
peptide_nm_279,0.0773042245437282,0
peptide_nm_280,0.3710169898046945,0
peptide_nm_281,0.3127873840258654,0
peptide_nm_282,0.0738793277794276,0
peptide_nm_283,0.2799340739242072,0
peptide_nm_284,0.1801296989361298,0
peptide_nm_285,0.2054409117779564,0
peptide_nm_286,0.1927410247906084,0
peptide_nm_287,0.2472844287722736,0
peptide_nm_288,0.1500433798063103,0
peptide_nm_289,0.3747451512195028,0
peptide_nm_290,0.2896913476191944,0
peptide_nm_291,0.1823994309867706,0
peptide_nm_292,0.2327807849361466,0
peptide_nm_293,0.3317428615470686,0
peptide_nm_294,0.2487569490534442,0
peptide_nm_295,0.0880671296362161,0
peptide_nm_296,0.2167183258389553,0
peptide_nm_297,0.3379983442562617,0
peptide_nm_298,0.2873672100748883,0
peptide_nm_299,0.1629300117810893,0
peptide_nm_300,0.0622086679042659,0
peptide_nm_301,0.4341779257273436,0
peptide_nm_302,0.1893652541973865,0
peptide_nm_303,0.2542027053710153,0
peptide_nm_304,0.111695797478265,0
peptide_nm_305,0.2691289049849669,0
peptide_nm_306,0.0702173244608077,0
peptide_nm_307,0.0719173236134068,0
peptide_nm_308,0.4708176598221003,0
peptide_nm_309,0.290898580518818,0
peptide_nm_310,0.2441628685021832,0
peptide_nm_311,0.0323504390082474,0
peptide_nm_312,0.1370150752373617,0
peptide_nm_313,0.2155795598830013,0
peptide_nm_314,0.1350239717426948,0
peptide_nm_315,0.0573157307072399,0
peptide_nm_316,0.1470498838221729,0
peptide_nm_317,0.3669293798333821,0
peptide_nm_318,0.3129790117645531,0
peptide_nm_319,0.17006719290677,0
peptide_nm_320,0.090178214996805,0
peptide_nm_321,0.2479454180600193,0
peptide_nm_322,0.6972068462313997,0
peptide_nm_323,0.1744403892211912,0
peptide_nm_324,0.2497292782389283,0
peptide_nm_325,0.054176365370891,0
peptide_nm_326,0.2124473414822911,0
peptide_nm_327,0.1814352010644704,0
peptide_nm_328,0.3295131506403795,0
peptide_nm_329,0.126912660866996,0
peptide_nm_330,0.2607986767764967,0
peptide_nm_331,0.2786458214346095,0
peptide_nm_332,0.0678939291084185,0
peptide_nm_333,0.1074931196602611,0
peptide_nm_334,0.21767016646613,0
peptide_nm_335,0.2653653718433825,0
peptide_nm_336,0.3353037357078501,0
peptide_nm_337,0.2480274551995686,0
peptide_nm_338,0.2105937516413868,0
peptide_nm_339,0.1160343846470618,0
peptide_nm_340,0.3236713941211326,0
peptide_nm_341,0.1372885095556343,0
peptide_nm_342,0.0772228798603297,0
peptide_nm_343,0.4727820625770786,0
peptide_nm_344,0.2854003158362847,0
peptide_nm_345,0.1699989044513189,0
peptide_nm_346,0.1736276786474549,0
peptide_nm_347,0.2706054233272416,0
peptide_nm_348,0.1507991417565765,0
peptide_nm_349,0.3314961370745552,0
peptide_nm_350,0.1802905923626134,0
peptide_nm_351,0.1451343704839359,0
peptide_nm_352,0.1648485174055591,0
peptide_nm_353,0.1658538448733308,0
peptide_nm_354,0.2401624045699871,0
peptide_nm_355,0.2098428661931789,0
peptide_nm_356,0.0856464539328143,0
peptide_nm_357,0.0945195553916644,0
peptide_nm_358,0.1359040310505564,0
peptide_nm_359,0.18250116813879,0
peptide_nm_360,0.2722714253263384,0
peptide_nm_361,0.2056131019999676,0
peptide_nm_362,0.2333221667317573,0
peptide_nm_363,0.3137368474607926,0
peptide_nm_364,0.2214886639437146,0
peptide_nm_365,0.2887162235171244,0
peptide_nm_366,0.1894850183966578,0
peptide_nm_367,0.2831867097148442,0
peptide_nm_368,0.2453736393256147,0
peptide_nm_369,0.3784513972373161,0
peptide_nm_370,0.1928721271033386,0
peptide_nm_371,0.1684374417414834,0
peptide_nm_372,0.2411641604766118,0
peptide_nm_373,0.0862893401110767,0
peptide_nm_374,0.2088842676916113,0
peptide_nm_375,0.280056533299601,0
peptide_nm_376,0.0920906282776824,0
peptide_nm_377,0.2968386783385922,0
peptide_nm_378,0.1297438114561196,0
peptide_nm_379,0.37332111954487,0
peptide_nm_380,0.207723815706375,0
peptide_nm_381,0.2977970373259734,0
peptide_nm_382,0.2180285111899991,0
peptide_nm_383,0.3216494176114487,0
peptide_nm_384,0.4164487389785919,0
peptide_nm_385,0.1069054410073632,0
peptide_nm_386,0.1240047039287293,0
peptide_nm_387,0.2765927920156342,0
peptide_nm_388,0.0406577022808149,0
peptide_nm_389,0.1144611910551674,0
peptide_nm_390,0.6076795346339726,0
peptide_nm_391,0.072949697468621,0
peptide_nm_392,0.2010774143900659,0
peptide_nm_393,0.2379752829885135,0
peptide_nm_394,0.2668070089290467,0
peptide_nm_395,0.1876040418412663,0
peptide_nm_396,0.50218786132464,0
peptide_nm_397,0.3180349017924683,0
peptide_nm_398,0.310024441072935,0
peptide_nm_399,0.124796151734474,0
peptide_nm_400,0.2082439495957216,0
peptide_nm_401,0.0499994386058162,0
peptide_nm_402,0.2358446590996483,0
peptide_nm_403,0.2933048107770319,0
peptide_nm_404,0.1135393659506981,0
peptide_nm_405,0.1035825727616045,0
peptide_nm_406,0.2421912216580068,0
peptide_nm_407,0.1763108099587103,0
peptide_nm_408,0.1866215609393215,0
peptide_nm_409,0.1598371487959938,0
peptide_nm_410,0.0882013285502968,0
peptide_nm_411,0.2559273249566492,0
peptide_nm_412,0.2891480502339226,0
peptide_nm_413,0.1811316463342579,0
peptide_nm_414,0.1462409895256859,0
peptide_nm_415,0.3405552717852004,0
peptide_nm_416,0.2642007093271949,0
peptide_nm_417,0.187456266463195,0
peptide_nm_418,0.4988173757957665,0
peptide_nm_419,0.2463255584743216,0
peptide_nm_420,0.1452185598103026,0
peptide_nm_421,0.0565937445919593,0
peptide_nm_422,0.1093379758631421,0
peptide_nm_423,0.1419123775107405,0
peptide_nm_424,0.0701311961155076,0
peptide_nm_425,0.1219499805390865,0
peptide_nm_426,0.0872440592386626,0
peptide_nm_427,0.187805149557407,0
peptide_nm_428,0.1534854606629949,0
peptide_nm_429,0.4195981197011534,0
peptide_nm_430,0.0510242336146243,0
peptide_nm_431,0.024633955212025,0
peptide_nm_432,0.0770020299227535,0
peptide_nm_433,0.3558961449018233,0
peptide_nm_434,0.048559279481941,0
peptide_nm_435,0.1433093704122573,0
peptide_nm_436,0.1290076079886462,0
peptide_nm_437,0.4515652907410251,0
peptide_nm_438,0.5944595197139095,0
peptide_nm_439,0.1821040580268276,0
peptide_nm_440,0.0520845418052918,0
peptide_nm_441,0.1397616886457051,0
peptide_nm_442,0.3042448819985164,0
peptide_pm_1,0.3646862455006263,1
peptide_pm_2,0.441392674685589,1
peptide_pm_3,0.6531186390534155,1
peptide_pm_4,0.5926002467519295,1
peptide_pm_5,0.0113953423261188,1
peptide_pm_6,0.5743998680839033,1
peptide_pm_7,0.1640075649999793,1
peptide_pm_8,0.2809351411013859,1
peptide_pm_9,0.581021769332579,1
peptide_pm_10,0.0859241688657321,1
peptide_pm_11,0.5911156510431756,1
peptide_pm_12,0.432387709703565,1
peptide_pm_13,0.1610002323509813,1
peptide_pm_14,0.0560026159187366,1
peptide_pm_15,0.2217700577547828,1
peptide_pm_16,0.413501685174653,1
peptide_pm_17,0.4277818363744561,1
peptide_pm_18,0.4584295964158038,1
peptide_pm_19,0.4236047963575281,1
peptide_pm_20,0.0766782987008817,1
peptide_pm_21,0.4182008668649545,1
peptide_pm_22,0.3723664241084377,1
peptide_pm_23,0.1564995888716072,1
peptide_pm_24,0.7892825709675761,1
peptide_pm_25,0.1184051238877939,1
peptide_pm_26,0.3590566435729555,1
peptide_pm_27,0.1058130957641469,1
peptide_pm_28,0.0602321004784212,1
peptide_pm_29,0.3786777374334333,1
peptide_pm_30,0.461302129370758,1
peptide_pm_31,0.4995806796080529,1
peptide_pm_32,0.4683629282207852,1
peptide_pm_33,0.2661091867066908,1
peptide_pm_34,0.7985949805765445,1
peptide_pm_35,0.3661378205702527,1
peptide_pm_36,0.4401417480501252,1
peptide_pm_37,0.2850872469167495,1
peptide_pm_38,0.6964767193360937,1
peptide_pm_39,0.1255524958970271,1
peptide_pm_40,0.337573866576757,1
peptide_pm_41,0.3064105284155726,1
peptide_pm_42,0.0985724049134884,1
peptide_pm_43,0.0936323196708047,1
peptide_pm_44,0.2133880635041586,1
peptide_pm_45,0.0669495175859298,1
peptide_pm_46,0.2555711230690732,1
peptide_pm_47,0.1242230974453497,1
peptide_pm_48,0.0281633472744014,1
peptide_pm_49,0.4971530437278013,1
peptide_pm_50,0.5661605143221303,1
peptide_pm_51,0.1879877486308611,1
peptide_pm_52,0.4054747896090178,1
peptide_pm_53,0.2109011497759958,1
peptide_pm_54,0.2427368339644273,1
peptide_pm_55,0.727081501206347,1
peptide_pm_56,0.0825887076354885,1
peptide_pm_57,0.6992260851987734,1
peptide_pm_58,0.0564641284445324,1
peptide_pm_59,0.6070207313532824,1
peptide_pm_60,0.549554036115507,1
peptide_pm_61,0.1269748019018374,1
peptide_pm_62,0.3893547301490884,1
peptide_pm_63,0.1155070666766859,1
peptide_pm_64,0.8234868199838054,1
peptide_pm_65,0.7603352641207347,1
peptide_pm_66,0.1630113145040007,1
peptide_pm_67,0.5492913272533643,1
peptide_pm_68,0.6320713764042577,1
peptide_pm_69,0.2755503510965502,1
peptide_pm_70,0.0480387768736228,1
peptide_pm_71,0.087781504094309,1
peptide_pm_72,0.3638252246868332,1
peptide_pm_73,0.489350765693946,1
peptide_pm_74,0.1201213902234125,1
peptide_pm_75,0.8400517591783767,1
peptide_pm_76,0.5486275199411291,1
peptide_pm_77,0.665111516536961,1
peptide_pm_78,0.3014089374888675,1
peptide_pm_79,0.3161343663480714,1
peptide_pm_80,0.3592532087709466,1
peptide_pm_81,0.5322137285978565,1
peptide_pm_82,0.4661199326571938,1
peptide_pm_83,0.2271604603839171,1
peptide_pm_84,0.0957880366683465,1
peptide_pm_85,0.4395340719983399,1
peptide_pm_86,0.3098476684637132,1
peptide_pm_87,0.8661822029675889,1
peptide_pm_88,0.1610509780471742,1
peptide_pm_89,0.5574109157410758,1
peptide_pm_90,0.3603000528976863,1
peptide_pm_91,0.51986545879674,1
peptide_pm_92,0.4043434636178168,1
peptide_pm_93,0.440211205745559,1
peptide_pm_94,0.35303357752881,1
peptide_pm_95,0.6715511670388397,1
peptide_pm_96,0.0870642908579563,1
peptide_pm_97,0.3630949134483821,1
peptide_pm_98,0.403519816805936,1
peptide_pm_99,0.3270212173712616,1
peptide_pm_100,0.2503012796662088,1
peptide_pm_101,0.3367579276205946,1
peptide_pm_102,0.8533425932122035,1
peptide_pm_103,0.364163923870804,1
peptide_pm_104,0.8128354839150027,1
peptide_pm_105,0.5709624576797094,1
peptide_pm_106,0.5769954104398728,1
peptide_pm_107,0.4044363724627209,1
peptide_pm_108,0.3787955227351202,1
peptide_pm_109,0.1107440901149396,1
peptide_pm_110,0.2523674667261602,1
peptide_pm_111,0.4570723713611279,1
peptide_pm_112,0.7813632524809192,1
peptide_pm_113,0.3992029368011581,1
peptide_pm_114,0.5143535996224109,1
peptide_pm_115,0.2682630168592349,1
peptide_pm_116,0.8285373360033034,1
peptide_pm_117,0.4406627217557143,1
peptide_pm_118,0.2652177972080509,1
peptide_pm_119,0.0027889815007425,1
peptide_pm_120,0.2781354000454755,1
peptide_pm_121,0.5911156510431756,1
peptide_pm_122,0.7016735301928484,1
peptide_pm_123,0.4651944347032433,1
peptide_pm_124,0.075264491812156,1
peptide_pm_125,0.2723116914062449,1
peptide_pm_126,0.4078383466727002,1
peptide_pm_127,0.3522156462184226,1
peptide_pm_128,0.1006918581923892,1
peptide_pm_129,0.1879502224157433,1
peptide_pm_130,0.437328942998858,1
peptide_pm_131,0.2374339525178905,1
peptide_pm_132,0.8154717712265813,1
peptide_pm_133,0.361126586604088,1
peptide_pm_134,0.2914998943016218,1
peptide_pm_135,0.5557892876116032,1
peptide_pm_136,0.3734398133641901,1
peptide_pm_137,0.5538646754349942,1
peptide_pm_138,0.3971491685986982,1
peptide_pm_139,0.5828808178449802,1
peptide_pm_140,0.8162834448885292,1
peptide_pm_141,0.482910416734874,1
peptide_pm_142,0.6113714874255887,1
peptide_pm_143,0.3316139490462978,1
peptide_pm_144,0.6829422745814929,1
peptide_pm_145,0.235342120500853,1
peptide_pm_146,0.2926579067432977,1
peptide_pm_147,0.4010953512933362,1
peptide_pm_148,0.4440758628463612,1
peptide_pm_149,0.1475519154438491,1
peptide_pm_150,0.7128266034647883,1
peptide_pm_151,0.4387124200217259,1
peptide_pm_152,0.585879810191593,1
peptide_pm_153,0.4601864482445507,1
peptide_pm_154,0.0794765947442668,1
peptide_pm_155,0.632141535785171,1
peptide_pm_156,0.5357552031107364,1
peptide_pm_157,0.1532572561033996,1
peptide_pm_158,0.561598306808977,1
peptide_pm_159,0.428853510160984,1
peptide_pm_160,0.0674120153570957,1
peptide_pm_161,0.769385246721065,1
peptide_pm_162,0.5206262108239992,1
peptide_pm_163,0.479868790743499,1
peptide_pm_164,0.7647769798973867,1
peptide_pm_165,0.6555707955201596,1
peptide_pm_166,0.8167015003216264,1
peptide_pm_167,0.4813944304872681,1
peptide_pm_168,0.5452952405628629,1
peptide_pm_169,0.2666912093915825,1
peptide_pm_170,0.5701177120996936,1
peptide_pm_171,0.3694879308523585,1
peptide_pm_172,0.7519928156516293,1
peptide_pm_173,0.1422455112049296,1
peptide_pm_174,0.1205779609581418,1
peptide_pm_175,0.3163970762105098,1
peptide_pm_176,0.0471555063597734,1
peptide_pm_177,0.5013267356536574,1
peptide_pm_178,0.3187818862667696,1
peptide_pm_179,0.5019129773573482,1
peptide_pm_180,0.5270802335094708,1
peptide_pm_181,0.4660863777957305,1
peptide_pm_182,0.5421931804995072,1
peptide_pm_183,0.5729599939355786,1
peptide_pm_184,0.208886854324696,1
peptide_pm_185,0.6452346827610751,1
peptide_pm_186,0.5079640404351095,1
peptide_pm_187,0.6037418573795398,1
peptide_pm_188,0.2945240264424497,1
peptide_pm_189,0.5864772513299018,1
peptide_pm_190,0.2434189275556672,1
peptide_pm_191,0.6070207313532824,1
peptide_pm_192,0.4206408695741804,1
peptide_pm_193,0.3400324854228221,1
peptide_pm_194,0.6404925505862976,1
peptide_pm_195,0.2957957766454107,1
peptide_pm_196,0.3653292849336295,1
peptide_pm_197,0.8155133351101714,1
peptide_pm_198,0.500202979140403,1
peptide_pm_199,0.6224132375536406,1
peptide_pm_200,0.3239972174942156,1
peptide_pm_201,0.6744509992232518,1
peptide_pm_202,0.6311290398463669,1
peptide_pm_203,0.4931977661843194,1
peptide_pm_204,0.7808521114532633,1
peptide_pm_205,0.2513400980654907,1
peptide_pm_206,0.2524953233064028,1
peptide_pm_207,0.559669017753337,1
peptide_pm_208,0.5922218134133704,1
peptide_pm_209,0.4589162752176883,1
peptide_pm_210,0.2810119476879578,1
peptide_pm_211,0.2430201929315812,1
peptide_pm_212,0.5713840427355568,1
peptide_pm_213,0.3986803105810337,1
peptide_pm_214,0.4156178591642376,1
peptide_pm_215,0.1843476442143825,1
peptide_pm_216,0.4910460468035533,1
peptide_pm_217,0.314242631583712,1
peptide_pm_218,0.5684211056035023,1
peptide_pm_219,0.6304501242263794,1
peptide_pm_220,0.3988633318093169,1
peptide_pm_221,0.4062391945135296,1
peptide_pm_222,0.0748986175689928,1
peptide_pm_223,0.2825929128056597,1
peptide_pm_224,0.066111050143414,1
peptide_pm_225,0.3451001717145738,1
peptide_pm_226,0.582538592597349,1
peptide_pm_227,0.3627979265703422,1
peptide_pm_228,0.1141843929981779,1
peptide_pm_229,0.3007123184344794,1
peptide_pm_230,0.1329539558783531,1
peptide_pm_231,0.4857925368229281,1
peptide_pm_232,0.536507243346148,1
peptide_pm_233,0.1159228620643581,1
peptide_pm_234,0.6531614897217692,1
peptide_pm_235,0.576536778161642,1
peptide_pm_236,0.0814096111837327,1
peptide_pm_237,0.1141188840622285,1
peptide_pm_238,0.1658534630039144,1
peptide_pm_239,0.4348299376955373,1
peptide_pm_240,0.212434227958506,1
peptide_pm_241,0.3066616869626998,1
peptide_pm_242,0.2611677490017284,1
peptide_pm_243,0.2867161322846674,1
peptide_pm_244,0.5241900641475912,1
peptide_pm_245,0.3051056529049923,1
peptide_pm_246,0.2475122676882379,1
peptide_pm_247,0.6619516143349107,1
peptide_pm_248,0.1085590179184964,1
peptide_pm_249,0.3419560914132666,1
peptide_pm_250,0.810679246800448,1
peptide_pm_251,0.2567171880173119,1
peptide_pm_252,0.6646705409903017,1
peptide_pm_253,0.2447754014006931,1
peptide_pm_254,0.1983272572928057,1
peptide_pm_255,0.4589103928282292,1
peptide_pm_256,0.3653292849336295,1
peptide_pm_257,0.0925115722237215,1
peptide_pm_258,0.2428459481059054,1
peptide_pm_259,0.447584661426399,1
peptide_pm_260,0.4402545159172683,1
peptide_pm_261,0.4212579570136054,1
