,Polarity,y
peptide_nm_60,0.0535675951864604,0
peptide_nm_61,0.0829448029941977,0
peptide_nm_62,0.0963116358902275,0
peptide_nm_63,0.0809258946250946,0
peptide_nm_64,0.0423916105105082,0
peptide_nm_65,0.096378881823126,0
peptide_nm_66,0.042070039260354,0
peptide_nm_67,0.0425518258440808,0
peptide_nm_68,0.0972890299577808,0
peptide_nm_69,0.0313893199592016,0
peptide_nm_70,0.0367505853477216,0
peptide_nm_71,0.1290796638496326,0
peptide_nm_72,0.0925661419153431,0
peptide_nm_73,0.0201699592502894,0
peptide_nm_74,0.0672589020719094,0
peptide_nm_75,0.0594060977354606,0
peptide_nm_76,0.0565726385517677,0
peptide_nm_77,0.0671541773624939,0
peptide_nm_78,0.1358315319216153,0
peptide_nm_79,0.0670426439977019,0
peptide_nm_80,0.0548792552473188,0
peptide_nm_81,0.038339355379338,0
peptide_nm_82,0.043933992836046,0
peptide_nm_83,0.0520714743007246,0
peptide_nm_84,0.0534603950580164,0
peptide_nm_85,0.0845239836181445,0
peptide_nm_86,0.1031156553112738,0
peptide_nm_87,0.0285020364500291,0
peptide_nm_88,0.1959878979941458,0
peptide_nm_89,0.0713961686167311,0
peptide_nm_90,0.0519942223660468,0
peptide_nm_91,0.0230826544889566,0
peptide_nm_92,0.0690766753505163,0
peptide_nm_93,0.076873009146257,0
peptide_nm_94,0.0228545048306046,0
peptide_nm_95,0.0611874312825271,0
peptide_nm_96,0.0755703583941022,0
peptide_nm_97,0.1137184752757163,0
peptide_nm_98,0.118421429068753,0
peptide_nm_99,0.1787460031213252,0
peptide_nm_100,0.0644752854763109,0
peptide_nm_101,0.0754963987252028,0
peptide_nm_102,0.0853924561939347,0
peptide_nm_103,0.0031800224989619,0
peptide_nm_104,0.104326247412723,0
peptide_nm_105,0.0818186732004944,0
peptide_nm_106,0.1141654930555986,0
peptide_nm_107,0.0083596987517981,0
peptide_nm_108,0.045322019134202,0
peptide_nm_109,0.0680877604111862,0
peptide_nm_110,0.0443085211284738,0
peptide_nm_111,0.0314707001434583,0
peptide_nm_112,0.0774554983577056,0
peptide_nm_113,0.0318972772298257,0
peptide_nm_114,0.0837909330677258,0
peptide_nm_115,0.0565952599303072,0
peptide_nm_116,0.1172235711668578,0
peptide_nm_117,0.1271018840701513,0
peptide_nm_118,0.0449979703013644,0
peptide_nm_119,0.164776850523973,0
peptide_nm_120,0.1205331271561822,0
peptide_nm_121,0.0522413542154955,0
peptide_nm_122,0.0602276803043238,0
peptide_nm_123,0.0671731961749286,0
peptide_nm_124,0.0594116917779185,0
peptide_nm_125,0.046934465233831,0
peptide_nm_126,0.0743013671717902,0
peptide_nm_127,0.1038747083532813,0
peptide_nm_128,0.0859614463599477,0
peptide_nm_129,0.0399417406960048,0
peptide_nm_130,0.0506787711604429,0
peptide_nm_131,0.1099594312761131,0
peptide_nm_132,0.1096161244816308,0
peptide_nm_133,0.1862477468544303,0
peptide_nm_134,0.0851184029329976,0
peptide_nm_135,0.1216347656802959,0
peptide_nm_136,0.0827854238156905,0
peptide_nm_137,0.0703025614191614,0
peptide_nm_138,0.1516434429187882,0
peptide_nm_139,0.076592335804804,0
peptide_nm_140,0.0795151773997675,0
peptide_nm_141,0.0538509540362392,0
peptide_nm_142,0.0583477553287008,0
peptide_nm_143,0.1089984877108946,0
peptide_nm_144,0.038978107882469,0
peptide_nm_145,0.0545480678573062,0
peptide_nm_146,0.0968870402212939,0
peptide_nm_147,0.104511860465377,0
peptide_nm_148,0.0427501352478925,0
peptide_nm_149,0.0421474703324752,0
peptide_nm_150,0.0481630142248932,0
peptide_nm_151,0.1265844583886767,0
peptide_nm_152,0.0767486263504859,0
peptide_nm_153,0.0476483437825386,0
peptide_nm_154,0.0665856432139891,0
peptide_nm_155,0.0258379465204112,0
peptide_nm_156,0.0705247530607443,0
peptide_nm_157,0.1411937718560945,0
peptide_nm_158,0.1242634396506138,0
peptide_nm_159,0.0665468872726334,0
peptide_nm_160,0.0542404698199469,0
peptide_nm_161,0.1369606424521423,0
peptide_nm_162,0.089706124204234,0
peptide_nm_163,0.101671552799876,0
peptide_nm_164,0.050962805287618,0
peptide_nm_165,0.102716540765571,0
peptide_nm_166,0.0491850022450515,0
peptide_nm_167,0.076799064578312,0
peptide_nm_168,0.0576106631596342,0
peptide_nm_169,0.0372557477760059,0
peptide_nm_170,0.0757872546008767,0
peptide_nm_171,0.0573230057302069,0
peptide_nm_172,0.1232217604683747,0
peptide_nm_173,0.086325012010293,0
peptide_nm_174,0.0898494928229075,0
peptide_nm_175,0.1223086371130107,0
peptide_nm_176,0.0570293890877444,0
peptide_nm_177,0.0566057273035311,0
peptide_nm_178,0.1014150680386097,0
peptide_nm_179,0.0556271766941879,0
peptide_nm_180,0.0812640417984715,0
peptide_nm_181,0.0232746343039444,0
peptide_nm_182,0.0133306428345838,0
peptide_nm_183,0.1029588879058135,0
peptide_nm_184,0.0540591875238846,0
peptide_nm_185,0.0483157507030243,0
peptide_nm_186,0.0474857494172835,0
peptide_nm_187,0.0982190571670293,0
peptide_nm_188,0.0853336109741495,0
peptide_nm_189,0.0333346088724633,0
peptide_nm_190,0.0917031839897165,0
peptide_nm_191,0.0226369817533738,0
peptide_nm_192,0.0872599916807452,0
peptide_nm_193,0.1256578664609812,0
peptide_nm_194,0.063836305692035,0
peptide_nm_195,0.1492304214831286,0
peptide_nm_196,0.1034598247931406,0
peptide_nm_197,0.0161065923385048,0
peptide_nm_198,0.1095625842684131,0
peptide_nm_199,0.1454533960840009,0
peptide_nm_200,0.1548929354424563,0
peptide_nm_201,0.0286509017295405,0
peptide_nm_202,0.0940896139402448,0
peptide_nm_203,0.0561641264649533,0
peptide_nm_204,0.0215763319726127,0
peptide_nm_205,0.0496825603574266,0
peptide_nm_206,0.1453886441160465,0
peptide_nm_207,0.032773112818652,0
peptide_nm_208,0.1245548372689886,0
peptide_nm_209,0.0510555447897251,0
peptide_nm_210,0.0804321703497483,0
peptide_nm_211,0.0800220865555836,0
peptide_nm_212,0.0970174942561346,0
peptide_nm_213,0.0134246871943767,0
peptide_nm_214,0.1468984538615332,0
peptide_nm_215,0.0507669797626849,0
peptide_nm_216,0.1160676700712678,0
peptide_nm_217,0.0853133392063661,0
peptide_nm_218,0.0746162389984225,0
peptide_nm_219,0.1328174124173788,0
peptide_nm_220,0.1223676136313696,0
peptide_nm_221,0.095095996744681,0
peptide_nm_222,0.083555824926978,0
peptide_nm_223,0.1104119807823766,0
peptide_nm_224,0.05396694975731,0
peptide_nm_225,0.044906236684007,0
peptide_nm_226,0.0790635449584854,0
peptide_nm_227,0.0841525998541302,0
peptide_nm_228,0.0906616756329255,0
peptide_nm_229,0.1187834566391932,0
peptide_nm_230,0.0348850141060453,0
peptide_nm_231,0.2455454498810633,0
peptide_nm_232,0.053947928317392,0
peptide_nm_233,0.1009688027895479,0
peptide_nm_234,0.024998072191743,0
peptide_nm_235,0.1785372212122581,0
peptide_nm_236,0.054870433529358,0
peptide_nm_237,0.1339000548440534,0
peptide_nm_238,0.0096238500823253,0
peptide_nm_239,0.1134535003649654,0
peptide_nm_240,0.0248530646003115,0
peptide_nm_241,0.1121565629941103,0
peptide_nm_242,0.0265620967173074,0
peptide_nm_243,0.0613799259091349,0
peptide_nm_244,0.0818320293603555,0
peptide_nm_245,0.0392687143982274,0
peptide_nm_246,0.0701770671372614,0
peptide_nm_247,0.0663844366396016,0
peptide_nm_248,0.1594807657848307,0
peptide_nm_249,0.1009789853844414,0
peptide_nm_250,0.0533814357013197,0
peptide_nm_251,0.0626424750826211,0
peptide_nm_252,0.1817991199028866,0
peptide_nm_253,0.1423140321996681,0
peptide_nm_254,0.0086331469183891,0
peptide_nm_255,0.03533805666414,0
peptide_nm_256,0.0153286564140368,0
peptide_nm_257,0.1540504280607217,0
peptide_nm_258,0.1299146197049675,0
peptide_nm_259,0.0904316950677839,0
peptide_nm_260,0.0069861272834613,0
peptide_nm_261,0.0247690601882974,0
peptide_nm_262,0.0363952074944941,0
peptide_nm_263,0.0372674713865158,0
peptide_nm_264,0.1045989544817062,0
peptide_nm_265,0.0388374130386034,0
peptide_nm_266,0.0839160907988166,0
peptide_nm_267,0.0357253282379752,0
peptide_nm_268,0.0623445605929901,0
peptide_nm_269,0.04057428974936,0
peptide_nm_270,0.1719550505638633,0
peptide_nm_271,0.0343776221010708,0
peptide_nm_272,0.0695421300768254,0
peptide_nm_273,0.0241066166146738,0
peptide_nm_274,0.0907234825613619,0
peptide_nm_275,0.1082942293577012,0
peptide_nm_276,0.044802745094055,0
peptide_nm_277,0.0758555695605984,0
peptide_nm_278,0.0188814744661608,0
peptide_nm_279,0.0221880011926581,0
peptide_nm_280,0.0561668588087262,0
peptide_nm_281,0.0928468216073474,0
peptide_nm_282,0.0638408157982464,0
peptide_nm_283,0.0943490368260571,0
peptide_nm_284,0.083607870688948,0
peptide_nm_285,0.0317239470326306,0
peptide_nm_286,0.076308288814369,0
peptide_nm_287,0.0893690886014551,0
peptide_nm_288,0.0815500679001307,0
peptide_nm_289,0.1563774139461343,0
peptide_nm_290,0.1848841527922645,0
peptide_nm_291,0.0150261847903807,0
peptide_nm_292,0.0433149787234021,0
peptide_nm_293,0.117177100378428,0
peptide_nm_294,0.1213734430745254,0
peptide_nm_295,0.0467367850003353,0
peptide_nm_296,0.0730019005062935,0
peptide_nm_297,0.1201485024271555,0
peptide_nm_298,0.0979387797139544,0
peptide_nm_299,0.0367442117582227,0
peptide_nm_300,0.0482960753982137,0
peptide_nm_301,0.1839027019431803,0
peptide_nm_302,0.0423816411693113,0
peptide_nm_303,0.0277998581806394,0
peptide_nm_304,0.0289316733097768,0
peptide_nm_305,0.0941265353543307,0
peptide_nm_306,0.0611827627017509,0
peptide_nm_307,0.059382416346612,0
peptide_nm_308,0.1036772027622897,0
peptide_nm_309,0.1268987665820541,0
peptide_nm_310,0.0857619865635722,0
peptide_nm_311,0.0067027523144294,0
peptide_nm_312,0.0611047750918338,0
peptide_nm_313,0.0479466117462048,0
peptide_nm_314,0.0490026964175664,0
peptide_nm_315,0.0363671077537664,0
peptide_nm_316,0.0294606961650312,0
peptide_nm_317,0.068319891645406,0
peptide_nm_318,0.1099631490740503,0
peptide_nm_319,0.0510783078886502,0
peptide_nm_320,0.0600673296273188,0
peptide_nm_321,0.0774126740198523,0
peptide_nm_322,0.168567291562689,0
peptide_nm_323,0.1273047515983775,0
peptide_nm_324,0.040419461004777,0
peptide_nm_325,0.0422802716705002,0
peptide_nm_326,0.0959127331243941,0
peptide_nm_327,0.06813622546376,0
peptide_nm_328,0.1145474915571768,0
peptide_nm_329,0.0051537164109458,0
peptide_nm_330,0.0591982806059413,0
peptide_nm_331,0.099342060379299,0
peptide_nm_332,0.0335507739338854,0
peptide_nm_333,0.0509081147095577,0
peptide_nm_334,0.1032390361736939,0
peptide_nm_335,0.1044474595905153,0
peptide_nm_336,0.1173754828373267,0
peptide_nm_337,0.0684952872297288,0
peptide_nm_338,0.0293829467857521,0
peptide_nm_339,0.078688734118145,0
peptide_nm_340,0.1114175675926012,0
peptide_nm_341,0.0448347859442719,0
peptide_nm_342,0.0740177738737354,0
peptide_nm_343,0.1093850685770491,0
peptide_nm_344,0.0930081352165154,0
peptide_nm_345,0.0577928274663058,0
peptide_nm_346,0.0914579464996102,0
peptide_nm_347,0.1074311668225001,0
peptide_nm_348,0.0363354053342341,0
peptide_nm_349,0.0861974021498469,0
peptide_nm_350,0.0186406851504194,0
peptide_nm_351,0.0568964136348156,0
peptide_nm_352,0.0360133423518727,0
peptide_nm_353,0.075082795226738,0
peptide_nm_354,0.0710945729597633,0
peptide_nm_355,0.0317037772553557,0
peptide_nm_356,0.0889967483541421,0
peptide_nm_357,0.0489170525413499,0
peptide_nm_358,0.0798937269713859,0
peptide_nm_359,0.1242644510903303,0
peptide_nm_360,0.0911113439439414,0
peptide_nm_361,0.1055998623165822,0
peptide_nm_362,0.0406136343790908,0
peptide_nm_363,0.1499778321895716,0
peptide_nm_364,0.0894697888664757,0
peptide_nm_365,0.079092507575342,0
peptide_nm_366,0.0868541763509626,0
peptide_nm_367,0.161643147076592,0
peptide_nm_368,0.1101499360944842,0
peptide_nm_369,0.0540214431038325,0
peptide_nm_370,0.0222791216682206,0
peptide_nm_371,0.0138441723985517,0
peptide_nm_372,0.0363584016170303,0
peptide_nm_373,0.0431315524882158,0
peptide_nm_374,0.0345187067138216,0
peptide_nm_375,0.080154015200783,0
peptide_nm_376,0.022272792471211,0
peptide_nm_377,0.0602629802527963,0
peptide_nm_378,0.0624634951018794,0
peptide_nm_379,0.1060550811563976,0
peptide_nm_380,0.0961011178880206,0
peptide_nm_381,0.1242555484117897,0
peptide_nm_382,0.0642493071424796,0
peptide_nm_383,0.0811317433654505,0
peptide_nm_384,0.1193240771480714,0
peptide_nm_385,0.0150228292564933,0
peptide_nm_386,0.0585787433581421,0
peptide_nm_387,0.1279556757468191,0
peptide_nm_388,0.0307212712356394,0
peptide_nm_389,0.0441148813876155,0
peptide_nm_390,0.1807883243908114,0
peptide_nm_391,0.0450219927261381,0
peptide_nm_392,0.0637995625555641,0
peptide_nm_393,0.0386353650983448,0
peptide_nm_394,0.0777452507721679,0
peptide_nm_395,0.0742487514275776,0
peptide_nm_396,0.1236238094064923,0
peptide_nm_397,0.0325206413715901,0
peptide_nm_398,0.095387902862769,0
peptide_nm_399,0.0450772846773414,0
peptide_nm_400,0.0896239349464941,0
peptide_nm_401,0.0275338298278173,0
peptide_nm_402,0.0772622825943585,0
peptide_nm_403,0.0478147836128111,0
peptide_nm_404,0.1090197264292773,0
peptide_nm_405,0.0880894214407503,0
peptide_nm_406,0.0853549580884032,0
peptide_nm_407,0.0759522742424961,0
peptide_nm_408,0.075627465394436,0
peptide_nm_409,0.1168280503101182,0
peptide_nm_410,0.0244570095290654,0
peptide_nm_411,0.0920637200270077,0
peptide_nm_412,0.1236685650518479,0
peptide_nm_413,0.0736328672628294,0
peptide_nm_414,0.0447024704970321,0
peptide_nm_415,0.1077275713597659,0
peptide_nm_416,0.071832910301034,0
peptide_nm_417,0.0440150177919591,0
peptide_nm_418,0.0296013120739425,0
peptide_nm_419,0.1388792590422872,0
peptide_nm_420,0.0653424356233824,0
peptide_nm_421,0.0407865516567313,0
peptide_nm_422,0.0230406803182696,0
peptide_nm_423,0.0188597535688993,0
peptide_nm_424,0.0371181573521925,0
peptide_nm_425,0.0367344595145407,0
peptide_nm_426,0.0363227094028782,0
peptide_nm_427,0.0706071355442835,0
peptide_nm_428,0.0914030645019655,0
peptide_nm_429,0.0921110133101168,0
peptide_nm_430,0.0711663529828445,0
peptide_nm_431,0.029138043431841,0
peptide_nm_432,0.038553415728741,0
peptide_nm_433,0.1091234895784797,0
peptide_nm_434,0.0318960486734628,0
peptide_nm_435,0.0351475086031981,0
peptide_nm_436,0.0792717106270619,0
peptide_nm_437,0.11109957480553,0
peptide_nm_438,0.1967326302753846,0
peptide_nm_439,0.0172304764627568,0
peptide_nm_440,0.0297632134508152,0
peptide_nm_441,0.0702275415374277,0
peptide_nm_442,0.167689165366955,0
peptide_pm_1,0.1314927296871998,1
peptide_pm_2,0.1520637102466907,1
peptide_pm_3,0.1664853307165596,1
peptide_pm_4,0.182769774233669,1
peptide_pm_5,0.0196662815370441,1
peptide_pm_6,0.1409706598771762,1
peptide_pm_7,0.0343326449313792,1
peptide_pm_8,0.0983436050508811,1
peptide_pm_9,0.198652626949535,1
peptide_pm_10,0.0237009856029062,1
peptide_pm_11,0.2276749948347703,1
peptide_pm_12,0.1347377540179926,1
peptide_pm_13,0.03437572528575,1
peptide_pm_14,0.0389382629270857,1
peptide_pm_15,0.1037865589719629,1
peptide_pm_16,0.0923500228699661,1
peptide_pm_17,0.1536254475741408,1
peptide_pm_18,0.0827838924936791,1
peptide_pm_19,0.128207995247428,1
peptide_pm_20,0.0565123299731224,1
peptide_pm_21,0.1397044411350926,1
peptide_pm_22,0.0853081146150468,1
peptide_pm_23,0.0633426217796711,1
peptide_pm_24,0.2443419810179187,1
peptide_pm_25,0.051256831062284,1
peptide_pm_26,0.0968405631634779,1
peptide_pm_27,0.0286612329206055,1
peptide_pm_28,0.0334523000594109,1
peptide_pm_29,0.1066806698104224,1
peptide_pm_30,0.1243632770635488,1
peptide_pm_31,0.1445332196701336,1
peptide_pm_32,0.0645332211824359,1
peptide_pm_33,0.1170150698942604,1
peptide_pm_34,0.1484274035911746,1
peptide_pm_35,0.1031877365292698,1
peptide_pm_36,0.1407044202115416,1
peptide_pm_37,0.1223009709757319,1
peptide_pm_38,0.1518834257146902,1
peptide_pm_39,0.0534790762239286,1
peptide_pm_40,0.038360592652824,1
peptide_pm_41,0.0767707044092435,1
peptide_pm_42,0.048192125639713,1
peptide_pm_43,0.0275512391295336,1
peptide_pm_44,0.0546705146338779,1
peptide_pm_45,0.0435921525031071,1
peptide_pm_46,0.061923294760123,1
peptide_pm_47,0.0545886290065026,1
peptide_pm_48,0.0148283572937414,1
peptide_pm_49,0.1572069729366495,1
peptide_pm_50,0.1720609652908586,1
peptide_pm_51,0.0964692301661635,1
peptide_pm_52,0.0999525519841915,1
peptide_pm_53,0.0780019908266193,1
peptide_pm_54,0.0463637365662056,1
peptide_pm_55,0.2029528027757423,1
peptide_pm_56,0.0475822337022858,1
peptide_pm_57,0.2073710858284391,1
peptide_pm_58,0.0471573740348949,1
peptide_pm_59,0.2296996796043988,1
peptide_pm_60,0.1712404877169161,1
peptide_pm_61,0.0375949585920892,1
peptide_pm_62,0.0893933228481459,1
peptide_pm_63,0.036309307108705,1
peptide_pm_64,0.2443419810179186,1
peptide_pm_65,0.20642646229421,1
peptide_pm_66,0.0660005396196076,1
peptide_pm_67,0.1632188245226637,1
peptide_pm_68,0.1672021249009668,1
peptide_pm_69,0.0984604382294342,1
peptide_pm_70,0.0276715690868405,1
peptide_pm_71,0.0030461050747328,1
peptide_pm_72,0.0822395334569656,1
peptide_pm_73,0.1544982586899034,1
peptide_pm_74,0.0337567457942212,1
peptide_pm_75,0.2373687447317104,1
peptide_pm_76,0.1115087232938794,1
peptide_pm_77,0.1397217990826831,1
peptide_pm_78,0.0632345194484384,1
peptide_pm_79,0.1027041365179805,1
peptide_pm_80,0.0579737406388926,1
peptide_pm_81,0.1899319453787383,1
peptide_pm_82,0.1320693007785629,1
peptide_pm_83,0.007622958008298,1
peptide_pm_84,0.0593576715284565,1
peptide_pm_85,0.1740005844350529,1
peptide_pm_86,0.0564634239514842,1
peptide_pm_87,0.1513647801982147,1
peptide_pm_88,0.0927460530052666,1
peptide_pm_89,0.1595263544687372,1
peptide_pm_90,0.0200589437569109,1
peptide_pm_91,0.1426741657368848,1
peptide_pm_92,0.0880076230315834,1
peptide_pm_93,0.1483732977442944,1
peptide_pm_94,0.1589687390284755,1
peptide_pm_95,0.1696136355258772,1
peptide_pm_96,0.0340012183379637,1
peptide_pm_97,0.1256293429596196,1
peptide_pm_98,0.0840315189420235,1
peptide_pm_99,0.0938178025537871,1
peptide_pm_100,0.0638538388107811,1
peptide_pm_101,0.0845825891865509,1
peptide_pm_102,0.2527504156563905,1
peptide_pm_103,0.1200362487477503,1
peptide_pm_104,0.2376353251668,1
peptide_pm_105,0.1124292162591113,1
peptide_pm_106,0.1682048748159153,1
peptide_pm_107,0.118894259924573,1
peptide_pm_108,0.1018109591801326,1
peptide_pm_109,0.0511209960595767,1
peptide_pm_110,0.0280564901294986,1
peptide_pm_111,0.1520716901512986,1
peptide_pm_112,0.2208709283173385,1
peptide_pm_113,0.1748388507475606,1
peptide_pm_114,0.1753067279976451,1
peptide_pm_115,0.042592643368166,1
peptide_pm_116,0.1921949125219385,1
peptide_pm_117,0.1446638060435995,1
peptide_pm_118,0.0384777882894316,1
peptide_pm_119,0.0252541591458514,1
peptide_pm_120,0.0664250059349305,1
peptide_pm_121,0.2313416383944153,1
peptide_pm_122,0.2199288436067037,1
peptide_pm_123,0.1497392892255392,1
peptide_pm_124,0.0338343896218216,1
peptide_pm_125,0.065242141906513,1
peptide_pm_126,0.0497728216447088,1
peptide_pm_127,0.1074975079171592,1
peptide_pm_128,0.025436689552738,1
peptide_pm_129,0.0403191782710429,1
peptide_pm_130,0.119660524636718,1
peptide_pm_131,0.1205363945056866,1
peptide_pm_132,0.2279807052520968,1
peptide_pm_133,0.1302202416004183,1
peptide_pm_134,0.0730439706631283,1
peptide_pm_135,0.1887857326172766,1
peptide_pm_136,0.173092062610408,1
peptide_pm_137,0.1706568127588717,1
peptide_pm_138,0.0865035806252067,1
peptide_pm_139,0.1795137051500293,1
peptide_pm_140,0.242969134211254,1
peptide_pm_141,0.1490315699410558,1
peptide_pm_142,0.1815928126309089,1
peptide_pm_143,0.0606568836506064,1
peptide_pm_144,0.1891090894534438,1
peptide_pm_145,0.0759525945645011,1
peptide_pm_146,0.0858720765841407,1
peptide_pm_147,0.0948458271245284,1
peptide_pm_148,0.1900350302991109,1
peptide_pm_149,0.0527015177011255,1
peptide_pm_150,0.1945718424501737,1
peptide_pm_151,0.1058958896670613,1
peptide_pm_152,0.1212759247592124,1
peptide_pm_153,0.1500887709030188,1
peptide_pm_154,0.0370855286493923,1
peptide_pm_155,0.1559850477587629,1
peptide_pm_156,0.164882655850863,1
peptide_pm_157,0.0385634064002133,1
peptide_pm_158,0.1920470997414822,1
peptide_pm_159,0.1741393472593385,1
peptide_pm_160,0.0126291541005503,1
peptide_pm_161,0.2348754247464732,1
peptide_pm_162,0.202517089820567,1
peptide_pm_163,0.1364461333095201,1
peptide_pm_164,0.2294224740721354,1
peptide_pm_165,0.1281011454457792,1
peptide_pm_166,0.2495120999822314,1
peptide_pm_167,0.1780771968663969,1
peptide_pm_168,0.175218892200002,1
peptide_pm_169,0.1061371469915016,1
peptide_pm_170,0.178705559023998,1
peptide_pm_171,0.0903427329643812,1
peptide_pm_172,0.2271197867508317,1
peptide_pm_173,0.047659976190984,1
peptide_pm_174,0.0411323351894866,1
peptide_pm_175,0.0821402472712495,1
peptide_pm_176,0.0352048857593673,1
peptide_pm_177,0.2028795720404261,1
peptide_pm_178,0.0375143741799327,1
peptide_pm_179,0.1674991118646898,1
peptide_pm_180,0.1423621348747903,1
peptide_pm_181,0.1899855196002852,1
peptide_pm_182,0.196575006207172,1
peptide_pm_183,0.1593952932974909,1
peptide_pm_184,0.0188026775410148,1
peptide_pm_185,0.1887432418624344,1
peptide_pm_186,0.1992528700075867,1
peptide_pm_187,0.1839854417830484,1
peptide_pm_188,0.1037882996450538,1
peptide_pm_189,0.1610904124850589,1
peptide_pm_190,0.0566396509311264,1
peptide_pm_191,0.226064793433922,1
peptide_pm_192,0.1372326014770732,1
peptide_pm_193,0.0881346641111629,1
peptide_pm_194,0.2250180142446579,1
peptide_pm_195,0.0416674645880391,1
peptide_pm_196,0.0793331668168692,1
peptide_pm_197,0.227955890289452,1
peptide_pm_198,0.1759209682516864,1
peptide_pm_199,0.2276467089735888,1
peptide_pm_200,0.10266770518826,1
peptide_pm_201,0.1716416219210844,1
peptide_pm_202,0.1615307419886588,1
peptide_pm_203,0.161832449030715,1
peptide_pm_204,0.1488427302045993,1
peptide_pm_205,0.0966683276380329,1
peptide_pm_206,0.0529238816714088,1
peptide_pm_207,0.1562390347341185,1
peptide_pm_208,0.1580352248044217,1
peptide_pm_209,0.1130584192119963,1
peptide_pm_210,0.0269567318177636,1
peptide_pm_211,0.0279671735749067,1
peptide_pm_212,0.1570816235586763,1
peptide_pm_213,0.1378142943379765,1
peptide_pm_214,0.1155445285166276,1
peptide_pm_215,0.0928796705777849,1
peptide_pm_216,0.1612682187795517,1
peptide_pm_217,0.1368826104174429,1
peptide_pm_218,0.1140678681534594,1
peptide_pm_219,0.1727581314430825,1
peptide_pm_220,0.1286635440265818,1
peptide_pm_221,0.1947140187157264,1
peptide_pm_222,0.039516785642734,1
peptide_pm_223,0.0676889775043075,1
peptide_pm_224,0.0332814034613831,1
peptide_pm_225,0.1089638017353005,1
peptide_pm_226,0.2041276649136501,1
peptide_pm_227,0.0442811940995685,1
peptide_pm_228,0.0640891749788672,1
peptide_pm_229,0.0578197481369833,1
peptide_pm_230,0.0512656121522012,1
peptide_pm_231,0.1389627424764065,1
peptide_pm_232,0.193846114678127,1
peptide_pm_233,0.0711594565883003,1
peptide_pm_234,0.1741278803571194,1
peptide_pm_235,0.1924558699532991,1
peptide_pm_236,0.0400160676382161,1
peptide_pm_237,0.010573373875319,1
peptide_pm_238,0.0531130571993224,1
peptide_pm_239,0.142980438801019,1
peptide_pm_240,0.100957506927889,1
peptide_pm_241,0.0854969111461193,1
peptide_pm_242,0.0432216842118793,1
peptide_pm_243,0.0444441107952097,1
peptide_pm_244,0.1912532957928897,1
peptide_pm_245,0.1128825384967497,1
peptide_pm_246,0.0257927623552014,1
peptide_pm_247,0.1698964964540857,1
peptide_pm_248,0.0508837224823983,1
peptide_pm_249,0.115144368926912,1
peptide_pm_250,0.2445577550481961,1
peptide_pm_251,0.0257927623552014,1
peptide_pm_252,0.1978470095415735,1
peptide_pm_253,0.0589500282264786,1
peptide_pm_254,0.0093862818989073,1
peptide_pm_255,0.1594433818582977,1
peptide_pm_256,0.087885854927775,1
peptide_pm_257,0.0493635687361779,1
peptide_pm_258,0.0937699425874331,1
peptide_pm_259,0.1712689036151146,1
peptide_pm_260,0.1672215700012592,1
peptide_pm_261,0.1287110240647402,1
peptide_pm_262,0.0532753082823402,1
peptide_pm_263,0.1553191557879708,1
