,MSS,y
peptide_nm_155,1.619963044039002,0
peptide_nm_156,1.2302303893596185,0
peptide_nm_157,0.480438862067271,0
peptide_nm_158,0.304636302258886,0
peptide_nm_159,0.8578109440452123,0
peptide_nm_160,0.4023271270459135,0
peptide_nm_161,3.150781020998467,0
peptide_nm_162,1.1763840224662616,0
peptide_nm_163,1.398855695955134,0
peptide_nm_164,1.6226293396542106,0
peptide_nm_165,0.3205526361827819,0
peptide_nm_166,0.3805438456669278,0
peptide_nm_167,0.6777959744470048,0
peptide_nm_168,2.2295250589576665,0
peptide_nm_169,0.5547930872808294,0
peptide_nm_170,1.3405916309137231,0
peptide_nm_171,2.135800446694996,0
peptide_nm_172,0.302438138048834,0
peptide_nm_173,0.8551363249086005,0
peptide_nm_174,1.4162429636084692,0
peptide_nm_175,1.446217319680458,0
peptide_nm_176,0.9721378959665326,0
peptide_nm_177,2.062614644114805,0
peptide_nm_178,3.3128942888244115,0
peptide_nm_179,0.5139909950256775,0
peptide_nm_180,0.5818521027636957,0
peptide_nm_181,1.3766176827211234,0
peptide_nm_182,1.438733758796624,0
peptide_nm_183,0.7397022795872893,0
peptide_nm_184,1.1998350263834807,0
peptide_nm_185,1.509916392648395,0
peptide_nm_186,1.2297652606550604,0
peptide_nm_187,2.7580298501325435,0
peptide_nm_188,1.5916777210616195,0
peptide_nm_189,0.3275759673251592,0
peptide_nm_190,0.5435460470899819,0
peptide_nm_191,0.4945022313641319,0
peptide_nm_192,2.392188061840114,0
peptide_nm_193,0.6156849190782426,0
peptide_nm_194,0.749641189174165,0
peptide_nm_195,0.7613645387655299,0
peptide_nm_196,3.506293986167483,0
peptide_nm_197,2.0106783213320005,0
peptide_nm_198,0.7438132504122518,0
peptide_nm_199,0.22227193261857,0
peptide_nm_200,3.207631070136616,0
peptide_nm_201,1.325358133525253,0
peptide_nm_202,4.446918805326312,0
peptide_nm_203,1.466652107587919,0
peptide_nm_204,2.454121572235576,0
peptide_nm_205,2.4185261488235144,0
peptide_nm_206,1.1998815163639096,0
peptide_nm_207,2.2478438651060326,0
peptide_nm_208,2.1422832186554706,0
peptide_nm_209,1.13195422346071,0
peptide_nm_210,0.8037533504326411,0
peptide_nm_211,0.026030028157571,0
peptide_nm_212,0.6909393078982657,0
peptide_nm_213,0.8272096282049136,0
peptide_nm_214,1.8856964834369556,0
peptide_nm_215,2.2065513055696058,0
peptide_nm_216,1.3700862932901714,0
peptide_nm_217,0.2822977897748352,0
peptide_nm_218,2.02486125891986,0
peptide_nm_219,1.7371337463533512,0
peptide_nm_220,1.317321018504412,0
peptide_nm_221,0.281200012284354,0
peptide_nm_222,0.5124336155052897,0
peptide_nm_223,1.8605838861565096,0
peptide_nm_224,2.007302686949324,0
peptide_nm_225,0.9019725725409375,0
peptide_nm_226,2.9190715548886503,0
peptide_nm_227,1.2272555223806394,0
peptide_nm_228,2.1687806810499164,0
peptide_nm_229,0.5648107915683266,0
peptide_nm_230,3.467638185556755,0
peptide_nm_231,1.3994736470656914,0
peptide_nm_232,1.3759407594731603,0
peptide_nm_233,0.7359246220286949,0
peptide_nm_234,1.2936544660938825,0
peptide_nm_235,1.521868012462526,0
peptide_nm_236,0.5171153155770831,0
peptide_nm_237,1.460096600591852,0
peptide_nm_238,0.9826283756438502,0
peptide_nm_239,2.5568165064283934,0
peptide_nm_240,0.3603273512074426,0
peptide_nm_241,1.6534523640303802,0
peptide_nm_242,0.9108438106799656,0
peptide_nm_243,1.443683607096162,0
peptide_nm_244,1.9576749140908971,0
peptide_nm_245,2.19515511541525,0
peptide_nm_246,0.9863578344661011,0
peptide_nm_247,4.028015037736941,0
peptide_nm_248,1.4893072624786006,0
peptide_nm_249,0.9430612028702776,0
peptide_nm_250,2.036984627860132,0
peptide_nm_251,2.0338655456146366,0
peptide_nm_252,1.7243502128084518,0
peptide_nm_253,2.0701800351153667,0
peptide_nm_254,0.9071621841766516,0
peptide_nm_255,2.4138185334088758,0
peptide_nm_256,1.5950775165248687,0
peptide_nm_257,1.3809449890330778,0
peptide_nm_258,1.1092203421117,0
peptide_nm_259,0.8408789689148863,0
peptide_nm_260,1.9206680905901392,0
peptide_nm_261,1.768826931499889,0
peptide_nm_262,1.0655487188672286,0
peptide_nm_263,0.4676296238335229,0
peptide_nm_264,1.2491022429560577,0
peptide_nm_265,1.0638760324503078,0
peptide_nm_266,0.3448172629643045,0
peptide_nm_267,0.946715183199188,0
peptide_nm_268,2.6436299075750567,0
peptide_nm_269,1.3282996696718337,0
peptide_nm_270,2.3898942898811275,0
peptide_nm_271,0.8199040737714984,0
peptide_nm_272,4.269407540790388,0
peptide_nm_273,1.3675920778086583,0
peptide_nm_274,2.191470780886993,0
peptide_nm_275,3.449990415909016,0
peptide_nm_276,0.8584988709159387,0
peptide_nm_277,0.3948319437577046,0
peptide_nm_278,1.955116549685531,0
peptide_nm_279,2.3862571364963623,0
peptide_nm_280,1.0442789876920977,0
peptide_nm_281,1.469467998192181,0
peptide_nm_282,0.5721053851851349,0
peptide_nm_283,0.3747378322563914,0
peptide_nm_284,0.9049308544869222,0
peptide_nm_285,1.405222438026507,0
peptide_nm_286,0.8660889480357683,0
peptide_nm_287,2.5856221605429104,0
peptide_nm_288,1.2790917781122797,0
peptide_nm_289,2.1160418949293662,0
peptide_nm_290,1.8925731920855704,0
peptide_nm_291,0.9486197799364507,0
peptide_nm_292,1.2460252470943218,0
peptide_nm_293,1.021143833187336,0
peptide_nm_294,1.1313691615431605,0
peptide_nm_295,0.4726506629695058,0
peptide_nm_296,1.1454800036190085,0
peptide_nm_297,1.4350167188137002,0
peptide_nm_298,2.5320219241673025,0
peptide_nm_299,2.060309301444153,0
peptide_nm_300,0.495515877986231,0
peptide_nm_301,2.002904195237296,0
peptide_nm_302,2.9921943942619835,0
peptide_nm_303,1.8437009654455392,0
peptide_nm_304,0.5081539877049981,0
peptide_nm_305,1.5020296461712563,0
peptide_nm_306,2.110639052405647,0
peptide_nm_307,0.8222139456194177,0
peptide_nm_308,1.5926799666940128,0
peptide_nm_309,1.5558437341103724,0
peptide_nm_310,3.053855654100114,0
peptide_nm_311,1.4858262261368345,0
peptide_nm_312,0.6260428095321086,0
peptide_nm_313,2.115647316588076,0
peptide_nm_314,4.540166797530931,0
peptide_nm_315,1.638175639962713,0
peptide_nm_316,2.437827549929415,0
peptide_nm_317,1.0935009116771264,0
peptide_nm_318,3.0205496454302008,0
peptide_nm_319,0.6694352767869415,0
peptide_nm_320,1.4348343639735517,0
peptide_nm_321,2.1780691838325064,0
peptide_nm_322,2.7534288324162524,0
peptide_nm_323,0.7244948979770707,0
peptide_nm_324,0.0665583715514265,0
peptide_nm_325,0.1519453976919614,0
peptide_nm_326,2.068812245480251,0
peptide_nm_327,0.6298801359379462,0
peptide_nm_328,2.5036913495276623,0
peptide_nm_329,0.9187209383837014,0
peptide_nm_330,0.7315189321408477,0
peptide_nm_331,1.4857672974508722,0
peptide_nm_332,0.2704820435018689,0
peptide_nm_333,1.3759480882324469,0
peptide_nm_334,1.335135097361506,0
peptide_nm_335,2.401600355216101,0
peptide_nm_336,1.091797355343379,0
peptide_nm_337,1.081127407216984,0
peptide_nm_338,2.7339461547377453,0
peptide_nm_339,1.2501354318428508,0
peptide_nm_340,1.1266054208220513,0
peptide_nm_341,0.9689418870919788,0
peptide_nm_342,1.2160619206718764,0
peptide_nm_343,1.440632378396905,0
peptide_nm_344,1.0892862605519422,0
peptide_nm_345,1.26040525344053,0
peptide_nm_346,0.900380476605874,0
peptide_nm_347,2.0242110443973047,0
peptide_nm_348,0.568087219865765,0
peptide_nm_349,1.4159359849669413,0
peptide_nm_350,0.5116895016726464,0
peptide_nm_351,0.5618496505218736,0
peptide_nm_352,1.357127589026939,0
peptide_nm_353,1.685199206232975,0
peptide_nm_354,0.9324716528232708,0
peptide_nm_355,2.1630245572301727,0
peptide_nm_356,0.4648244035951204,0
peptide_nm_357,1.2871059651012442,0
peptide_nm_358,0.7512135883531732,0
peptide_nm_359,3.28193140712257,0
peptide_nm_360,1.0381850190074562,0
peptide_nm_361,1.7144473502385578,0
peptide_nm_362,1.3345558449020656,0
peptide_nm_363,2.2532165927683745,0
peptide_nm_364,0.542478993801675,0
peptide_nm_365,0.8909870279284378,0
peptide_nm_366,1.6361877904148718,0
peptide_nm_367,2.310102302834592,0
peptide_nm_368,0.644451361430435,0
peptide_nm_369,1.7152009803868806,0
peptide_nm_370,0.7591266496812713,0
peptide_nm_371,2.1138861182623963,0
peptide_nm_372,0.6622179139803595,0
peptide_nm_373,1.356904095775881,0
peptide_nm_374,0.0686345794908656,0
peptide_nm_375,1.123325152531106,0
peptide_nm_376,3.941922892859232,0
peptide_nm_377,0.8149956985762096,0
peptide_nm_378,1.864074928942028,0
peptide_nm_379,1.3996772259488024,0
peptide_nm_380,1.9016026654810785,0
peptide_nm_381,0.5645546478077512,0
peptide_nm_382,1.1076794903790257,0
peptide_nm_383,1.0192860146768865,0
peptide_nm_384,1.4649993684001232,0
peptide_nm_385,1.0915864467184897,0
peptide_nm_386,3.597597990090552,0
peptide_nm_387,2.2409150673343503,0
peptide_nm_388,4.1097241465049645,0
peptide_nm_389,1.7466998738401358,0
peptide_nm_390,1.686445524259885,0
peptide_nm_391,0.949041208177831,0
peptide_nm_392,1.6324528791032122,0
peptide_nm_393,1.972518519517953,0
peptide_nm_394,1.6751046713930693,0
peptide_nm_395,2.9292542098546264,0
peptide_nm_396,1.1779728423094058,0
peptide_nm_397,3.360692069519935,0
peptide_nm_398,0.4343424691847297,0
peptide_nm_399,2.6100164689791527,0
peptide_nm_400,0.4625042644660326,0
peptide_nm_401,0.2797146046196772,0
peptide_nm_402,0.761962711300476,0
peptide_nm_403,1.9387424640383215,0
peptide_nm_404,2.453246878679741,0
peptide_nm_405,1.6462345266060472,0
peptide_nm_406,0.943120347814113,0
peptide_nm_407,1.2842274220386276,0
peptide_nm_408,0.4741604766291423,0
peptide_nm_409,0.8679908422530535,0
peptide_nm_410,0.360213503740971,0
peptide_nm_411,1.7384622591872274,0
peptide_nm_412,1.2852973957379412,0
peptide_nm_413,1.218505504436431,0
peptide_nm_414,0.8617201868429456,0
peptide_nm_415,1.7281243290729875,0
peptide_nm_416,2.492113812219785,0
peptide_nm_417,3.155968542609961,0
peptide_nm_418,1.2189164516255029,0
peptide_nm_419,1.452510152327582,0
peptide_nm_420,0.5556387750565535,0
peptide_nm_421,1.2540866063940732,0
peptide_nm_422,1.1123643255664628,0
peptide_nm_423,0.2339608631953992,0
peptide_nm_424,1.20452228118782,0
peptide_nm_425,0.3119686107517162,0
peptide_nm_426,1.3814804234300702,0
peptide_nm_427,1.4775271629599314,0
peptide_nm_428,0.96215393732842,0
peptide_nm_429,1.4776125875682993,0
peptide_nm_430,1.702561046496928,0
peptide_nm_431,1.5736692113559685,0
peptide_nm_432,1.8899194483657569,0
peptide_nm_433,1.6626524167017482,0
peptide_nm_434,0.7923507101571172,0
peptide_nm_435,1.3428665447362895,0
peptide_nm_436,1.4202907281695107,0
peptide_nm_437,0.9826312871614796,0
peptide_nm_438,3.60246721628893,0
peptide_nm_439,1.3208084333007226,0
peptide_nm_440,1.0084843821765153,0
peptide_nm_441,1.4962825342065862,0
peptide_nm_442,2.222227279163874,0
peptide_pm_1,3.3204889296200277,1
peptide_pm_2,1.026626855268009,1
peptide_pm_3,3.724221846781824,1
peptide_pm_4,1.5621456630128372,1
peptide_pm_5,2.29389701684841,1
peptide_pm_6,0.808657055978873,1
peptide_pm_7,1.3611069216208578,1
peptide_pm_8,1.884916199022305,1
peptide_pm_9,2.210453804213321,1
peptide_pm_10,2.367432768507301,1
peptide_pm_11,0.6311566116704954,1
peptide_pm_12,0.4310872933401026,1
peptide_pm_13,0.8882513359532556,1
peptide_pm_14,1.607968046844635,1
peptide_pm_15,1.2473954851115727,1
peptide_pm_16,0.380145722293674,1
peptide_pm_17,3.679924392454352,1
peptide_pm_18,0.99207031256625,1
peptide_pm_19,0.2108847295187532,1
peptide_pm_20,2.6766461089426072,1
peptide_pm_21,0.5234981354375363,1
peptide_pm_22,1.1576190153455923,1
peptide_pm_23,0.7188944001726253,1
peptide_pm_24,0.2941872906310866,1
peptide_pm_25,0.8111951822506998,1
peptide_pm_26,1.2962171104243363,1
peptide_pm_27,0.6470735300765101,1
peptide_pm_28,2.5109969419739246,1
peptide_pm_29,4.091894197759095,1
peptide_pm_30,0.4220479959511927,1
peptide_pm_31,2.267706051717231,1
peptide_pm_32,2.3175592197397137,1
peptide_pm_33,1.2034228918551018,1
peptide_pm_34,1.185237935280892,1
peptide_pm_35,4.004912269865464,1
peptide_pm_36,0.9924403829121278,1
peptide_pm_37,1.0431919303874186,1
peptide_pm_38,4.221162195677336,1
peptide_pm_39,0.72345108014737,1
peptide_pm_40,0.6336063398308147,1
peptide_pm_41,1.1961204586951304,1
peptide_pm_42,0.9828054759223476,1
peptide_pm_43,0.1325176175299051,1
peptide_pm_44,1.761999033281912,1
peptide_pm_45,0.4500576328348929,1
peptide_pm_46,1.504927939396943,1
peptide_pm_47,0.4813109928203276,1
peptide_pm_48,1.5908019571125047,1
peptide_pm_49,2.1980089230165354,1
peptide_pm_50,2.1969296956564355,1
peptide_pm_51,1.0623381985393052,1
peptide_pm_52,0.6256933303454111,1
peptide_pm_53,1.8043539266649369,1
peptide_pm_54,1.0992834735332375,1
peptide_pm_55,0.7828091516912198,1
peptide_pm_56,0.7420744208923721,1
peptide_pm_57,1.128483214429065,1
peptide_pm_58,0.3828276644194445,1
peptide_pm_59,0.6896513729373812,1
peptide_pm_60,3.4210435156800134,1
peptide_pm_61,1.633190801211314,1
peptide_pm_62,1.4889170292265264,1
peptide_pm_63,0.7887685615752024,1
peptide_pm_64,0.6991665154784594,1
peptide_pm_65,0.2659325860927226,1
peptide_pm_66,1.4863057962051391,1
peptide_pm_67,1.47993432707097,1
peptide_pm_68,3.448944462651069,1
peptide_pm_69,0.406887664121942,1
peptide_pm_70,0.1582217045725104,1
peptide_pm_71,1.7019807627648922,1
peptide_pm_72,1.6515861190482024,1
peptide_pm_73,2.94937279139897,1
peptide_pm_74,1.3942143893976426,1
peptide_pm_75,1.0279284627959469,1
peptide_pm_76,0.6908084989611378,1
peptide_pm_77,1.392082756149935,1
peptide_pm_78,1.4935774921047544,1
peptide_pm_79,0.7544161223310585,1
peptide_pm_80,2.4578512778802093,1
peptide_pm_81,0.7498669947427162,1
peptide_pm_82,3.1867527354915315,1
peptide_pm_83,0.841415717573438,1
peptide_pm_84,2.3085253823140555,1
peptide_pm_85,4.275285851622896,1
peptide_pm_86,0.7272675440005492,1
peptide_pm_87,4.014575715306777,1
peptide_pm_88,0.668083565756951,1
peptide_pm_89,3.895375246847852,1
peptide_pm_90,2.228505712258938,1
peptide_pm_91,0.3074345699984824,1
peptide_pm_92,1.5748519210273104,1
peptide_pm_93,0.790669447534848,1
peptide_pm_94,1.309650154049388,1
peptide_pm_95,0.5844199895777588,1
peptide_pm_96,2.095806708972757,1
peptide_pm_97,1.3686421730855247,1
peptide_pm_98,1.3673496835115893,1
peptide_pm_99,1.6691874711682366,1
peptide_pm_100,1.8793224902208496,1
peptide_pm_101,1.9667609327833808,1
peptide_pm_102,0.9410397376537613,1
peptide_pm_103,0.5497197941069033,1
peptide_pm_104,0.8318198415689427,1
peptide_pm_105,3.30792963193823,1
peptide_pm_106,2.018169720181142,1
peptide_pm_107,1.819422603978441,1
peptide_pm_108,1.6298303520923916,1
peptide_pm_109,1.614372192178841,1
peptide_pm_110,3.4878938633749943,1
peptide_pm_111,3.628399794898122,1
peptide_pm_112,1.717882941326493,1
peptide_pm_113,1.2855537041071994,1
peptide_pm_114,0.7716052785630464,1
peptide_pm_115,0.5498465594268567,1
peptide_pm_116,1.252673916017827,1
peptide_pm_117,2.2268895022731776,1
peptide_pm_118,3.4201226828992684,1
peptide_pm_119,1.1471584358970703,1
peptide_pm_120,2.3144245831645445,1
peptide_pm_121,0.5583202086665411,1
peptide_pm_122,0.2027001353964092,1
peptide_pm_123,0.9909028629633924,1
peptide_pm_124,1.691560920494602,1
peptide_pm_125,2.1408924530329485,1
peptide_pm_126,2.458832201386482,1
peptide_pm_127,1.961416492228366,1
peptide_pm_128,0.2146768025789985,1
peptide_pm_129,1.922808568112201,1
peptide_pm_130,0.3796380577238614,1
peptide_pm_131,1.6355182970794797,1
peptide_pm_132,0.985536877308154,1
peptide_pm_133,0.7647734008452893,1
peptide_pm_134,1.507591445264466,1
peptide_pm_135,2.202447338570578,1
peptide_pm_136,2.9134905439480643,1
peptide_pm_137,2.8942031307422758,1
peptide_pm_138,1.098539186615618,1
peptide_pm_139,1.2391767462908618,1
peptide_pm_140,1.0771341042053189,1
peptide_pm_141,0.4905493002293812,1
peptide_pm_142,3.512376177921204,1
peptide_pm_143,0.7145798207789582,1
peptide_pm_144,2.9596237272381685,1
peptide_pm_145,0.3697957294487579,1
peptide_pm_146,1.6842991547001267,1
peptide_pm_147,1.574640830990424,1
peptide_pm_148,1.578477118720847,1
peptide_pm_149,1.309761939284856,1
peptide_pm_150,1.7627221274413218,1
peptide_pm_151,1.4298559565314388,1
peptide_pm_152,3.5363062097001148,1
peptide_pm_153,0.2324670497677956,1
peptide_pm_154,0.9376252113508036,1
peptide_pm_155,0.7207245769557679,1
peptide_pm_156,1.5893876850603783,1
peptide_pm_157,1.88279291638684,1
peptide_pm_158,2.4427207668675277,1
peptide_pm_159,1.4794012844848172,1
peptide_pm_160,0.7686775815134891,1
peptide_pm_161,0.5448287450880005,1
peptide_pm_162,0.8999478822038183,1
peptide_pm_163,1.7815997618405626,1
peptide_pm_164,0.5564080933925084,1
peptide_pm_165,2.665621213938721,1
peptide_pm_166,0.5827141484509247,1
peptide_pm_167,1.0679324599583655,1
peptide_pm_168,2.433189181216186,1
peptide_pm_169,0.8196232510778264,1
peptide_pm_170,1.1708935280498525,1
peptide_pm_171,3.106634864696033,1
peptide_pm_172,0.2624981796355563,1
peptide_pm_173,0.6162343292881988,1
peptide_pm_174,0.9209812171110894,1
peptide_pm_175,1.6667501096744826,1
peptide_pm_176,0.501584929694857,1
peptide_pm_177,0.7927185412036731,1
peptide_pm_178,1.5958966317094023,1
peptide_pm_179,3.6456209317274366,1
peptide_pm_180,2.1668228321767438,1
peptide_pm_181,0.4871233528342301,1
peptide_pm_182,0.7340078446026351,1
peptide_pm_183,1.1800653635019145,1
peptide_pm_184,2.9172731058095884,1
peptide_pm_185,1.6552672212167368,1
peptide_pm_186,3.285506681021231,1
peptide_pm_187,1.497088470357523,1
peptide_pm_188,0.5360422836770038,1
peptide_pm_189,1.6476276904900429,1
peptide_pm_190,1.356053262055616,1
peptide_pm_191,0.7634557997039607,1
peptide_pm_192,2.8161284582994157,1
peptide_pm_193,1.57301022686171,1
peptide_pm_194,1.4089445065478416,1
peptide_pm_195,2.025496713020249,1
peptide_pm_196,1.0199899385629696,1
peptide_pm_197,1.0504880582570293,1
peptide_pm_198,1.7134118880491709,1
peptide_pm_199,0.7650651542510256,1
peptide_pm_200,0.445515270729248,1
peptide_pm_201,0.3177714138257432,1
peptide_pm_202,3.9485651896663567,1
peptide_pm_203,1.0288811027036262,1
peptide_pm_204,1.0921360985310191,1
peptide_pm_205,0.4953576159445655,1
peptide_pm_206,0.6466319753165262,1
peptide_pm_207,1.6683973243753722,1
peptide_pm_208,0.5629693348150643,1
peptide_pm_209,0.4870293787529237,1
peptide_pm_210,0.7627741554158072,1
peptide_pm_211,2.767094528632521,1
peptide_pm_212,1.521589135551099,1
peptide_pm_213,1.4226099067458675,1
peptide_pm_214,2.1468371475934007,1
peptide_pm_215,1.90571387897004,1
peptide_pm_216,2.337996385942368,1
peptide_pm_217,0.846591597047184,1
peptide_pm_218,3.330915119595524,1
peptide_pm_219,1.71854800915764,1
peptide_pm_220,1.8221215328340905,1
peptide_pm_221,1.6200348348714522,1
peptide_pm_222,0.7389424373764719,1
peptide_pm_223,1.9779684686803285,1
peptide_pm_224,1.637342564307848,1
peptide_pm_225,0.5920434276140357,1
peptide_pm_226,0.6879441392629722,1
peptide_pm_227,1.7621596715839116,1
peptide_pm_228,0.5536175598757475,1
peptide_pm_229,1.1135607250759845,1
peptide_pm_230,0.8655170385056321,1
peptide_pm_231,1.7782063605388156,1
peptide_pm_232,0.8515263035122932,1
peptide_pm_233,2.082704666085431,1
peptide_pm_234,1.40061687446131,1
peptide_pm_235,0.2834747339428747,1
peptide_pm_236,3.4117231047482397,1
peptide_pm_237,1.0772916878855134,1
peptide_pm_238,0.8417330003201715,1
peptide_pm_239,0.8991275175582977,1
peptide_pm_240,3.281528127412612,1
peptide_pm_241,1.7277747280134534,1
peptide_pm_242,2.4158950324955386,1
peptide_pm_243,0.5434478191054605,1
peptide_pm_244,1.1247004514684291,1
peptide_pm_245,0.5933831734175097,1
peptide_pm_246,2.893798374513212,1
peptide_pm_247,0.9831265741500954,1
peptide_pm_248,1.319173278189497,1
peptide_pm_249,1.0306460903166537,1
peptide_pm_250,0.6546367682212199,1
peptide_pm_251,2.853677836102754,1
peptide_pm_252,0.1988412999892072,1
peptide_pm_253,1.7037067204749137,1
peptide_pm_254,2.853529121398289,1
peptide_pm_255,0.1773383144308898,1
peptide_pm_256,0.9522921338069998,1
peptide_pm_257,0.9548656654858212,1
peptide_pm_258,0.7594452942487991,1
peptide_pm_259,1.5194092486986648,1
peptide_pm_260,0.5882178866420968,1
peptide_pm_261,1.234122214369036,1
peptide_pm_262,2.333607235503173,1
peptide_pm_263,3.8429082991352015,1
peptide_pm_264,0.1761648668372025,1
peptide_pm_265,0.6216767508773794,1
peptide_pm_266,0.6288324244996408,1
peptide_pm_267,1.6888567877667342,1
peptide_pm_268,4.018665678119416,1
peptide_pm_269,2.8042284589928923,1
